GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001MA,C18105_001EA,C18105_002EA,C18105_002MA,C18105_003MA,C18105_003EA,C18105_004EA,C18105_004MA,C18105_005EA,C18105_005MA,C18105_006EA,C18105_006MA,C18105_007MA,C18105_007EA,C18105_008MA,C18105_008EA,C18105_009MA,C18105_009EA,C18105_010EA,C18105_010MA,C18105_011EA,C18105_011MA,C18105_012EA,C18105_012MA,C18105_013MA,C18105_013EA,C18105_014MA,C18105_014EA,C18105_015EA,C18105_015MA,C18105_016EA,C18105_016MA,C18105_017EA,C18105_017MA,C18105_018MA,C18105_018EA,C18105_019MA,C18105_019EA,C18105_020MA,C18105_020EA,C18105_021EA,C18105_021MA,state
0400000US13,8945759,6804,4303468,9214,928309,7555,6144,1514,922165,7609,2927425,4689,156102,7714,2771323,9119,447734,3059,91014,4306,356720,4752,4642291,6490,882425,5624,6149,1357,876276,5743,3161513,4850,201862,9106,2959651,9797,598353,3153,178043,6242,420310,6254,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238045,2362,602695,2542,109449,879,966,717,108483,1019,405415,2400,15429,2467,389986,3328,87831,795,15336,1757,72495,1711,635350,1602,106608,911,291,190,106317,885,418293,1442,14892,1906,403401,2239,110449,862,26326,2146,84123,2199,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1447159,1357,720084,2996,157907,1731,1011,700,156896,1850,469860,2439,22323,2410,447537,2983,92317,1051,19228,2006,73089,2225,727075,2589,150671,1568,2258,1580,148413,2055,468671,2378,25541,2420,443130,3321,107733,1470,29477,2371,78256,2595,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11861043,3286,5770050,5444,1155067,3009,7405,1425,1147662,3266,3938823,4767,148718,5779,3790105,6646,676160,2302,130782,4484,545378,5158,6090993,5303,1109857,3072,5480,1026,1104377,3119,4075272,4311,190836,6647,3884436,8404,905864,2673,239733,5581,666131,5949,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5989411,2707,2924701,4123,594549,3165,3935,1135,590614,3286,1974747,3330,102274,5071,1872473,5868,355405,1738,70204,3052,285201,2979,3064710,3419,570854,2502,3759,1187,567095,2719,2029923,2898,133309,4771,1896614,6088,463933,1865,128560,4451,335373,4884,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2819263,1956,1390026,3286,267141,2022,1019,409,266122,2084,933898,2372,34428,2472,899470,3461,188987,1222,31947,2213,157040,2087,1429237,3005,256218,2203,1413,570,254805,2281,927513,2142,44649,2762,882864,3401,245506,1490,54285,2827,191221,2882,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2611490,2278,1280494,3080,266639,2551,2149,693,264490,2575,854325,2376,38656,3040,815669,3776,159530,1374,30919,2100,128611,2308,1330996,2703,252532,2060,1729,562,250803,2057,874124,2119,49557,3154,824567,3538,204340,1529,53208,2546,151132,2665,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4005288,3264,1944522,4416,380493,2471,3244,971,377249,2608,1314390,3622,111261,4738,1203129,5584,249639,1672,60583,3356,189056,3582,2060766,3992,363386,2995,2429,852,360957,3043,1375640,2700,128084,5886,1247556,6854,321740,2167,103140,4170,218600,3857,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4160093,2763,1999694,4307,411355,3275,2893,1010,408462,3537,1351449,3301,97623,5216,1253826,6014,236890,1371,55375,3133,181515,3137,2160399,4248,392963,3361,3746,1180,389217,3427,1453631,2778,111868,5273,1341763,5859,313805,1603,102809,4155,210996,4081,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1248024,1281,609145,2248,105766,1636,461,283,105305,1670,409496,1432,22120,2192,387376,2369,93883,903,18848,1610,75035,1688,638879,1991,98038,1030,759,442,97279,1098,424525,1389,25950,2631,398575,2700,116316,1011,28741,1793,87575,1971,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5373467,2663,2569410,3974,498914,2102,2741,912,496173,2317,1767349,3001,64845,4643,1702504,5420,303147,1740,48516,3425,254631,4028,2804057,3327,482463,1941,2312,964,480151,2218,1917189,2589,92089,4908,1825100,5092,404405,1788,101950,3734,302455,3854,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6145081,1784,2956262,2939,529925,1796,3812,1154,526113,2095,2051709,2075,77914,4442,1973795,4795,374628,1583,61967,3341,312661,3582,3188819,2543,509433,1483,4188,1280,505245,1963,2171430,1380,98658,4472,2072772,4558,507956,1760,120643,4452,387313,5167,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9178913,2482,4470742,3839,874005,2712,6551,1226,867454,2792,3006529,3249,173352,4761,2833177,5584,590208,1578,113009,3901,477199,4201,4708171,3214,832133,2053,4725,912,827408,2277,3116224,2316,210537,5644,2905687,5801,759814,1926,204495,4181,555319,4354,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4934279,2290,2443302,3193,473954,2555,2843,674,471111,2645,1671781,2675,50799,2924,1620982,4432,297567,1342,46463,2462,251104,2790,2490977,3586,449632,2399,2219,629,447413,2487,1668552,2448,62034,3663,1606518,4486,372793,1634,76815,3399,295978,3787,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706414,2907,1289602,4085,277409,3818,3432,1203,273977,3737,852684,2888,69412,3885,783272,4846,159509,1272,47463,2838,112046,3073,1416812,3649,266766,2953,1947,831,264819,2924,935528,2210,85140,3948,850388,4637,214518,1415,77606,3424,136912,3509,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5517351,3039,2676453,4521,526729,4035,3896,1103,522833,4220,1791555,3545,105558,4791,1685997,5683,358169,2147,74147,2937,284022,3254,2840898,4253,500909,2871,2884,887,498025,3112,1879520,3731,133577,5793,1745943,5942,460469,2109,124070,4649,336399,4734,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,922765,1595,458556,2046,82546,1496,289,252,82257,1494,307118,1691,17309,2007,289809,2464,68892,823,12140,1324,56752,1505,464209,2152,79107,1443,843,661,78264,1516,307688,1749,16646,2100,291042,2342,77414,840,17977,1571,59437,1601,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1683406,2149,827633,2928,167112,1860,679,388,166433,1938,556403,2107,18893,1989,537510,2974,104118,896,17200,1442,86918,1704,855773,2463,161097,1330,741,355,160356,1343,560897,1716,24511,1994,536386,2656,133779,1113,28124,1892,105655,1960,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501803,2276,1249342,2956,244010,1901,1804,917,242206,2186,846310,2703,41504,4061,804806,5077,159022,1042,30993,2732,128029,2754,1252461,2401,233163,1462,919,605,232244,1534,842156,1886,49873,4497,792283,4824,177142,1025,42644,2996,134498,3132,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236262,1148,607529,1797,107895,1066,839,433,107056,1090,419863,1462,17364,2362,402499,2718,79771,666,14433,1524,65338,1469,628733,1590,103709,927,385,446,103324,1139,427871,1381,18902,2603,408969,3106,97153,885,20052,1892,77101,1819,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8177681,1797,3954668,2689,768326,1956,4171,1017,764155,2348,2692258,2068,90170,4720,2602088,5442,494084,1545,86152,3881,407932,3887,4223013,2225,734540,1651,3514,1023,731026,2107,2814680,2047,120704,4514,2693976,4627,673793,1775,170780,5646,503013,5903,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1902961,2304,932283,2694,193183,2187,885,497,192298,2178,613238,2387,37353,3211,575885,4190,125862,1130,28059,2030,97803,2208,970678,2400,179323,1817,1018,516,178305,1887,639011,1634,41775,3690,597236,4092,152344,1101,42497,2688,109847,2684,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18051815,2870,8677627,4776,1592817,2966,10586,1540,1582231,2765,6010741,4944,235792,7394,5774949,8893,1074069,2291,192396,5526,881673,6100,9374188,3853,1520689,2448,9623,1668,1511066,2930,6363833,3326,322763,9318,6041070,9293,1489666,2786,401233,8807,1088433,9098,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8834295,6336,4228413,8279,844475,6142,4411,1208,840064,6262,2851076,6828,165002,7909,2686074,10885,532862,2520,107401,4453,425461,4387,4605882,6973,815674,5644,3620,1126,812054,6017,3088412,4665,205816,8781,2882596,9517,701796,2554,197230,6064,504566,6235,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,623159,1408,312743,1751,52716,971,376,250,52340,969,218238,1669,6873,1100,211365,2004,41789,463,7319,847,34470,828,310416,1607,51871,947,210,115,51661,938,207927,1469,7869,1105,200058,1804,50618,580,11076,1289,39542,1409,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10660659,2931,5168139,4777,1011411,3504,7873,1490,1003538,3828,3476121,3790,186986,6652,3289135,8005,680607,2449,125921,4193,554686,4300,5492520,4438,968486,3348,5590,1299,962896,3499,3624965,3414,238884,6581,3386081,7198,899069,2439,240479,5430,658590,5431,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3446350,2453,1683226,3568,343689,2731,2981,740,340708,2783,1119457,2808,77036,3449,1042421,4407,220080,1210,55049,2621,165031,2744,1763124,3334,326186,2415,2982,742,323204,2511,1158279,2271,97328,4364,1060951,4513,278659,1612,83734,3071,194925,3006,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3593992,2394,1761278,3366,318257,2545,2950,1273,315307,2498,1200443,2573,58563,4080,1141880,4301,242578,1514,47178,2987,195400,3315,1832714,3194,304154,2670,1320,487,302834,2786,1227937,2609,75990,4712,1151947,5454,300623,1503,77083,3653,223540,3641,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11818796,2352,5715248,4741,1042142,2888,7646,1346,1034496,3426,3860832,3301,189702,7293,3671130,8112,812274,2259,146410,4378,665864,5066,6103548,4626,991638,2741,5572,1125,986066,3100,4022534,3041,243268,6353,3779266,7289,1089376,2261,275772,6222,813604,6596,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,979671,974,470519,1432,83448,901,499,316,82949,974,325451,1275,13733,1572,311718,2158,61620,818,12116,1294,49504,1503,509152,1147,79730,869,135,132,79595,881,344983,887,17256,2287,327727,2300,84439,732,19715,1997,64724,2075,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4276510,3247,2045906,5044,396500,3680,2391,776,394109,3658,1369762,3746,90582,5424,1279180,6237,279644,1917,56148,2930,223496,3481,2230604,4195,380255,3574,2059,899,378196,3553,1492814,2738,106165,4832,1386649,5818,357535,2085,99928,3998,257607,3998,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,746957,1083,369775,2301,71762,1208,468,270,71294,1228,247393,1792,10970,1496,236423,2372,50620,787,9738,1237,40882,1304,377182,2122,70394,1199,215,172,70179,1195,244121,1350,11186,1489,232935,2032,62667,984,15253,1639,47414,1768,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5902563,4444,2845926,6421,555193,4585,4411,1133,550782,4775,1919354,5584,128861,4895,1790493,7312,371379,1814,82458,3721,288921,3932,3056637,5339,532798,4018,4375,1462,528423,4323,2043501,3488,170001,6719,1873500,7095,480338,2246,153219,4238,327119,4688,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23244141,6665,11370392,9277,2552475,6090,20642,2860,2531833,7016,7657968,7559,360616,9654,7297352,12306,1159949,3783,257929,6335,902020,6837,11873749,8142,2441182,5377,14314,2360,2426868,5962,7965935,6195,449250,12068,7516685,13084,1466632,3842,452993,9181,1013639,9108,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2527350,2113,1262106,3135,316098,2135,1957,960,314141,2081,829388,2458,28998,3322,800390,3913,116620,998,18569,1877,98051,1723,1265244,2629,299416,2068,1585,506,297831,2083,828356,2279,30845,2887,797511,3717,137472,997,31008,2069,106464,2375,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,589392,762,289432,1195,48619,908,370,183,48249,947,199868,975,8054,1172,191814,1638,40945,522,6199,874,34746,881,299960,1162,46213,725,354,219,45859,764,204295,802,9003,1046,195292,1373,49452,389,11609,1113,37843,1167,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7379073,6306,3554689,8131,690135,5404,4369,1386,685766,5153,2435829,6019,108307,5040,2327522,7364,428725,2403,75441,3623,353284,3979,3824384,6587,650855,4882,3719,1094,647136,5103,2620133,4853,135784,6361,2484349,8136,553396,2886,144453,5259,408943,5838,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6277475,3710,3093837,5008,581228,2552,4752,1183,576476,2914,2133930,4308,92200,4194,2041730,5653,378679,1924,68771,3615,309908,3710,3183638,4584,557604,2850,4335,1237,553269,3097,2163969,3806,121628,5903,2042341,7118,462065,2315,121120,4451,340945,4766,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1722507,1987,841045,3421,143908,1748,1430,623,142478,1733,568091,2966,57071,3904,511020,4448,129046,1176,33337,2637,95709,2671,881462,2765,137416,1490,1010,404,136406,1593,580463,2419,60342,3533,520121,3875,163583,1220,52878,2399,110705,2724,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5284863,2059,2603410,3851,497389,2431,3951,1111,493438,2465,1770176,3201,66828,3294,1703348,4268,335845,1539,58115,2646,277730,3006,2681453,3171,476332,2313,2957,803,473375,2413,1779475,2421,84567,3951,1694908,4256,425646,1864,96292,3348,329354,3519,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,519810,1228,263316,1843,49012,1262,178,141,48834,1285,181644,1506,7483,1453,174161,2036,32660,388,5511,1048,27149,1108,256494,1604,46560,1133,101,128,46459,1143,172954,1374,7847,1241,165107,1958,36980,650,7373,1144,29607,1356,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3463547,1416,1640029,2915,334888,2664,5052,1020,329836,2668,1062796,796,83220,4186,979576,4233,242345,609,71835,3661,170510,3676,1823518,2681,323809,2533,3646,1005,320163,2743,1183616,446,113172,5501,1070444,5438,316093,511,125858,4017,190235,4023,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
