GEO_ID,C27017_001E,C27017_001M,C27017_002E,C27017_002M,C27017_003E,C27017_003M,C27017_004E,C27017_004M,C27017_005E,C27017_005M,C27017_006E,C27017_006M,C27017_007E,C27017_007M,C27017_008E,C27017_008M,C27017_009E,C27017_009M,C27017_010E,C27017_010M,C27017_011E,C27017_011M,C27017_012E,C27017_012M,C27017_013E,C27017_013M,C27017_014E,C27017_014M,C27017_015E,C27017_015M,C27017_016E,C27017_016M,C27017_017E,C27017_017M,C27017_018E,C27017_018M,C27017_019E,C27017_019M,C27017_020E,C27017_020M,C27017_021E,C27017_021M,C27017_022E,C27017_022M,C27017_023E,C27017_023M,C27017_024E,C27017_024M,C27017_025E,C27017_025M,C27017_026E,C27017_026M,C27017_027E,C27017_027M,C27017_028E,C27017_028M,C27017_029E,C27017_029M,C27017_030E,C27017_030M,C27017_031E,C27017_031M,C27017_032E,C27017_032M,C27017_033E,C27017_033M,C27017_034E,C27017_034M,C27017_035E,C27017_035M,C27017_036E,C27017_036M,C27017_037E,C27017_037M,C27017_038E,C27017_038M,C27017_039E,C27017_039M,C27017_040E,C27017_040M,C27017_041E,C27017_041M,NAME,C27017_001MA,C27017_001EA,C27017_002EA,C27017_002MA,C27017_003MA,C27017_003EA,C27017_004MA,C27017_004EA,C27017_005EA,C27017_005MA,C27017_006EA,C27017_006MA,C27017_007EA,C27017_007MA,C27017_008EA,C27017_008MA,C27017_009MA,C27017_009EA,C27017_010MA,C27017_010EA,C27017_011MA,C27017_011EA,C27017_012MA,C27017_012EA,C27017_013EA,C27017_013MA,C27017_014EA,C27017_014MA,C27017_015MA,C27017_015EA,C27017_016MA,C27017_016EA,C27017_017MA,C27017_017EA,C27017_018MA,C27017_018EA,C27017_019EA,C27017_019MA,C27017_020EA,C27017_020MA,C27017_021EA,C27017_021MA,C27017_022MA,C27017_022EA,C27017_023MA,C27017_023EA,C27017_024EA,C27017_024MA,C27017_025EA,C27017_025MA,C27017_026EA,C27017_026MA,C27017_027MA,C27017_027EA,C27017_028EA,C27017_028MA,C27017_029MA,C27017_029EA,C27017_030EA,C27017_030MA,C27017_031EA,C27017_031MA,C27017_032MA,C27017_032EA,C27017_033EA,C27017_033MA,C27017_034MA,C27017_034EA,C27017_035EA,C27017_035MA,C27017_036EA,C27017_036MA,C27017_037MA,C27017_037EA,C27017_038EA,C27017_038MA,C27017_039EA,C27017_039MA,C27017_040MA,C27017_040EA,C27017_041EA,C27017_041MA,state
0400000US01,4673858,3005,1299762,28199,416196,12806,85199,6646,330997,11176,749349,17621,229508,9403,519841,13535,134217,5460,57075,3815,77142,4167,602754,19803,155055,8409,80483,5876,74572,6443,348533,14383,193373,8674,155160,9859,99166,4971,56610,4009,42556,3032,1419962,28912,317372,11704,250694,9674,66678,5814,874599,19426,688810,16817,185789,9489,227991,6649,156734,5892,71257,3907,1351380,24365,223505,9283,209511,8848,13994,2656,935331,19237,863397,18750,71934,6996,192544,6189,154811,5473,37733,3619,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,694928,2150,115444,7739,41398,4353,9087,2136,32311,3838,66652,4191,12845,1712,53807,4096,7394,1225,2141,670,5253,949,82193,7137,31659,5076,12657,2688,19002,4202,43294,3450,17997,2939,25297,3118,7240,1130,2194,671,5046,807,196798,10630,57556,4649,38149,4375,19407,3024,124410,7280,78597,5570,45813,4519,14832,1676,8661,1282,6171,1414,300493,10304,54552,4453,47487,4270,7065,1485,218423,7794,185916,7518,32507,3407,27518,2104,21915,2045,5603,1101,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6326436,4595,1752262,37378,612991,18632,108174,10172,504817,19011,991845,23335,230782,11454,761063,21284,147426,6981,51478,4023,95948,6102,770880,33388,225996,15552,108237,11428,117759,11626,418968,17606,195621,11683,223347,13277,125916,6931,61923,4594,63993,5094,1963243,45272,464654,19607,356418,17498,108236,9864,1181761,29264,817755,24667,364006,17997,316828,9417,199733,9047,117095,7574,1840051,30259,294055,10956,276226,10931,17829,3452,1225150,21318,1095466,22100,129684,10160,320846,9070,240796,8579,80050,6355,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2851802,2423,832476,20108,275149,9818,35604,4029,239545,10016,463799,13129,122878,7668,340921,11707,93528,3975,36417,2630,57111,3116,406389,18709,108176,7634,40307,5029,67869,5201,230597,12622,114678,8451,115919,7073,67616,4008,38824,2960,28792,2758,881894,21071,190088,8389,136803,8490,53285,4187,548301,13912,390842,11632,157459,8421,143505,4858,93626,4701,49879,3654,731043,19385,126124,7484,118059,7348,8065,1574,496972,12920,451281,13179,45691,4586,107947,4960,86418,4634,21529,2284,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,36867154,9004,9212092,81827,3044718,38573,558223,20661,2486495,36044,5360391,51843,1360471,25873,3999920,43702,806983,15108,235433,7493,571550,13160,4535883,60010,1292184,23042,551454,19278,740730,18898,2710529,37601,1126215,25186,1584314,30661,533170,10624,217376,7406,315794,9379,10059645,91944,2382142,37627,1696298,33264,685844,19462,6402192,58798,4221757,53074,2180435,27522,1275311,18656,695452,12431,579859,13670,13059534,80007,2408369,31733,2263057,31376,145312,8853,8964774,54417,8071837,48406,892937,21556,1686391,19889,1176523,17931,509868,11339,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4982341,3771,1023299,27546,322037,13378,69830,7421,252207,11623,615282,17647,204717,9233,410565,14542,85980,4210,40380,3011,45600,3178,540966,21076,161255,10982,75977,8326,85278,7659,309013,11881,150286,9475,158727,9342,70698,4498,39185,3179,31513,3135,1444317,27694,358710,11576,283101,11574,75609,5420,903607,18477,669182,14867,234425,10427,182000,6269,119249,4970,62751,4316,1973759,26988,371677,12702,357047,12423,14630,2122,1381528,17293,1280094,17217,101434,5555,220554,5977,168001,6052,52553,3556,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3467152,1947,555072,19217,168872,8738,35060,4774,133812,7169,320102,12169,81038,6271,239064,9735,66098,4278,28956,2869,37142,2867,285271,15560,73034,6262,31725,3478,41309,5453,153693,9899,67496,5681,86197,7909,58544,4282,34134,3445,24410,2652,895537,22123,210040,8768,160437,7678,49603,4654,539084,14546,392932,11939,146152,8202,146413,5587,99805,4513,46608,3488,1731272,19711,342791,8148,330587,7932,12204,2559,1166475,13313,1092491,13222,73984,5240,222006,7144,172000,6737,50006,3623,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,879324,1571,159153,9811,52226,4976,8615,2119,43611,4637,91857,5991,27238,2839,64619,5444,15070,1746,6364,1268,8706,1290,96980,9155,29027,4584,15736,3084,13291,3018,50227,5185,25818,3073,24409,3480,17726,2131,9959,1832,7767,1683,260372,13793,60588,5059,45885,4440,14703,2686,157741,9400,119781,7535,37960,3699,42043,3338,31242,2980,10801,1619,362819,12387,59750,4806,56177,4986,3573,1181,247848,8731,224857,8493,22991,3228,55221,3261,46059,3071,9162,1391,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,583595,383,139069,8642,37320,3651,7053,2373,30267,3877,88308,5890,29620,3196,58688,4929,13441,1420,6442,1096,6999,1097,43695,6249,9312,2469,3397,1429,5915,1959,27598,3950,14102,2248,13496,2717,6785,1065,4511,962,2274,561,124966,8367,23308,3876,14960,3363,8348,2099,87102,5088,62175,4223,24927,2970,14556,1471,10809,1208,3747,870,275865,7026,34810,2901,31691,2744,3119,1462,208142,5265,193011,5456,15131,2929,32913,1867,28411,1873,4502,1217,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18615924,5629,4782166,57411,1400145,26302,220336,14458,1179809,27250,2777176,38118,662515,19843,2114661,38251,604845,15207,210572,9535,394273,14028,2455177,54159,563881,22484,239759,15731,324122,17230,1411390,35945,610326,20032,801064,30304,479906,13463,218562,8353,261344,11060,5786103,69075,1124334,28274,787422,25104,336912,16553,3533570,44595,2339212,38849,1194358,25196,1128199,17806,662313,14094,465886,13505,5592478,56018,845631,22436,777363,22241,68268,7012,3662936,43022,3228814,42128,434122,20735,1083911,20677,770267,19491,313644,12245,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
