GEO_ID,B06002_001E,B06002_001M,B06002_002E,B06002_002M,B06002_003E,B06002_003M,B06002_004E,B06002_004M,B06002_005E,B06002_005M,NAME,B06002_001EA,B06002_001MA,B06002_002EA,B06002_002MA,B06002_003EA,B06002_003MA,B06002_004MA,B06002_004EA,B06002_005MA,B06002_005EA,state
0400000US01,38.1,0.2,35.7,0.3,43.2,0.5,36.3,1.6,35.8,0.9,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,33.9,0.3,19.2,0.6,44.0,0.6,31.2,2.7,43.4,1.2,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,36.2,0.1,18.2,0.3,49.3,0.3,38.0,2.6,41.7,0.5,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,37.5,0.3,32.6,0.4,44.6,0.5,38.3,5.0,36.3,1.0,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,35.4,0.1,22.6,0.1,53.4,0.2,38.7,0.9,43.8,0.1,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,36.2,0.1,22.6,0.3,45.3,0.3,35.8,2.8,38.9,0.6,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,40.3,0.1,32.0,0.4,48.0,0.4,43.2,2.1,42.9,0.5,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,39.1,0.4,26.8,0.9,48.1,0.7,38.6,4.5,40.0,1.3,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,33.4,0.2,28.2,1.0,35.4,0.8,34.9,3.9,37.8,1.1,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,41.1,0.2,20.3,0.2,52.8,0.2,41.8,0.9,46.0,0.3,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,35.5,0.2,28.5,0.3,42.2,0.3,35.3,1.4,38.2,0.4,Georgia,null,null,null,null,null,null,null,null,null,null,13
0400000US15,38.5,0.2,32.3,0.6,40.7,0.6,36.0,2.0,47.2,0.9,Hawaii,null,null,null,null,null,null,null,null,null,null,15
0400000US16,35.0,0.2,24.0,0.6,44.1,0.6,34.1,3.4,40.1,0.8,Idaho,null,null,null,null,null,null,null,null,null,null,16
0400000US17,36.8,0.1,31.4,0.2,46.3,0.4,44.4,2.2,41.9,0.3,Illinois,null,null,null,null,null,null,null,null,null,null,17
