GEO_ID,B25003G_001E,B25003G_001M,B25003G_002E,B25003G_002M,B25003G_003E,B25003G_003M,NAME,B25003G_001MA,B25003G_001EA,B25003G_002EA,B25003G_002MA,B25003G_003EA,B25003G_003MA,state
0400000US01,16906,1910,10320,1498,6586,1175,Alabama,null,null,null,null,null,null,01
0400000US02,12690,1840,5144,906,7546,1688,Alaska,null,null,null,null,null,null,02
0400000US04,40161,3684,20757,2546,19404,2541,Arizona,null,null,null,null,null,null,04
0400000US05,14344,2040,7761,1448,6583,1397,Arkansas,null,null,null,null,null,null,05
0400000US06,360984,9989,171328,6708,189656,6849,California,null,null,null,null,null,null,06
0400000US08,41507,3036,19932,1964,21575,2733,Colorado,null,null,null,null,null,null,08
0400000US09,21001,2396,9360,1431,11641,1824,Connecticut,null,null,null,null,null,null,09
0400000US10,3881,878,2643,728,1238,585,Delaware,null,null,null,null,null,null,10
0400000US11,5230,944,1626,578,3604,948,District of Columbia,null,null,null,null,null,null,11
0400000US12,93536,6503,57064,4729,36472,3914,Florida,null,null,null,null,null,null,12
0400000US13,37297,3520,20518,2364,16779,2663,Georgia,null,null,null,null,null,null,13
0400000US15,72304,3710,36410,2740,35894,2723,Hawaii,null,null,null,null,null,null,15
0400000US16,7469,1272,4105,876,3364,1012,Idaho,null,null,null,null,null,null,16
0400000US17,58049,3505,28339,2114,29710,2945,Illinois,null,null,null,null,null,null,17
0400000US18,28510,2197,14324,1720,14186,1703,Indiana,null,null,null,null,null,null,18
0400000US19,10052,1543,4387,913,5665,1312,Iowa,null,null,null,null,null,null,19
0400000US20,20323,1893,11530,1499,8793,1223,Kansas,null,null,null,null,null,null,20
0400000US21,17185,2071,8202,1448,8983,1746,Kentucky,null,null,null,null,null,null,21
0400000US22,19716,2035,11072,1668,8644,1498,Louisiana,null,null,null,null,null,null,22
0400000US23,5546,1117,3192,830,2354,664,Maine,null,null,null,null,null,null,23
0400000US24,32398,2716,18054,2027,14344,1986,Maryland,null,null,null,null,null,null,24
0400000US25,43952,3536,16676,1971,27276,3178,Massachusetts,null,null,null,null,null,null,25
0400000US26,54804,3564,32525,2592,22279,2399,Michigan,null,null,null,null,null,null,26
0400000US27,25083,2209,12346,1504,12737,1653,Minnesota,null,null,null,null,null,null,27
0400000US28,7066,1272,4772,1017,2294,776,Mississippi,null,null,null,null,null,null,28
0400000US29,33223,2470,16558,1577,16665,2002,Missouri,null,null,null,null,null,null,29
0400000US30,6141,1173,3359,885,2782,838,Montana,null,null,null,null,null,null,30
0400000US31,7613,1140,3252,777,4361,993,Nebraska,null,null,null,null,null,null,31
0400000US32,22754,3153,11070,1891,11684,2269,Nevada,null,null,null,null,null,null,32
0400000US33,6342,1000,4208,926,2134,811,New Hampshire,null,null,null,null,null,null,33
0400000US34,54412,4003,25659,2251,28753,3095,New Jersey,null,null,null,null,null,null,34
0400000US35,17146,1629,9287,1220,7859,1556,New Mexico,null,null,null,null,null,null,35
0400000US36,128337,5074,46749,3136,81588,3817,New York,null,null,null,null,null,null,36
0400000US37,39474,4047,21468,2793,18006,3131,North Carolina,null,null,null,null,null,null,37
0400000US38,2224,635,1375,520,849,442,North Dakota,null,null,null,null,null,null,38
0400000US39,55014,3471,25113,2560,29901,2717,Ohio,null,null,null,null,null,null,39
0400000US40,82318,3874,50363,2866,31955,2583,Oklahoma,null,null,null,null,null,null,40
0400000US41,36098,3068,16583,2191,19515,2608,Oregon,null,null,null,null,null,null,41
0400000US42,49289,3519,24889,2387,24400,2421,Pennsylvania,null,null,null,null,null,null,42
0400000US44,6535,1523,2840,872,3695,1015,Rhode Island,null,null,null,null,null,null,44
0400000US45,14937,2105,6880,1218,8057,1817,South Carolina,null,null,null,null,null,null,45
0400000US46,3871,1218,1629,590,2242,922,South Dakota,null,null,null,null,null,null,46
0400000US47,29359,3261,17887,2345,11472,2122,Tennessee,null,null,null,null,null,null,47
0400000US48,142885,6678,76959,4708,65926,5053,Texas,null,null,null,null,null,null,48
0400000US49,12554,1752,6044,1096,6510,1341,Utah,null,null,null,null,null,null,49
0400000US50,3510,724,1889,520,1621,559,Vermont,null,null,null,null,null,null,50
0400000US51,52090,4589,26343,3223,25747,2906,Virginia,null,null,null,null,null,null,51
0400000US53,72384,4262,34454,2671,37930,3667,Washington,null,null,null,null,null,null,53
0400000US54,8825,1439,5132,1148,3693,853,West Virginia,null,null,null,null,null,null,54
0400000US55,23868,2749,11028,1767,12840,1920,Wisconsin,null,null,null,null,null,null,55
0400000US56,3694,842,1828,602,1866,605,Wyoming,null,null,null,null,null,null,56
0400000US72,163840,5166,102159,4561,61681,3501,Puerto Rico,null,null,null,null,null,null,72
