GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001MA,B27001A_001EA,B27001A_002MA,B27001A_002EA,B27001A_003MA,B27001A_003EA,B27001A_004MA,B27001A_004EA,B27001A_005EA,B27001A_005MA,B27001A_006MA,B27001A_006EA,B27001A_007MA,B27001A_007EA,B27001A_008MA,B27001A_008EA,B27001A_009EA,B27001A_009MA,B27001A_010EA,B27001A_010MA,B27001A_011MA,B27001A_011EA,B27001A_012MA,B27001A_012EA,B27001A_013MA,B27001A_013EA,B27001A_014MA,B27001A_014EA,B27001A_015EA,B27001A_015MA,B27001A_016EA,B27001A_016MA,B27001A_017MA,B27001A_017EA,B27001A_018MA,B27001A_018EA,B27001A_019MA,B27001A_019EA,B27001A_020EA,B27001A_020MA,B27001A_021EA,B27001A_021MA,B27001A_022MA,B27001A_022EA,B27001A_023MA,B27001A_023EA,B27001A_024MA,B27001A_024EA,B27001A_025EA,B27001A_025MA,B27001A_026EA,B27001A_026MA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US13,5861851,20235,439392,7594,410209,7788,29183,4807,903472,9667,816681,12425,86791,8175,542977,7219,384476,8126,158501,10057,736053,8705,503813,10139,232240,11275,811997,6314,617634,10476,194363,10740,873252,5095,701419,10270,171833,10621,761511,3218,661741,6906,99770,6550,470614,2673,468796,2588,1818,693,322583,2216,321332,2272,1251,689,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,317272,3582,18955,1349,18767,1293,188,232,30523,1347,28225,1667,2298,1116,24862,1496,22208,1503,2654,958,46000,1752,39726,2380,6274,1503,39347,1262,35259,1749,4088,1180,49115,972,42463,1426,6652,1346,57753,741,52619,1312,5134,1161,30462,781,30274,776,188,144,20255,550,20033,486,222,307,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1448718,5752,127953,3363,118981,4027,8972,2022,258866,3156,234604,4521,24262,3457,139789,2086,102531,3684,37258,3758,185499,2524,134765,3839,50734,4172,176374,2333,133927,4275,42447,4223,191008,2041,150647,3607,40361,3708,178006,1178,149832,2768,28174,2638,109317,844,108964,895,353,273,81906,819,81730,852,176,217,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9217670,26948,645938,8757,630071,8569,15867,2400,1397281,9354,1344906,9408,52375,4944,826795,5982,674932,7955,151863,6963,1231449,7379,971861,9570,259588,9760,1198783,8042,1010806,9848,187977,8891,1401432,4338,1220982,8685,180450,8031,1205805,4174,1079744,7073,126061,6211,697120,3032,690612,3269,6508,1366,613067,2471,611035,2512,2032,980,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5440140,9120,399435,4672,366758,5786,32677,3519,861843,4936,793021,7656,68822,5802,529126,3310,416339,6341,112787,5381,673299,3689,501167,6588,172132,6275,689706,2825,565513,5218,124193,5300,809548,2338,681086,6335,128462,6058,718449,2057,637595,4712,80854,4382,419988,1414,417599,1856,2389,1304,338746,1687,337715,1725,1031,504,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2762888,4952,204759,3197,197798,3377,6961,1656,421562,3413,402297,4178,19265,2640,270491,1922,233233,3132,37258,2965,341504,2163,282769,3953,58735,3634,325378,1760,283317,3892,42061,3845,403465,1552,365611,3146,37854,2796,371061,1232,347315,2378,23746,2176,220151,863,219190,775,961,479,204517,999,204003,1029,514,330,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2397997,6664,189355,3044,179967,3854,9388,2263,385723,3675,360709,4242,25014,3176,232436,2703,191840,4242,40596,3433,306434,2546,236210,4912,70224,4522,284467,2841,237714,3559,46753,3618,347272,2216,303838,4085,43434,3483,312751,1458,281489,2904,31262,2693,177116,1104,175251,1196,1865,740,162443,1308,161580,1424,863,606,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3772577,5847,273096,3534,257467,3896,15629,2084,577485,3675,540128,5157,37357,4697,347223,2336,255990,4520,91233,4262,473094,2735,344584,5258,128510,5070,491481,2273,393486,5678,97995,5988,567212,1584,476261,5353,90951,5072,508052,1365,450915,4356,57137,4137,309119,1169,307897,1312,1222,560,225815,1416,225455,1395,360,275,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2827521,7214,202967,2976,192237,3499,10730,2140,417724,3582,392617,5141,25107,3976,263133,3092,200720,4582,62413,4275,374616,4008,270584,6219,104032,6769,357284,2721,274428,5289,82856,5067,419245,1966,342527,4206,76718,4098,378767,1553,329460,3567,49307,3808,232577,1136,231449,1131,1128,456,181208,1330,180130,1482,1078,798,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251337,1650,73271,1533,69926,1915,3345,1021,172329,1468,162481,1994,9848,1814,105940,810,88283,2023,17657,1844,136159,1178,108260,2398,27899,2456,157183,999,135635,2594,21548,2305,206957,779,177340,2481,29617,2343,193683,516,171725,2221,21958,2181,113086,539,112755,551,331,202,92729,622,92729,622,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3365520,13515,215140,4203,209338,4505,5802,1622,481801,4942,459588,5459,22213,4239,296764,3366,261612,3754,35152,3445,410672,4814,341181,6033,69491,5729,423585,4453,372942,4858,50643,4699,549179,2211,497363,3893,51816,3445,477130,1924,442249,3016,34881,2938,275678,1515,273355,1520,2323,937,235571,1357,234896,1389,675,399,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5242841,12320,313440,5062,307360,5074,6080,1685,728868,6237,717204,6366,11664,2270,505152,3245,473252,3947,31900,3426,640521,4264,592919,5725,47602,4685,672751,3053,639528,4056,33223,3135,849473,3410,817345,4540,32128,3243,732281,2356,710654,3249,21627,2210,418586,1561,417554,1631,1032,556,381769,2000,381479,2021,290,213,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7761963,9656,502697,4496,485344,4939,17353,2617,1178548,5667,1132044,7004,46504,4168,734054,3244,593060,6807,140994,6006,893462,3260,683318,6969,210144,6943,961648,2734,812131,6878,149517,6222,1215342,2400,1051133,6821,164209,6310,1094676,1721,990582,4887,104094,4612,638524,1394,636406,1529,2118,678,543012,1525,541110,1654,1902,1050,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4531711,7668,318499,3640,301804,3964,16695,2311,675639,3764,640061,4982,35578,3528,402398,1902,347474,4181,54924,3897,594107,2663,511863,4362,82244,4847,562490,2078,512438,3732,50052,3556,721280,1893,662372,3985,58908,3818,615247,1274,576006,2576,39241,2629,344743,707,344163,734,580,259,297308,1046,297089,1055,219,153,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1737101,4773,123136,3157,113251,3274,9885,2425,263232,3231,240719,4528,22513,3313,158394,2908,120365,3718,38029,3201,207003,3691,141756,4717,65247,4449,222052,3280,170012,4771,52040,4014,248110,2500,202983,3872,45127,3188,235812,928,203590,3601,32222,3402,159283,1156,158594,1216,689,485,120079,1041,119894,1059,185,202,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4910675,7840,360307,4561,341638,4994,18669,2460,738613,4655,686099,6125,52514,5429,455066,2569,357181,4907,97885,5021,623947,2967,481825,6532,142122,6285,598617,2533,484523,5732,114094,5908,736939,2221,630915,6215,106024,5602,655561,1477,584555,3925,71006,3710,408284,1338,407091,1336,1193,586,333341,1532,332173,1809,1168,795,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,878958,2270,62410,2013,57999,2040,4411,1378,122149,2223,110364,3053,11785,2466,81971,1168,61531,2587,20440,2487,105768,1041,74569,3059,31199,2963,99161,742,78195,2777,20966,2648,132080,944,101690,2324,30390,2001,135104,662,115048,2182,20056,2096,78726,397,78218,509,508,400,61589,546,61270,584,319,284,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1600664,5891,126965,3252,122240,3455,4725,1225,251834,2882,236799,3419,15035,2323,156085,2062,129498,3145,26587,2650,209235,2219,169361,2886,39874,3298,189217,2006,159130,2828,30087,2809,231350,1798,203429,2788,27921,2458,208283,929,191502,1508,16781,1663,117799,661,117576,630,223,172,109896,961,109841,971,55,83,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1924839,15683,150602,4792,127189,5285,23413,4004,283495,5969,232709,7412,50786,5903,159025,4029,106324,5132,52701,4795,263589,4665,169498,6457,94091,6630,263139,4203,190833,5510,72306,5940,271008,3322,208673,5346,62335,5236,256097,1869,215186,4723,40911,4330,165550,1417,161446,2418,4104,2210,112334,1237,110493,1454,1841,802,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1227747,2888,71663,1944,69683,2001,1980,914,181473,1894,174481,2472,6992,1585,114613,1232,95181,2462,19432,2212,132949,1063,104695,2926,28254,2672,160608,1275,136479,2136,24129,2347,213045,892,185713,2791,27332,2670,180082,576,163326,1667,16756,1693,97822,553,97399,570,423,315,75492,535,75156,575,336,387,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6045880,21362,400997,6188,384442,6105,16555,2726,903705,7493,859456,7562,44249,4923,490284,5072,402271,6190,88013,5669,687672,6466,530642,8091,157030,7816,780548,5840,662842,7180,117706,6577,987917,4772,868667,6619,119250,6691,835046,3404,752078,5350,82968,4885,490980,2737,485055,3180,5925,1391,468731,2747,467264,2706,1467,593,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1468823,14961,113603,4331,108522,4366,5081,1539,222982,6784,206617,7219,16365,2314,131862,3765,91203,4051,40659,3552,184480,4316,125611,4732,58869,4566,163414,4254,121565,4745,41849,4412,209440,3544,166293,3950,43147,3754,209686,2806,179115,3555,30571,2901,134974,2289,133363,2259,1611,757,98382,2030,97816,2098,566,412,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12561895,29520,800998,7934,777227,7694,23771,2497,1736203,10849,1673894,11295,62309,5301,1175864,6782,1010250,7912,165614,7648,1620838,8562,1314681,12194,306157,11485,1590624,8068,1387842,10279,202782,10257,1927870,6511,1741373,9336,186497,7905,1723936,5570,1599854,7630,124082,5532,1028721,4131,1019468,4507,9253,2019,956841,4124,953291,4282,3550,1131,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6644760,17531,469372,6938,444221,7388,25151,3653,975288,7729,896575,10980,78713,8307,599067,5772,454248,7046,144819,7283,806221,7216,574702,9801,231519,9386,902286,6130,715019,9440,187267,10404,984888,5198,812540,8231,172348,7991,897823,3074,789091,6545,108732,6035,577539,1825,576001,1798,1538,716,432276,2011,431150,2195,1126,850,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,601979,1777,43330,1216,41773,1378,1557,618,82259,1199,78537,1381,3722,1308,69533,838,60560,1575,8973,1367,81765,1029,69418,2176,12347,2107,66552,512,60112,1357,6440,1261,87441,476,79703,1126,7738,1010,81451,407,75238,1238,6213,1132,45513,258,45412,276,101,90,44135,340,44106,343,29,46,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9445948,8580,643659,6657,609485,7383,34174,3453,1433988,6330,1346486,9317,87502,6873,862196,2386,704347,5313,157849,5531,1136321,3870,909955,7660,226366,7316,1188381,2707,1003218,8009,185163,7382,1447275,2413,1240348,7218,206927,7165,1315981,1844,1177307,6798,138674,6392,762272,1732,758797,2008,3475,961,655875,2508,654249,2531,1626,624,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2740357,7967,199603,3438,185454,4234,14149,2212,398689,3864,359969,3993,38720,3274,255739,2020,180295,4429,75444,4137,356608,2913,253107,5181,103501,5306,331852,2816,253789,4209,78063,4072,395637,1741,317512,3651,78125,3655,370493,1338,316357,4253,54136,3910,240801,1034,239610,1017,1191,463,190935,1095,190076,1135,859,421,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3248444,12482,215383,3784,201444,5077,13939,3115,451518,5752,420762,6739,30756,4020,286319,3606,217084,4875,69235,4822,429463,4226,303582,6914,125881,6496,410834,3122,323108,5457,87726,5982,461933,2687,383292,5745,78641,5370,481972,1632,423373,3680,58599,3391,282844,1368,282000,1515,844,458,228178,1029,227858,998,320,249,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10356467,12155,643156,5077,603839,5480,39317,3579,1442729,7290,1367159,8537,75570,4657,972013,3937,823534,6317,148479,5691,1200520,4903,978696,8645,221824,8323,1268537,3422,1105864,5568,162673,5699,1621400,2806,1455876,6781,165524,6502,1481998,2550,1365286,6556,116712,5810,881925,1940,877631,2132,4294,1098,844189,2491,841881,2511,2308,783,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,846493,5790,48088,2066,47367,2055,721,394,110478,2478,106171,2600,4307,1238,92772,1486,77161,2333,15611,2250,95324,1525,78716,2400,16608,1943,105989,1754,92757,2373,13232,2101,136694,1404,122111,2596,14583,2515,120577,1045,110157,1740,10420,1774,69279,747,68949,714,330,304,67292,753,67241,757,51,84,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3079252,9681,208925,3636,196732,3697,12193,2299,436425,5152,399428,6244,36997,4527,282396,3411,218753,5290,63643,4544,368871,5140,263462,6571,105409,7141,394930,3556,310892,5806,84038,5936,449126,2166,362187,6067,86939,6088,437356,1633,380825,4583,56531,4233,298257,1060,297622,1093,635,400,202966,1210,202460,1277,506,487,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
