GEO_ID,C21001A_001E,C21001A_001M,C21001A_002E,C21001A_002M,C21001A_003E,C21001A_003M,C21001A_004E,C21001A_004M,C21001A_005E,C21001A_005M,C21001A_006E,C21001A_006M,C21001A_007E,C21001A_007M,C21001A_008E,C21001A_008M,C21001A_009E,C21001A_009M,C21001A_010E,C21001A_010M,C21001A_011E,C21001A_011M,C21001A_012E,C21001A_012M,C21001A_013E,C21001A_013M,C21001A_014E,C21001A_014M,C21001A_015E,C21001A_015M,NAME,C21001A_001EA,C21001A_001MA,C21001A_002EA,C21001A_002MA,C21001A_003EA,C21001A_003MA,C21001A_004MA,C21001A_004EA,C21001A_005MA,C21001A_005EA,C21001A_006MA,C21001A_006EA,C21001A_007EA,C21001A_007MA,C21001A_008MA,C21001A_008EA,C21001A_009MA,C21001A_009EA,C21001A_010MA,C21001A_010EA,C21001A_011MA,C21001A_011EA,C21001A_012EA,C21001A_012MA,C21001A_013EA,C21001A_013MA,C21001A_014EA,C21001A_014MA,C21001A_015MA,C21001A_015EA,state
0400000US13,4582693,12313,2236167,7490,1880235,7495,242178,8187,1638057,11820,355932,1359,195926,4467,160006,4638,2346526,7345,1888497,7342,25625,3120,1862872,7668,458029,1587,6111,1465,451918,2213,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,271270,2612,139561,2264,113796,2298,26023,2615,87773,3151,25765,287,14134,1156,11631,1186,131709,1653,105296,1502,3892,1059,101404,1874,26413,655,854,542,25559,799,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1075950,4228,530929,2546,440602,2537,59731,4339,380871,4908,90327,591,49752,2315,40575,2314,545021,2221,440028,2173,5059,1125,434969,2490,104993,649,1511,484,103482,817,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7268330,18391,3534782,11333,2953218,10892,283120,8245,2670098,13731,581564,1734,293857,4589,287707,5004,3733548,9619,2954215,9145,23278,2242,2930937,9594,779333,2138,5236,995,774097,2332,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4245308,5954,2064329,4121,1724385,4029,219331,6754,1505054,7272,339944,960,176846,4129,163098,4065,2180979,3239,1729522,3174,17171,2404,1712351,3893,451457,811,4066,881,447391,1132,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2171766,3200,1057496,2191,865683,2157,105882,4348,759801,4423,191813,373,102210,2320,89603,2304,1114270,1690,858351,1793,9104,1305,849247,2266,255919,649,1644,448,254275,794,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1853839,4543,899093,3179,744449,3067,94117,4028,650332,5053,154644,689,83091,2032,71553,2174,954746,2265,752505,2248,9988,1508,742517,2838,202241,628,1976,549,200265,774,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2974239,4319,1435620,3096,1195310,3120,152790,5149,1042520,5957,240310,597,115979,3380,124331,3466,1538619,2219,1223523,2149,11818,1612,1211705,2558,315096,742,2008,585,313088,991,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2242153,5256,1093025,3695,907411,3647,119013,5553,788398,6207,185614,585,99223,2695,86391,2806,1149128,2747,906697,2707,11257,1927,895440,3112,242431,933,3072,754,239359,1189,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1017000,1133,489894,956,395947,951,64656,3474,331291,3607,93947,183,53244,1698,40703,1694,527106,813,408162,804,5284,869,402878,1101,118944,352,1909,598,117035,667,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2698822,8721,1301180,5414,1072177,5253,141826,5212,930351,7341,229003,745,125572,3245,103431,3317,1397642,4573,1098116,4507,18462,2665,1079654,5299,299526,1332,4476,926,295050,1440,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4256799,9057,2029766,5670,1677808,5634,158990,5855,1518818,7917,351958,980,184693,4061,167265,4174,2227033,4689,1741126,4522,11391,1675,1729735,4771,485907,1162,6533,1146,479374,1487,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6145190,6050,2995538,3899,2464835,3846,283166,6131,2181669,6770,530703,815,272847,3836,257856,3871,3149652,3374,2466377,3151,22672,2232,2443705,3863,683275,935,6122,934,677153,1304,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3580848,4698,1757170,3074,1462530,3074,167104,4310,1295426,4968,294640,306,166421,2865,128219,2876,1823678,2428,1447300,2412,14113,1587,1433187,3215,376378,498,3992,888,372386,1159,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1374315,3409,667618,2588,542538,2466,70857,4272,471681,4950,125080,589,67930,2400,57150,2501,706697,1696,543153,1679,7712,1511,535441,2021,163544,643,2595,930,160949,1193,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3875585,4972,1876579,3718,1539329,3817,219759,6862,1319570,8110,337250,820,190048,3842,147202,3853,1999006,3055,1562554,3094,21789,2378,1540765,4168,436452,874,4252,970,432200,1310,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,703412,1593,349673,1245,281911,1198,45989,2920,235922,3068,67762,265,38354,1963,29408,1988,353739,1052,276812,1089,5088,1240,271724,1586,76927,270,797,376,76130,483,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1240880,3555,606119,2342,502241,2241,66641,2646,435600,3402,103878,566,58619,1728,45259,1739,634761,2197,499196,2080,8805,1292,490391,2473,135565,650,1569,410,133996,694,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1506258,10014,763565,6008,628643,5794,96963,5103,531680,6988,134922,1095,81131,2937,53791,2913,742693,5736,596738,5671,9535,1929,587203,5916,145955,1116,2719,856,143236,1333,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,986182,1827,481100,1448,400583,1496,57965,3489,342618,3554,80517,273,47030,2056,33487,2108,505082,1009,404984,960,5478,1100,399506,1445,100098,333,1665,577,98433,586,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4793368,15187,2300928,8571,1884456,8605,148080,5919,1736376,10631,416472,1514,215394,4309,201078,4350,2492440,8812,1917527,8439,9979,1689,1907548,8758,574913,2316,4744,864,570169,2528,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1147670,9329,556763,5024,449191,4554,73364,3973,375827,5501,107572,1402,58628,2448,48944,2489,590907,5859,461244,5158,10076,1635,451168,5561,129663,1508,2551,634,127112,1573,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10150091,20894,4891447,11967,4016234,11438,327996,7091,3688238,13914,875213,3002,406309,6148,468904,6845,5258644,12792,4069271,12232,27344,2477,4041927,12432,1189373,3561,9899,1375,1179474,3831,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5259875,11043,2523663,7625,2071530,7515,290262,8017,1781268,11328,452133,1236,243576,5504,208557,5475,2736212,6379,2147043,6249,31990,3289,2115053,7382,589169,1504,6845,1777,582324,2333,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,484350,1348,242771,1204,200994,1226,27754,1899,173240,1896,41777,140,20974,1372,20803,1380,241579,634,187809,629,3178,830,184631,1044,53770,44,191,147,53579,153,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7478095,5517,3612648,4162,2980101,4058,392834,9308,2587267,10132,632547,801,339095,5568,293452,5521,3865447,2803,3020337,2632,32448,2560,2987889,3865,845110,1052,7492,1075,837618,1526,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2178925,4395,1058537,3241,861630,3124,138408,4632,723222,5436,196907,462,110248,2725,86659,2707,1120388,2489,870177,2387,13338,1912,856839,3026,250211,589,3366,711,246845,884,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2609450,7673,1273979,4616,1041252,4553,145424,6010,895828,6437,232727,1167,136323,3704,96404,3542,1335471,4063,1048169,3921,14803,2233,1033366,4232,287302,864,4572,1021,282730,1334,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8392929,7988,4044996,5722,3281846,5794,390400,7691,2891446,8769,763150,1236,425314,5411,337836,5483,4347933,4691,3312915,4561,33063,2288,3279852,4987,1035018,1007,10367,1100,1024651,1540,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,697719,4072,329578,2597,270012,2593,29532,2470,240480,3700,59566,441,33843,1406,25723,1484,368141,2216,284002,2051,3370,846,280632,2242,84139,562,587,334,83552,659,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2464228,6680,1188510,4986,958681,4979,154991,5637,803690,7159,229829,766,131905,4035,97924,4109,1275718,3515,989713,3366,13534,2374,976179,4361,286005,849,4238,1040,281767,1410,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,548476,1777,270644,1432,220782,1435,31759,2402,189023,2604,49862,114,27519,1446,22343,1473,277832,1220,214378,1222,3772,965,210606,1768,63454,175,687,359,62767,405,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3908128,5495,1881351,4196,1542789,4126,215411,7145,1327378,8016,338562,751,174029,4220,164533,4313,2026777,3280,1589110,3212,23396,2677,1565714,4309,437667,983,3330,728,434337,1245,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,14094789,29165,6902344,16960,5893019,16833,682854,14079,5210165,20404,1009325,3816,525084,7745,484241,8433,7192445,16212,5919677,15345,83899,6661,5835778,16502,1272768,4186,15193,1842,1257575,4409,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1728062,6158,855706,4095,743135,4006,69333,3805,673802,5508,112571,714,62102,2079,50469,2166,872356,3475,738327,3562,7125,1647,731202,3925,134029,747,1211,441,132818,904,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,479275,802,233566,563,192348,571,23899,1918,168449,1922,41218,169,23116,951,18102,923,245709,615,194539,597,2219,429,192320,756,51170,122,1039,458,50131,455,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4365973,11389,2111768,7646,1756526,7611,299582,8344,1456944,10961,355242,1105,205655,4092,149587,4093,2254205,5550,1801195,5520,43933,3401,1757262,6639,453010,1279,5770,1084,447240,1792,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4198766,10738,2062473,6720,1713743,6643,281085,8290,1432658,9760,348730,1143,206871,3584,141859,3720,2136293,5710,1711321,5746,36110,3229,1675211,6354,424972,1296,7769,1287,417203,1812,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1388903,1789,674539,1443,546832,1436,77636,3591,469196,3878,127707,217,63851,2562,63856,2579,714364,1051,551391,980,5343,1106,546048,1389,162973,391,1763,615,161210,696,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3911724,5192,1922206,3480,1591243,3360,192320,5482,1398923,6730,330963,521,175494,2935,155469,2875,1989518,2995,1564146,2817,19661,2350,1544485,3839,425372,848,3967,850,421405,1166,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,395346,1766,199274,1169,166919,1182,25572,2751,141347,3041,32355,239,19662,1092,12693,1099,196072,1200,159324,1145,3795,981,155529,1549,36748,356,432,247,36316,463,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1958732,16277,905899,9289,718617,9060,33682,2920,684935,8401,187282,2934,44966,2714,142316,3608,1052833,9921,811811,8445,1769,580,810042,8534,241022,3791,1038,429,239984,3812,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
