GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001EA,B17004_001MA,B17004_002MA,B17004_002EA,B17004_003EA,B17004_003MA,B17004_004EA,B17004_004MA,B17004_005EA,B17004_005MA,B17004_006EA,B17004_006MA,B17004_007MA,B17004_007EA,B17004_008EA,B17004_008MA,B17004_009EA,B17004_009MA,B17004_010EA,B17004_010MA,B17004_011EA,B17004_011MA,B17004_012MA,B17004_012EA,B17004_013MA,B17004_013EA,B17004_014EA,B17004_014MA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017MA,B17004_017EA,B17004_018MA,B17004_018EA,B17004_019EA,B17004_019MA,state
0400000US13,7366339,8690,1241010,28848,523166,16231,59412,5227,163076,7565,300678,13618,717844,17257,49953,4280,211262,9015,456629,14377,6125329,29779,2989099,18335,1617531,17156,592567,13808,779001,13411,3136230,17037,1252882,17233,726401,16870,1156947,17068,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1070802,1960,114234,7831,48906,4508,4010,1168,13673,2026,31223,4031,65328,4501,3167,917,21273,2831,40888,3289,956568,8003,478220,4834,258429,5962,97619,5065,122172,4173,478348,4952,197671,5258,110995,4929,169682,5453,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1176255,3111,176907,9012,78119,5535,7814,1777,35254,3741,35051,3702,98788,5418,8071,1315,43765,3908,46952,3599,999348,9790,504666,6311,256509,6689,121394,5881,126763,4601,494682,6215,167725,5759,148737,6037,178220,5993,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9878116,6348,1288857,22277,544546,12631,55000,3810,189567,8681,299979,9150,744311,14175,48447,2707,240361,9088,455503,12148,8589259,22802,4218772,12710,2237757,16642,929053,14602,1051962,12110,4370487,15436,1727316,14506,1132034,15200,1511137,12367,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4933513,4916,684794,15482,283911,8215,24905,2799,112163,6176,146843,6983,400883,10917,22728,2852,152674,6880,225481,7806,4248719,17594,2107245,10166,1130377,11910,450114,9795,526754,8212,2141474,11677,815406,10768,568246,11002,757822,10269,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2333795,3126,266050,8021,114554,4662,10468,1674,54499,3495,49587,3513,151496,5929,10790,1554,65186,3427,75520,4562,2067745,8953,1027990,6070,592425,7329,223873,5478,211692,4439,1039755,6401,444709,7272,282224,7483,312822,5312,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2153077,3106,260346,8543,109298,5803,13136,1895,49906,4216,46256,3298,151048,5452,13726,1999,64281,3802,73041,3804,1892731,9124,944646,5683,556815,8660,191417,6287,196414,4805,948085,6688,401804,6346,251241,6773,295040,6000,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3344673,3878,560056,15433,233534,8011,21023,2363,74738,4921,137773,5924,326522,10556,18144,2152,94257,5612,214121,8059,2784617,15842,1380664,8394,695187,7944,277150,9060,408327,8212,1403953,10867,530972,8628,347294,8826,525687,9490,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3468247,4330,623031,15468,244676,8315,24965,2923,70907,5166,148804,6478,378355,10678,36611,3888,120012,6194,221732,7528,2845216,14956,1405987,9310,756803,11845,283314,10531,365870,8314,1439229,10405,590718,9771,324447,7506,524064,8313,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1060311,1860,138150,6350,60366,3573,4542,1037,23757,2667,32067,2646,77784,4198,4208,1067,31413,2550,42163,2938,922161,6501,451001,4016,227591,5160,111121,4634,112289,3460,471160,4519,183815,4373,135391,4606,151954,3611,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4521079,4514,411350,13043,168437,7854,14085,1932,58239,5290,96113,5980,242913,8478,18813,2770,72784,4431,151316,7151,4109729,14129,1974244,8666,1125023,11778,408040,10180,441181,9213,2135485,9359,953576,12719,533090,12031,648819,10256,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5151426,3718,551231,16020,218318,7522,10714,1780,78885,4640,128719,5634,332913,10675,12486,2238,106613,5125,213814,8543,4600195,16114,2246909,7929,1215698,10891,528364,10606,502847,7946,2353286,11079,931751,11200,705112,10400,716423,9717,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7678880,5049,1192791,17636,522811,10448,43714,3750,183020,6988,296077,7266,669980,12365,41317,3273,231510,6987,397153,11136,6486089,17665,3183325,11611,1471872,14170,729615,11377,981838,10467,3302764,12237,1120407,10983,919713,11412,1262644,13800,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4104706,3797,447739,11877,197861,7524,18173,1898,85857,5308,93831,4638,249878,6589,14351,1694,105404,4493,130123,5177,3656967,13140,1820775,8140,1005286,9837,449800,8537,365689,5896,1836192,8107,758571,7680,567441,8211,510180,6940,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2225955,3367,435634,14262,173017,7778,11529,1944,51002,4280,110486,6032,262617,9378,25638,2507,66206,4364,170773,7458,1790321,14815,877579,8420,454065,8128,165039,7003,258475,6500,912742,10264,359537,7983,182810,6724,370395,7717,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4605768,4976,641889,12948,264993,7576,26226,2899,99975,5109,138792,6153,376896,9118,29812,3044,134113,6439,212971,7083,3963879,13579,1950670,7781,1022178,9963,426575,8732,501917,8947,2013209,9884,823833,10864,499985,9298,689391,8943,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,781025,1873,105194,6433,48978,3520,5713,1082,21967,2659,21298,2247,56216,4289,4764,1222,25013,3007,26439,2345,675831,6690,337728,3796,173753,5082,83444,4014,80531,3918,338103,4584,122985,4395,108510,4320,106608,3290,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1385656,2293,160469,6185,62671,3409,10408,1552,27859,2610,24404,2299,97798,4764,8625,1554,42586,3398,46587,3216,1225187,6659,616444,4010,378244,6116,130982,5528,107218,3797,608743,4878,270865,5957,170724,5290,167154,4822,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2104992,3205,298362,13927,135050,7928,15159,3223,47088,5106,72803,5638,163312,9015,11672,1959,47251,4637,104389,7670,1806630,14154,913978,8640,458335,10252,208621,9074,247022,7968,892652,9846,354728,11070,213561,7944,324363,8412,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1038325,1722,82457,5626,35484,3471,2207,764,14977,1990,18300,2194,46973,3612,2066,714,17192,2315,27715,2594,955868,5682,475032,3940,267440,5682,103985,4790,103607,3639,480836,3689,195061,5273,141358,4618,144417,4754,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6866785,4523,628831,16144,257329,9287,26443,2830,70777,5256,160109,7060,371502,9543,22707,2163,94340,4904,254455,8187,6237954,16294,3031827,9297,1659255,12489,631285,11504,741287,9801,3206127,10295,1230276,13682,826831,14589,1149020,12702,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1584776,2651,296174,11075,135472,7318,14436,2371,44143,4531,76893,5037,160702,6183,15951,2317,50360,4272,94391,4649,1288602,11327,635007,7695,323983,7568,134381,5503,176643,5184,653595,6276,248603,6552,156108,7029,248884,5907,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15252902,7097,2178285,30313,897080,17756,96109,5791,258027,7720,542944,14587,1281205,18734,83529,5120,335512,8839,862164,16624,13074617,30786,6368636,18831,3414803,19852,1307161,17378,1646672,14865,6705981,19234,2702114,20121,1634930,21096,2368937,18940,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7387804,7183,1154528,23662,479601,12654,50013,4101,176891,7699,252697,8887,674927,16233,50416,5212,221314,8412,403197,12468,6233276,23437,3033935,13064,1600973,16109,615580,15079,817382,13049,3199341,16681,1237176,17148,786297,19089,1175868,15063,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,528990,1496,61105,3879,26056,2449,3606,703,11218,1852,11232,1504,35049,2357,1930,701,16897,2011,16222,1666,467885,4293,239979,2650,151542,3484,50783,3167,37654,1813,227906,2954,100127,3138,69908,3278,57871,2272,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8894502,5648,1264089,21006,524868,11949,47914,3652,186056,8444,290898,8379,739221,13642,52245,3646,248049,8908,438927,10451,7630413,22331,3746182,12365,1956754,15663,797637,13836,991791,11906,3884231,14220,1494220,14954,1006426,13947,1383585,15008,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2858122,3047,437655,11797,191593,7263,25023,2571,64939,3865,101631,4800,246062,6632,20420,2371,79220,4392,146422,5296,2420467,11991,1194346,7497,672961,8146,231862,6640,289523,6120,1226121,7119,493152,8369,281079,8066,451890,6842,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3048245,3788,481377,14705,215821,8323,20593,2766,95012,4962,100216,5906,265556,8727,14174,2187,104573,6547,146809,6326,2566868,14843,1268964,8599,599470,9153,315162,8179,354332,6955,1297904,8508,433177,8552,393119,8637,471608,7875,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9944740,5676,1217012,22228,507861,12141,36740,3176,161498,7452,309623,9709,709151,13870,36493,3202,217549,8342,455109,11133,8727728,22969,4260118,13875,2226588,14085,921079,14132,1112451,11180,4467610,14440,1716664,13721,1159166,15783,1591780,11483,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,819982,1755,106970,6259,41784,3329,3986,1227,13340,2151,24458,2651,65186,4497,2872,1070,19769,2477,42545,3545,713012,6337,349301,3749,190842,4526,74115,3912,84344,3370,363711,4884,143139,5020,106502,4474,114070,4211,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3586573,4783,586642,16029,240590,9288,22403,2543,78418,6045,139769,6908,346052,9971,26645,3111,104551,5864,214856,8345,2999931,16379,1465759,9982,742173,11940,293200,9480,430386,9801,1534172,10423,591781,9108,350539,9914,591852,11344,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,619740,1451,78052,4417,33402,2425,4196,906,13024,2019,16182,1760,44650,3134,4159,1011,19255,2298,21236,2143,541688,4341,272921,3033,168116,4217,57249,3915,47556,2536,268767,3389,125884,4195,71031,3657,71852,3847,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4944693,5836,792097,19300,330445,10754,32427,3754,110963,6278,187055,7616,461652,12640,32820,3719,132360,7210,296472,9461,4152596,20167,2033808,11426,1060472,12958,408790,9774,564546,9131,2118788,13412,834726,13917,502237,10191,781825,13403,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18929714,11395,2962988,40106,1242827,23309,224398,10318,435771,12886,582658,16284,1720161,23672,155805,7321,529632,14860,1034724,21350,15966726,42384,7958950,24218,4629967,23686,1570103,23352,1758880,19494,8007776,26067,3375684,27413,1789693,21463,2842399,27714,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1983245,3549,247733,12235,110051,6750,14140,2394,55129,4337,40782,4116,137682,6915,10068,1772,60910,4928,66704,5144,1735512,12888,874488,7375,501262,8088,204251,6501,168975,4812,861024,7708,286149,6992,274449,7636,300426,5938,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,493893,1332,52949,3247,23455,1916,2414,623,10509,1505,10532,1380,29494,2327,1736,551,12710,1523,15048,1671,440944,3415,217383,2145,114459,2620,56867,2535,46057,2207,223561,2645,94116,2967,69109,3193,60336,2293,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6228715,5448,654230,16777,264798,9601,24966,2991,102478,5889,137354,7026,389432,12134,29771,2741,132604,6822,227057,8838,5574485,17086,2725381,11089,1592723,13950,519849,10397,612809,10439,2849104,11885,1218127,14157,678859,12802,952118,12700,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5323251,4684,677144,16526,299615,11014,23746,3100,118989,7090,156880,7449,377529,9482,19546,2285,131760,6704,226223,7668,4646107,16609,2325562,12147,1216254,11425,534844,11492,574464,10336,2320545,9249,833182,10417,671448,10985,815915,10598,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1468354,2818,248402,10010,106456,5837,9865,1872,28780,3145,67811,4399,141946,5747,9810,1691,39455,3208,92681,4842,1219952,10650,605266,6254,294727,5791,108174,4476,202365,5898,614686,6501,220392,6458,131590,4751,262704,5277,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4412229,3433,513573,14423,217368,8501,20154,2089,88507,5429,108707,6350,296205,9146,21981,2709,119477,5475,154747,6777,3898656,14603,1947265,9473,1042553,10650,462629,9555,442083,7087,1951391,9070,782309,8892,583366,8514,585716,9091,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,434654,1600,42900,3869,17082,2206,3591,841,6523,1364,6968,1461,25818,2543,3230,985,10272,1096,12316,1779,391754,4353,201728,2566,117443,3218,46631,3367,37654,2370,190026,3112,82247,3643,53949,2814,53830,2889,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2915704,3102,1237390,20454,543118,11516,52539,3546,105705,5172,384874,9431,694272,11589,35594,3149,98174,5656,560504,9775,1678314,19968,819031,11036,362373,8987,122539,4335,334119,8926,859283,11671,314541,8094,122158,4908,422584,9277,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
