GEO_ID,B12504_001E,B12504_001M,B12504_002E,B12504_002M,B12504_003E,B12504_003M,B12504_004E,B12504_004M,B12504_005E,B12504_005M,B12504_006E,B12504_006M,B12504_007E,B12504_007M,B12504_008E,B12504_008M,B12504_009E,B12504_009M,NAME,B12504_001EA,B12504_001MA,B12504_002EA,B12504_002MA,B12504_003MA,B12504_003EA,B12504_004MA,B12504_004EA,B12504_005EA,B12504_005MA,B12504_006EA,B12504_006MA,B12504_007EA,B12504_007MA,B12504_008MA,B12504_008EA,B12504_009MA,B12504_009EA,state
0400000US32,16.2,0.5,16.1,0.6,16.6,0.6,11.0,1.9,14.7,1.2,16.3,0.4,16.8,0.6,8.9,4.2,12.4,2.2,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,20.0,0.6,19.8,0.7,20.0,0.6,17.4,8.2,12.9,3.1,20.1,0.6,20.3,0.5,13.9,9.1,17.5,3.6,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,19.7,0.2,19.6,0.3,20.2,0.3,10.8,0.8,15.5,0.9,19.9,0.3,20.3,0.3,12.4,1.7,17.6,0.8,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,19.9,0.5,19.8,0.5,20.6,0.6,11.4,1.9,14.4,1.7,20.0,0.6,20.7,0.7,11.0,3.4,17.0,2.8,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,20.1,0.2,20.0,0.2,20.7,0.2,11.5,0.7,18.0,0.8,20.2,0.2,20.7,0.2,13.1,0.8,18.9,0.8,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,18.9,0.3,18.9,0.3,19.7,0.3,11.9,1.1,14.1,1.3,18.9,0.3,19.9,0.4,12.1,1.1,13.3,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22.2,0.8,21.9,0.8,22.4,0.9,12.8,7.5,13.1,2.6,22.4,0.9,22.4,0.8,29.7,12.0,16.7,5.4,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20.7,0.2,20.7,0.2,21.2,0.2,14.9,1.6,14.4,0.9,20.7,0.2,21.3,0.2,13.3,1.6,13.6,0.7,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,18.2,0.4,18.1,0.4,19.2,0.4,10.4,0.8,11.7,0.6,18.3,0.4,19.2,0.3,10.4,2.0,12.4,1.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,18.8,0.4,18.9,0.4,19.5,0.5,13.1,2.0,12.9,1.9,18.8,0.4,19.5,0.4,10.3,1.6,14.8,0.8,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,21.8,0.2,21.8,0.2,22.4,0.3,14.2,1.3,17.5,0.7,21.9,0.2,22.4,0.2,15.2,1.7,16.8,0.6,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20.8,0.8,20.9,0.9,21.1,0.8,15.9,4.1,21.6,9.8,20.7,0.9,21.1,0.8,22.7,4.3,11.5,3.3,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19.6,0.5,19.5,0.5,20.3,0.5,12.3,2.1,16.3,1.0,19.6,0.6,20.5,0.5,10.8,2.7,14.9,1.5,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,22.7,0.7,22.7,0.7,22.9,0.7,16.1,6.3,18.6,6.9,22.7,0.9,23.3,0.8,10.8,7.2,15.1,4.7,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,18.9,0.3,19.0,0.3,19.5,0.3,12.8,1.4,12.4,1.6,18.8,0.3,19.5,0.4,11.2,1.9,13.1,0.7,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17.3,0.2,17.2,0.2,17.9,0.2,11.1,0.5,13.6,0.8,17.4,0.2,18.1,0.2,11.3,0.6,13.4,0.6,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,16.3,0.3,16.3,0.4,16.9,0.4,7.7,1.6,10.8,1.7,16.3,0.4,17.0,0.4,7.9,1.3,10.2,1.2,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,22.0,0.7,22.2,0.8,22.6,0.7,8.0,4.2,15.0,2.7,21.7,0.7,22.2,0.7,14.2,7.7,16.1,5.0,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,18.3,0.3,18.1,0.4,19.0,0.3,10.8,1.1,14.1,0.8,18.4,0.3,19.1,0.3,12.4,1.3,14.0,0.8,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,18.1,0.3,18.1,0.3,18.5,0.3,11.6,1.4,13.5,1.3,18.2,0.4,18.7,0.3,11.3,1.8,14.3,1.0,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22.0,0.6,22.0,0.7,22.9,0.7,13.1,4.4,13.0,3.5,22.0,0.6,23.0,0.7,11.6,2.5,11.7,0.9,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,21.4,0.3,21.4,0.3,21.7,0.3,14.9,2.5,12.1,1.6,21.4,0.3,21.8,0.3,14.1,2.0,14.7,1.5,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,19.9,0.8,19.8,1.0,20.3,0.9,8.9,5.6,13.3,7.5,20.0,0.7,20.3,0.8,19.8,5.1,11.7,2.4,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22.9,0.4,23.1,0.4,24.0,0.6,18.1,3.1,15.5,1.5,22.8,0.4,23.9,0.5,9.8,2.6,18.5,1.2,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
