GEO_ID,C07408_001E,C07408_001M,C07408_002E,C07408_002M,C07408_003E,C07408_003M,C07408_004E,C07408_004M,C07408_005E,C07408_005M,C07408_006E,C07408_006M,C07408_007E,C07408_007M,C07408_008E,C07408_008M,C07408_009E,C07408_009M,C07408_010E,C07408_010M,C07408_011E,C07408_011M,C07408_012E,C07408_012M,C07408_013E,C07408_013M,C07408_014E,C07408_014M,C07408_015E,C07408_015M,C07408_016E,C07408_016M,C07408_017E,C07408_017M,C07408_018E,C07408_018M,C07408_019E,C07408_019M,C07408_020E,C07408_020M,C07408_021E,C07408_021M,C07408_022E,C07408_022M,C07408_023E,C07408_023M,C07408_024E,C07408_024M,C07408_025E,C07408_025M,NAME,C07408_001EA,C07408_001MA,C07408_002EA,C07408_002MA,C07408_003MA,C07408_003EA,C07408_004EA,C07408_004MA,C07408_005MA,C07408_005EA,C07408_006EA,C07408_006MA,C07408_007EA,C07408_007MA,C07408_008MA,C07408_008EA,C07408_009EA,C07408_009MA,C07408_010EA,C07408_010MA,C07408_011MA,C07408_011EA,C07408_012EA,C07408_012MA,C07408_013MA,C07408_013EA,C07408_014EA,C07408_014MA,C07408_015EA,C07408_015MA,C07408_016MA,C07408_016EA,C07408_017EA,C07408_017MA,C07408_018EA,C07408_018MA,C07408_019MA,C07408_019EA,C07408_020EA,C07408_020MA,C07408_021EA,C07408_021MA,C07408_022MA,C07408_022EA,C07408_023EA,C07408_023MA,C07408_024MA,C07408_024EA,C07408_025EA,C07408_025MA,state
0400000US16,1215893,6803,312655,9202,676417,12947,167479,8059,59342,4188,1008113,9795,226237,7060,599225,12070,130176,7342,52475,4006,120584,8278,50700,5552,44357,5032,22301,3007,3226,1022,41920,4315,16579,2637,14789,3061,7914,1594,2638,1402,45276,4686,19139,2911,18046,2940,7088,1504,1003,395,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10296777,14567,3566420,21905,4892724,29707,1216366,18619,621267,10316,8990161,22953,2863632,25295,4529909,28659,1024676,18114,571944,9945,818725,19009,437013,13561,222915,10374,125734,5864,33063,2730,261051,11046,141384,7504,70169,5318,39926,4457,9572,1673,226840,9937,124391,6044,69731,6797,26030,2948,6688,1722,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5188969,10501,1571186,17150,2576040,26256,730043,15211,311700,7895,4432430,16799,1193326,16368,2362881,23369,592892,13046,283331,7538,451882,13472,222682,10143,125225,6432,84937,5666,19038,2345,187190,9196,99464,5769,47083,5080,34743,3562,5900,1142,117467,8191,55714,5160,40851,5272,17471,2560,3431,1290,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2453082,6227,701521,10144,1293941,14749,297527,8725,160093,5429,2091155,12648,507997,11336,1197598,14932,241402,7045,144158,4997,199551,8930,104030,5138,51468,5512,34745,3243,9308,1316,99947,5914,58444,4326,24878,3286,13276,2540,3349,910,62429,4688,31050,3009,19997,3189,8104,1501,3278,1278,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2266815,10561,656850,11293,1181494,14913,295811,8372,132660,4654,1901430,12005,477270,10399,1069618,12740,235218,6845,119324,4475,209533,9313,102212,6352,61269,5240,37170,3841,8882,1365,79201,4953,41361,3379,21374,2800,14098,1921,2368,463,76651,9031,36007,5347,29233,5244,9325,2302,2086,840,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3497594,8998,966855,14288,1751191,24258,544163,14757,235385,6664,3027159,14552,760517,13575,1608593,23597,440050,13212,217999,5945,273144,12159,116283,6890,85184,8019,61644,4567,10033,1296,118390,6786,56020,4197,28982,4356,28739,3067,4649,1083,78901,5719,34035,3758,28432,3406,13730,2433,2704,873,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3619010,9461,1246078,15539,1593630,20523,535839,12294,243463,5990,3130799,13232,992461,15608,1465589,19574,447052,11152,225697,5519,289853,12722,155671,10036,73442,6408,49169,4779,11571,1742,127787,6619,65833,4016,30867,3970,26417,3152,4670,1095,70571,7432,32113,3989,23732,4138,13201,2669,1525,594,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1102485,5463,300383,7157,566721,13072,163910,7851,71471,3233,944850,7541,221619,6647,522643,12359,134949,6885,65639,2857,91575,5790,45277,3489,25128,3537,17861,2625,3309,832,36962,4000,20124,2676,7798,2120,7990,1512,1050,547,29098,3381,13363,2253,11152,2410,3110,1021,1473,664,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4691668,12127,1651122,16319,2165678,24501,607918,14946,266950,7152,4107748,14815,1350214,15121,1991934,21196,518073,13479,247527,6916,317777,10966,160050,7828,93232,8272,53428,4553,11067,1702,126431,8962,67341,5529,34502,5097,20347,2562,4241,1299,139712,8176,73517,4946,46010,5076,16070,2519,4115,1168,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5393484,10877,1910329,18137,2532069,25129,623433,13201,327653,8209,4712600,16414,1530100,16878,2351974,23461,526770,12906,303756,8566,394931,13046,210886,9023,104844,7012,62889,5669,16312,2014,157379,7672,94799,6467,36464,3798,21068,3335,5048,1267,128574,8298,74544,5887,38787,4496,12706,2334,2537,808,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8005534,14008,2589518,18531,3862275,26794,1042984,14581,510757,9098,6847611,21692,1978173,19196,3541333,24286,864425,13026,463680,8510,688138,16645,359813,11800,185699,9169,112343,5513,30283,2215,315634,11443,183288,8690,74057,5556,47708,4210,10581,1292,154151,9695,68244,5443,61186,6080,18508,2420,6213,2241,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4270493,8986,1350667,14134,2226335,16774,468706,9573,224785,4610,3660991,14613,1009531,12545,2060877,17033,386530,8725,204053,4525,311266,9730,164623,7675,87459,5708,45848,3426,13336,1541,207049,9051,121557,6811,50243,5205,29295,2761,5954,1331,91187,5738,54956,3758,27756,3349,7033,1346,1442,680,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2341920,8334,782234,12375,1052249,18323,343391,11234,164046,5423,2040263,11300,632836,11994,968066,17942,284957,9728,154404,5291,158656,8771,72948,5156,45293,4589,34744,3773,5671,1377,87892,6049,51926,4800,18743,2650,14743,2405,2480,829,55109,5943,24524,3367,20147,4166,8947,1717,1491,628,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4808832,11651,1405622,15167,2422634,23563,670070,12582,310506,6801,4061659,19725,1047737,16122,2198380,23077,534699,10945,280843,6085,413166,15909,194264,9526,120595,7477,80477,5865,17830,1972,220412,9630,110624,6688,62853,6134,39134,3638,7801,1452,113595,7751,52997,4302,40806,5240,15760,2218,4032,939,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,811045,4641,226414,7602,420693,9724,112818,5103,51120,2255,685736,7096,165668,7488,380761,9434,93190,4826,46117,2489,71657,5972,36036,3802,22010,3236,11707,1752,1904,634,26995,2356,13751,1755,8315,1235,3487,1047,1442,764,26657,3539,10959,1944,9607,2042,4434,1214,1657,707,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
