GEO_ID,B08526_001E,B08526_001M,B08526_002E,B08526_002M,B08526_003E,B08526_003M,B08526_004E,B08526_004M,B08526_005E,B08526_005M,B08526_006E,B08526_006M,B08526_007E,B08526_007M,B08526_008E,B08526_008M,B08526_009E,B08526_009M,B08526_010E,B08526_010M,B08526_011E,B08526_011M,B08526_012E,B08526_012M,B08526_013E,B08526_013M,B08526_014E,B08526_014M,B08526_015E,B08526_015M,B08526_016E,B08526_016M,B08526_017E,B08526_017M,B08526_018E,B08526_018M,B08526_019E,B08526_019M,B08526_020E,B08526_020M,B08526_021E,B08526_021M,B08526_022E,B08526_022M,B08526_023E,B08526_023M,B08526_024E,B08526_024M,B08526_025E,B08526_025M,B08526_026E,B08526_026M,B08526_027E,B08526_027M,B08526_028E,B08526_028M,B08526_029E,B08526_029M,B08526_030E,B08526_030M,B08526_031E,B08526_031M,B08526_032E,B08526_032M,B08526_033E,B08526_033M,B08526_034E,B08526_034M,B08526_035E,B08526_035M,B08526_036E,B08526_036M,B08526_037E,B08526_037M,B08526_038E,B08526_038M,B08526_039E,B08526_039M,B08526_040E,B08526_040M,B08526_041E,B08526_041M,B08526_042E,B08526_042M,B08526_043E,B08526_043M,B08526_044E,B08526_044M,B08526_045E,B08526_045M,B08526_046E,B08526_046M,B08526_047E,B08526_047M,B08526_048E,B08526_048M,B08526_049E,B08526_049M,B08526_050E,B08526_050M,B08526_051E,B08526_051M,B08526_052E,B08526_052M,B08526_053E,B08526_053M,B08526_054E,B08526_054M,B08526_055E,B08526_055M,B08526_056E,B08526_056M,B08526_058M,B08526_057E,B08526_057M,B08526_058E,B08526_059E,B08526_059M,B08526_060E,B08526_060M,B08526_061E,B08526_061M,B08526_062E,B08526_062M,B08526_063E,B08526_063M,B08526_064E,B08526_064M,B08526_065E,B08526_065M,B08526_066E,B08526_066M,B08526_067E,B08526_067M,B08526_068E,B08526_068M,B08526_069E,B08526_069M,B08526_070E,B08526_070M,B08526_071E,B08526_071M,B08526_072E,B08526_072M,B08526_073E,B08526_073M,B08526_074E,B08526_074M,B08526_075E,B08526_075M,B08526_076E,B08526_076M,B08526_077E,B08526_077M,B08526_078E,B08526_078M,B08526_079E,B08526_079M,B08526_080E,B08526_080M,B08526_081E,B08526_081M,B08526_082E,B08526_082M,B08526_083E,B08526_083M,B08526_084E,B08526_084M,B08526_085E,B08526_085M,B08526_086E,B08526_086M,B08526_087E,B08526_087M,B08526_088E,B08526_088M,B08526_089E,B08526_089M,B08526_090E,B08526_090M,B08526_091E,B08526_091M,B08526_092E,B08526_092M,B08526_093E,B08526_093M,B08526_094E,B08526_094M,B08526_095E,B08526_095M,B08526_096E,B08526_096M,B08526_097E,B08526_097M,B08526_098E,B08526_098M,B08526_099E,B08526_099M,B08526_100E,B08526_100M,B08526_101E,B08526_101M,B08526_102E,B08526_102M,B08526_103E,B08526_103M,B08526_104E,B08526_104M,B08526_105E,B08526_105M,NAME,B08526_001EA,B08526_001MA,B08526_002EA,B08526_002MA,B08526_003EA,B08526_003MA,B08526_004EA,B08526_004MA,B08526_005EA,B08526_005MA,B08526_006EA,B08526_006MA,B08526_007MA,B08526_007EA,B08526_008EA,B08526_008MA,B08526_009MA,B08526_009EA,B08526_010EA,B08526_010MA,B08526_011EA,B08526_011MA,B08526_012EA,B08526_012MA,B08526_013EA,B08526_013MA,B08526_014EA,B08526_014MA,B08526_015EA,B08526_015MA,B08526_016MA,B08526_016EA,B08526_017EA,B08526_017MA,B08526_018MA,B08526_018EA,B08526_019EA,B08526_019MA,B08526_020MA,B08526_020EA,B08526_021MA,B08526_021EA,B08526_022EA,B08526_022MA,B08526_023EA,B08526_023MA,B08526_024EA,B08526_024MA,B08526_025MA,B08526_025EA,B08526_026EA,B08526_026MA,B08526_027EA,B08526_027MA,B08526_028EA,B08526_028MA,B08526_029MA,B08526_029EA,B08526_030MA,B08526_030EA,B08526_031MA,B08526_031EA,B08526_032EA,B08526_032MA,B08526_033EA,B08526_033MA,B08526_034EA,B08526_034MA,B08526_035MA,B08526_035EA,B08526_036EA,B08526_036MA,B08526_037EA,B08526_037MA,B08526_038EA,B08526_038MA,B08526_039MA,B08526_039EA,B08526_040MA,B08526_040EA,B08526_041EA,B08526_041MA,B08526_042MA,B08526_042EA,B08526_043EA,B08526_043MA,B08526_044MA,B08526_044EA,B08526_045EA,B08526_045MA,B08526_046EA,B08526_046MA,B08526_047EA,B08526_047MA,B08526_048EA,B08526_048MA,B08526_049EA,B08526_049MA,B08526_050EA,B08526_050MA,B08526_051MA,B08526_051EA,B08526_052EA,B08526_052MA,B08526_053MA,B08526_053EA,B08526_054EA,B08526_054MA,B08526_055EA,B08526_055MA,B08526_056EA,B08526_056MA,B08526_058MA,B08526_057EA,B08526_057MA,B08526_058EA,B08526_059EA,B08526_059MA,B08526_060EA,B08526_060MA,B08526_061EA,B08526_061MA,B08526_062MA,B08526_062EA,B08526_063EA,B08526_063MA,B08526_064MA,B08526_064EA,B08526_065EA,B08526_065MA,B08526_066EA,B08526_066MA,B08526_067EA,B08526_067MA,B08526_068EA,B08526_068MA,B08526_069EA,B08526_069MA,B08526_070EA,B08526_070MA,B08526_071MA,B08526_071EA,B08526_072EA,B08526_072MA,B08526_073MA,B08526_073EA,B08526_074EA,B08526_074MA,B08526_075MA,B08526_075EA,B08526_076EA,B08526_076MA,B08526_077EA,B08526_077MA,B08526_078EA,B08526_078MA,B08526_079MA,B08526_079EA,B08526_080MA,B08526_080EA,B08526_081EA,B08526_081MA,B08526_082EA,B08526_082MA,B08526_083EA,B08526_083MA,B08526_084MA,B08526_084EA,B08526_085EA,B08526_085MA,B08526_086MA,B08526_086EA,B08526_087EA,B08526_087MA,B08526_088MA,B08526_088EA,B08526_089MA,B08526_089EA,B08526_090MA,B08526_090EA,B08526_091EA,B08526_091MA,B08526_092EA,B08526_092MA,B08526_093EA,B08526_093MA,B08526_094MA,B08526_094EA,B08526_095MA,B08526_095EA,B08526_096EA,B08526_096MA,B08526_097MA,B08526_097EA,B08526_098EA,B08526_098MA,B08526_099MA,B08526_099EA,B08526_100EA,B08526_100MA,B08526_101EA,B08526_101MA,B08526_102EA,B08526_102MA,B08526_103EA,B08526_103MA,B08526_104EA,B08526_104MA,B08526_105EA,B08526_105MA,state
0400000US01,1914756,17722,32646,3216,120451,5550,253434,8159,51049,3522,232806,8326,96928,6055,32775,2831,103432,5451,180998,6897,426419,11881,154166,7221,102994,6020,115183,4906,11475,1764,1626125,16768,24903,2821,90985,5059,215024,7482,45063,3648,201300,7437,87080,5628,28816,2709,90660,5091,147289,5484,370406,10704,125925,6329,85260,5208,104871,4715,8543,1662,188241,9426,4173,956,22171,2443,30102,3692,2741,826,20773,2954,4882,1093,1796,667,5642,1126,18925,3624,38427,3998,18546,2817,10282,1983,8578,1841,1203,484,8782,1424,28,45,697,462,1170,570,57,80,1291,597,129,159,149,182,0,193,686,481,2548,869,343,1366,440,612,49,60,0,193,20821,2668,1403,814,955,594,2069,974,138,132,2581,889,389,278,353,250,1292,929,875,514,5401,1065,2117,856,1509,549,95,117,1644,277,19661,2491,508,336,1698,797,1462,552,114,117,1727,651,2705,746,349,364,778,533,2250,1004,2453,979,3611,1323,973,709,1013,518,20,33,51126,4304,1631,652,3945,1272,3607,1037,2936,871,5134,1425,1743,699,1312,637,5060,1510,10973,2064,7184,1081,2601,825,4358,1187,577,323,65,107,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,355925,6110,18779,2214,26350,2903,12231,1879,7019,1347,38370,3169,23734,2427,6124,1180,13584,2128,29412,2532,78984,4285,28443,3199,14600,1872,41800,3151,16495,1782,239776,6215,6322,1356,18667,2490,4413,1090,5381,1014,27531,2871,16310,2009,4783,1060,10009,1852,20407,2104,57029,4024,16680,2321,9807,1648,31331,2779,11106,1822,43590,3508,2263,578,3712,1306,1476,687,1305,693,4345,1200,3007,921,381,232,1226,742,2789,959,9350,1791,3953,1542,1981,724,4897,1081,2905,898,6061,1575,678,485,237,231,301,357,0,193,1118,638,247,285,0,193,326,340,332,265,1331,625,228,858,514,267,366,318,0,193,27655,2070,2223,967,852,312,4161,1027,42,60,3175,897,1142,415,470,280,556,228,1647,734,5284,829,3710,995,694,210,2738,901,961,446,21968,1876,5520,1278,1388,421,699,435,127,117,1870,524,2120,631,362,284,412,282,1355,600,3107,530,1745,714,403,207,2130,522,730,388,16875,2033,1773,998,1494,602,1181,586,164,170,331,172,908,469,128,147,1055,533,2882,853,2883,895,1497,725,1448,524,338,176,793,655,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2623436,18031,44547,4625,171542,10034,194323,9950,66524,5537,313405,10461,126542,7766,46724,4917,219791,10503,305792,12617,557701,15115,272534,11103,131219,6468,157324,7662,15468,1809,1991552,20267,29522,3781,128148,8157,153866,9473,52028,4962,242788,9337,97460,6197,34540,4227,170349,9940,211858,9261,439852,13060,194974,9924,99716,5630,126966,6954,9485,1643,303211,12323,8383,2091,26902,3942,23759,3354,7367,2131,33447,3816,16196,4068,5521,2088,22505,3666,35668,4521,57745,5032,34252,5256,13573,2995,16504,2592,1389,594,52302,4776,1165,558,1223,589,1742,708,630,345,8900,1705,1966,888,1178,623,2109,796,7226,1934,9298,1710,915,10105,2536,2953,3736,937,71,134,58610,6476,2193,987,2039,715,1036,579,377,355,7831,2166,1035,733,595,358,3169,1103,6223,1682,13539,2294,12900,3245,3736,1397,1358,697,2579,708,71979,5728,763,509,3923,1147,4204,1087,1283,679,9741,2257,5951,1609,773,623,2178,679,9245,2235,14433,2539,11410,2304,3182,1229,4637,1566,256,203,145782,8522,2521,1169,9307,2154,9716,2256,4839,1124,10698,2327,3934,1760,4117,1240,19481,3144,35572,4246,22834,2866,8893,1946,8059,1675,4123,1679,1688,493,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1214826,11798,43664,3684,73352,4609,167713,8152,32456,3056,169375,6303,68928,4760,21478,2719,60057,3738,81482,5089,284297,8823,91336,5548,56766,4235,58838,3659,5084,1115,1005949,12850,28161,2999,56790,4146,138248,7704,28393,2868,148785,6017,59941,4306,19864,2605,52518,3627,63178,4351,240581,7812,69889,4506,43255,3322,51865,3394,4481,1079,124777,6639,6573,1853,12247,1901,21541,2726,1759,871,14219,2705,4077,996,796,380,2895,906,8732,1493,27618,3412,12531,2461,6734,1927,4855,1172,200,183,5346,1194,229,282,113,130,903,651,128,154,319,234,137,149,0,193,139,162,177,156,1328,566,476,924,449,694,255,182,0,193,21936,2456,3371,1282,698,505,1433,501,584,416,1222,421,430,269,151,171,1145,568,794,451,5637,1043,3788,1330,2096,687,328,240,259,222,16249,2462,800,377,761,493,2984,1274,306,263,1594,665,2265,625,275,326,336,294,1275,761,2445,743,2119,1080,640,331,410,272,39,65,40569,3617,4530,934,2743,961,2604,1142,1286,723,3236,1026,2078,874,392,275,3024,981,7326,1926,6688,1339,2085,752,3347,1218,1125,507,105,177,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16042489,40016,373888,13362,920304,18261,1589259,20555,499920,14901,1798659,27390,723655,18620,434598,13124,1009100,21541,2009364,27445,3317265,35467,1582037,25523,876337,17330,779286,15506,128817,5672,11759523,45850,218469,8908,663739,13817,1222600,18836,380024,13300,1354791,21398,582794,15164,318422,11904,736899,18490,1359800,21330,2544334,32336,1094759,22441,606410,13545,599812,13808,76670,5372,1781154,26616,100146,7371,153282,8545,204326,9021,55192,4181,174983,9209,69409,5628,36484,3506,84502,5825,217480,9615,314056,9782,172930,9982,100429,5897,83260,5543,14675,2545,825845,15872,5383,1446,33483,3706,61902,4127,16450,2045,103063,6648,24833,2675,23544,2563,52820,3762,133272,6135,137743,5822,4412,126101,7049,62419,42464,3436,2368,826,443040,12873,11219,1853,10809,1830,19713,2488,7483,1381,63521,5063,7830,1375,10002,2068,29907,2738,41436,3765,101950,6076,82145,5943,31520,3511,9410,1530,16095,2510,375575,11879,19213,2385,20054,2941,32337,3674,9311,1423,45412,3827,18869,2372,10278,1680,13004,2245,49673,4006,62616,4157,59600,5645,16642,2182,15388,2392,3178,861,857352,17561,19458,2488,38937,3102,48381,3738,31460,3509,56889,4191,19920,3293,35868,3449,91968,6216,207703,8284,156566,6568,46502,4083,58917,4814,28952,3371,15831,2584,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2462381,12823,60300,4542,171186,6180,170510,6890,65414,4563,280644,9487,112499,5763,74849,5075,174952,6936,324630,9571,491599,10294,251786,9615,126586,5326,127967,6856,29459,2215,1862725,13933,40268,3948,124561,5540,135084,5992,52368,4217,222831,8297,91333,5814,56335,4343,133329,5977,224358,8765,388091,10272,175908,8247,94188,5277,105432,6019,18639,2328,238625,8207,8158,1635,30264,3168,14330,2068,5578,1619,22007,2681,8787,1496,6712,1765,12241,2240,30104,3474,42892,3534,31473,3921,12583,1743,10907,1885,2589,721,76857,4987,1224,484,3230,1166,2780,922,1565,675,9560,2203,4308,1314,2161,796,4767,1341,12600,1997,9884,1690,966,15651,2407,3426,5640,1116,61,105,71869,4964,2497,736,1878,663,2143,853,626,432,8420,1432,1580,677,973,480,4743,1179,5301,1176,16819,2388,12071,2031,5179,1154,2077,669,7562,702,57351,4675,2223,909,3195,1171,6300,1888,581,353,6657,1454,3392,1013,1699,586,2694,920,6868,1230,10281,1400,8480,1886,3033,941,1647,546,301,215,154954,7327,5930,1124,8058,1502,9873,1777,4696,1124,11169,2062,3099,1014,6969,1563,17178,2177,45399,3579,23632,2660,8203,1462,8177,1796,2264,765,307,336,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1710953,13550,7481,1524,96260,4899,190029,6304,42936,4030,189528,6747,65594,4016,36614,2810,156568,6588,178198,6907,445921,10225,144560,6562,82740,3859,65730,4219,8794,1188,1352837,13807,4918,1198,73235,3786,159603,5803,33974,3022,146545,5862,54901,3520,30204,2618,124794,5456,129951,5579,368679,9629,100486,5244,61722,3411,59293,4141,4532,1158,151893,8209,1115,679,14673,2498,18805,2666,3199,1011,18525,2489,5030,1244,1818,573,9488,1759,15005,2340,32537,3212,18889,3360,9154,1996,3362,732,293,236,59778,4949,140,171,1661,929,3554,1208,1082,933,10549,1970,2072,913,515,279,6896,1635,5660,1197,12969,1942,1070,10285,2001,3085,1260,758,50,82,51759,4224,264,277,500,273,1541,640,1777,2157,7476,1565,1198,705,883,485,2586,960,4004,1028,16773,1895,8042,1728,3505,1195,955,496,2255,835,22251,3257,308,231,1121,675,1864,770,265,281,2283,893,1102,571,223,213,2394,1560,3484,1243,4869,1031,3067,1128,671,486,303,202,297,175,72435,4059,736,492,5070,1326,4662,1047,2639,639,4150,1075,1291,565,2971,812,10410,1293,20094,1987,10094,1459,3791,815,4603,1096,557,258,1367,845,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,407733,7229,3924,1010,28126,2974,41389,3760,8442,1507,48222,3452,15559,2041,7488,1529,43385,3971,39208,3398,95691,4431,35888,3334,15839,1738,21477,2378,3095,802,333736,8376,2507,914,22324,2670,33248,3179,6493,1229,41662,3567,13463,1843,5672,1483,37155,3580,29366,2937,81031,4398,27580,2932,11724,1401,18631,2299,2880,778,36345,3475,203,175,3763,908,4260,1340,586,414,3819,1058,1175,502,767,402,2440,824,4525,1356,7814,1653,3189,1005,2017,714,1719,739,68,113,10449,2026,0,193,131,164,1203,899,473,436,798,583,183,177,307,462,1011,498,1398,665,2208,833,498,1732,692,483,461,264,61,109,8687,1755,391,325,249,333,1307,946,140,245,819,397,196,183,382,382,289,226,413,265,1524,618,2233,975,270,218,455,349,19,31,3493,951,204,221,230,232,482,320,46,76,177,234,114,137,0,193,309,239,250,221,570,348,591,398,453,499,0,193,67,69,15023,1984,619,470,1429,807,889,528,704,402,947,446,428,296,360,284,2181,755,3256,858,2544,779,563,366,892,294,211,265,0,193,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,805581,14168,935,477,30575,3561,12618,1973,3206,935,23303,3155,30223,3452,30320,3478,38961,3435,153352,7034,133067,6376,56167,4703,62736,4176,220621,8178,9497,1717,345873,10435,171,132,16644,2951,6311,1487,2281,868,10594,2121,17852,2371,11913,1936,17601,2009,58846,4449,68092,4746,20898,2648,24361,2786,84652,4682,5657,1377,80499,5357,300,480,5987,1439,1703,695,272,297,2055,698,2521,1414,1824,740,2644,980,13252,2194,13148,2372,5333,1351,4691,1155,25998,3037,771,412,306244,10741,398,305,6027,1618,3324,842,394,266,8540,1807,8252,2015,13806,2443,13592,1929,65625,5577,38616,4084,2719,24392,3125,25457,95946,5770,1875,733,37409,3153,50,82,600,490,559,345,0,193,1112,592,642,372,1151,468,2681,1088,6997,1350,7327,1762,3098,952,4569,1124,7639,1588,984,570,20856,2345,16,28,777,625,621,453,0,193,305,338,777,431,800,324,919,581,4464,985,3790,1043,1022,495,1599,481,5556,1231,210,202,14700,2159,0,193,540,449,100,117,259,223,697,420,179,292,826,372,1524,786,4168,1042,2094,714,1424,773,2059,688,830,383,0,193,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7951248,35473,90478,6999,495000,16086,416376,12863,233236,10995,1061732,24870,400488,12882,156869,7652,594033,15062,988249,21840,1681705,28141,965576,21431,431244,15866,386336,13304,49926,3904,6346735,39773,50089,5119,361554,14323,342153,11841,183984,8740,874715,22594,333473,11246,128616,7215,488070,13386,723811,17277,1423163,26312,729540,17129,333439,13989,341823,12584,32305,3378,789125,21924,24532,4937,84347,7348,41307,5379,22266,3685,87017,6860,32043,4205,12170,2283,39583,4312,109827,8299,148174,7125,108893,7259,48427,6175,26484,3806,4055,1358,166437,9668,2880,1540,8065,1759,4142,1260,3044,1202,28086,4011,4873,1169,1072,525,7128,1900,21278,4276,28810,3487,2098,41057,4380,9880,5675,1231,447,295,120196,7428,2333,918,4353,1533,4019,1202,1507,609,20374,2993,1747,679,1364,677,10961,1605,9670,1804,20129,2741,30782,4788,7768,1854,2223,955,2966,826,160642,8144,4598,1766,10467,2361,7466,1367,5018,2748,21604,3307,13838,2238,2757,1028,6022,1405,21422,2776,17628,2713,37202,4604,6893,1438,4497,1285,1230,407,368113,13214,6046,1470,26214,3438,17289,2219,17417,2715,29936,3717,14514,3002,10890,1941,42269,4236,102241,6311,43801,3833,18102,2355,24837,3957,5634,1524,8923,1196,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
