GEO_ID,B14003_001E,B14003_001M,B14003_002E,B14003_002M,B14003_003E,B14003_003M,B14003_004E,B14003_004M,B14003_005E,B14003_005M,B14003_006E,B14003_006M,B14003_007E,B14003_007M,B14003_008E,B14003_008M,B14003_009E,B14003_009M,B14003_010E,B14003_010M,B14003_011E,B14003_011M,B14003_012E,B14003_012M,B14003_013E,B14003_013M,B14003_014E,B14003_014M,B14003_015E,B14003_015M,B14003_016E,B14003_016M,B14003_017E,B14003_017M,B14003_018E,B14003_018M,B14003_019E,B14003_019M,B14003_020E,B14003_020M,B14003_021E,B14003_021M,B14003_022E,B14003_022M,B14003_023E,B14003_023M,B14003_024E,B14003_024M,B14003_025E,B14003_025M,B14003_026E,B14003_026M,B14003_027E,B14003_027M,B14003_028E,B14003_028M,B14003_029E,B14003_029M,B14003_030E,B14003_030M,B14003_031E,B14003_031M,B14003_032E,B14003_032M,B14003_033E,B14003_033M,B14003_034E,B14003_034M,B14003_035E,B14003_035M,B14003_036E,B14003_036M,B14003_037E,B14003_037M,B14003_038E,B14003_038M,B14003_039E,B14003_039M,B14003_040E,B14003_040M,B14003_041E,B14003_041M,B14003_042E,B14003_042M,B14003_043E,B14003_043M,B14003_044E,B14003_044M,B14003_045E,B14003_045M,B14003_046E,B14003_046M,B14003_047E,B14003_047M,B14003_048E,B14003_048M,B14003_049E,B14003_049M,B14003_050E,B14003_050M,B14003_051E,B14003_051M,B14003_052E,B14003_052M,B14003_053E,B14003_053M,B14003_054E,B14003_054M,B14003_055E,B14003_055M,B14003_056E,B14003_056M,B14003_057E,B14003_057M,NAME,B14003_001MA,B14003_001EA,B14003_002MA,B14003_002EA,B14003_003EA,B14003_003MA,B14003_004EA,B14003_004MA,B14003_005EA,B14003_005MA,B14003_006EA,B14003_006MA,B14003_007MA,B14003_007EA,B14003_008MA,B14003_008EA,B14003_009EA,B14003_009MA,B14003_010EA,B14003_010MA,B14003_011EA,B14003_011MA,B14003_012MA,B14003_012EA,B14003_013MA,B14003_013EA,B14003_014EA,B14003_014MA,B14003_015EA,B14003_015MA,B14003_016EA,B14003_016MA,B14003_017EA,B14003_017MA,B14003_018MA,B14003_018EA,B14003_019MA,B14003_019EA,B14003_020EA,B14003_020MA,B14003_021EA,B14003_021MA,B14003_022EA,B14003_022MA,B14003_023MA,B14003_023EA,B14003_024MA,B14003_024EA,B14003_025MA,B14003_025EA,B14003_026EA,B14003_026MA,B14003_027EA,B14003_027MA,B14003_028EA,B14003_028MA,B14003_029MA,B14003_029EA,B14003_030MA,B14003_030EA,B14003_031EA,B14003_031MA,B14003_032EA,B14003_032MA,B14003_033EA,B14003_033MA,B14003_034MA,B14003_034EA,B14003_035EA,B14003_035MA,B14003_036MA,B14003_036EA,B14003_037EA,B14003_037MA,B14003_038EA,B14003_038MA,B14003_039MA,B14003_039EA,B14003_040EA,B14003_040MA,B14003_041MA,B14003_041EA,B14003_042EA,B14003_042MA,B14003_043EA,B14003_043MA,B14003_044MA,B14003_044EA,B14003_045MA,B14003_045EA,B14003_046MA,B14003_046EA,B14003_047EA,B14003_047MA,B14003_048EA,B14003_048MA,B14003_049EA,B14003_049MA,B14003_050MA,B14003_050EA,B14003_051MA,B14003_051EA,B14003_052MA,B14003_052EA,B14003_053EA,B14003_053MA,B14003_054EA,B14003_054MA,B14003_055EA,B14003_055MA,B14003_056MA,B14003_056EA,B14003_057MA,B14003_057EA,state
0400000US13,9421810,8662,4606055,10106,1158194,14927,42909,4290,311688,8613,324151,9479,186883,5169,91739,5636,105394,5627,53859,4353,41571,4081,183574,9544,29116,3250,30568,3539,33324,3864,15527,2059,13548,2291,22462,3508,18190,3219,20839,2947,3264287,13010,75534,5575,12963,2698,6353,2089,9225,1676,55259,4867,234686,7664,581201,7983,2289066,7393,4815755,9253,1216841,14824,38815,4521,294960,9465,311248,9579,175891,4985,99450,5241,126529,5597,86566,6141,83382,6193,224371,10307,25599,3062,34941,3508,26213,3757,16358,2385,18687,2558,35551,3800,27366,3583,39656,3848,3374543,13338,68654,4622,12945,2447,5566,1891,5238,1414,35034,4068,179841,6706,559311,7739,2507954,8524,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1323495,2376,662177,2039,131013,4144,4920,1117,34692,2271,33754,2224,19752,1205,7589,1023,12489,1567,10474,1627,7343,1581,35084,2625,5191,1199,6298,1305,7194,1293,3947,860,2008,622,2205,789,3189,902,5052,1120,496080,3900,8854,1461,2104,770,777,405,1211,503,6619,1055,40064,1948,86360,1835,350091,2114,661318,1933,127143,4358,4137,1100,30382,2127,32849,2597,19378,1503,7264,1166,14136,1837,10182,1701,8815,1628,43484,3400,4585,943,6493,1243,8437,1534,5382,1095,3221,848,4878,1184,5813,1193,4675,1184,490691,3643,9018,1333,1674,726,783,401,1230,485,5688,1132,24780,1659,76607,2445,370911,2195,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1516203,2886,759638,2899,200832,4614,4552,1179,53331,3018,57100,2951,31854,1314,15374,1879,17694,2360,12327,1956,8600,1550,26827,2920,4061,1017,5605,1583,3357,868,1310,534,1986,801,4672,905,3136,836,2700,1044,531979,4463,17590,2044,3497,1022,1137,577,1241,604,6912,1459,34354,2459,91259,2574,375989,2659,756565,3005,194298,4676,3539,994,52347,3315,52426,3247,30624,1606,13229,1554,18463,2098,12636,2493,11034,1637,30383,2904,4115,883,4713,1023,3698,927,1427,901,4613,1076,6066,1573,2636,791,3115,805,531884,5480,15847,1982,3318,963,1558,740,624,417,5958,1331,29551,2412,84382,2593,390646,2812,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12392392,7296,6067312,7151,1424240,12640,60262,3936,364224,8627,392857,7138,242343,3726,115018,4178,133407,5879,67813,4854,48316,4137,307956,11317,38006,3033,54313,4086,46228,3869,24607,2674,24520,2912,51236,4106,44341,4127,24705,2756,4335116,11045,78616,3941,16237,1883,7061,1648,10935,1752,54134,4239,262741,6112,780841,6625,3124551,6922,6325080,5620,1429959,13180,53021,3683,350719,7953,368775,8280,233859,2985,111159,3445,148673,5944,86910,5000,76843,4029,354764,10187,38970,3491,55692,3699,46194,4179,23062,1948,31413,2881,63069,3651,54355,4213,42009,3328,4540357,11346,81228,3809,17100,2634,6190,1529,9174,1569,33043,2590,222612,6164,746927,7703,3424083,6079,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6271959,5781,3079493,6009,725466,9917,19358,2195,178361,4879,199981,4585,124502,3251,62095,2998,75487,3883,38490,3455,27192,2474,139087,6861,19570,2588,30448,3184,26472,2960,11897,2029,13805,1728,18640,1664,8022,1303,10233,1701,2214940,9353,53361,3611,14549,2368,4799,1255,6081,1151,27483,2489,140391,4411,374043,4693,1594233,4659,3192466,4576,750769,9150,19734,2407,174923,5668,195372,6346,115482,2262,59436,3030,86756,3943,52477,3426,46589,3113,146526,5914,17807,2190,28375,2988,23805,2368,11843,1504,14442,1791,24933,2267,12261,2015,13060,2069,2295171,8029,53531,3488,13902,2273,3264,1048,4877,1042,21198,2265,119540,4542,345537,4097,1733322,5149,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2946262,3544,1454989,3210,337790,5933,13890,1604,84772,3815,92857,3618,56188,1393,28638,1672,34269,2882,17173,2165,10003,1268,62657,4489,6670,1278,13510,1981,8946,1426,3636,928,8515,938,10476,1815,6159,1441,4745,1251,1054542,5736,22222,1806,3763,975,1872,578,2308,648,12248,1676,64537,3395,173236,3274,774356,3094,1491273,3818,344548,5660,12390,1681,84182,3525,87842,3526,54897,1572,29295,1733,40862,2915,18080,1915,17000,2146,64868,3888,6343,1322,9851,1219,9085,1353,4375,898,8682,1247,13304,1676,7121,1598,6107,1231,1081857,5611,20640,2113,4322,973,1431,425,1817,583,6984,1163,53442,3051,165061,3047,828160,2954,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2753908,2924,1364130,3357,342070,6165,13071,1509,82972,3340,92403,3646,53943,2348,27680,1950,40461,3154,19533,2330,12007,1775,53572,4151,6015,1019,12411,1665,10785,1696,5985,1124,4843,1145,4889,977,4925,1255,3719,863,968488,5165,24276,2069,5393,1057,1929,964,1853,695,11911,1644,63442,2956,165902,3147,693782,2887,1389778,3044,349144,6209,11819,1417,82620,3276,87177,3205,49595,2085,30005,2189,39979,3022,27302,2569,20647,1969,56812,4431,5956,1321,11993,1628,10485,1614,5606,891,3872,943,7469,1453,5016,1040,6415,1264,983822,5651,23573,1925,2901,768,1063,456,1259,460,9521,1852,52659,2901,151867,3063,740979,3167,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206686,4595,2059360,5035,468305,7428,15875,1946,124365,4103,126873,4681,79237,2310,35695,2295,40686,3123,27055,2373,18519,1984,76928,4883,8150,1373,13863,1911,17278,2093,9276,1326,6798,1891,10597,1718,6702,1461,4264,1077,1514127,6762,33511,2817,6892,1449,1640,542,2235,692,19806,2010,102093,3686,247288,3518,1100662,4025,2147326,4806,501243,8737,14795,2093,122417,4082,120983,4129,70974,2539,43833,3162,59251,3921,38746,3163,30244,3362,81232,4805,10581,1634,15961,2087,14204,2005,9357,1458,5978,1133,8241,1469,7847,1348,9063,1584,1564851,8128,33516,3203,5708,1366,1832,665,2806,814,12808,2036,76221,3931,237013,3781,1194947,4045,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4397701,5144,2143900,5141,486133,8702,22737,2287,119426,4683,134385,5441,76124,2409,41860,3089,55299,4180,23098,2644,13204,1747,109710,5033,13293,1974,27556,2681,27585,2237,13685,1436,6442,1232,9102,1655,6856,1344,5191,1093,1548057,8242,31058,2758,6481,1745,2450,891,5345,1369,23035,2450,106141,4546,283277,4412,1090270,4114,2253801,5182,499256,8330,20957,2035,120625,5430,122097,5135,72498,2671,38112,2395,61848,4400,37560,3646,25559,2630,118129,5773,11981,1692,24975,2348,27467,3031,15003,2055,9094,1635,10734,1757,10220,1551,8655,1617,1636416,6621,35814,3241,5226,1086,2166,1020,3179,980,17852,2711,103332,5004,271050,4912,1197797,4016,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290199,1962,631165,2407,125493,2841,3281,687,32462,2447,37315,2349,21768,950,11275,1232,9615,1105,4817,907,4960,1065,24857,2454,2455,639,4920,1096,3675,880,2917,808,3043,729,3786,1065,1966,676,2095,555,480815,2643,8354,1313,1519,547,592,278,878,459,4463,816,27255,1807,65530,1315,372224,1680,659034,2281,126533,3407,3265,904,31366,2173,32468,2243,21866,890,9963,1002,10693,1341,8323,1251,8589,1412,27648,2507,2781,789,4431,972,3683,914,1978,547,3881,849,5029,1314,2296,602,3569,810,504853,3103,8096,1255,1468,540,472,247,323,227,3921,853,22405,1893,61846,1735,406322,2139,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5614887,5149,2710642,4421,615625,10140,15691,2038,149878,5877,163486,5437,100699,3042,52402,2545,66668,4707,38611,3629,28190,2503,148617,6761,22117,2359,27063,3137,26617,2334,17119,2231,11232,1531,14775,1943,15525,2196,14169,1943,1946400,8995,38060,2662,7628,1596,3861,1148,4245,1170,22423,2400,122713,4661,330039,5007,1417431,4581,2904245,5487,646637,8809,15415,2030,146820,5835,154956,5382,96688,2273,51768,2712,71345,4169,53237,3777,56408,4300,166960,7295,22439,2690,27414,2708,29047,3063,12915,1777,12927,1862,19405,2124,21433,2958,21380,2158,2090648,9412,35997,3725,7581,1776,2961,1139,4533,1141,16096,2262,104246,4118,320716,4312,1598518,5177,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6376038,4508,3080040,3485,641372,7843,22380,2080,162109,5646,185718,5462,113197,2285,51061,3008,57545,3511,30483,3249,18879,2323,226701,8365,26604,2547,23774,2574,20450,2203,15993,1758,28059,2247,61169,3673,36439,3726,14213,1545,2211967,7407,28872,2602,5957,1434,2486,767,2563,804,22489,2372,118873,3730,358257,4777,1672470,3286,3295998,4400,643262,9443,19692,2551,154915,5028,172992,5752,108770,2377,48763,2730,65376,4095,36533,3249,36221,2998,253136,9106,22684,1952,26050,2909,19833,2438,13345,1912,39608,2551,70981,3924,34815,2794,25820,2520,2399600,7529,30827,2634,7492,1435,2957,821,3949,1193,14798,2196,101659,4193,366792,4451,1871126,4097,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9535715,5970,4675745,5351,1156264,9628,40921,2804,278130,5701,298189,6495,189994,2931,101834,3607,129994,4950,68831,3794,48371,2965,169818,5833,20807,2164,36067,2680,30222,2138,18154,1766,12469,1483,22861,2682,14753,2090,14485,1867,3349663,11133,63887,3883,11500,1848,5060,946,9038,1423,39979,2960,201146,5657,500247,5138,2518806,4280,4859970,4939,1180034,11458,38983,2863,250504,5935,288963,6412,183286,3089,100351,2890,143650,5044,89617,4428,84680,4256,189525,6630,18251,2031,37741,2686,33620,2973,17080,2149,13977,1477,24274,2434,18770,2189,25812,2068,3490411,10452,60072,3468,11331,1754,5789,1289,5024,958,29893,2360,174350,5013,476566,5090,2727386,5625,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5137489,3526,2553195,4024,590643,8106,20979,2005,150133,4639,158203,4467,101904,1971,49157,2088,55943,3700,33893,2394,20431,2271,113527,5111,12960,1441,24446,2136,19509,1999,6948,894,11192,1608,17557,2159,12590,1882,8325,1315,1849025,7240,42350,2480,7701,965,3100,810,3224,893,16121,1772,108197,3695,322252,3648,1346080,3267,2584294,4262,594018,6601,19072,1957,146160,4076,150451,3732,95486,1679,49642,2210,60736,3383,42859,2770,29612,2352,125311,5896,14271,1732,21959,2339,16998,1803,6790,947,13356,1761,21741,2365,14453,1450,15743,1554,1864965,5939,35595,2719,7671,1193,2360,527,2019,535,13306,1562,89451,2888,299479,3515,1415084,3533,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2862804,4160,1385866,4964,343817,6624,17583,2518,86675,3952,101711,3887,52883,2865,29531,2786,34200,3216,12857,2063,8377,1674,52152,4485,8019,1614,11329,1652,10406,1506,5218,1074,4166,1598,4859,1485,4141,997,4014,1196,989897,7037,19812,2707,4389,1455,3482,1063,2591,771,16095,2506,69120,4057,169508,4247,704900,4092,1476938,4837,378779,8062,16251,2289,84018,4599,93591,4693,54303,3173,38664,2744,43588,4256,26769,2990,21595,2453,56067,4253,7239,1233,10657,1726,9711,1682,5950,1155,5096,1325,6093,1613,5037,1350,6284,1345,1042092,6859,20785,2576,4557,1309,2570,1143,2503,861,10452,1732,51999,3263,159525,4827,789701,3593,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5789094,4166,2835070,5513,618213,9218,23057,2388,155823,5576,172828,5093,106349,3014,51550,2983,56924,3294,30987,3375,20695,2106,152513,6687,17026,2050,30351,3027,27500,3054,15616,1769,12240,1475,20131,2447,16627,1974,13022,1956,2064344,9900,43776,3191,13453,2586,3061,977,4851,1051,24174,2352,130730,4029,346277,5099,1498022,4486,2954024,5018,633982,8407,19978,2402,155911,5310,157089,5256,99977,2761,54350,2578,65918,3909,45573,3481,35186,2562,164849,6543,15665,1635,28507,2981,27316,2871,12890,1753,11831,1467,28583,2699,20291,2565,19766,2182,2155193,8668,40521,3044,11407,1774,4324,1151,4825,1160,19433,1960,112575,4143,325433,5068,1636675,4500,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963796,1739,482949,1886,100215,3390,2922,637,24964,2383,26275,1944,17899,1207,6980,751,11986,1731,6014,1322,3175,763,19172,2504,3332,785,5347,1226,2899,1024,1131,540,984,406,1703,840,1685,627,2091,894,363562,3519,8062,1185,2555,948,594,337,1286,577,4624,1070,24295,2153,56798,1916,265348,2068,480847,2197,107230,3495,2310,770,25694,2194,26496,2268,16906,1146,8768,886,14006,1771,6811,1403,6239,1207,16364,1851,2762,760,3951,1211,2431,671,1906,681,1379,475,1195,582,1334,479,1406,505,357253,3279,6658,1042,1317,441,406,249,565,337,3681,832,18734,1748,52363,1923,273529,1652,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765872,2539,873844,2908,212622,5031,9294,1921,55365,2282,53564,2642,33027,1370,18848,1337,22514,2000,12125,1766,7885,1169,41548,3007,4795,967,10254,1795,7139,1297,4367,844,3531,932,5395,1231,3412,993,2655,812,619674,4033,14633,1301,2798,664,783,347,840,312,5478,1091,38748,2170,109042,2269,447352,2051,892028,2865,215798,4229,6984,1201,51636,2651,53935,2818,30754,1084,18191,1600,24868,2098,17764,2401,11666,1423,45679,3130,4806,882,7862,1326,7884,1148,4834,913,5416,1129,6252,1243,4782,1132,3843,727,630551,4410,13701,1930,2759,681,888,369,955,448,5166,1082,31496,2311,98720,2672,476866,2300,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2616097,3930,1318725,3803,302641,7437,6206,1562,84515,4103,81526,4616,50759,1918,19654,2295,28658,4065,16829,3437,14494,2985,33777,4154,5747,1642,7657,1592,5024,1469,2502,1034,1759,877,2949,1304,3891,1342,4248,1417,982307,8517,27725,2814,7690,2384,1738,652,3237,1210,12694,1884,61144,4168,177713,4257,690366,3666,1297372,3817,302171,6817,6144,1591,77860,4855,79919,4478,50184,2033,21949,1851,30103,3265,18889,2653,17123,2509,45420,4901,6551,1781,8289,2258,4629,1591,2653,929,1904,774,5611,1809,6665,1596,9118,2043,949781,6184,25588,3148,5581,2201,1171,532,2983,1222,8640,1387,54194,3091,162258,3324,689366,3740,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278979,2217,629173,2022,126220,3267,3051,758,31871,2265,38345,2031,23176,977,11332,1208,10705,1532,3940,974,3800,977,31737,2831,4449,949,4792,1148,3764,877,2992,877,2884,889,6348,1274,4373,1037,2135,537,471216,3281,5773,1079,1810,739,1021,641,555,371,4831,970,26729,1975,65736,2201,364761,1847,649806,2260,130548,3351,2417,753,32156,2578,36238,2311,22790,903,11586,1397,11732,1605,6715,1413,6914,1282,36081,2541,5316,878,4579,1060,2333,729,2571,766,4945,1094,7838,1393,3399,1026,5100,1260,483177,3218,7385,1354,2231,863,506,257,333,275,3047,788,22341,1890,62029,1764,385305,2130,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8513085,5753,4142438,4535,921572,9295,36694,3100,235124,6416,267676,7284,158686,2512,76907,2991,88530,4145,36019,3236,21936,2554,213201,7533,35380,2743,36490,2553,30037,3052,21996,1913,18085,1575,31878,2773,24464,2337,14871,1880,3007665,8009,44648,3229,10094,1687,5472,1553,6022,1342,25535,2352,160738,4319,499909,4308,2255247,3939,4370647,4641,926822,9370,36031,3472,231082,6832,245857,6736,154101,2513,69430,2618,96998,4458,49369,3778,43954,3329,227804,8119,33127,2718,37655,2982,28312,2753,18515,1841,20673,1672,37460,2684,25371,3075,26691,2184,3216021,9509,41594,3555,9665,1722,5733,1507,4364,1060,17139,2016,130744,4956,486955,4843,2519827,3850,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
