GEO_ID,B08103_001E,B08103_001M,B08103_002E,B08103_002M,B08103_003E,B08103_003M,B08103_004E,B08103_004M,B08103_005E,B08103_005M,B08103_006E,B08103_006M,B08103_007E,B08103_007M,NAME,B08103_001MA,B08103_001EA,B08103_002EA,B08103_002MA,B08103_003EA,B08103_003MA,B08103_004MA,B08103_004EA,B08103_005MA,B08103_005EA,B08103_006MA,B08103_006EA,B08103_007MA,B08103_007EA,state
0400000US15,42.5,0.3,42.9,0.4,42.0,1.2,44.3,2.0,34.6,2.3,39.1,4.1,47.1,2.3,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,41.4,0.4,41.6,0.5,39.2,1.3,43.5,7.6,35.2,5.0,35.5,5.0,49.0,1.5,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,41.9,0.1,42.8,0.2,39.7,0.6,37.3,0.5,31.6,1.0,38.1,1.8,47.3,0.7,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,42.5,0.2,42.9,0.2,39.4,0.7,38.0,4.0,30.3,3.0,38.8,2.6,48.3,0.8,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,42.4,0.2,42.9,0.2,39.2,1.0,28.9,1.9,32.1,2.6,39.4,2.8,47.9,1.0,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,42.3,0.3,42.6,0.3,39.8,1.0,34.2,5.7,33.9,3.4,40.1,5.6,49.0,1.0,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41.9,0.3,42.4,0.3,38.5,0.9,40.6,3.8,31.7,3.1,34.6,2.8,49.6,1.4,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41.3,0.3,41.9,0.3,37.5,1.2,37.9,3.1,35.1,3.6,37.8,1.6,46.8,1.6,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,45.0,0.3,45.7,0.4,40.0,1.4,49.7,3.5,31.2,3.0,38.7,4.8,49.0,1.2,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,43.0,0.2,43.8,0.2,39.3,0.9,40.5,0.7,31.6,1.1,39.1,4.4,48.2,0.8,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,43.2,0.2,44.8,0.2,39.4,0.9,35.2,0.6,29.2,1.0,36.5,1.3,48.1,0.8,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42.8,0.2,43.2,0.2,39.7,0.6,36.3,1.5,29.7,1.5,36.9,1.8,47.6,0.5,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,42.4,0.1,42.8,0.2,39.3,0.7,37.0,1.5,33.9,1.5,40.1,1.7,47.2,0.7,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,42.0,0.3,42.3,0.4,39.8,1.2,41.7,2.4,33.0,4.2,40.7,2.1,48.7,1.6,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,42.0,0.2,42.4,0.2,39.3,0.8,38.9,3.2,31.1,2.1,40.2,4.5,45.7,0.8,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,43.6,0.4,43.7,0.6,39.8,1.1,50.1,7.4,41.6,5.7,34.8,5.2,51.1,1.5,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42.2,0.3,42.5,0.4,38.9,1.2,34.2,6.4,35.4,3.0,36.0,3.4,50.2,1.0,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41.3,0.4,41.5,0.4,38.6,1.1,37.9,3.3,41.8,2.7,42.0,2.7,46.8,2.3,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,44.7,0.3,45.1,0.3,41.1,1.2,38.9,5.0,31.1,4.8,42.3,2.4,49.7,1.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,43.8,0.2,44.8,0.2,41.1,0.7,39.4,0.6,38.6,1.0,37.9,1.6,49.1,0.6,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,42.2,0.4,42.2,0.5,38.3,0.9,41.3,4.8,35.2,6.8,42.4,4.8,53.0,1.9,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,42.4,0.1,44.8,0.2,41.4,0.5,38.6,0.3,36.8,0.8,38.8,1.0,47.3,0.5,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42.0,0.2,42.6,0.3,38.2,0.8,36.4,3.0,31.1,1.8,36.0,2.8,46.1,0.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,41.3,0.4,41.2,0.5,37.4,2.4,35.7,18.5,44.2,3.2,36.8,8.3,48.8,1.6,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,42.9,0.2,43.4,0.2,38.6,0.5,39.9,1.4,28.7,1.5,39.0,2.2,48.6,0.7,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,41.2,0.3,41.7,0.2,37.8,0.8,40.2,4.7,30.4,1.7,37.5,2.6,48.3,1.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,42.4,0.3,43.5,0.3,40.6,1.0,35.5,0.6,32.0,2.2,34.7,1.6,46.1,1.3,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,43.7,0.1,44.6,0.1,40.0,0.5,38.8,0.8,32.7,1.1,38.6,0.8,47.0,0.6,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,42.8,0.4,43.6,0.4,40.4,1.3,34.8,2.3,23.7,2.4,35.9,7.7,45.9,1.9,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41.9,0.3,42.6,0.3,38.5,1.0,41.1,4.5,24.9,1.2,35.5,2.1,46.7,1.6,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,43.0,0.4,43.0,0.4,40.6,1.5,33.8,17.2,36.3,5.8,36.2,8.3,51.0,1.8,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,42.0,0.2,42.3,0.2,38.0,0.7,44.0,1.7,32.5,2.7,39.5,2.7,48.2,1.0,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,40.6,0.2,40.9,0.2,37.5,0.4,39.8,1.1,32.5,1.7,37.3,1.1,46.5,0.5,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,37.5,0.3,37.9,0.3,35.2,1.1,37.0,3.8,27.4,1.8,32.9,2.4,42.2,1.6,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,45.2,0.3,45.9,0.4,42.4,2.2,37.6,10.0,31.3,3.5,39.8,2.4,51.2,1.7,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,42.3,0.2,42.8,0.2,39.3,0.8,39.5,1.2,30.0,2.1,38.8,2.8,46.0,0.8,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,42.0,0.2,42.6,0.2,39.3,0.7,38.3,1.2,31.8,1.5,41.4,1.5,46.6,1.0,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,43.4,0.3,44.0,0.4,38.9,1.8,40.5,8.1,36.8,5.2,43.9,6.3,48.2,2.4,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,42.9,0.2,43.4,0.2,40.0,0.7,33.4,2.3,32.7,1.5,41.1,2.8,48.0,0.8,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,42.5,0.5,42.7,0.6,40.0,2.0,45.0,11.0,39.9,10.9,40.4,6.3,51.2,2.1,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,40.8,0.3,40.5,0.4,41.5,0.9,42.3,2.4,43.0,1.5,37.9,3.2,46.5,1.9,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
