GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001EA,C25122_001MA,C25122_002MA,C25122_002EA,C25122_003MA,C25122_003EA,C25122_004EA,C25122_004MA,C25122_005EA,C25122_005MA,C25122_006EA,C25122_006MA,C25122_007MA,C25122_007EA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010EA,C25122_010MA,C25122_011MA,C25122_011EA,C25122_012MA,C25122_012EA,C25122_013MA,C25122_013EA,C25122_014MA,C25122_014EA,C25122_015EA,C25122_015MA,C25122_016MA,C25122_016EA,C25122_017MA,C25122_017EA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023MA,C25122_023EA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027MA,C25122_027EA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030EA,C25122_030MA,C25122_031MA,C25122_031EA,state
0400000US13,1237839,18123,224805,7757,63359,4035,101403,6143,34817,3926,25226,2973,229179,9797,46921,3449,126237,7921,37893,4173,18128,2743,280121,11651,24875,2896,179876,9503,60274,5820,15096,2086,196319,8913,8984,1604,117239,6655,61190,5047,8906,1613,177102,7837,3819,1289,88147,5704,78906,5890,6230,1519,130313,7436,1698,742,40434,4339,84447,6130,3734,1033,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193863,5082,22210,2619,4708,1147,4867,1154,9348,2040,3287,1043,21698,2028,5642,1035,7342,1399,7130,1138,1584,524,32953,2996,1666,525,10989,1721,18279,2434,2019,635,32405,3195,901,445,6923,1401,22695,2658,1886,657,37055,2900,904,530,5285,1025,28276,2441,2590,801,47542,2862,476,305,3733,783,40852,2930,2481,646,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,181377,6700,28503,3188,10876,1787,12701,1994,1696,913,3230,1071,41435,3300,12486,1511,23231,2513,3005,1117,2713,1079,48191,4550,6619,1250,31056,3700,6228,1429,4288,1034,24969,3094,2320,796,15936,2112,4599,1332,2114,699,22958,2821,1577,737,11751,2139,8256,1991,1374,481,15321,2338,952,505,5304,1220,7331,1908,1734,827,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1546926,16631,255834,8076,75035,4716,114590,5479,50741,4240,15468,2003,283506,7438,73392,3508,147264,5770,50806,4210,12044,1621,336036,8658,30630,2414,210350,7638,82219,5696,12837,1358,225066,7093,10519,1587,131232,5553,74579,4632,8736,1333,227764,7303,7166,1291,111746,5126,101013,5135,7839,1084,218720,8204,4999,1502,53843,4653,150818,7320,9060,1271,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,747049,12479,141036,5743,44737,3243,70418,4307,14755,1852,11126,1766,156052,6524,44342,3170,92680,4776,11783,1752,7247,1026,177249,6061,23378,2620,126077,5410,18580,2489,9214,1291,113757,5067,9251,1646,80996,4544,17323,2115,6187,1147,100829,5490,5673,1581,67885,4819,23681,2819,3590,834,58126,4339,2318,845,27794,2691,24182,2577,3832,1170,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,336397,7489,57999,4026,21827,1838,27240,2792,5016,1275,3916,1028,74670,3868,28161,2272,36812,3119,5714,1136,3983,915,80218,3796,17337,1727,50598,2757,7214,1450,5069,879,50818,3712,6719,1056,34177,2701,6553,1488,3369,675,45780,3400,4390,1094,30417,2659,7221,1510,3752,930,26912,2749,1529,587,14137,2001,8059,1569,3187,577,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,354622,5979,52058,3422,19493,2123,23352,2233,5177,1292,4036,928,65743,3954,22599,1946,34095,3303,5381,1042,3668,779,89208,4631,15508,1860,55882,3785,11570,1832,6248,987,60198,3961,5506,1181,40036,3601,11276,1609,3380,660,52114,4373,3560,920,29742,3226,15302,2326,3510,731,35301,3216,1556,464,14798,2112,15516,1988,3431,882,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,520655,11195,116766,5962,51512,3804,44591,3536,6830,1470,13833,2010,118496,5409,43337,3066,56562,3530,6298,1243,12299,1654,115023,5549,21939,1977,76109,4796,7244,1513,9731,1356,74825,4860,8417,1591,51346,4431,9190,1602,5872,1163,60014,4460,5082,1301,39102,3519,10960,1684,4870,1161,35531,3080,1964,750,16612,2240,13062,1915,3893,949,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,571336,10145,121978,5587,40180,3402,51207,3967,13793,2229,16798,2153,127857,5561,32366,2653,65185,4274,14968,2092,15338,1636,118320,6014,15918,2022,72453,4993,18859,2559,11090,1781,74274,4346,5126,897,40935,3264,19241,2530,8972,1489,70206,4884,3544,935,40313,3780,20776,2687,5573,1132,58701,4838,3492,1166,21606,2475,28859,2956,4744,1068,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,160354,5460,27043,2552,10768,1627,12198,1752,1873,870,2204,630,38105,2853,13636,1735,18984,1843,3222,906,2263,515,38106,2824,5086,1298,24202,2293,5663,1094,3155,829,21928,2188,1371,494,13119,1663,6061,1163,1377,595,20845,2300,860,435,10846,1533,8247,1452,892,384,14327,2019,175,114,5044,1142,8543,1594,565,269,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,697070,9889,82483,4818,27159,2789,25730,2905,24106,2867,5488,1258,90543,4404,17824,2201,36166,2861,31649,3095,4904,1262,127054,7479,8389,1766,50292,4579,63723,4847,4650,964,104813,5974,2877,944,32128,3200,67206,4703,2602,1041,132734,6508,2782,832,28678,3056,96319,5612,4955,1141,159443,7161,1922,742,13281,1737,139468,6964,4772,1141,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,958788,13982,139259,5929,55279,2896,35542,3657,42351,3169,6087,1289,168926,7376,66418,3971,53060,3609,43934,4071,5514,1160,174760,7091,18352,2136,80863,4914,69016,4823,6529,1198,133667,6227,6351,1253,49707,3596,72813,4928,4796,1070,149982,6832,2179,863,45464,3439,98677,5862,3662,829,192194,6943,2431,796,25713,3069,158726,6101,5324,1046,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1066153,10655,213428,6151,67141,4062,107365,5400,22956,2527,15966,1790,236201,7037,58336,3134,134988,5419,31228,3006,11649,1259,240492,6139,27370,2082,160351,5867,41208,3115,11563,1301,150877,7123,10778,1734,101028,5155,32319,3160,6752,1148,128451,5119,5002,1014,74367,3991,42008,3232,7074,1155,96704,5054,2602,779,37994,3105,50784,3486,5324,1007,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,571028,8946,90018,4024,37003,3061,37937,3276,10018,1492,5060,1028,113531,5215,34165,2594,56764,3737,17051,2016,5551,868,125841,4795,14830,1595,80232,3953,24569,2288,6210,1123,88986,4632,4704,974,53605,3392,26102,2514,4575,905,88054,5045,4388,912,43230,3093,36889,3393,3547,565,64598,3852,1541,479,17976,2009,41316,3117,3765,842,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326328,6852,75285,4441,31100,2826,27985,3091,4274,1205,11926,1683,75170,4500,21392,2694,37514,3092,5977,1377,10287,1535,72140,4373,10915,1782,43233,3299,8089,1699,9903,1686,45077,4101,3172,937,29279,3178,7626,1679,5000,1161,33952,3014,1975,914,19101,2208,8291,1597,4585,1129,24704,2580,1288,555,12501,1745,7974,1871,2941,988,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,748043,11337,133604,5922,47747,3521,62128,3730,13381,1976,10348,1429,156285,5806,50115,3476,81100,4355,13926,1890,11144,1611,178024,7096,27817,2436,118684,6030,19846,2596,11677,1935,120974,5759,13518,1995,78615,4679,21604,2704,7237,1293,94022,5162,5702,1189,57710,4447,26169,2898,4441,843,65134,4138,1439,509,28226,2578,31718,3308,3751,836,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,129680,4780,17509,1970,8567,1457,6992,1358,515,328,1435,449,28151,2876,10821,1728,11877,1709,3198,1337,2255,731,33063,3170,6502,1251,20343,2511,2817,876,3401,763,20451,2364,2926,791,11981,1933,3688,1094,1856,554,17735,2276,1330,523,10154,1971,4216,942,2035,664,12771,1817,996,457,5026,1164,4979,1482,1770,478,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,239492,5819,35559,3235,15474,2007,15918,2340,2264,781,1903,528,42974,2827,16268,1700,21140,2369,3337,774,2229,529,62189,3422,13696,1894,37841,3070,6693,1230,3959,770,37383,3274,4229,792,24501,2535,5723,1214,2930,628,39613,2834,2643,567,25258,2233,9556,1354,2156,507,21774,2290,1573,573,9636,1505,8841,1384,1724,387,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,429361,9097,48504,3987,7712,1740,26916,3153,10037,2227,3839,1337,67327,3720,8674,1545,42271,3159,13553,2499,2829,943,92838,5872,4402,1206,59435,4839,26134,3448,2867,870,74833,5642,1587,615,39181,3828,31288,3759,2777,1470,75875,6316,1119,492,30736,3872,43200,4557,820,543,69984,6068,756,429,16999,3168,50835,5499,1394,693,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,147384,4801,17654,2093,4630,1166,7481,1277,4484,1136,1059,585,23947,2421,8734,1486,9809,1614,4435,1099,969,413,34432,3050,2475,688,19487,2434,10838,1703,1632,582,24827,2329,650,361,13124,2011,10092,1533,961,507,23561,2378,433,339,9161,1439,13270,1760,697,401,22963,2184,567,331,4652,1110,16745,1897,999,473,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1107149,14128,132018,6277,37682,2720,39906,3285,47990,4312,6440,1457,168582,7356,36991,3111,61534,4303,63152,4809,6905,1221,212607,7864,11633,1527,81400,4579,112471,5942,7103,1513,158738,6091,4341,1204,49401,3955,99767,5634,5229,1090,186176,6971,1985,784,40447,3618,137499,6142,6245,1134,249028,8001,1638,765,31577,2988,208056,8488,7757,1480,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,244281,6805,47665,3562,17257,2410,22208,2909,3570,1072,4630,1160,48598,3899,12931,2336,26810,2838,4778,1360,4079,847,56155,3776,8689,1660,36266,3351,7963,1526,3237,778,38102,3733,3193,848,22760,2807,8625,1869,3524,1180,28474,3265,1823,564,14488,2446,10540,1842,1623,556,25287,3110,892,528,9694,1831,13188,2330,1513,546,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3336251,18987,495517,12105,158980,6629,167233,6819,150785,7210,18519,2263,555268,10036,144104,6402,212617,7052,178900,7521,19647,2182,617311,12349,60480,3885,265371,8255,269851,9309,21609,2300,447229,11831,20912,2379,172574,6316,238700,8203,15043,2084,511306,13637,18427,1991,149802,7569,326345,10468,16732,2262,709620,14356,12042,1881,98623,4757,578487,12583,20468,2007,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1233462,17570,208968,6940,64431,3702,97803,5644,23878,2709,22856,2816,258542,10259,61763,4643,149565,7751,26415,3408,20799,2487,305242,9914,35823,3903,203690,8593,42940,4223,22789,2726,183063,6866,12459,2364,118083,5848,40650,4301,11871,2196,164899,9032,8611,2147,93781,6342,54326,4926,8181,1605,112748,7449,3299,1538,40924,4207,62097,5412,6428,1468,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,97186,3186,14766,2131,7622,1375,5786,1316,578,352,780,322,17083,1628,7396,1069,6820,1291,1450,565,1417,405,25480,2637,6884,1138,13246,1993,2591,1045,2759,652,14704,1688,2242,537,9420,1508,1336,469,1706,483,14952,1773,1448,503,9936,1836,2497,974,1071,272,10201,1383,991,375,4487,973,3259,884,1464,351,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1498842,14730,294069,7868,113081,4603,138554,5829,20913,2358,21521,2321,327852,9232,100133,5110,183255,7297,24909,2187,19555,1924,345000,10550,48851,3694,239241,9345,39285,3586,17623,1930,215205,7286,18663,2342,147717,6008,39201,3237,9624,1178,189743,7618,10567,1775,117832,6332,52485,4051,8859,1519,126973,5556,5301,1169,60340,4891,54343,3615,6989,1052,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,475733,8920,80544,4373,30027,2826,36414,3145,5301,1234,8802,1212,101514,4111,33044,2383,52468,3572,6794,1226,9208,1282,115725,5192,20057,2357,73101,4174,12436,1831,10131,1367,70874,3783,7469,1353,47533,3481,10865,1532,5007,808,64394,4149,4598,1098,39255,2866,15524,2366,5017,901,42682,3040,1747,478,22605,2449,15162,1982,3168,722,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,594967,11145,92070,4839,22494,2124,49714,3786,13887,2352,5975,1204,111230,6568,19383,2173,70413,4931,16189,2422,5245,1159,139077,6570,9928,1614,91804,5530,30550,2810,6795,1354,97726,5787,3515,1176,59376,4119,31139,3707,3696,918,88950,5554,2804,906,41138,3375,41220,3762,3788,882,65914,4874,1282,690,18528,1906,44027,4168,2077,603,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
