GEO_ID,B25045_001E,B25045_001M,B25045_002E,B25045_002M,B25045_003E,B25045_003M,B25045_004E,B25045_004M,B25045_005E,B25045_005M,B25045_006E,B25045_006M,B25045_007E,B25045_007M,B25045_008E,B25045_008M,B25045_009E,B25045_009M,B25045_010E,B25045_010M,B25045_011E,B25045_011M,B25045_012E,B25045_012M,B25045_013E,B25045_013M,B25045_014E,B25045_014M,B25045_015E,B25045_015M,B25045_016E,B25045_016M,B25045_017E,B25045_017M,B25045_018E,B25045_018M,B25045_019E,B25045_019M,NAME,B25045_001MA,B25045_001EA,B25045_002EA,B25045_002MA,B25045_003EA,B25045_003MA,B25045_004EA,B25045_004MA,B25045_005MA,B25045_005EA,B25045_006MA,B25045_006EA,B25045_007EA,B25045_007MA,B25045_008EA,B25045_008MA,B25045_009EA,B25045_009MA,B25045_010EA,B25045_010MA,B25045_011MA,B25045_011EA,B25045_012MA,B25045_012EA,B25045_013EA,B25045_013MA,B25045_014EA,B25045_014MA,B25045_015EA,B25045_015MA,B25045_016EA,B25045_016MA,B25045_017MA,B25045_017EA,B25045_018MA,B25045_018EA,B25045_019EA,B25045_019MA,state
0400000US20,1101701,5567,747079,8180,14823,1587,1387,577,5239,1137,8197,1144,732256,8070,95132,3582,452330,6467,184794,3653,354622,5979,41166,2809,8303,1415,16878,1730,15985,1726,313456,6040,142777,4663,139138,5418,31541,1977,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,43741,3192,2857,831,16685,2103,24199,2044,1107738,10691,130263,4775,688249,8213,289226,4223,520655,11195,90602,4542,23257,2452,43686,3311,23659,2407,430053,10756,166743,6290,219409,7743,43901,3102,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,44152,2516,2307,663,18316,1745,23529,2347,1086542,10358,135702,5440,674199,8132,276641,4276,571336,10145,108338,5384,27388,2750,57279,3685,23671,2192,462998,11422,203111,7306,219749,8030,40138,2843,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,9639,1163,282,241,4055,824,5302,829,382058,5054,32998,2364,251240,3606,97820,2679,160354,5460,33394,2604,7167,1171,14544,1967,11683,1577,126960,4720,47836,3426,59880,3309,19244,1825,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,47740,3686,2416,821,20114,2316,25210,2358,1389707,9943,133865,5341,930497,9342,325345,5240,697070,9889,162103,6261,40178,3576,80324,5156,41601,2794,534967,10568,196570,6443,287501,8694,50896,3365,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,56824,3295,3757,969,20299,2178,32768,2725,1516455,13301,122900,5419,1020840,10972,372715,5400,958788,13982,264256,6936,79018,4575,107112,4849,78126,3608,694532,12482,242324,7032,363710,9848,88498,4571,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,89753,3512,6211,976,37329,2559,46213,2315,2616527,14378,266994,5992,1660356,12194,689177,6418,1066153,10655,205867,6318,47630,3355,96997,4609,61240,3495,860286,10122,337130,8022,432747,8140,90409,3426,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,33456,2474,2300,612,14261,1574,16895,1550,1491993,9669,205020,5152,955350,6567,331623,4483,571028,8946,119708,4837,30069,2564,45359,3394,44280,2652,451320,9485,202170,6192,193256,6297,55894,3333,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,27140,2501,1240,601,13008,1748,12892,1369,727523,9120,80340,4482,452730,7486,194453,3946,326328,6852,47677,3314,9831,1779,26265,2594,11581,1794,278651,6866,111290,4606,141260,5499,26101,2615,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,44411,2952,2800,843,17117,1822,24494,2077,1548620,12146,190371,5564,945051,9606,413198,5922,748043,11337,131117,5933,33587,2919,62142,3925,35388,2684,616926,11249,260169,7687,291959,8785,64798,3697,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,5234,883,433,303,1729,419,3072,722,269336,4581,28580,2558,166561,3670,74195,2241,129680,4780,15430,2041,3572,1016,6701,1305,5157,1039,114250,4282,47847,3341,51887,3623,14516,1617,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,10146,1250,987,453,3541,939,5618,814,474162,5980,62069,2808,293156,4343,118937,2749,239492,5819,34779,2670,8365,1664,14572,1819,11842,1376,204713,5929,94803,4539,86855,4006,23055,1921,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,12227,1851,524,282,5907,1456,5796,1150,540764,10049,61058,5096,332262,8000,147444,3646,429361,9097,65793,4151,13257,1962,35052,3594,17484,2354,363568,8962,125651,5453,204329,7621,33588,2848,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,5344,909,543,284,1721,571,3080,690,363726,6083,32315,2084,245962,5325,85449,2450,147384,4801,18860,2196,3826,1002,7740,1469,7294,1492,128524,4561,46211,2871,66079,4004,16234,1514,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,77672,3264,5165,933,28178,2261,44329,2785,1982808,13615,150266,4800,1326395,12026,506147,5978,1107149,14128,299379,8076,74213,4185,142415,5766,82751,3773,807770,13262,252281,6495,460616,10667,94873,4263,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,16929,2144,1500,734,6853,1263,8576,1356,506075,7119,59268,3566,307658,5776,139149,3177,244281,6805,31432,3016,8351,1540,15840,2030,7241,1584,212849,6348,85925,4290,105729,4619,21195,2165,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,364248,9158,31236,3064,179014,6903,153998,5461,3487439,17144,273878,7381,2320853,14525,892708,9006,3336251,18987,1753032,18319,490797,10847,883540,13166,378695,8754,1583219,17421,481657,11172,899708,14205,201854,6660,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,68570,3689,4352,1491,28037,2724,36181,2889,2381332,20637,260351,9392,1506098,14101,614883,8285,1233462,17570,180596,7569,42672,3377,89502,5444,48422,3779,1052866,18563,428631,11449,532228,11734,92007,4780,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,2862,661,91,101,1398,525,1373,398,183392,3282,26791,1779,113039,2517,43562,1467,97186,3186,13516,1424,2049,718,5487,1051,5980,1002,83670,3068,45327,2573,27541,2123,10802,1247,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,97769,3829,8733,1276,38390,2613,50646,2708,2941944,16530,311995,6881,1845330,11886,784619,7336,1498842,14730,286880,7265,68413,3924,135736,5225,82731,3968,1211962,13851,463098,10319,614034,11259,134830,4449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,22883,1538,1374,490,8717,1135,12792,1077,944115,7807,123611,4344,559240,6110,261264,4082,475733,8920,60486,3374,16483,1971,26794,2130,17209,1822,415247,8646,178970,5323,195881,6564,40396,2672,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,24652,2603,2231,761,9587,1587,12834,1784,897360,11093,77410,4536,562148,8888,257802,5174,594967,11145,96067,5315,25566,2767,39879,3565,30622,2854,498900,10813,202978,7052,245534,8987,50388,3187,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,177917,5661,12743,1624,72578,4201,92596,4008,3253106,17097,311579,7336,2084525,13034,857002,7580,1506310,15295,417020,8262,114389,5373,182648,5576,119983,5785,1089290,14554,392605,9313,531370,10625,165315,4889,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,7630,1139,473,290,2075,631,5082,900,242124,5509,21910,2000,159360,4180,60854,2228,162505,5344,31810,2805,6250,1256,14994,1938,10566,1603,130695,4977,43729,2761,68113,3572,18853,1904,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,40740,3624,2219,589,18880,2920,19641,2262,1182734,11769,130583,6421,722128,9742,330023,5748,545360,11328,89278,4595,20482,2494,49846,3689,18950,2104,456082,11821,181668,8104,232528,8662,41886,3240,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,3871,853,262,181,1358,587,2251,626,217511,4046,29724,2184,135246,2983,52541,1645,101833,4336,15372,2188,3241,1116,5990,1341,6141,1222,86461,4049,39458,2640,34982,2713,12021,1122,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,47122,3050,1404,509,16049,1845,29669,2299,1612954,14254,180716,6837,1008054,11151,424184,6459,807352,12867,118488,4809,26157,2846,59731,3647,32600,2638,688864,13121,275267,8504,348647,9642,64950,3541,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,133188,5527,7800,1322,54195,3533,71193,4166,5435112,31376,666888,14997,3543746,24587,1224478,11913,3282070,27556,405420,10872,110301,6718,187189,7312,107930,5789,2876650,27479,1251650,18084,1415058,21874,209942,7235,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,13324,1814,1106,503,6085,1175,6133,1207,600175,6568,107890,4494,363968,5243,128317,3078,270754,7097,30508,2307,8493,1515,13599,1784,8416,1275,240246,7145,127033,5455,99039,5066,14174,1978,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,4801,737,185,163,1470,436,3146,615,178651,2824,13576,1207,120448,2260,44627,1324,73906,2835,12987,1542,3103,806,5986,1182,3898,840,60919,2517,27189,1904,26025,1817,7705,1172,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,53747,3723,3648,1072,23200,2458,26899,2554,1959848,16045,199359,6872,1279620,12216,480869,6263,977055,13943,132816,6205,34690,3914,58807,3511,39319,3417,844239,12684,344200,9074,425079,10323,74960,3947,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,1653712,13459,38157,3543,2884,817,14886,1741,20387,2590,1615555,12909,172242,6782,1052908,10421,390405,5712,978909,14209,145866,5898,37620,3805,58214,3715,50032,3259,833043,14131,344117,9535,413907,10491,75019,4523,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,531392,6308,23849,2064,1087,514,9021,1356,13741,1322,507543,6025,45384,3117,311670,4701,150489,3028,204016,5469,41360,2906,10941,1654,20429,2067,9990,1432,162656,5134,61960,3463,81945,4450,18751,1970,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,1543908,11604,39380,2352,2627,525,16070,1720,20683,1525,1504528,11256,172807,5536,964983,8503,366738,4427,731444,10367,130371,4581,33353,2899,50449,3384,46569,3322,601073,10477,250811,7664,276392,6405,73870,3366,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,157223,3270,2665,668,189,183,857,381,1619,533,154558,3392,25003,2144,93997,2746,35558,1660,65316,3158,5333,1330,1178,619,2611,1015,1544,584,59983,3553,26952,2309,26708,2444,6323,1153,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,876741,9559,125604,4415,3704,828,46287,2800,75613,3283,751137,9742,66085,3557,472019,9330,213033,4318,379410,8608,114742,4453,24268,2750,56022,3062,34452,2480,264668,8005,94563,4610,142668,5737,27437,2306,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
