GEO_ID,C24090_001E,C24090_001M,C24090_002E,C24090_002M,C24090_003E,C24090_003M,C24090_004E,C24090_004M,C24090_005E,C24090_005M,C24090_006E,C24090_006M,C24090_007E,C24090_007M,C24090_008E,C24090_008M,C24090_009E,C24090_009M,C24090_010E,C24090_010M,C24090_011E,C24090_011M,C24090_012E,C24090_012M,C24090_013E,C24090_013M,C24090_014E,C24090_014M,C24090_015E,C24090_015M,C24090_016E,C24090_016M,C24090_017E,C24090_017M,C24090_018E,C24090_018M,C24090_019E,C24090_019M,NAME,C24090_001EA,C24090_001MA,C24090_002EA,C24090_002MA,C24090_003EA,C24090_003MA,C24090_004EA,C24090_004MA,C24090_005EA,C24090_005MA,C24090_006MA,C24090_006EA,C24090_007MA,C24090_007EA,C24090_008EA,C24090_008MA,C24090_009EA,C24090_009MA,C24090_010EA,C24090_010MA,C24090_011MA,C24090_011EA,C24090_012MA,C24090_012EA,C24090_013EA,C24090_013MA,C24090_014EA,C24090_014MA,C24090_015EA,C24090_015MA,C24090_016EA,C24090_016MA,C24090_017MA,C24090_017EA,C24090_018MA,C24090_018EA,C24090_019EA,C24090_019MA,state
0400000US16,434878,9243,261066,6784,181426,6824,165955,6318,15471,2322,12427,2159,18659,2729,14611,2080,11686,1923,22257,2754,173812,5608,105411,5007,100076,5048,5335,1589,15367,2287,23783,2936,14066,1957,6046,1249,9139,1369,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4038911,22545,2275433,16230,1787245,15333,1674954,14970,112291,4595,115107,4962,143237,5980,73661,4251,50367,3939,105816,5187,1763478,14877,1199101,14649,1165635,14230,33466,3085,220431,7169,156557,5704,85967,4728,44457,3790,56965,4115,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1982085,16428,1147729,12309,909606,12462,862750,13066,46856,4001,61432,4232,64446,3982,32677,2741,24636,3171,54932,4190,834356,10926,580789,11161,568192,11360,12597,1823,111332,5354,63050,3895,39710,3838,17410,2255,22065,2548,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1051421,10918,598466,7660,452062,7497,419941,7595,32121,2375,28185,2048,33083,2006,25177,2230,11909,1696,48050,2745,452955,7146,293481,6829,284829,6597,8652,1446,58870,3303,37163,2678,32733,2575,9965,1246,20743,1832,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,969747,10386,557023,8599,408016,7878,382099,7807,25917,2133,28918,2808,39119,3210,21697,2057,16808,1844,42465,2761,412724,6619,261405,6972,253069,7035,8336,1232,47513,2627,40139,2598,34434,2986,13054,1597,16179,1613,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1251409,12129,706672,7653,527493,7836,497940,7939,29553,2376,36567,2670,42208,3517,38963,2871,21727,2139,39714,2685,544737,8842,355262,8132,347042,8235,8220,1393,61966,3771,42676,2953,54033,3484,15367,1918,15433,1625,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1385636,16850,766701,12146,586978,11704,546062,11502,40916,3458,26650,2829,49744,3596,35724,2804,22343,2722,45262,3702,618935,9771,401127,9274,389309,9258,11818,1580,54316,3956,66484,3988,60727,3884,19455,2159,16826,2063,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,417226,7707,229778,5189,160501,4242,147298,4511,13203,1613,17782,1814,14813,1455,8927,1208,7945,1271,19810,1873,187448,4621,111935,4376,107341,4311,4594,771,34294,2812,19088,1847,8944,1201,5222,1183,7965,1177,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2085109,16644,1120508,11547,731962,12304,677862,12586,54100,3854,77185,4153,71888,4334,45328,3400,145242,5714,48903,3655,964601,13109,522806,11145,506320,10898,16486,2072,128538,5545,92108,5222,54640,3643,138521,6802,27988,2976,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2158319,15011,1217408,10549,892986,10633,836517,11078,56469,4104,104263,4698,73889,4661,44766,3469,30824,3286,70680,3925,940911,11036,602833,11189,588339,11446,14494,2109,161015,6188,77215,3956,46049,3205,16093,1834,37706,2851,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2655627,17639,1503508,14080,1190157,11952,1109366,11824,80791,4820,87836,4006,78818,4511,48584,2983,28313,2074,69800,3198,1152119,11486,766952,11294,744052,10987,22900,2262,165934,5596,89876,4307,65422,3495,26723,2068,37212,2285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1786638,13330,1017071,10016,781860,10098,721439,10234,60421,3063,64049,3085,52492,2886,31420,2458,19201,1947,68049,2771,769567,7995,513046,9319,495459,9060,17587,1786,107624,3932,64476,2748,38243,2567,14958,1561,31220,2073,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,837482,11557,456675,8134,336905,7187,316357,7208,20548,2243,19024,2472,24638,2424,28599,2811,19467,2473,28042,2986,380807,7693,239214,7295,232364,7058,6850,1395,25118,2423,39215,3412,54114,4362,12800,2070,10346,1647,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1881340,15462,1033677,10052,767349,9858,724401,9612,42948,3208,65687,4202,60387,3509,44776,3297,32951,2971,62527,3818,847663,10727,549096,9927,533751,9953,15345,2028,120123,4683,67321,4296,56716,3356,26487,2789,27920,2236,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,301794,6691,175267,4967,117410,4699,101779,4321,15631,1926,8956,1286,12056,1594,11040,1550,8680,1491,17125,1625,126527,4368,67585,3823,63015,3798,4570,976,18422,2095,12254,1526,12130,1536,6460,1159,9676,1484,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,661655,8768,383829,6163,280302,5561,256555,5798,23747,1836,18320,1912,21147,1662,16076,1528,12489,1674,35495,2499,277826,6015,174324,5781,168790,5692,5534,837,36362,2586,27088,2305,19023,1909,7446,1244,13583,1497,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,823021,14214,461863,9897,368566,10450,349459,9796,19107,3041,12463,2736,31360,4744,12669,1923,20642,3107,16163,2354,361158,10792,277587,10804,270662,10815,6925,1804,16130,2873,31294,3622,16352,2555,10845,2112,8950,1508,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,463982,7665,268039,5676,198046,5610,184550,5609,13496,1727,16192,1977,16042,1754,7333,1317,9767,1369,20659,2080,195943,5199,123700,5156,120306,4861,3394,966,30758,2867,19376,1811,9370,1447,5048,1078,7691,1292,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2911735,20032,1667255,12288,1301285,13949,1208398,13731,92887,4654,73722,5356,104239,5457,65246,3825,48987,3366,73776,4207,1244480,13638,882082,12766,855851,12983,26231,2715,122913,5953,108526,6044,73579,4297,26100,2464,31280,3244,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,589930,9926,328610,7314,222981,6713,212151,6535,10830,1518,16453,1995,25169,2321,20856,2482,26680,2973,16471,2001,261320,6542,145882,6473,140593,6479,5289,981,24674,2691,31103,2806,29857,2585,19182,2285,10622,2078,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6245309,31210,3478221,20270,2515238,21459,2322192,21992,193046,7351,224243,7821,310732,9080,146738,5481,87413,4561,193857,7534,2767088,20834,1731669,19683,1677407,19786,54262,3891,382720,8908,351101,8993,149038,4813,57948,3709,94612,5169,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2866264,25090,1594030,16523,1208552,16201,1123489,16594,85063,5605,74257,4754,92800,5299,77756,5531,56156,4863,84509,5729,1272234,16496,856199,14622,828067,13773,28132,3517,117398,7128,107446,5971,111990,6184,33246,3192,45955,4419,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,252714,4669,151549,3298,103527,3124,95516,3252,8011,1108,8312,1233,8472,1155,6914,1144,5693,961,18631,1576,101165,3145,57079,2894,55624,2876,1455,271,15996,1773,9578,1308,7520,1105,4912,1032,6080,1058,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3523974,23577,1988804,15708,1529092,16283,1448414,16318,80678,4311,108281,4278,130288,5110,63029,3669,50350,3283,107764,5221,1535170,15743,1025164,12725,1003107,12542,22057,2716,207662,7343,152529,5631,69525,4515,38886,3009,41404,2809,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1194413,12354,685180,8362,493955,8139,459626,8338,34329,2786,27818,2252,41102,3015,33863,2822,38762,3033,49680,2834,509233,8180,323049,7033,313773,6796,9276,1333,44336,2907,43634,2835,55080,2949,23257,2511,19877,1911,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1059024,13877,615053,9706,454459,9752,422323,9424,32136,2527,35864,2783,40815,2718,24868,2480,17821,2249,41226,3565,443971,8540,271402,7959,257955,8010,13447,2003,59768,4155,39311,3053,34580,3138,11480,1736,27430,2989,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3987766,20971,2244890,14288,1701149,15150,1600375,15010,100774,4478,156609,5888,117683,4821,77255,3951,63468,3182,128726,4734,1742876,13254,1155883,14973,1125631,14573,30252,2885,282374,7598,138357,5663,75619,3802,44445,3402,46198,3370,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,336619,6858,191803,4873,139583,4991,129099,4784,10484,1589,15162,2242,12132,1739,7745,1505,7830,1309,9351,1659,144816,5153,90393,4763,87894,4883,2499,817,24824,2570,11878,1882,9279,1230,3783,972,4659,1118,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1361366,14852,748120,12299,574576,12607,534606,11565,39970,3907,26831,2521,41990,4053,40641,3380,24527,2433,39555,3654,613246,9489,411836,8326,400864,8379,10972,1698,47544,4296,54237,4234,64252,4368,17403,2231,17974,2709,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,297093,6313,168441,4298,109099,3849,100113,3824,8986,1223,10409,1701,11811,1625,7859,1344,7497,1304,21766,2036,128652,4348,77012,4015,73412,3938,3600,1074,20718,2139,12689,1572,6236,1117,6156,1056,5841,977,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1937084,18190,1075001,12765,800833,13073,763712,13153,37121,3558,58125,4205,67549,4598,35869,2639,35843,3464,76782,4891,862083,13834,575100,13020,563932,12891,11168,1782,92978,5239,88191,4920,47951,3260,24386,2806,33477,3512,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8268847,38818,4771448,22893,3683572,26966,3494496,28120,189076,9431,177813,8353,296072,9983,156377,7220,152715,6980,304899,11821,3497399,28329,2344539,26091,2285720,25550,58819,4036,278994,10171,386623,11629,260811,10226,97142,6469,129290,6338,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,803216,10736,509056,7612,390091,6621,358187,6312,31904,2873,26609,2154,24490,2679,25387,2126,24110,2633,18369,1847,294160,7328,192847,6189,188057,6117,4790,1213,28997,2989,22760,2031,27813,2902,12806,1485,8937,1799,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,211172,4375,115741,2608,79794,2709,71819,2812,7975,1101,10195,1307,6450,1058,5338,953,3216,740,10748,1286,95431,2958,49048,2540,46336,2598,2712,677,21338,1910,9697,1183,6048,1019,3869,971,5431,943,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2785891,20203,1554003,14815,1074728,13202,1006983,13167,67745,4289,79544,5151,94039,5434,53762,4170,190000,7429,61930,4437,1231888,14288,749110,11858,726267,11665,22843,2453,128582,5729,134510,6721,70371,4497,111866,5506,37449,3129,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2047199,15137,1202857,11971,889106,11745,830274,11793,58832,3959,60090,4753,77996,4149,58557,4029,60774,3608,56334,4548,844342,10783,534955,10389,511942,11099,23013,2943,97343,4504,73909,3845,71496,4495,32892,3197,33747,2617,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,530325,8555,301995,5861,222854,6276,211550,6128,11304,2030,12536,1862,17897,1975,21525,2177,13993,1943,13190,1834,228330,6471,140684,5009,137642,4936,3042,675,24992,2441,22030,2176,22409,2334,12822,1537,5393,1047,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1855791,12946,1055259,10284,820762,10051,770983,10412,49779,3382,56907,3711,58415,2897,34883,2701,17944,1649,66348,3622,800532,8912,541171,7884,525706,7515,15465,2009,105668,3766,69015,3558,41761,3233,15618,1887,27299,1903,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,203207,4900,118798,3243,86831,3504,81399,3409,5432,1344,4183,1074,8513,1212,7298,1456,5031,1155,6942,1299,84409,3333,47465,3344,45416,3361,2049,684,9334,1524,11947,1598,7582,1379,3226,840,4855,1090,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,756161,11690,408686,8354,257435,7680,243008,7557,14427,2015,11669,1767,26181,2574,64091,4511,11141,1843,38169,3070,347475,7500,195172,5838,190822,5751,4350,961,23596,2790,22135,2339,84827,4827,7535,1426,14210,1960,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
