GEO_ID,B25074_001E,B25074_001M,B25074_002E,B25074_002M,B25074_003E,B25074_003M,B25074_004E,B25074_004M,B25074_005E,B25074_005M,B25074_006E,B25074_006M,B25074_007E,B25074_007M,B25074_008E,B25074_008M,B25074_009E,B25074_009M,B25074_010E,B25074_010M,B25074_011E,B25074_011M,B25074_012E,B25074_012M,B25074_013E,B25074_013M,B25074_014E,B25074_014M,B25074_015E,B25074_015M,B25074_016E,B25074_016M,B25074_017E,B25074_017M,B25074_018E,B25074_018M,B25074_019E,B25074_019M,B25074_020E,B25074_020M,B25074_021E,B25074_021M,B25074_022E,B25074_022M,B25074_023E,B25074_023M,B25074_024E,B25074_024M,B25074_025E,B25074_025M,B25074_026E,B25074_026M,B25074_027E,B25074_027M,B25074_028E,B25074_028M,B25074_029E,B25074_029M,B25074_030E,B25074_030M,B25074_031E,B25074_031M,B25074_032E,B25074_032M,B25074_033E,B25074_033M,B25074_034E,B25074_034M,B25074_035E,B25074_035M,B25074_036E,B25074_036M,B25074_037E,B25074_037M,B25074_038E,B25074_038M,B25074_039E,B25074_039M,B25074_040E,B25074_040M,B25074_041E,B25074_041M,B25074_042E,B25074_042M,B25074_043E,B25074_043M,B25074_044E,B25074_044M,B25074_045E,B25074_045M,B25074_046E,B25074_046M,B25074_047E,B25074_047M,B25074_048E,B25074_048M,B25074_049E,B25074_049M,B25074_050E,B25074_050M,NAME,B25074_001EA,B25074_001MA,B25074_002EA,B25074_002MA,B25074_003MA,B25074_003EA,B25074_004EA,B25074_004MA,B25074_005MA,B25074_005EA,B25074_006EA,B25074_006MA,B25074_007MA,B25074_007EA,B25074_008MA,B25074_008EA,B25074_009MA,B25074_009EA,B25074_010MA,B25074_010EA,B25074_011EA,B25074_011MA,B25074_012EA,B25074_012MA,B25074_013MA,B25074_013EA,B25074_014MA,B25074_014EA,B25074_015MA,B25074_015EA,B25074_016MA,B25074_016EA,B25074_017EA,B25074_017MA,B25074_018MA,B25074_018EA,B25074_019MA,B25074_019EA,B25074_020MA,B25074_020EA,B25074_021MA,B25074_021EA,B25074_022EA,B25074_022MA,B25074_023EA,B25074_023MA,B25074_024MA,B25074_024EA,B25074_025MA,B25074_025EA,B25074_026EA,B25074_026MA,B25074_027EA,B25074_027MA,B25074_028EA,B25074_028MA,B25074_029MA,B25074_029EA,B25074_030MA,B25074_030EA,B25074_031EA,B25074_031MA,B25074_032EA,B25074_032MA,B25074_033EA,B25074_033MA,B25074_034EA,B25074_034MA,B25074_035MA,B25074_035EA,B25074_036MA,B25074_036EA,B25074_037EA,B25074_037MA,B25074_038EA,B25074_038MA,B25074_039EA,B25074_039MA,B25074_040MA,B25074_040EA,B25074_041MA,B25074_041EA,B25074_042MA,B25074_042EA,B25074_043EA,B25074_043MA,B25074_044EA,B25074_044MA,B25074_045EA,B25074_045MA,B25074_046EA,B25074_046MA,B25074_047MA,B25074_047EA,B25074_048EA,B25074_048MA,B25074_049MA,B25074_049EA,B25074_050EA,B25074_050MA,state
0400000US01,555329,9348,115719,6424,862,371,2197,941,3925,812,5265,1348,73312,4923,30158,2593,124355,5369,4116,1021,3800,856,7679,1399,9398,1537,84678,5261,14684,1547,130067,6042,13846,1962,14051,2240,21085,2620,20694,2593,47659,3868,12732,1843,76172,4102,22600,2484,18654,2326,12875,2293,7478,1510,7491,1809,7074,1172,65566,4418,38948,3178,12331,2485,5438,1482,2149,1032,1346,640,5354,1222,23829,2133,18984,2106,2304,866,607,413,0,190,100,124,1834,554,19621,2230,17220,2127,1060,711,121,100,0,190,60,72,1160,486,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,95018,4471,6482,1181,75,111,37,37,0,149,79,98,4779,1080,1512,526,11458,1825,544,269,224,166,584,344,1217,468,7662,1388,1227,454,16782,1899,1070,410,928,394,1681,585,1593,609,10119,1664,1391,423,16675,2148,1596,720,2439,804,3999,1064,2666,825,4673,945,1302,654,19532,2020,6029,1271,4606,1030,2856,828,1758,763,2837,809,1446,474,12082,1813,7038,1304,2347,886,1246,499,786,498,271,180,394,155,12007,1902,9485,1713,1300,709,410,268,136,228,0,149,676,253,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,854527,15846,124283,7914,700,462,641,379,2558,949,1188,479,79149,5799,40047,4944,148147,7303,2776,897,2186,858,4944,1105,7108,1676,122437,6589,8696,1771,190578,9401,6040,1197,17930,2581,27687,3552,30611,3688,98936,6610,9374,2555,132310,8162,22326,3038,31282,3404,27357,3358,19430,2829,26069,4209,5846,1928,137529,7905,58871,4558,33382,4087,22442,3668,10563,2302,6944,2175,5327,1576,63009,4497,46452,4209,9892,2152,2717,1132,490,319,1911,809,1547,577,58671,5920,49931,5662,3878,1154,1365,792,456,371,146,125,2895,1309,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,376637,8537,76536,4716,264,161,921,439,1955,657,2586,747,50695,3903,20115,2657,89489,5203,3571,1041,3877,1051,5528,1070,7140,1478,59562,4804,9811,1505,93112,5467,9497,1454,13461,1897,16965,2417,15731,2325,27758,3045,9700,1680,50212,4554,20339,2990,12030,2122,8055,1858,2575,799,2648,943,4565,1011,40903,3649,27260,3057,5667,1406,2163,964,984,753,1005,577,3824,806,14808,2187,12526,2026,749,439,72,117,0,192,283,333,1178,412,11577,2220,9906,1916,82,105,193,198,806,888,0,192,590,273,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,5625374,23999,564828,11764,3547,1422,3617,1022,9134,1464,10080,1569,386155,9681,152295,7016,914230,13215,13235,1744,17334,2283,62413,3980,43708,3907,745872,13150,31668,3006,1113866,16510,29572,2920,36263,3251,73282,4579,102930,5104,830860,14743,40959,3900,835867,15324,58513,4187,99353,5662,138411,6793,140195,6885,375052,11513,24343,2664,936439,15202,180761,8136,206441,7357,195285,6766,135383,6655,191508,8742,27061,2884,524121,12079,209854,7547,132032,7343,90283,4878,46192,3346,33211,3586,12549,2200,736023,14615,505302,11522,133997,6399,52857,4702,17248,2447,9014,1644,17605,2477,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,703584,11056,91713,5180,1604,704,1396,659,4419,849,2246,686,64151,4094,17897,2271,115174,5878,3752,913,2877,894,6115,1301,5568,1241,92481,5053,4381,983,152076,6330,5211,1220,10290,1804,21806,2788,21459,2534,88625,5046,4685,1024,117716,5787,19250,2715,23570,2764,25493,2498,17164,2383,28288,3020,3951,822,117530,5841,46008,3331,28837,2971,18733,2524,11952,2616,7847,1527,4153,1271,56051,4928,34909,3850,13770,2337,3270,963,924,494,1286,619,1892,721,53324,4544,44576,3977,5105,1572,1294,736,765,598,448,323,1136,560,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,440584,7734,60034,3914,545,291,946,456,4411,1128,3341,962,40640,3379,10151,1820,80889,4778,3631,942,3339,1006,5414,982,5027,1001,59458,4325,4020,955,84936,4337,3896,1116,3576,1062,6790,1361,10744,1829,56563,4089,3367,788,64239,3408,5522,1320,9846,1544,12182,1799,12560,1841,22096,2474,2033,662,72189,4106,23805,2689,18885,2089,11249,2081,7066,1602,8193,1509,2991,1005,36418,3748,21009,2597,8295,1627,3187,977,1488,733,867,431,1572,727,41879,3432,34208,3119,3397,1012,1371,530,610,516,364,284,1929,699,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,94632,4248,11724,1787,334,266,419,391,395,248,429,279,7835,1578,2312,815,16575,2059,567,325,478,297,1128,450,824,503,12853,1795,725,368,18953,2447,805,449,309,256,1767,734,2593,1015,12667,1901,812,450,16036,2249,1366,658,2713,910,4253,1241,2096,649,4865,1432,743,353,15036,2061,5752,1582,3740,891,2778,1008,1292,563,1246,567,228,180,7095,1501,4150,1026,1791,743,525,390,84,104,273,400,272,208,9213,1740,8168,1627,764,731,16,29,38,63,0,192,227,196,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,158045,3930,26478,2373,390,308,435,316,1167,471,1215,614,16412,2026,6859,1242,16885,1898,1615,652,637,379,1015,449,587,339,12725,1646,306,159,21627,2543,1901,832,504,375,1380,529,1665,735,15569,2333,608,316,20276,2244,2316,835,3076,1070,3935,912,3494,936,7250,1176,205,272,25711,2753,4951,1158,5611,1327,5131,1236,2960,918,6208,1347,850,611,15949,2081,4700,1062,4724,1226,3103,1017,1939,679,1483,727,0,200,31119,2844,21159,2637,5069,1213,2592,774,1303,500,424,244,572,459,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,2365114,25972,344340,8425,1796,613,4658,1372,8730,1312,7843,1489,232310,8713,89003,5956,436713,13153,7151,1281,7077,1337,11677,1780,12954,1721,368601,12688,29253,2834,560428,13871,16182,2331,22130,2752,54395,4948,77932,6028,365424,11601,24365,2770,377024,12306,34720,3811,65351,4840,86829,6296,63782,5089,110649,6482,15693,2339,357550,11246,108624,6695,97112,6031,63584,4998,35507,3875,39046,3613,13677,2554,150290,8562,87311,6588,32986,3466,13651,2454,6901,1912,4649,947,4792,1372,138769,7125,109805,6318,14593,2697,5139,1248,1670,726,1746,668,5816,1413,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,1237839,18123,224805,7757,2022,893,2326,653,4941,1090,3594,829,144927,6611,66995,4844,229179,9797,5382,1337,5500,1134,9896,1546,10324,1732,179949,9052,18128,2743,280121,11651,15628,2557,19657,2352,38039,3932,45889,4084,145812,7401,15096,2086,196319,8913,34465,3723,45266,4359,45107,4726,31031,4041,31544,3666,8906,1613,177102,7837,80237,5438,47698,4773,25266,3664,9325,1975,8346,1953,6230,1519,67886,5461,49477,4453,10527,2156,3793,1432,850,433,1358,882,1881,823,62427,5015,54420,4436,3417,1395,1674,890,552,462,511,450,1853,702,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193863,5082,22210,2619,47,62,268,206,652,389,882,473,12996,2119,7365,1667,21698,2028,806,384,1148,597,1182,590,1160,483,15818,1779,1584,524,32953,2996,1094,401,1484,640,1287,737,2558,846,24511,2718,2019,635,32405,3195,1621,694,2701,809,4810,1049,4495,1089,16892,2323,1886,657,37055,2900,5242,1105,4969,1012,7021,1352,5147,1263,12086,1668,2590,801,21666,2247,7694,1210,4377,979,4360,1226,1651,677,2611,834,973,317,25876,2358,13483,1784,4627,938,3434,860,1986,828,838,486,1508,583,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,181377,6700,28503,3188,128,119,54,61,1355,641,838,558,20231,2532,5897,1620,41435,3300,1694,594,1163,505,2960,860,2632,740,30273,3068,2713,1079,48191,4550,3936,990,5718,1332,9526,1984,7755,1598,16968,2928,4288,1034,24969,3094,7394,1339,7066,1623,4446,1229,2655,924,1294,640,2114,699,22958,2821,12556,2292,5091,1364,2610,1083,772,556,555,386,1374,481,8429,1578,6678,1449,714,478,76,99,181,242,0,195,780,497,6892,1984,5733,1782,205,194,0,195,0,195,0,195,954,658,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1546926,16631,255834,8076,2808,1023,4362,1010,9600,1854,9033,1431,167176,6888,62855,5268,283506,7438,9874,1467,9177,1460,16869,1929,18256,2234,217286,6951,12044,1621,336036,8658,18195,1801,24122,2191,43438,3639,50111,4158,187333,6639,12837,1358,225066,7093,39983,3159,50329,3714,51182,3619,30605,2447,44231,3705,8736,1333,227764,7303,104726,4775,55293,4764,30191,3319,15793,2393,13922,1947,7839,1084,111355,5946,70606,4474,22249,3222,7829,2170,3974,1387,2195,812,4502,952,107365,6238,87591,5662,10843,1961,3044,871,1022,673,307,245,4558,892,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,747049,12479,141036,5743,1770,633,1371,602,4874,1067,3444,797,97433,5080,32144,2712,156052,6524,4733,1192,5631,1071,8821,1223,8146,1269,121474,5925,7247,1026,177249,6061,12528,1900,24506,3068,32081,3258,34777,3354,64143,4286,9214,1291,113757,5067,34147,3477,32063,2505,21295,2246,10857,1796,9208,1564,6187,1147,100829,5490,67290,4876,18619,2730,6338,1994,3146,849,1846,702,3590,834,34300,3819,28722,3433,2845,1231,212,287,0,190,512,405,2009,741,23826,2581,20944,2140,794,548,137,228,62,102,66,114,1823,974,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,336397,7489,57999,4026,545,269,699,361,2114,657,2245,614,41273,3293,11123,1604,74670,3868,3216,797,3381,690,5876,897,7562,1182,50652,3461,3983,915,80218,3796,10469,1364,12881,1638,15502,1735,15122,2078,21175,2151,5069,879,50818,3712,20194,2180,12508,1601,8746,1522,2945,758,3056,1430,3369,675,45780,3400,33036,2803,5381,1355,1932,676,770,501,909,482,3752,930,15830,2030,13282,1896,943,597,109,99,39,61,161,205,1296,387,11082,1567,9065,1502,48,75,32,49,0,155,46,78,1891,418,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
