GEO_ID,B19101A_001E,B19101A_001M,B19101A_002E,B19101A_002M,B19101A_003E,B19101A_003M,B19101A_004E,B19101A_004M,B19101A_005E,B19101A_005M,B19101A_006E,B19101A_006M,B19101A_007E,B19101A_007M,B19101A_008E,B19101A_008M,B19101A_009E,B19101A_009M,B19101A_010E,B19101A_010M,B19101A_011E,B19101A_011M,B19101A_012E,B19101A_012M,B19101A_013E,B19101A_013M,B19101A_014E,B19101A_014M,B19101A_015E,B19101A_015M,B19101A_016E,B19101A_016M,B19101A_017E,B19101A_017M,NAME,B19101A_001EA,B19101A_001MA,B19101A_002EA,B19101A_002MA,B19101A_003MA,B19101A_003EA,B19101A_004MA,B19101A_004EA,B19101A_005MA,B19101A_005EA,B19101A_006MA,B19101A_006EA,B19101A_007EA,B19101A_007MA,B19101A_008MA,B19101A_008EA,B19101A_009MA,B19101A_009EA,B19101A_010MA,B19101A_010EA,B19101A_011MA,B19101A_011EA,B19101A_012EA,B19101A_012MA,B19101A_013MA,B19101A_013EA,B19101A_014MA,B19101A_014EA,B19101A_015MA,B19101A_015EA,B19101A_016MA,B19101A_016EA,B19101A_017EA,B19101A_017MA,state
0400000US13,1541566,14048,59438,4236,49068,5712,57458,4230,67865,5526,65809,5071,71532,4512,75683,5221,75055,4996,63192,4181,134260,6501,178493,7589,223511,7242,150109,7429,91853,5952,91025,5347,87215,5073,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,94580,3599,2525,611,1743,692,2521,762,2490,813,3087,895,4434,1455,2557,756,4966,1567,4783,1206,9427,1497,11281,1570,14185,1678,8892,1425,6365,1457,8168,1713,7156,1310,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,374854,6681,17368,2218,13316,1620,16148,2033,17018,1714,21135,2623,22327,2793,22869,2620,21693,1960,20938,2311,36830,3371,45482,3475,53096,3737,33101,3618,13959,2042,11401,1738,8173,1456,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2363067,15881,73920,4709,50088,3701,75576,4307,88727,4325,92227,4124,95639,5320,93997,5038,99623,4538,94429,4532,193839,5769,269946,7703,369391,9030,267939,7335,156257,5366,170003,6967,171466,6034,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1436611,12142,61188,3590,42526,3281,50245,3541,59615,3125,66281,3483,77105,3931,72251,4408,72962,3744,69534,4162,145845,5919,187323,6473,224544,6764,135142,6395,71075,4718,53643,3624,47332,3210,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,739295,7706,23985,2727,16960,1548,21131,1791,29061,2649,31801,2177,35818,2856,35343,2248,38878,2449,33221,2144,71937,3236,103601,4273,123357,4628,75973,3760,38321,2497,33418,2461,26490,2112,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,636545,6587,20099,2004,14214,1871,18419,2075,26355,2602,28943,2402,31403,2433,31720,2423,33718,2415,31185,2480,58054,3697,78735,4163,105502,4017,66320,3173,34097,2557,30408,2800,27373,2497,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1010579,10049,62532,4254,43024,3124,53208,3468,51303,3263,53701,2752,53952,3518,51480,3371,50759,3535,50219,3677,89658,4820,121298,5614,137004,5526,81804,4144,45601,3323,34400,2773,30636,2669,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,749590,9052,32978,3341,23678,2490,26248,3120,32633,2798,33694,2867,33669,2966,35566,3103,31495,3096,32320,2322,56452,3944,87173,4851,121938,5885,81175,4339,44619,3289,41983,3117,33969,2689,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338070,6955,11706,1621,11974,1724,13884,1567,18047,1713,17545,1702,17739,1854,16813,1673,17257,1815,17404,1583,30096,2110,39715,2632,55172,3080,30980,2619,15683,1615,12793,1795,11262,1473,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,883826,8179,18902,2426,13556,1963,16375,2381,19929,2596,20876,2203,26736,2944,27330,2417,26090,2626,24658,2624,59370,3749,81558,3810,129808,5219,112502,4412,88511,4687,103306,4946,114319,4709,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1317461,13180,35878,3506,26974,2704,31530,2991,37476,3623,39293,3200,44463,3129,41378,3451,42024,2910,45094,3646,86840,4528,130441,4289,193009,7143,164094,6032,114136,4533,139787,5099,145044,5403,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2043311,11161,82578,4127,60369,3210,76249,3880,87928,3678,89559,3953,99366,4233,98567,4258,103098,3905,96085,3591,188634,5307,249175,6318,314307,6239,203979,4893,110921,4205,100020,4541,82476,3906,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1212129,9127,28766,2044,22267,1807,29396,2481,40571,2576,44389,2956,43526,2561,45498,2840,51976,2969,48698,2500,102833,3656,154900,5142,211512,5681,149848,4938,88876,3713,78356,3167,70717,3089,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,472097,6444,19966,2430,14702,2122,20260,2629,23391,2259,24937,2784,26781,2496,25545,2493,25632,3124,22389,2649,46328,3390,58278,3388,67483,3950,40415,3268,19937,2298,19326,2352,16727,2182,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1320610,12342,54139,3644,39795,3057,51373,3470,60275,4004,62437,4065,69129,4018,66969,3413,71112,3637,61879,3469,129074,4867,155395,5708,197269,6162,119783,5403,67685,3635,62108,3403,52188,2858,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,232791,4332,7810,1094,6971,1331,8688,1428,11878,1199,12681,1397,12770,1510,11576,1475,12434,1793,12625,1507,24746,2294,30919,2438,36405,2794,19280,2209,9531,1570,7943,1299,6534,1126,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,426843,5632,13583,2016,8732,1277,14105,1428,16248,1862,15451,1762,18202,1570,20133,1881,20538,1858,19806,1735,42138,2216,56075,3153,73196,2935,45940,2556,22999,2142,20657,1923,19040,1870,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,477472,9464,20088,2607,11302,2259,17643,2316,19645,2973,24644,2813,23240,2918,22656,2908,27466,3451,25210,3274,45800,3996,53490,4133,68665,4883,46947,3859,25276,3020,25478,3363,19922,3047,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,333168,4906,8517,1468,6209,1421,7949,1483,10586,1640,13489,2137,12120,1591,13586,1914,13110,1962,12339,1653,23833,2018,40183,2728,55962,3377,41762,3175,26367,2425,26190,2408,20966,2121,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1575836,13451,38796,3900,24546,2418,32174,2911,42875,3534,43364,2966,48432,3808,49895,3177,53002,3448,49966,3497,106539,5120,151111,5056,233160,8097,197687,6449,143459,5050,168982,5567,191848,6153,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,380842,7883,21540,2639,15958,2157,18405,2118,21273,2608,20011,2316,19039,2455,19912,2532,15843,2077,17300,2241,30861,2971,40183,3184,51127,3566,33698,2601,20238,2558,19591,1963,15863,2163,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3153437,17879,103299,5518,86411,4800,93905,4274,111348,5577,109359,4401,115884,5351,113635,5108,119293,5288,108399,4389,234989,7193,333275,8006,457274,10802,352147,9612,232713,6959,270454,7232,311052,7368,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1812725,16400,77363,5019,54323,4389,72351,4540,82416,5204,86601,5213,90187,5693,85268,5471,93737,5691,84059,5808,158087,6622,218303,8731,254369,8552,171364,7661,102415,7114,97222,6949,84660,4810,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,161319,3616,5079,1173,2546,532,4168,781,5725,984,5343,822,6561,1172,7184,1102,6862,1202,7795,1312,15103,1819,21237,1513,29097,1976,21090,1818,8983,1212,7373,1041,7173,1218,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2496841,14793,103866,5109,76918,4212,82249,4384,110539,5031,116439,5497,119748,5091,121143,4803,123645,4973,114393,5626,232392,6431,318969,7147,380997,7075,243683,6663,134106,5579,123472,5141,94282,3822,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,752377,6749,35301,2610,24446,1726,33353,2585,34482,2426,40335,2688,39747,2645,39191,2749,38928,2728,36205,2293,70381,3385,91487,3752,108275,4707,69825,3513,37512,3296,26676,1893,26233,1945,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,841092,9963,38584,3358,27156,3029,32727,2845,42634,3616,39357,3048,41341,3257,43709,3594,43641,3526,37650,2893,71867,4310,108925,5389,126358,5078,75442,4075,41619,2575,36491,3279,33591,2607,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2739604,14916,87228,4337,66849,4093,79521,4358,103821,4100,119038,4336,119552,4333,127347,4493,128227,4657,123161,4655,253601,7391,335378,8491,427519,8630,291038,6304,167742,5609,160355,5597,149227,5066,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,215816,4840,7616,1385,4903,1032,5001,1197,9515,1580,7691,1216,8999,1566,8188,1384,8054,1388,7226,1161,14373,1891,25570,2552,33454,2652,28809,2536,15505,1808,17332,2138,13580,1646,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,850513,11013,34658,3329,23441,2575,36129,3171,36823,3009,40387,3301,39390,3301,41902,3789,44600,4165,38870,3310,81497,5299,102009,5767,126969,6629,88181,5211,46216,3763,37850,3873,31591,3113,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,189175,4036,4267,1095,5756,1393,5561,1011,8333,1412,8095,1379,8484,1205,9056,1484,8519,1381,8741,1284,18926,1758,27899,2185,33209,2391,19235,2317,8579,1176,8148,1329,6367,1090,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1319870,13111,62610,3985,44436,3541,63747,4352,70628,4049,68480,4112,71607,4857,67315,4471,66811,4533,65131,4119,130345,5433,148852,6111,187613,6063,112457,5197,54566,3921,54214,3957,51058,3569,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4745065,22106,232194,7277,169273,6604,195589,7170,234261,9337,228781,9505,231821,8778,211709,9231,213265,8199,193345,8174,379661,12123,511948,12551,637347,14592,468050,13308,265259,9329,283155,9272,289407,9615,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,598575,7906,21107,2640,15739,2226,16634,2111,22698,2384,23100,2444,27281,2625,26965,2631,30680,2946,26201,2793,57593,4009,84762,4891,97482,4173,62518,3487,32347,2604,28308,2420,25160,2532,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156490,3418,3981,887,3355,772,6195,1197,7056,1091,5682,980,6380,973,6352,890,8468,1215,6854,981,13468,1380,20985,1893,26740,2114,16596,1439,8280,1084,9340,1251,6758,980,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1464489,13403,37252,3560,27176,2962,36833,3619,44759,4030,50026,3976,53660,3778,52587,3250,52245,3645,54607,3921,109049,5623,153879,5733,225693,8535,172137,6052,106568,5142,136131,5985,151887,5491,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1403084,11712,47144,3237,35387,3364,36447,3288,47564,3437,49402,3858,60317,3948,55968,3683,62624,4103,57772,3510,118493,5034,167047,6328,222148,7397,158394,6810,100699,4732,96495,5348,87183,4329,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,456957,7539,27062,2441,19715,2434,26083,2365,26211,2222,28641,2456,25170,2254,24107,2004,27672,2487,22638,2398,40867,2870,50692,3481,59653,3299,35329,2874,17839,2282,14790,1706,10488,1810,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1322826,11144,37742,3214,29952,2346,38743,3367,50132,3096,53216,2612,59207,3614,63578,3132,64294,3592,58325,2910,124709,4506,181531,5164,231425,5739,145236,4807,71397,3757,63959,3771,49380,2646,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133680,3871,3790,931,3325,1071,3571,884,6147,1398,6380,1220,5336,1100,5518,987,5228,1006,4314,909,12381,1382,17931,1885,23284,2536,15632,1717,10524,1433,6104,1035,4215,908,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,616902,9191,142826,5153,68674,3739,66187,3735,58934,3908,41374,3209,39915,3105,30042,2530,27427,2469,23253,2323,32924,2873,32107,2276,23960,2617,11487,1668,7209,1302,5650,1185,4933,939,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
