GEO_ID,B01002I_001E,B01002I_001M,B01002I_002E,B01002I_002M,B01002I_003E,B01002I_003M,NAME,B01002I_001EA,B01002I_001MA,B01002I_002MA,B01002I_002EA,B01002I_003MA,B01002I_003EA,state
0400000US01,25.6,0.5,26.4,1.0,23.9,1.5,Alabama,null,null,null,null,null,null,01
0400000US02,24.1,1.1,23.3,1.3,25.6,1.8,Alaska,null,null,null,null,null,null,02
0400000US04,25.7,0.1,25.2,0.2,26.4,0.2,Arizona,null,null,null,null,null,null,04
0400000US05,23.1,0.8,23.9,1.0,22.1,1.1,Arkansas,null,null,null,null,null,null,05
0400000US06,27.4,0.1,26.8,0.1,28.0,0.1,California,null,null,null,null,null,null,06
0400000US08,26.6,0.2,26.3,0.3,26.9,0.4,Colorado,null,null,null,null,null,null,08
0400000US09,27.7,0.4,26.6,0.3,28.9,0.4,Connecticut,null,null,null,null,null,null,09
0400000US10,25.1,0.7,25.5,0.7,24.5,0.8,Delaware,null,null,null,null,null,null,10
0400000US11,30.3,0.2,30.1,0.2,30.5,0.5,District of Columbia,null,null,null,null,null,null,11
0400000US12,33.8,0.2,32.3,0.2,35.5,0.2,Florida,null,null,null,null,null,null,12
0400000US13,25.3,0.3,25.6,0.3,24.5,0.7,Georgia,null,null,null,null,null,null,13
0400000US15,25.5,0.5,24.9,0.4,26.5,0.7,Hawaii,null,null,null,null,null,null,15
0400000US16,22.2,0.8,22.5,1.0,21.7,1.3,Idaho,null,null,null,null,null,null,16
0400000US17,26.8,0.2,26.7,0.2,26.9,0.3,Illinois,null,null,null,null,null,null,17
0400000US18,23.7,0.5,24.8,0.6,22.3,0.7,Indiana,null,null,null,null,null,null,18
0400000US19,21.8,0.5,21.9,0.8,21.6,0.9,Iowa,null,null,null,null,null,null,19
0400000US20,22.9,0.5,23.0,0.6,22.7,0.9,Kansas,null,null,null,null,null,null,20
0400000US21,23.5,0.8,23.6,1.1,23.4,1.9,Kentucky,null,null,null,null,null,null,21
0400000US22,29.9,0.5,29.8,0.8,30.0,0.9,Louisiana,null,null,null,null,null,null,22
0400000US23,25.4,2.6,22.0,5.8,28.2,5.1,Maine,null,null,null,null,null,null,23
0400000US24,28.0,0.3,28.0,0.3,28.0,0.4,Maryland,null,null,null,null,null,null,24
0400000US25,26.6,0.3,25.7,0.2,27.9,0.4,Massachusetts,null,null,null,null,null,null,25
0400000US26,24.4,0.4,23.9,0.5,24.8,0.6,Michigan,null,null,null,null,null,null,26
0400000US27,23.5,0.4,24.2,0.6,22.7,0.9,Minnesota,null,null,null,null,null,null,27
0400000US28,27.3,0.9,28.6,1.1,24.8,2.7,Mississippi,null,null,null,null,null,null,28
0400000US29,24.2,0.5,24.6,1.3,23.9,0.7,Missouri,null,null,null,null,null,null,29
0400000US30,22.3,3.7,20.9,5.4,23.5,3.3,Montana,null,null,null,null,null,null,30
0400000US31,22.7,0.5,23.2,1.3,22.2,1.0,Nebraska,null,null,null,null,null,null,31
0400000US32,26.2,0.3,26.4,0.2,26.0,0.4,Nevada,null,null,null,null,null,null,32
0400000US33,25.1,1.7,24.0,2.6,27.5,1.6,New Hampshire,null,null,null,null,null,null,33
0400000US34,30.3,0.1,29.4,0.1,31.0,0.2,New Jersey,null,null,null,null,null,null,34
0400000US35,30.0,0.1,28.9,0.3,30.8,0.2,New Mexico,null,null,null,null,null,null,35
0400000US36,30.6,0.1,29.2,0.2,32.0,0.2,New York,null,null,null,null,null,null,36
0400000US37,24.1,0.4,24.8,0.5,23.1,0.6,North Carolina,null,null,null,null,null,null,37
0400000US38,22.6,1.4,25.2,3.1,20.2,3.6,North Dakota,null,null,null,null,null,null,38
0400000US39,24.8,0.4,24.9,0.5,24.8,0.6,Ohio,null,null,null,null,null,null,39
0400000US40,23.6,0.4,23.8,0.6,23.3,0.7,Oklahoma,null,null,null,null,null,null,40
0400000US41,23.8,0.4,23.7,0.7,23.9,0.5,Oregon,null,null,null,null,null,null,41
0400000US42,25.5,0.2,25.0,0.4,25.9,0.4,Pennsylvania,null,null,null,null,null,null,42
0400000US44,26.2,0.5,24.9,0.6,27.8,0.9,Rhode Island,null,null,null,null,null,null,44
0400000US45,25.4,0.6,26.2,1.0,23.8,1.4,South Carolina,null,null,null,null,null,null,45
0400000US46,21.7,1.1,21.7,1.0,21.7,4.3,South Dakota,null,null,null,null,null,null,46
0400000US47,25.0,0.4,25.7,0.5,23.6,1.2,Tennessee,null,null,null,null,null,null,47
0400000US48,27.1,0.1,26.5,0.1,27.7,0.1,Texas,null,null,null,null,null,null,48
0400000US49,23.5,0.3,23.5,0.5,23.5,0.5,Utah,null,null,null,null,null,null,49
0400000US50,29.7,7.0,32.4,7.3,24.9,8.0,Vermont,null,null,null,null,null,null,50
0400000US51,27.8,0.4,27.3,0.6,28.2,0.5,Virginia,null,null,null,null,null,null,51
0400000US53,23.6,0.2,24.0,0.3,23.0,0.4,Washington,null,null,null,null,null,null,53
0400000US54,23.7,2.5,25.2,6.0,23.3,2.4,West Virginia,null,null,null,null,null,null,54
0400000US55,23.5,0.4,23.3,0.6,23.6,0.7,Wisconsin,null,null,null,null,null,null,55
0400000US56,24.6,1.5,23.1,2.9,27.8,3.7,Wyoming,null,null,null,null,null,null,56
0400000US72,37.5,0.2,35.8,0.2,39.1,0.3,Puerto Rico,null,null,null,null,null,null,72
