GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002MA,B17016_002EA,B17016_003EA,B17016_003MA,B17016_004EA,B17016_004MA,B17016_005MA,B17016_005EA,B17016_006MA,B17016_006EA,B17016_007EA,B17016_007MA,B17016_008EA,B17016_008MA,B17016_009EA,B17016_009MA,B17016_010MA,B17016_010EA,B17016_011MA,B17016_011EA,B17016_012EA,B17016_012MA,B17016_013EA,B17016_013MA,B17016_014EA,B17016_014MA,B17016_015EA,B17016_015MA,B17016_016MA,B17016_016EA,B17016_017MA,B17016_017EA,B17016_018EA,B17016_018MA,B17016_019EA,B17016_019MA,B17016_020EA,B17016_020MA,B17016_021MA,B17016_021EA,B17016_022MA,B17016_022EA,B17016_023MA,B17016_023EA,B17016_024EA,B17016_024MA,B17016_025EA,B17016_025MA,B17016_026EA,B17016_026MA,B17016_027EA,B17016_027MA,B17016_028MA,B17016_028EA,B17016_029EA,B17016_029MA,B17016_030EA,B17016_030MA,B17016_031EA,B17016_031MA,B17016_032EA,B17016_032MA,B17016_033MA,B17016_033EA,B17016_034EA,B17016_034MA,B17016_035MA,B17016_035EA,B17016_036EA,B17016_036MA,B17016_037EA,B17016_037MA,B17016_038EA,B17016_038MA,B17016_039MA,B17016_039EA,B17016_040EA,B17016_040MA,B17016_041MA,B17016_041EA,B17016_042EA,B17016_042MA,B17016_043MA,B17016_043EA,B17016_044MA,B17016_044EA,B17016_045MA,B17016_045EA,B17016_046MA,B17016_046EA,B17016_047EA,B17016_047MA,state
0400000US13,2376008,17596,349145,12059,124409,7749,28006,3126,1052,434,4361,1119,22593,3300,37966,4197,5243,1815,10919,1989,21804,3197,58437,4992,9464,2234,12971,2021,36002,4177,224736,7699,35436,3713,5982,1609,13054,2169,16400,2508,189300,7234,27695,3054,68878,5385,92727,4370,2026863,18425,1543289,19299,896334,15403,461685,13100,195327,7333,239322,9896,258758,8846,130957,6431,63301,4483,64500,4193,388197,9341,127770,7094,47052,4319,213375,6122,483574,11603,129516,7609,83399,6479,23992,3257,22125,2551,354058,10443,207923,9591,67690,5299,78445,4398,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,26678,2586,12044,1876,2087,879,94,115,258,192,1735,872,2915,899,147,140,1079,500,1689,717,7042,1466,861,466,1581,639,4600,1284,14634,1743,2446,806,192,120,1140,665,1114,431,12188,1686,1269,551,4730,1209,6189,1320,285111,5942,217597,6067,121488,5313,68571,4627,25551,2531,27366,2574,39784,2878,19558,2153,10934,1889,9292,1646,56325,3349,16927,2097,6134,1072,33264,2394,67514,3832,23322,2317,13779,2145,4591,1108,4952,816,44192,3276,19304,2168,9354,1849,15534,1687,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,46241,3273,20947,2134,3893,1140,403,298,1283,974,2207,640,9240,1403,989,504,4272,983,3979,968,7814,1394,861,521,2546,878,4407,876,25294,2591,5017,1476,611,361,2683,1205,1723,715,20277,2217,3716,982,10027,1856,6534,1218,352441,7686,298323,7835,153519,6845,72269,5075,46214,3299,35036,3129,63594,4780,31401,3560,18288,2265,13905,1705,81210,4237,21479,2967,10603,1487,49128,2677,54118,4387,20177,2649,12533,2284,3920,984,3724,995,33941,3204,17842,2026,8298,1577,7801,1622,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,340244,8556,116829,6180,26140,2833,864,410,4930,1159,20346,2488,36136,3555,3137,1055,13249,1908,19750,2412,54553,3648,8293,1482,14069,2092,32191,2923,223415,6394,31836,2922,6133,1261,11606,1671,14097,2277,191579,5790,26396,2239,78109,4438,87074,4617,2758620,16709,2152414,15822,1210945,13026,621496,11942,304595,8779,284854,7679,419669,8635,204105,6901,117388,4729,98176,4583,521800,9548,159622,5942,69808,3962,292370,6965,606206,11126,180270,6900,114617,5451,34894,3539,30759,2898,425936,8689,243536,7401,88169,4885,94231,4245,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,192775,7271,60825,4203,9909,1861,638,353,2930,893,6341,1368,20820,2512,1956,769,7809,1300,11055,1901,30096,2678,4234,1087,5808,1329,20054,2190,131950,5949,21522,2725,3623,1106,8764,1925,9135,1693,110428,5271,12105,1650,50586,4137,47737,3283,1448614,12106,1156209,13552,644380,11807,328407,9332,175863,6636,140110,5909,218117,7516,105915,5494,59674,3226,52528,3201,293712,7861,85088,5558,35667,2653,172957,4554,292405,8597,89268,5446,57903,4503,15872,2025,15493,2084,203137,6690,119694,6212,41228,2866,42215,2576,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,63772,3387,23116,1795,4484,907,644,310,1356,504,2484,681,7882,1060,847,274,3689,928,3346,650,10750,1316,1174,548,2404,847,7172,1032,40656,2949,6164,987,1026,493,3866,893,1272,505,34492,2881,5511,1221,16135,1915,12846,1772,721123,8768,602115,7711,359052,7388,212814,5852,93823,4431,52415,2708,113323,4762,59102,3642,30107,2373,24114,1747,129740,3926,29803,2200,19207,1630,80730,2771,119008,4824,41067,3089,29052,2481,6737,1135,5278,952,77941,3456,47720,2936,15162,1563,15059,1396,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,23275,2196,5555,1086,869,417,1294,494,3392,853,8130,1506,1001,437,3095,844,4034,1059,9590,1396,2975,821,1984,698,4631,769,43389,2890,6011,1122,1184,570,2678,796,2149,779,37378,2696,6136,1393,19043,2128,12199,1646,655352,7579,534144,7448,328661,6850,181784,4779,82704,3920,64173,3611,93633,3954,49778,3266,24117,2249,19738,1733,111850,3736,34341,2512,14012,1418,63497,2749,121208,5284,40949,3089,27940,2766,7782,1534,5227,989,80259,4410,50907,3495,15461,2320,13891,1764,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,60437,4224,7240,1169,456,289,1710,638,5074,916,17247,2513,2313,981,5761,1267,9173,1520,35950,3260,4193,1108,6313,1306,25444,2319,103806,5455,17874,2034,2495,755,5762,1240,9617,1594,85932,4835,9957,1914,32280,2718,43695,3341,955637,11084,767082,12072,406274,9478,215409,6596,96952,4633,93913,4587,135895,6570,70021,4752,33143,2475,32731,2736,224913,5685,62316,3270,28204,2268,134393,4811,188555,6759,57193,3850,35185,3087,9581,1680,12427,1483,131362,5708,69480,4408,23271,2521,38611,2256,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,45961,3683,7545,1619,564,464,1617,693,5364,1429,11925,2082,1525,644,3574,1154,6826,1473,26491,2543,3236,942,3731,903,19524,2127,133920,5904,17188,1969,3876,969,4700,1097,8612,1547,116732,5350,23892,2862,45075,3341,47765,3408,938336,11018,697177,9370,389706,9025,217297,6921,77174,4763,95235,4684,116425,5339,60379,3699,25508,2526,30538,2479,191046,5372,64616,4177,21556,2048,104874,4070,241159,7959,67404,4126,40626,3687,11550,2086,15228,1722,173755,6309,99173,5540,31929,2557,42653,2943,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,11639,1519,820,308,42,48,301,183,477,215,4530,912,893,583,1999,620,1638,527,6289,1234,537,329,2084,767,3668,715,20856,2363,4282,1125,553,284,1698,645,2031,875,16574,2027,1900,682,8229,1542,6445,1182,315465,6969,259320,6868,130193,5050,73909,4064,34097,2486,22187,1961,60991,3288,28657,2266,18186,1687,14148,1494,68136,2901,16007,1735,10307,1171,41822,2157,56145,2947,18791,1878,12319,1690,3752,985,2720,674,37354,2472,20232,2143,9476,1652,7646,876,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,3341,962,71,85,997,473,2273,826,7420,1590,1017,574,3288,1209,3115,882,15019,1901,1565,405,2584,910,10870,1763,74044,4689,10410,2061,1515,676,4426,1439,4469,1280,63634,3915,9739,2064,21719,2487,32176,3148,1315752,12332,969436,11209,589769,10556,330856,8808,136601,4433,122312,5304,172415,6479,89593,4872,44235,3243,38587,2576,207252,6776,66716,4616,26659,2502,113877,4666,346316,9665,91124,5890,62643,5579,13852,1937,14629,2114,255192,7501,166216,6263,42438,4098,46538,3031,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,3994,1080,455,446,846,380,2693,893,11712,1927,332,260,4693,1114,6687,1442,23218,2058,1717,692,3700,1092,17801,1851,93087,4800,10286,2008,1282,685,4466,1406,4538,1162,82801,4106,6754,1533,31625,3174,44422,3369,1465909,13868,1135095,12468,636468,10030,328171,8394,186444,5708,121853,5569,250714,6487,135509,5346,68934,3780,46271,2937,247913,7166,74877,4194,35594,3129,137442,4688,330814,9535,89586,4303,53133,3848,18803,2259,17650,2032,241228,7846,122238,5809,63293,4163,55697,4070,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,15813,2044,1188,504,3964,1045,10661,1474,35143,2929,4127,1190,12260,1629,18756,2198,52558,3250,6338,1247,10732,1429,35488,2631,206208,6478,38896,3339,4079,914,14583,2011,20234,2210,167312,6027,19674,2188,67969,3832,79669,4399,2163162,13062,1713940,12467,857689,10612,399614,8737,256855,6802,201220,5069,349123,7437,161360,5585,98713,4295,89050,4044,507128,7578,119720,4873,68868,3310,318540,5251,449222,7991,133886,5590,76170,4372,25474,2305,32242,2596,315336,7189,159951,5089,68240,4200,87145,3794,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
