GEO_ID,B07008_001E,B07008_001M,B07008_002E,B07008_002M,B07008_003E,B07008_003M,B07008_004E,B07008_004M,B07008_005E,B07008_005M,B07008_006E,B07008_006M,B07008_007E,B07008_007M,B07008_008E,B07008_008M,B07008_009E,B07008_009M,B07008_010E,B07008_010M,B07008_011E,B07008_011M,B07008_012E,B07008_012M,B07008_013E,B07008_013M,B07008_014E,B07008_014M,B07008_015E,B07008_015M,B07008_016E,B07008_016M,B07008_017E,B07008_017M,B07008_018E,B07008_018M,B07008_019E,B07008_019M,B07008_020E,B07008_020M,B07008_021E,B07008_021M,B07008_022E,B07008_022M,B07008_023E,B07008_023M,B07008_024E,B07008_024M,B07008_025E,B07008_025M,B07008_026E,B07008_026M,B07008_027E,B07008_027M,B07008_028E,B07008_028M,B07008_029E,B07008_029M,B07008_030E,B07008_030M,B07008_031E,B07008_031M,B07008_032E,B07008_032M,B07008_033E,B07008_033M,B07008_034E,B07008_034M,B07008_035E,B07008_035M,B07008_036E,B07008_036M,NAME,B07008_001EA,B07008_001MA,B07008_002EA,B07008_002MA,B07008_003EA,B07008_003MA,B07008_004EA,B07008_004MA,B07008_005MA,B07008_005EA,B07008_006EA,B07008_006MA,B07008_007MA,B07008_007EA,B07008_008EA,B07008_008MA,B07008_009MA,B07008_009EA,B07008_010MA,B07008_010EA,B07008_011MA,B07008_011EA,B07008_012EA,B07008_012MA,B07008_013EA,B07008_013MA,B07008_014MA,B07008_014EA,B07008_015MA,B07008_015EA,B07008_016MA,B07008_016EA,B07008_017MA,B07008_017EA,B07008_018MA,B07008_018EA,B07008_019MA,B07008_019EA,B07008_020MA,B07008_020EA,B07008_021MA,B07008_021EA,B07008_022MA,B07008_022EA,B07008_023EA,B07008_023MA,B07008_024MA,B07008_024EA,B07008_025MA,B07008_025EA,B07008_026MA,B07008_026EA,B07008_027MA,B07008_027EA,B07008_028EA,B07008_028MA,B07008_029MA,B07008_029EA,B07008_030MA,B07008_030EA,B07008_031MA,B07008_031EA,B07008_032MA,B07008_032EA,B07008_033EA,B07008_033MA,B07008_034EA,B07008_034MA,B07008_035MA,B07008_035EA,B07008_036MA,B07008_036EA,state
0400000US13,7736263,6684,2564790,26004,3648629,34752,881899,21626,210236,10502,430709,9695,6482516,31425,1962241,28330,3259556,36300,719012,17961,150777,8700,390930,9064,616781,23357,295119,14232,185764,12577,82904,6511,32573,4640,20421,2770,382401,15709,191388,9160,108618,8729,55212,4720,16442,2509,10741,1981,216930,11345,101619,6943,77253,6625,22386,3387,8464,2018,7208,1659,37635,4175,14423,2782,17438,2842,2385,643,1980,1212,1409,1076,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121353,683,364551,7854,566118,10266,105001,5541,15912,2539,69771,3227,958749,8494,295649,8513,497056,9950,88913,4589,13035,2327,64096,3198,94092,6876,39350,3929,38563,4217,11203,1876,1791,748,3185,812,7077,2172,3498,1223,1924,744,605,316,78,129,972,1154,47842,3836,20245,2445,22618,2609,3701,1064,631,400,647,409,13593,2692,5809,1373,5957,1550,579,388,377,416,871,607,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1224412,1966,317090,8713,679907,12739,152265,7691,15289,2234,59861,4124,1008113,9795,226237,7060,599225,12070,119873,6964,10303,1966,52475,4006,120584,8278,50700,5552,44357,5032,19283,2799,3018,1079,3226,1022,41920,4315,16579,2637,14789,3061,6544,1463,1370,611,2638,1402,48164,4971,21477,2398,18201,3833,6491,1855,598,317,1397,633,5631,1711,2097,923,3335,1460,74,97,0,195,125,166,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10316699,2433,3570099,22417,4908742,28931,1029493,17273,185386,7968,622979,10197,8990161,22953,2863632,25295,4529909,28659,879436,16561,145240,6906,571944,9945,818725,19009,437013,13561,222915,10374,98552,5671,27182,2663,33063,2730,261051,11046,141384,7504,70169,5318,31855,3895,8071,1755,9572,1673,183640,9687,101763,5791,56358,5952,16734,2723,3740,1011,5045,1204,63122,5582,26307,3238,29391,4037,2916,910,1153,613,3355,975,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5194347,3254,1579121,15879,2571824,24137,648397,14930,82641,4713,312364,8074,4432430,16799,1193326,16368,2362881,23369,534515,12544,58377,4100,283331,7538,451882,13472,222682,10143,125225,6432,69826,5433,15111,2063,19038,2345,187190,9196,99464,5769,47083,5080,29663,3375,5080,1247,5900,1142,105034,6413,53876,4568,30467,3465,13177,2319,3980,1064,3534,1116,17811,3011,9773,1564,6168,2031,1216,548,93,91,561,440,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2461674,2155,707877,9845,1296063,15333,266630,8108,31810,2947,159294,5081,2091155,12648,507997,11336,1197598,14932,220228,6580,21174,2169,144158,4997,199551,8930,104030,5138,51468,5512,27381,3003,7364,1288,9308,1316,99947,5914,58444,4326,24878,3286,11315,2494,1961,560,3349,910,60582,4499,32978,2830,17231,2784,7082,1466,1236,497,2055,727,10439,1864,4428,1074,4888,1391,624,309,75,111,424,218,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2267066,2221,653773,9346,1182286,13282,264832,7366,33632,3161,132543,4540,1901430,12005,477270,10399,1069618,12740,214506,6416,20712,2532,119324,4475,209533,9313,102212,6352,61269,5240,29632,3384,7538,1703,8882,1365,79201,4953,41361,3379,21374,2800,12028,1822,2070,776,2368,463,64200,4584,27060,2452,25334,3233,7777,1607,2680,802,1349,528,12702,1779,5870,1487,4691,943,889,555,632,502,620,334,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3518242,3244,979216,13136,1757784,23530,462828,13155,82953,5038,235461,6460,3027159,14552,760517,13575,1608593,23597,383360,12415,56690,3779,217999,5945,273144,12159,116283,6890,85184,8019,46563,3712,15081,2145,10033,1296,118390,6786,56020,4197,28982,4356,20158,2610,8581,1574,4649,1083,87057,6364,41084,3666,29374,3981,12149,1992,1814,639,2636,813,12492,2138,5312,1154,5651,1713,598,356,787,434,144,138,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3641422,2429,1256742,14387,1603947,19330,435368,9988,100905,5687,244460,5971,3130799,13232,992461,15608,1465589,19574,370519,9445,76533,4335,225697,5519,289853,12722,155671,10036,73442,6408,34622,3784,14547,2383,11571,1742,127787,6619,65833,4016,30867,3970,20306,2592,6111,1623,4670,1095,79405,5528,36294,3168,28579,3617,9067,1319,3232,973,2233,744,13578,2610,6483,1586,5470,1446,854,464,482,348,289,256,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107596,1310,304964,6856,567198,12526,151343,7353,13035,2055,71056,3019,944850,7541,221619,6647,522643,12359,125776,6641,9173,1762,65639,2857,91575,5790,45277,3489,25128,3537,15368,2262,2493,837,3309,832,36962,4000,20124,2676,7798,2120,7138,1446,852,483,1050,547,30357,3606,16190,2288,10095,2564,2728,853,517,292,827,514,3852,1298,1754,748,1534,874,333,291,0,157,231,292,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4717856,2208,1658182,15182,2180463,22916,485222,12736,125498,7502,268491,7451,4107748,14815,1350214,15121,1991934,21196,417775,11260,100298,6410,247527,6916,317777,10966,160050,7828,93232,8272,37457,3654,15971,2392,11067,1702,126431,8962,67341,5529,34502,5097,15529,2126,4818,1422,4241,1299,133299,7709,68617,4619,43475,4925,13009,1894,3792,1122,4406,1072,32601,3813,11960,2067,17320,2916,1452,772,619,573,1250,679,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5440246,1157,1936627,18003,2551246,25903,516657,11889,106874,4992,328842,8277,4712600,16414,1530100,16878,2351974,23461,445747,11811,81023,4785,303756,8566,394931,13046,210886,9023,104844,7012,45495,4515,17394,2517,16312,2014,157379,7672,94799,6467,36464,3798,15956,2692,5112,1663,5048,1267,121283,6331,69925,4204,38922,4403,7460,1592,2307,803,2669,841,54053,4566,30917,3488,19042,3036,1999,778,1038,619,1057,612,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8005678,3029,2598396,16509,3855830,24622,924092,14004,118140,5096,509220,8505,6847611,21692,1978173,19196,3541333,24286,777361,12664,87064,4519,463680,8510,688138,16645,359813,11800,185699,9169,92392,5057,19951,2215,30283,2215,315634,11443,183288,8690,74057,5556,39986,3836,7722,1328,10581,1292,117169,6526,58557,3906,40189,4553,11835,1712,3215,1083,3373,823,37126,3981,18565,2369,14552,2667,2518,1052,188,163,1303,680,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4283571,2642,1351314,12907,2233321,17672,419864,9837,51956,3514,227116,4576,3660991,14613,1009531,12545,2060877,17033,350796,8413,35734,2739,204053,4525,311266,9730,164623,7675,87459,5708,36620,3014,9228,1734,13336,1541,207049,9051,121557,6811,50243,5205,23994,2535,5301,1192,5954,1331,83844,5288,45471,4072,26235,2883,7741,1364,1250,472,3147,1007,20421,2182,10132,1602,8507,1472,713,355,443,312,626,348,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2350019,2263,786353,11806,1052205,18221,270822,9400,75694,5153,164945,5483,2040263,11300,632836,11994,968066,17942,228479,8409,56478,4317,154404,5291,158656,8771,72948,5156,45293,4589,23620,3115,11124,2210,5671,1377,87892,6049,51926,4800,18743,2650,9605,1983,5138,1404,2480,829,57133,4497,26528,2916,16993,2729,8687,1516,2888,1171,2037,921,6075,1649,2115,750,3110,1131,431,333,66,86,353,289,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4841501,3725,1426583,14582,2429263,22455,583091,11134,91995,5192,310569,6510,4061659,19725,1047737,16122,2198380,23077,476177,10122,58522,3931,280843,6085,413166,15909,194264,9526,120595,7477,60690,4823,19787,2869,17830,1972,220412,9630,110624,6688,62853,6134,29294,2819,9840,1907,7801,1452,125781,7479,64616,4490,38312,4452,15501,2163,3747,1081,3605,1034,20483,3004,9342,1927,9123,2212,1429,736,99,94,490,348,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,814821,2086,230254,6862,420216,9407,103447,5074,9739,1469,51165,2235,685736,7096,165668,7488,380761,9434,86347,4578,6843,1366,46117,2489,71657,5972,36036,3802,22010,3236,9616,1676,2091,646,1904,634,26995,2356,13751,1755,8315,1235,2963,972,524,331,1442,764,27707,2865,12878,1809,8520,1633,4374,1100,281,222,1654,716,2726,828,1921,766,610,385,147,169,0,165,48,65,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1456792,1639,423173,8409,775339,10379,155912,5873,18363,2274,84005,3032,1212282,8460,301406,8425,699694,10448,124443,4980,11961,1666,74778,2893,143090,6927,70144,4906,43536,3612,20132,2651,4639,1151,4639,853,54263,3567,29228,2540,15886,2177,5877,1013,952,434,2320,623,41312,4232,19659,2794,13903,2069,5090,1120,798,338,1862,495,5845,1334,2736,835,2320,913,370,252,13,24,406,253,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2172537,1505,692081,13413,1009947,18749,303258,11081,58915,5964,108336,5523,1704993,16001,501425,11561,841373,20505,231708,9430,37415,4450,93072,5192,342161,15644,138922,8358,125337,10729,51983,5275,16467,3641,9452,1718,19593,3171,7139,1686,7888,2297,3278,1441,870,436,418,375,94108,7328,40323,4947,30431,4545,15583,2485,3432,1265,4339,1619,11682,2602,4272,1338,4918,1669,706,792,731,612,1055,656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1090942,1111,305879,6092,584307,10046,128576,5804,13835,2058,58345,3318,951174,8219,233763,7391,545270,10160,107839,5286,10281,1742,54021,3168,75807,5378,37333,3592,21886,3455,11912,1943,2343,1066,2333,745,25042,3039,13819,2042,7057,2242,3429,846,184,155,553,399,34003,3433,17991,2046,8205,2051,5382,1458,987,603,1438,530,4916,1280,2973,667,1889,958,14,26,40,66,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7142414,1172,2411858,19822,3506532,31651,616862,14942,146607,7133,460555,8129,6414564,15691,2065599,20917,3249047,29629,548713,13585,118185,5780,433020,8811,400923,13643,192147,8669,134730,9704,38965,3780,20237,2688,14844,1727,158176,8099,79877,5736,51278,5342,15850,2373,4826,1328,6345,1163,117116,6924,54298,4411,45158,4652,10675,2041,2861,950,4124,1118,51635,5063,19937,3398,26319,3383,2659,903,498,394,2222,790,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1648114,2276,537339,11229,764599,15680,220767,8550,30757,3105,94652,4132,1411115,11949,428270,11317,688145,14930,184398,7517,23142,2634,87160,3970,135582,8478,65152,5788,38801,5210,22033,2977,5215,1506,4381,1008,38983,3893,20250,2588,11506,2581,5581,1115,732,427,914,427,52095,5105,19968,2790,21300,3013,7344,1536,1506,729,1977,619,10339,2285,3699,1134,4847,1574,1411,694,162,211,220,243,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
