GEO_ID,B27010_001E,B27010_001M,B27010_002E,B27010_002M,B27010_003E,B27010_003M,B27010_004E,B27010_004M,B27010_005E,B27010_005M,B27010_006E,B27010_006M,B27010_007E,B27010_007M,B27010_008E,B27010_008M,B27010_009E,B27010_009M,B27010_010E,B27010_010M,B27010_011E,B27010_011M,B27010_012E,B27010_012M,B27010_013E,B27010_013M,B27010_014E,B27010_014M,B27010_015E,B27010_015M,B27010_016E,B27010_016M,B27010_017E,B27010_017M,B27010_018E,B27010_018M,B27010_019E,B27010_019M,B27010_020E,B27010_020M,B27010_021E,B27010_021M,B27010_022E,B27010_022M,B27010_023E,B27010_023M,B27010_024E,B27010_024M,B27010_025E,B27010_025M,B27010_026E,B27010_026M,B27010_027E,B27010_027M,B27010_028E,B27010_028M,B27010_029E,B27010_029M,B27010_030E,B27010_030M,B27010_031E,B27010_031M,B27010_032E,B27010_032M,B27010_033E,B27010_033M,B27010_034E,B27010_034M,B27010_035E,B27010_035M,B27010_036E,B27010_036M,B27010_037E,B27010_037M,B27010_038E,B27010_038M,B27010_039E,B27010_039M,B27010_040E,B27010_040M,B27010_041E,B27010_041M,B27010_042E,B27010_042M,B27010_043E,B27010_043M,B27010_044E,B27010_044M,B27010_045E,B27010_045M,B27010_046E,B27010_046M,B27010_047E,B27010_047M,B27010_048E,B27010_048M,B27010_049E,B27010_049M,B27010_050E,B27010_050M,B27010_051E,B27010_051M,B27010_052E,B27010_052M,B27010_053E,B27010_053M,B27010_054E,B27010_054M,B27010_055E,B27010_055M,B27010_056E,B27010_056M,B27010_057E,B27010_057M,B27010_058E,B27010_058M,B27010_059E,B27010_059M,B27010_060E,B27010_060M,B27010_061E,B27010_061M,B27010_062E,B27010_062M,B27010_063E,B27010_063M,B27010_064E,B27010_064M,B27010_065E,B27010_065M,B27010_066E,B27010_066M,NAME,B27010_001MA,B27010_001EA,B27010_002EA,B27010_002MA,B27010_003EA,B27010_003MA,B27010_004EA,B27010_004MA,B27010_005EA,B27010_005MA,B27010_006MA,B27010_006EA,B27010_007MA,B27010_007EA,B27010_008MA,B27010_008EA,B27010_009EA,B27010_009MA,B27010_010MA,B27010_010EA,B27010_011EA,B27010_011MA,B27010_012EA,B27010_012MA,B27010_013MA,B27010_013EA,B27010_014MA,B27010_014EA,B27010_015MA,B27010_015EA,B27010_016EA,B27010_016MA,B27010_017EA,B27010_017MA,B27010_018MA,B27010_018EA,B27010_019MA,B27010_019EA,B27010_020EA,B27010_020MA,B27010_021EA,B27010_021MA,B27010_022EA,B27010_022MA,B27010_023MA,B27010_023EA,B27010_024MA,B27010_024EA,B27010_025MA,B27010_025EA,B27010_026EA,B27010_026MA,B27010_027EA,B27010_027MA,B27010_028EA,B27010_028MA,B27010_029MA,B27010_029EA,B27010_030MA,B27010_030EA,B27010_031EA,B27010_031MA,B27010_032EA,B27010_032MA,B27010_033EA,B27010_033MA,B27010_034MA,B27010_034EA,B27010_035MA,B27010_035EA,B27010_036EA,B27010_036MA,B27010_037EA,B27010_037MA,B27010_038EA,B27010_038MA,B27010_039EA,B27010_039MA,B27010_040MA,B27010_040EA,B27010_041MA,B27010_041EA,B27010_042EA,B27010_042MA,B27010_043EA,B27010_043MA,B27010_044EA,B27010_044MA,B27010_045EA,B27010_045MA,B27010_046EA,B27010_046MA,B27010_047EA,B27010_047MA,B27010_048EA,B27010_048MA,B27010_049EA,B27010_049MA,B27010_050EA,B27010_050MA,B27010_051MA,B27010_051EA,B27010_052MA,B27010_052EA,B27010_053EA,B27010_053MA,B27010_054EA,B27010_054MA,B27010_055EA,B27010_055MA,B27010_056MA,B27010_056EA,B27010_057EA,B27010_057MA,B27010_058EA,B27010_058MA,B27010_059EA,B27010_059MA,B27010_060EA,B27010_060MA,B27010_061MA,B27010_061EA,B27010_062MA,B27010_062EA,B27010_063EA,B27010_063MA,B27010_064EA,B27010_064MA,B27010_065MA,B27010_065EA,B27010_066MA,B27010_066EA,state
0400000US13,9619740,3609,2484715,3319,2129241,14838,1068821,21859,110344,8619,12763,3079,865733,22434,71253,7017,327,525,118906,7888,32831,4051,873,556,6456,2539,15509,2915,310,398,62927,5516,236568,13708,2252890,9597,1364458,21930,1007049,20481,131100,7820,8502,1998,167689,9225,43483,3992,6635,1885,103744,6373,40983,4096,852,461,9144,1902,13849,2056,1019,920,37897,4109,784688,21451,3836048,9893,2632423,21208,2097216,24869,212265,11344,67461,5242,158245,7856,65133,6039,32103,3714,353513,12936,102299,7736,22347,2974,6347,1471,67372,4510,35056,4474,8941,1378,111151,7150,850112,18604,1046087,4355,294610,9133,17806,2634,2514,905,273521,8530,385,323,384,345,740087,8932,503,371,213053,8243,169317,7476,96345,6046,390,297,20050,2494,240429,8161,11390,2282,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,304077,515,256821,4510,137822,6942,8655,1488,750,463,79125,5679,30469,3172,0,187,36276,4204,16591,3151,75,92,251,306,5964,1515,38,65,13357,2439,10980,2166,293001,2657,221706,5204,144692,5389,14255,1989,522,303,37967,3996,24147,2569,123,147,35376,4027,20578,3571,600,406,904,584,5102,1255,62,101,8130,1647,35919,3286,530707,2300,410175,6074,321089,6595,29905,3242,5387,1152,36207,3652,16314,2261,1273,543,75472,5356,39999,4448,3734,1032,619,291,5843,1219,7132,1537,816,445,17329,1890,45060,3436,198280,861,48146,2887,6679,1150,858,329,40204,2734,185,130,220,254,147694,3137,688,485,59105,3175,23338,2106,16658,2442,86,83,2032,705,45787,2616,2440,974,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,427064,1283,359979,5725,195890,8479,36705,5629,370,281,121214,7148,5800,1402,0,195,28117,4217,5940,1472,83,105,191,176,1875,972,0,195,20028,3734,38968,4682,356420,2987,235551,6033,164132,5886,38866,3821,333,218,25884,2677,4534,1183,1802,846,22033,3052,8216,1638,218,231,2213,811,2590,1327,324,405,8472,1757,98836,5299,582111,2970,405528,7498,307769,8329,59338,4618,6507,1405,19495,2968,6917,1481,5502,1149,55975,4357,15526,2586,2778,795,2621,721,10299,1939,3919,959,1396,467,19436,2496,120608,7233,200050,1785,50142,3105,1935,648,482,324,47674,2935,51,86,0,195,149226,3394,207,236,29423,2657,57132,3489,10397,1744,0,195,4811,1045,47256,3679,682,453,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,3091887,1794,2824633,11193,1537796,19478,118233,8673,7733,2249,1146569,18929,13611,2474,691,612,153943,9080,34427,4366,455,252,7518,2272,7059,1993,60,90,104424,6577,113311,7979,2976138,4831,2146564,15678,1560447,17123,204928,8499,7679,1675,353779,10634,14053,2292,5678,1743,116067,5722,53895,4554,1825,665,9513,1677,5324,1939,1069,635,44441,3632,713507,15020,5037957,5124,3881823,20512,3160694,24798,292001,8995,69119,4414,318829,11313,16368,2426,24812,3023,343228,9368,112670,6033,27375,2126,10839,1528,66974,4369,12789,2088,9800,1279,102781,4986,812906,18158,1582024,3046,430860,9865,36427,3471,4277,973,388901,9740,125,208,1130,495,1131613,9905,1605,583,345671,7378,350041,8891,107057,5165,70,114,26915,2418,300254,7649,19551,3076,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,1593636,2413,1384560,9728,816737,14760,56345,5560,3606,1367,496437,11917,11435,2718,0,190,80351,6029,20796,3619,592,539,2188,653,3442,1396,67,81,53266,4998,128725,8589,1464949,5246,1022862,10555,791764,9918,80451,4093,5086,1445,135406,6762,7280,1662,2875,1010,62466,5189,24585,3266,1068,580,6908,1402,3878,1037,435,335,25592,2938,379621,10056,2539721,5696,1905846,13677,1572307,16357,134855,6742,44073,3236,121597,5706,14170,2382,18844,2327,215824,7369,64185,4973,18905,2078,7156,1324,43836,3325,10209,1528,5865,1024,65668,4237,418051,11475,819338,2356,210325,6140,11698,1524,1211,645,197161,6217,44,73,211,147,604581,6234,393,302,164377,5742,198091,6133,39470,3153,58,99,16927,1748,185265,6261,4432,1537,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,721561,2164,624796,5848,387927,9434,47141,4166,594,291,185233,8191,3811,1033,90,141,65024,4241,13184,2107,294,256,1635,684,2374,740,0,155,47537,3810,31741,4067,689885,3003,529397,6048,407079,7248,57615,3486,907,485,59221,3754,3323,810,1252,510,43170,3805,19595,2576,400,238,3613,917,1987,721,455,278,17120,2156,117318,5388,1171526,3426,936801,8892,753809,9822,102916,4861,11187,1555,54815,3454,5451,1105,8623,1284,116356,5482,35291,3509,6105,936,3369,629,23478,2541,4304,852,3327,814,40482,3311,118369,5254,434493,1295,92572,3342,4556,1012,685,366,87149,3194,91,106,91,87,339859,3674,20,32,62829,3357,139459,4728,20026,2148,16,27,8221,1150,109288,4071,2062,703,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,721211,1576,631858,6139,378429,9243,41653,3722,1881,950,186207,7598,23688,2587,0,168,43008,4362,11151,2123,200,193,1397,871,4618,1561,28,48,25614,3498,46345,4657,649585,3098,466011,7203,362715,7333,53584,3748,1662,655,33520,3425,12317,1462,2213,887,33733,3506,14884,2343,328,295,3559,1067,2996,1037,42,68,11924,1846,149841,6437,1078864,3587,828288,8494,681625,9059,81301,4677,13071,1656,29484,2273,15500,2143,7307,1287,95366,4930,26800,3135,4486,885,4352,1018,19452,2144,7558,1361,3482,853,29236,2496,155210,7273,363870,1887,84239,3698,4983,869,903,373,78231,3750,76,123,46,70,276397,3809,256,255,52547,2767,109561,4034,18315,1914,108,133,8506,1248,87104,3906,3234,1176,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,1022948,2921,903129,8253,461528,11994,38976,3776,3917,1442,378745,12418,19066,3133,897,577,57375,5140,13016,2281,83,113,3511,1026,5222,1689,85,99,35458,4422,62444,5895,952807,4734,634052,7998,463487,9686,60008,4613,4251,1219,92214,5499,12000,1827,2092,808,50082,3983,21722,2844,601,430,7155,1340,4074,1242,257,257,16273,2094,268673,7176,1737223,4623,1247285,10954,965658,12338,92339,4587,50735,3371,107118,4860,16635,2049,14800,2023,204639,7066,46061,3670,18102,1666,8519,1116,51314,4181,7487,1312,9346,1443,63810,4368,285299,10209,571379,2575,138641,4876,6247,1221,944,445,130851,4841,101,173,498,394,430696,5212,317,185,121210,3943,110456,5169,48373,3444,0,189,14807,1829,135533,4950,2042,749,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,1117293,1948,981354,8101,415462,11161,46394,4479,3377,1498,495988,12816,20049,3194,84,162,71304,5736,17323,2728,396,355,2979,1033,3597,1165,0,198,47009,5466,64635,6270,1074425,5034,680265,10296,466565,9718,71519,5483,3550,1048,121383,5677,15135,2315,2113,880,56400,4184,21293,2359,402,309,6559,1531,2831,902,578,533,24737,2938,337760,10586,1730655,5240,1171271,13042,884908,13575,112866,5782,41312,3259,101823,4437,14700,1943,15662,2105,181002,7771,55723,4305,9324,1551,6649,1069,45217,3740,6255,1272,4451,901,53383,3538,378382,9389,550695,2172,165273,4457,10783,1647,1262,469,152929,4552,0,198,299,192,382184,4681,1025,511,101191,4573,90943,3803,58741,3362,18,30,11857,1164,118409,4541,3238,1017,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,269901,1239,237319,3304,130234,5449,9313,1560,185,147,93755,5048,3789,1174,43,46,18417,2197,3091,908,243,227,361,259,794,457,0,157,13928,2190,14165,2357,257236,1526,191870,3616,120027,4788,14079,1836,470,241,53519,3725,2495,753,1280,486,16737,1916,4709,1123,61,83,2376,670,1054,488,275,143,8262,1510,48629,3173,576785,1910,437926,5048,331245,6813,34316,3192,7389,1105,53614,3743,5248,971,6114,1283,61863,3247,10942,1401,2508,659,1805,526,19546,2285,2375,702,2636,550,22051,2418,76996,4260,210199,1108,45159,3410,3813,735,478,296,40718,3443,52,51,98,84,164665,3557,221,231,38063,2606,41676,2914,21330,1975,0,157,6216,931,57159,2720,375,222,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,1344498,1249,1199448,8129,735556,14371,64074,6020,3680,1787,367005,12305,29133,3732,0,204,83564,6301,28115,3892,231,190,3288,1398,14783,2769,48,78,37099,4530,61486,7454,1308725,4329,975192,11585,735982,14230,84192,5948,3985,1372,131982,8322,16340,2546,2711,1132,81052,6084,38907,4151,997,441,5458,1400,9257,2213,620,489,25813,2704,252481,9639,2375813,4291,1888661,12105,1556437,14542,140809,6721,27463,2681,122317,5777,32254,3294,9381,1728,211425,7062,73335,4703,12492,1550,3505,879,28665,3190,25047,2961,2980,948,65401,4371,275727,9387,707552,2069,160773,6048,23763,2573,2746,946,133524,5956,415,324,325,274,538029,6251,808,415,209318,6341,103885,5072,40918,3783,227,189,9041,1394,173832,5319,8750,1862,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,1401873,787,1276674,7673,833753,13194,56487,4967,1566,907,377961,12638,6907,2186,0,204,101100,7097,29457,4029,857,897,2323,1001,2403,827,52,87,66008,5744,24099,3777,1526044,2880,1307838,8030,901903,12095,134283,6089,3063,1009,260915,9987,6692,1702,982,610,96796,5838,44264,4070,969,517,9366,1677,3253,1094,397,315,38547,3059,121410,7567,2697095,3118,2317642,10905,1799561,15644,153240,6670,22051,2733,327853,10135,7905,1943,7032,1697,251581,8754,75836,5224,11662,1767,4960,1207,56487,3784,5072,1366,5733,1293,91831,4870,127872,8111,882584,1873,208863,7280,28625,2481,2596,935,177391,6607,213,200,38,68,670162,7397,844,416,211138,5628,163326,5938,85518,4915,43,71,14231,1894,195062,5664,3559,1280,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,2289531,2220,2027327,10273,1149383,13766,83965,6390,4135,1534,780718,15428,8795,1745,331,219,168394,8228,32940,3618,1134,671,5993,1867,4894,1418,191,157,123242,7289,93810,6766,2130856,4226,1529919,12430,1064573,14399,131379,5418,7574,1518,316736,9016,6041,1055,3616,972,113741,6784,36656,3919,2281,818,17363,1905,2524,732,923,390,53994,4381,487196,12607,3991897,4092,3043879,11961,2426413,13176,224014,8404,57316,3370,301593,8311,11930,1496,22613,1847,384994,8664,94789,5286,39230,2829,16987,1742,91910,4660,10154,1622,10815,1407,121109,4904,563024,11977,1350022,2099,242014,7128,15529,1765,1746,584,223994,6983,74,80,671,401,1102127,6874,767,506,412385,6219,280536,5857,74931,3966,98,147,17428,1520,315982,6883,5881,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,1276035,2593,1123133,6628,759890,9385,77388,4477,2944,1894,276394,9134,6509,1526,8,14,73078,4812,19862,2144,241,178,899,431,2942,1052,85,132,49049,4407,79824,5970,1219414,3810,967972,6579,712694,8675,92649,4856,3552,1183,150912,5793,4837,1241,3328,848,56644,2943,27127,2225,791,419,6092,1249,2975,754,379,222,19280,1868,194798,6423,2120919,3996,1766721,9685,1405064,11091,174028,6031,20727,1932,146747,5884,8426,1319,11729,1182,163354,5269,53101,3024,9251,1230,8110,1097,27735,2722,6176,967,4726,805,54255,2982,190844,6440,670360,1576,139062,4882,9465,1297,1428,413,127920,4864,144,144,105,73,529331,4696,145,99,107761,3865,221817,5666,31757,2183,51,83,13912,1390,153888,4495,1967,562,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,749572,1971,650439,7294,249751,9470,38700,4434,1701,776,344539,9831,15570,2933,178,249,38150,4633,8159,1987,229,249,2828,1526,4286,1417,275,312,22373,3673,60983,5714,663579,5175,406822,8205,285231,7810,34242,3787,1705,640,74015,4973,10585,1988,1044,613,36595,3256,9572,1806,617,572,6822,1704,2706,873,124,132,16754,2383,220162,7554,1124633,5280,754615,11013,565228,11183,63184,4403,31769,3223,70825,4789,12922,2138,10687,1762,136251,6005,29598,3247,6496,1163,5339,1413,42982,3032,7240,1649,3793,931,40803,3390,233767,9316,374027,1661,103821,4468,4334,1117,532,297,98748,4301,0,206,207,212,268705,4786,306,234,43297,3179,75047,4662,52727,3009,0,206,10204,1686,87124,3990,1501,660,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,1409255,3535,1243217,9492,714656,12356,82183,5549,4245,1500,419743,13125,21356,2767,1034,949,71104,5860,22655,3764,269,377,2391,880,4110,1510,145,133,41534,4562,94934,7753,1335646,4682,942478,9636,715568,11414,94073,5779,3616,1096,110584,5194,15756,2112,2881,899,65053,5308,32453,4317,1180,457,9024,1497,4610,1262,184,151,17602,2230,328115,9630,2335429,4914,1729199,12025,1393875,14047,149231,5898,48255,3747,93965,4738,24495,2966,19378,1928,225412,7125,51662,4203,18076,2259,10367,1391,57603,3556,10983,1633,7391,1496,69330,3783,380818,10220,818638,2904,222669,6848,12705,1710,1054,467,208475,6738,56,78,379,243,592422,7228,626,419,153329,5415,191619,5463,48344,2923,0,184,21237,2283,177267,4946,3547,1190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,222102,1343,180587,4678,96971,4888,14591,2036,179,152,64337,5078,4323,1196,186,218,15953,2803,5949,1681,0,165,278,238,1050,653,183,309,8493,2225,25562,3006,217907,2364,136139,4599,94620,4714,23651,3059,41,64,13831,1946,2597,768,1399,622,12838,2028,6688,1484,0,165,1690,659,522,315,106,117,3832,1082,68930,4271,396899,2395,271248,4702,205162,5652,38667,2994,7111,1347,12246,2151,3447,885,4615,923,41660,3632,10876,1904,1496,521,999,336,7958,1477,2755,779,2005,579,15571,2040,83991,3809,146306,974,36568,2512,1381,440,290,261,34866,2488,0,165,31,38,108646,2810,0,165,20365,2146,41456,2627,5092,1031,0,165,4924,922,36809,2880,1092,520,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,459191,1412,406548,4031,243478,6869,31120,3006,890,504,121280,5995,9615,2217,165,171,25751,3017,6965,1308,77,79,996,494,3357,1208,32,45,14324,2299,26892,3166,424059,2699,313044,5003,234606,6085,41294,3901,345,335,27939,2812,8220,1561,640,354,22772,2403,10043,1578,262,223,1888,653,1185,547,149,141,9245,1519,88243,4594,693241,2686,535366,5640,424796,7081,69305,3496,7181,1084,19358,2219,10485,1728,4241,820,66336,3730,20202,2171,2963,596,1966,546,11924,1863,5303,1278,2930,775,21048,1800,91539,5058,237897,1267,56482,2466,3354,714,296,152,52732,2416,79,90,21,35,180995,2752,114,110,30836,1917,74463,3092,9523,1180,144,241,5587,912,60328,2690,420,271,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
