GEO_ID,B08128_001E,B08128_001M,B08128_002E,B08128_002M,B08128_003E,B08128_003M,B08128_004E,B08128_004M,B08128_005E,B08128_005M,B08128_006E,B08128_006M,B08128_007E,B08128_007M,B08128_008E,B08128_008M,B08128_009E,B08128_009M,B08128_010E,B08128_010M,B08128_011E,B08128_011M,B08128_012E,B08128_012M,B08128_013E,B08128_013M,B08128_014E,B08128_014M,B08128_015E,B08128_015M,B08128_016E,B08128_016M,B08128_017E,B08128_017M,B08128_018E,B08128_018M,B08128_019E,B08128_019M,B08128_020E,B08128_020M,B08128_021E,B08128_021M,B08128_022E,B08128_022M,B08128_023E,B08128_023M,B08128_024E,B08128_024M,B08128_025E,B08128_025M,B08128_026E,B08128_026M,B08128_027E,B08128_027M,B08128_028E,B08128_028M,B08128_029E,B08128_029M,B08128_030E,B08128_030M,B08128_031E,B08128_031M,B08128_032E,B08128_032M,B08128_033E,B08128_033M,B08128_034E,B08128_034M,B08128_035E,B08128_035M,B08128_036E,B08128_036M,B08128_037E,B08128_037M,B08128_038E,B08128_038M,B08128_039E,B08128_039M,B08128_040E,B08128_040M,B08128_041E,B08128_041M,B08128_042E,B08128_042M,B08128_043E,B08128_043M,B08128_044E,B08128_044M,B08128_045E,B08128_045M,B08128_046E,B08128_046M,B08128_047E,B08128_047M,B08128_048E,B08128_048M,B08128_049E,B08128_049M,B08128_050E,B08128_050M,B08128_051E,B08128_051M,B08128_052E,B08128_052M,B08128_053E,B08128_053M,B08128_054E,B08128_054M,B08128_055E,B08128_055M,B08128_056E,B08128_056M,B08128_057E,B08128_057M,B08128_058E,B08128_058M,B08128_059E,B08128_059M,B08128_060E,B08128_060M,B08128_061E,B08128_061M,B08128_062E,B08128_062M,B08128_063E,B08128_063M,B08128_064E,B08128_064M,B08128_065E,B08128_065M,B08128_066E,B08128_066M,B08128_067E,B08128_067M,B08128_068E,B08128_068M,B08128_069E,B08128_069M,B08128_070E,B08128_070M,NAME,B08128_001EA,B08128_001MA,B08128_002EA,B08128_002MA,B08128_003EA,B08128_003MA,B08128_004EA,B08128_004MA,B08128_005EA,B08128_005MA,B08128_006EA,B08128_006MA,B08128_007EA,B08128_007MA,B08128_008EA,B08128_008MA,B08128_009EA,B08128_009MA,B08128_010MA,B08128_010EA,B08128_011EA,B08128_011MA,B08128_012EA,B08128_012MA,B08128_013EA,B08128_013MA,B08128_014EA,B08128_014MA,B08128_015MA,B08128_015EA,B08128_016EA,B08128_016MA,B08128_017EA,B08128_017MA,B08128_018EA,B08128_018MA,B08128_019EA,B08128_019MA,B08128_020EA,B08128_020MA,B08128_021MA,B08128_021EA,B08128_022MA,B08128_022EA,B08128_023EA,B08128_023MA,B08128_024MA,B08128_024EA,B08128_025EA,B08128_025MA,B08128_026EA,B08128_026MA,B08128_027MA,B08128_027EA,B08128_028MA,B08128_028EA,B08128_029EA,B08128_029MA,B08128_030EA,B08128_030MA,B08128_031EA,B08128_031MA,B08128_032MA,B08128_032EA,B08128_033MA,B08128_033EA,B08128_034EA,B08128_034MA,B08128_035EA,B08128_035MA,B08128_036EA,B08128_036MA,B08128_037EA,B08128_037MA,B08128_038MA,B08128_038EA,B08128_039MA,B08128_039EA,B08128_040EA,B08128_040MA,B08128_041EA,B08128_041MA,B08128_042EA,B08128_042MA,B08128_043MA,B08128_043EA,B08128_044MA,B08128_044EA,B08128_045EA,B08128_045MA,B08128_046EA,B08128_046MA,B08128_047EA,B08128_047MA,B08128_048EA,B08128_048MA,B08128_049MA,B08128_049EA,B08128_050EA,B08128_050MA,B08128_051EA,B08128_051MA,B08128_052EA,B08128_052MA,B08128_053EA,B08128_053MA,B08128_054MA,B08128_054EA,B08128_055EA,B08128_055MA,B08128_056EA,B08128_056MA,B08128_057EA,B08128_057MA,B08128_058EA,B08128_058MA,B08128_059EA,B08128_059MA,B08128_060EA,B08128_060MA,B08128_061EA,B08128_061MA,B08128_062EA,B08128_062MA,B08128_063EA,B08128_063MA,B08128_064EA,B08128_064MA,B08128_065MA,B08128_065EA,B08128_066EA,B08128_066MA,B08128_067EA,B08128_067MA,B08128_068EA,B08128_068MA,B08128_069EA,B08128_069MA,B08128_070EA,B08128_070MA,state
0400000US13,4154468,27187,3001554,29123,2836401,27845,165153,7792,246374,10309,303645,9817,182519,8042,184967,8459,229007,10673,6402,1669,3297650,26926,2402834,29194,2287788,28429,115046,6466,197615,9398,258830,9469,142802,5980,146972,7561,145054,7278,3543,1023,438045,15647,317713,13108,303437,13152,14276,2200,24676,3340,33791,3144,19739,2668,14777,2531,25999,3188,1350,957,89369,6236,64390,5552,63311,5453,1079,973,5838,1481,3688,888,6697,1813,5203,1441,3330,1477,223,360,68417,5900,42467,4676,40031,4590,2436,818,4944,942,2800,1293,5034,1071,6607,2303,6340,1441,225,188,67347,7104,52853,6821,50665,6921,2188,1012,2439,946,2591,856,2406,889,2150,847,4594,1673,314,333,193640,9587,121297,8203,91169,7496,30128,3926,10862,2487,1945,920,5841,1526,9258,1359,43690,4506,747,517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,395783,8432,373580,8621,22203,2432,44586,3249,23456,2606,64095,3461,79738,3517,41863,3339,541,263,436336,7597,267500,6579,255094,6786,12406,1638,29356,2705,17807,2080,43295,2944,56690,3394,21490,2483,198,155,92436,4781,54900,3445,51726,3474,3174,897,7555,1390,3549,1008,11151,1578,9030,1804,6122,1564,129,115,38627,3605,29732,3290,29366,3286,366,227,1711,621,956,440,4411,1111,893,424,924,365,0,187,31906,3333,18982,2645,17653,2523,1329,630,3228,1069,631,362,2348,712,5298,1199,1370,565,49,83,21165,2721,12473,2196,11417,2111,1056,611,1367,569,430,424,1405,591,4240,1073,1250,641,0,187,29592,2924,12196,1733,8324,1496,3872,819,1369,490,83,85,1485,820,3587,882,10707,1698,165,177,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,449975,9609,421638,9203,28337,4038,44016,4050,57563,4415,42392,4020,24397,2698,53004,4097,1553,764,521007,9338,358344,8934,341861,8936,16483,2280,34522,3461,48911,4092,29589,3273,19850,2634,29126,3159,665,372,66108,4974,45297,3524,42594,3499,2703,719,4135,1511,4628,1009,5445,1753,2281,716,4295,1093,27,50,4638,1046,2590,792,2590,792,0,195,667,335,634,503,287,275,450,302,10,18,0,195,23284,2909,11559,1916,10649,1748,910,443,2445,832,1213,430,4233,1305,949,521,2866,854,19,40,16392,2570,10847,2357,10592,2356,255,204,914,408,1379,544,1277,538,676,513,1269,705,30,54,41471,4792,21338,3386,13352,2207,7986,2630,1333,573,798,676,1561,971,191,194,15438,2260,812,597,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,4256053,23075,4057514,22573,198539,7266,504802,10237,418914,12056,224071,8482,127528,6267,280676,9123,8123,1763,4266676,25069,3149281,25092,3016198,23399,133083,6085,359931,8528,348140,10776,161002,6992,89181,5430,155788,6624,3353,1045,513689,12940,389885,10899,372093,10430,17792,2992,39809,4055,29980,2608,19315,2451,9934,1764,23117,2613,1649,756,523820,13979,397090,13005,390614,12779,6476,1110,56659,3788,23943,2719,18962,2678,14516,2234,12424,1942,226,219,182021,7602,117433,6498,111809,6592,5624,1224,27131,2408,9219,1350,11722,2262,6893,1448,9232,1793,391,178,95611,5925,72387,5336,70345,5289,2042,560,7038,1253,3912,929,4844,1147,1682,961,5683,1266,65,92,238350,9003,129977,6420,96455,5202,33522,3443,14234,1975,3720,840,8226,1232,5322,1117,74432,5001,2439,934,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,2140708,19048,2062608,19887,78100,5209,260481,8490,183627,6413,105775,6365,52161,4203,138978,7436,3303,1045,2410502,17333,1815019,20337,1757969,20609,57050,3965,220113,8032,162041,6220,83617,5322,44549,3846,83602,5132,1561,600,254647,9276,191446,7205,185644,7150,5802,1341,20614,2562,13881,1778,9874,2112,4651,1422,13818,2037,363,291,30410,3173,19480,2618,18793,2444,687,569,4150,1153,2035,593,3178,920,1070,727,497,237,0,190,59297,4041,36970,3640,35037,3456,1933,651,7641,1002,2679,594,5288,1260,491,302,5652,1450,576,573,39383,3244,28555,2761,27516,2718,1039,428,3403,935,2072,603,1555,549,898,556,2840,819,60,97,90794,5194,49238,3872,37649,3092,11589,2113,4560,1138,919,373,2263,864,502,340,32569,2717,743,426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,1056306,10336,1005537,10609,50769,3055,140408,5692,103816,4102,81258,4208,26599,2413,101245,3993,3426,854,1218429,10405,878765,11348,843810,11534,34955,2639,113570,4890,88440,4217,59117,3572,22031,2266,54482,3298,2024,665,134813,5650,96381,4814,92039,4615,4342,1174,11402,1449,7985,1084,9175,1604,2242,812,7395,882,233,201,16498,2456,8756,1591,8577,1594,179,172,1703,533,897,449,4134,1361,709,516,299,221,0,155,53020,3599,31553,2999,28791,2897,2762,806,6401,1093,3848,734,5579,1083,710,254,4649,908,280,251,20526,2208,13279,1719,12257,1686,1022,437,1302,528,1632,510,1988,603,547,351,1636,534,142,235,69772,3681,27572,2289,20063,1977,7509,1092,6030,1200,1014,429,1265,426,360,221,32784,2214,747,334,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,936272,12113,892964,12519,43308,2905,113489,5375,108051,5335,78766,4308,50907,3321,89564,4655,2483,605,1127767,11756,781114,11613,750961,12035,30153,2635,95853,4987,92893,4811,59979,3733,41573,2967,55319,3189,1036,351,138640,6257,94679,5712,91081,5524,3598,1124,9880,1501,10434,1196,10168,1587,4259,1097,8987,1490,233,159,5127,1570,2829,800,2612,688,217,354,1193,1121,211,145,467,276,47,79,380,270,0,168,32181,2741,17432,1937,16313,1899,1119,455,3364,783,2027,474,4989,1130,973,367,3201,743,195,124,16386,2542,11688,2059,11324,2024,364,195,681,381,981,418,1379,556,546,323,1053,490,58,90,59431,3662,28530,2172,20673,1936,7857,1375,2518,647,1505,583,1784,820,3509,820,20624,2021,961,377,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,1272431,13990,1223726,13961,48705,3058,140989,5390,115708,5181,124341,5594,58966,3778,96370,4669,2662,729,1505309,14340,1070438,14000,1033766,14034,36672,2721,119294,4941,101116,5158,103379,5201,47629,3603,62073,3627,1380,580,171579,8668,121369,7465,118212,7421,3157,802,11697,1834,9801,1504,12692,1981,6175,1058,9594,1241,251,194,20909,3126,15468,2845,15468,2845,0,189,1695,666,1032,399,1545,794,858,372,201,181,110,180,38405,3703,22228,2914,21407,2880,821,314,4655,943,1800,839,3840,1025,1611,757,4141,1041,130,105,22533,2921,16319,2452,15513,2239,806,634,1582,620,1001,486,1536,569,737,483,1157,409,201,202,52732,4271,26609,2858,19360,2182,7249,1748,2066,603,958,366,1349,493,1956,607,19204,2675,590,420,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,1387241,15777,1316632,15495,70609,4954,116115,6496,149472,7200,121584,5682,60845,4023,105327,5366,1492,658,1593560,17331,1139316,16276,1085908,16028,53408,4250,95921,5413,127262,6428,101900,5349,51606,3905,76770,4512,785,388,197402,8369,142755,7128,135973,6940,6782,1404,11655,2077,15795,2298,10724,1718,6063,1352,9975,1719,435,443,26094,2875,19525,2529,19485,2523,40,65,1989,656,1809,749,1287,768,429,259,1013,568,42,70,41820,3753,29074,3417,27061,3061,2013,914,3199,805,1544,563,3863,1018,1254,483,2739,975,147,169,41205,3624,31925,3428,30799,3374,1126,587,1566,707,2373,930,1810,725,1030,527,2501,769,0,198,41995,3794,24646,2855,17406,2571,7240,1523,1785,608,689,370,2000,900,463,278,12329,1740,83,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,403616,7069,379254,6712,24362,2380,78279,4694,49534,2918,23994,2000,17482,2115,57290,3166,925,478,497407,6794,323164,6407,307279,6169,15885,1848,64337,3913,43771,2875,19482,1904,13754,1714,32251,2253,648,441,62249,3855,40191,3350,38171,3314,2020,657,6521,1023,4288,1125,2306,531,2571,907,6363,1184,9,15,4088,976,2490,844,2343,841,147,183,624,349,268,228,160,160,111,99,435,300,0,157,23663,2173,14465,2019,13851,2048,614,249,3613,912,787,426,1320,428,400,197,3013,777,65,82,9358,1384,6841,1265,6166,1193,675,404,1009,350,213,177,263,169,179,186,853,419,0,157,34355,2580,16465,1782,11444,1388,5021,1316,2175,561,207,149,463,278,467,265,14375,1673,203,119,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,1754901,18382,1660406,17796,94495,4921,278327,7723,221984,7910,125650,6196,328431,10495,142613,6140,3594,978,2091777,18657,1306370,17674,1245500,17589,60870,3564,198154,7256,184154,6993,97835,5096,222662,8386,81063,4365,1539,668,288690,11899,184694,8495,174641,8182,10053,1846,28958,3558,20658,2755,10629,1882,29361,3452,13606,2440,784,565,262605,9876,142822,7844,140584,7943,2238,653,33076,2883,10646,1994,9750,1724,61918,4381,4209,1034,184,202,65220,5010,41119,4034,39121,3946,1998,835,8058,1303,3034,741,4918,1641,4419,1312,3576,920,96,158,30684,2683,19202,2396,17727,2307,1475,741,3320,918,1471,592,1175,592,3972,960,1502,547,42,70,116524,5620,60694,3861,42833,2925,17861,2271,6761,1149,2021,1119,1343,376,6099,1016,38657,3433,949,484,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,2194873,15703,2101078,16276,93795,5569,401472,9460,225948,7412,123438,5429,60073,4130,206423,7295,4136,1063,2321683,18315,1606250,17412,1541994,17563,64256,4237,262692,8639,194979,6998,86808,4392,46272,3621,122731,5535,1951,764,263193,9567,189879,8482,183364,8513,6515,1360,28596,3152,14284,1914,7754,1390,3129,945,18827,3037,724,507,287628,10273,197693,7747,194935,7739,2758,893,53381,3901,7912,1370,14432,1962,7163,1440,6809,1335,238,221,148790,6225,92392,5510,88045,5302,4347,1327,34442,3058,4944,982,8243,1493,1929,663,6580,1445,260,189,50637,4555,33494,3936,32571,3830,923,435,10321,1484,2670,971,1442,448,852,454,1858,566,0,204,144432,6149,75165,4044,60169,3911,14996,1867,12040,1529,1159,443,4759,933,728,263,49618,3342,963,544,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,2997524,19136,2854323,18945,143201,6250,387538,8978,255339,7793,164178,5819,68805,3492,214430,5957,6714,1420,3383793,16160,2520529,17739,2415443,17437,105086,5229,320446,7896,220912,7235,128954,5075,58008,3158,131106,5403,3838,1169,368327,8610,266546,7077,255490,7177,11056,1737,35479,3609,20860,2187,15436,1670,6884,1393,21682,2902,1440,574,58663,3513,39677,3270,39058,3286,619,411,8105,1541,3620,1067,4921,1145,893,393,1398,593,49,81,89744,4897,57702,3237,53730,3089,3972,942,12038,1825,4517,861,7327,2362,636,298,7349,1120,175,99,49881,3317,37111,3133,35737,2995,1374,588,3277,800,1901,497,2888,571,1286,538,3363,723,55,60,144120,4998,75959,3996,54865,3225,21094,2501,8193,1229,3529,918,4652,924,1098,512,49532,3038,1157,419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2684968,14138,1902631,15769,1798949,14945,103682,4246,285183,7657,180728,6313,107346,5267,43080,2711,161632,5241,4368,761,2087066,14542,1515516,14687,1445665,14185,69851,3465,218432,6035,150027,5558,78692,4188,35724,2308,86780,3861,1895,478,249855,8165,178462,6588,169209,6779,9253,1242,29359,2233,16165,1690,10992,1714,3470,845,11058,1784,349,221,92526,5102,64691,3897,64007,3895,684,357,13862,1842,4990,1059,5807,1244,2060,587,1116,508,0,143,73367,3698,43874,3460,40098,3357,3776,635,9216,1056,5313,846,5915,1258,1048,391,7388,774,613,444,42490,2960,29363,2575,28084,2428,1279,538,4836,980,1940,419,2528,640,350,200,3377,742,96,80,139664,4396,70725,3431,51886,2932,18839,1956,9478,1364,2293,656,3412,829,428,232,51913,2113,1415,360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163676,10758,793871,11608,758818,11482,35053,3266,64081,4324,85101,5215,104657,6156,48385,3744,66066,4101,1515,566,974358,10925,675065,11830,647455,11929,27610,2780,54252,3977,72075,4878,88192,5598,39726,3659,44161,3112,887,437,123660,6659,82517,5606,79873,5606,2644,750,5525,1350,10647,1918,11837,2214,4138,1262,8727,2100,269,262,4980,1241,2858,738,2783,728,75,84,52,103,462,309,1032,836,196,200,380,269,0,206,19646,2563,9939,1863,8902,1643,1037,897,2208,621,625,354,1741,712,3496,561,1479,588,158,170,14711,2619,11599,2475,11347,2514,252,292,432,371,778,455,819,400,532,302,551,356,0,206,26321,2757,11893,1974,8458,1554,3435,951,1612,627,514,438,1036,443,297,263,10768,2045,201,196,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2705455,16165,1889246,17193,1811277,17281,77969,4565,264383,7903,170635,6194,129487,5594,86828,4233,161130,6582,3746,947,2202040,17443,1568402,17223,1509929,16715,58473,4267,215607,6579,149490,5813,104864,5016,64976,3964,97001,5033,1700,578,263107,9419,181264,7852,175104,7908,6160,1359,25637,2807,15110,2225,13457,1960,8929,1801,18180,2117,530,249,38478,3789,28387,3316,28387,3316,0,184,4923,1145,1671,562,1436,644,1105,466,904,528,52,85,55127,3593,32235,2789,30507,2647,1728,825,8402,1445,2501,740,5502,1092,1004,560,5360,1108,123,142,32857,3086,23873,2863,23284,2975,589,380,3129,908,602,328,1538,481,731,343,2917,782,67,64,113846,5023,55085,3963,44066,3604,11019,1640,6685,1255,1261,460,2690,912,10083,669,36768,3085,1274,433,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,470715,6872,292683,6518,265340,6530,27343,2849,45554,3135,34820,2783,29402,2407,22886,2526,42318,2835,3052,879,356849,7478,227952,6762,210542,6669,17410,2152,35352,2760,27856,2674,20756,1813,19254,2358,24587,2164,1092,469,48941,4188,29942,3276,26874,3186,3068,1018,4008,885,3811,960,4339,1289,1460,666,5128,1559,253,166,4126,1023,3022,899,2811,827,211,209,471,287,203,217,190,200,152,198,57,84,31,55,22377,2668,12454,2110,11028,2052,1426,487,2833,771,1970,518,2067,737,898,492,1693,393,462,241,11346,1964,6905,1687,6373,1643,532,337,1524,705,499,227,1108,613,623,289,651,372,36,63,27076,2304,12408,1804,7712,1318,4696,1142,1366,534,481,268,942,423,499,376,10202,1306,1178,569,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
