GEO_ID,B14007A_001E,B14007A_001M,B14007A_002E,B14007A_002M,B14007A_003E,B14007A_003M,B14007A_004E,B14007A_004M,B14007A_005E,B14007A_005M,B14007A_006E,B14007A_006M,B14007A_007E,B14007A_007M,B14007A_008E,B14007A_008M,B14007A_009E,B14007A_009M,B14007A_010E,B14007A_010M,B14007A_011E,B14007A_011M,B14007A_012E,B14007A_012M,B14007A_013E,B14007A_013M,B14007A_014E,B14007A_014M,B14007A_015E,B14007A_015M,B14007A_016E,B14007A_016M,B14007A_017E,B14007A_017M,B14007A_018E,B14007A_018M,B14007A_019E,B14007A_019M,NAME,B14007A_001EA,B14007A_001MA,B14007A_002EA,B14007A_002MA,B14007A_003EA,B14007A_003MA,B14007A_004MA,B14007A_004EA,B14007A_005MA,B14007A_005EA,B14007A_006EA,B14007A_006MA,B14007A_007EA,B14007A_007MA,B14007A_008EA,B14007A_008MA,B14007A_009MA,B14007A_009EA,B14007A_010MA,B14007A_010EA,B14007A_011MA,B14007A_011EA,B14007A_012EA,B14007A_012MA,B14007A_013EA,B14007A_013MA,B14007A_014EA,B14007A_014MA,B14007A_015MA,B14007A_015EA,B14007A_016MA,B14007A_016EA,B14007A_017EA,B14007A_017MA,B14007A_018EA,B14007A_018MA,B14007A_019EA,B14007A_019MA,state
0400000US13,5754493,17479,1472083,14803,97213,6350,85426,5915,76511,5975,76142,4944,68001,5324,81716,4417,78428,4684,77084,5267,75700,5536,73588,4566,77523,5997,72929,5384,67204,4721,75260,4438,323332,9401,66026,4703,4282410,17976,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,333105,3503,64245,3306,2982,800,2903,617,1834,602,2524,695,2784,743,3286,895,2928,822,2401,684,3394,1101,2171,720,2386,797,2566,742,1631,415,2349,791,22100,2710,6006,1161,268860,3276,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1403821,5698,410112,6629,21571,2518,20409,2522,24797,2479,19871,2497,25185,2859,20813,2438,20376,2403,21983,2387,19962,2435,19164,2254,22996,2424,22125,2385,19751,2468,21590,2341,95563,5382,13956,1771,993709,7709,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9016706,26670,2357587,17286,155864,6013,110308,4523,108871,5255,114005,4609,118505,5210,110916,6084,119325,5365,117466,5784,112647,5445,115012,4892,116948,4925,119118,3914,124669,3606,127368,4886,542678,11176,143887,5863,6659119,23502,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5320956,9169,1405354,10513,84982,4693,66981,4037,65967,4270,71079,3843,73578,4765,68381,3925,76281,4333,72332,3827,71134,4230,75644,4205,73167,4206,74695,3712,67088,3603,73691,4168,337094,8063,53260,3637,3915602,11532,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2701477,5176,702675,7529,48323,2707,36014,2694,34479,2716,33154,2334,35136,2692,32413,2174,33947,2363,36481,2625,31738,2211,34045,2809,38012,3201,35987,2091,36261,2186,35721,2212,171599,6188,29365,3189,1998802,8034,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2351275,6671,649607,8079,42270,2604,32772,2654,30926,2475,30657,2581,30327,2626,34379,2687,31995,2224,33628,2866,31309,2512,33545,2503,32049,2918,31591,2227,31701,2511,32830,2812,157003,6249,32625,2791,1701668,8094,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3705857,5938,937847,9467,51059,3602,51170,2850,47831,3431,48987,3042,46149,3506,48404,3409,45958,3009,50287,3335,45023,3058,50259,3251,50287,3436,48335,3426,43559,2870,54275,3893,214192,8019,42072,3347,2768010,9224,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2777533,7280,683323,8869,46207,3896,34192,2824,34927,2896,36613,3040,34008,2997,35741,2977,36529,2949,35317,3024,33837,2932,35128,3071,37733,2636,34124,3051,34774,2804,28741,2897,154247,6589,31205,2758,2094210,9666,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1229804,2487,278798,4594,14201,1640,13627,1324,15466,1834,12794,1349,14302,1622,14076,1589,12550,1682,13203,1599,14773,1662,14703,1474,14744,1827,17003,1384,14656,1461,14440,1593,63716,3582,14544,1929,951006,4399,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3308485,12707,827337,10611,48158,2964,38509,3489,40290,3108,35671,2749,38287,3054,36899,2824,39759,3014,34605,2911,39899,2771,41278,2986,39355,3225,44083,2904,40663,2826,41658,3137,203491,7148,64732,4150,2481148,10548,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5153966,12413,1318765,11717,90266,4251,56145,3764,53151,3386,55915,3278,56589,3329,59172,4159,60723,3998,58176,3627,61367,4041,64270,4327,63212,3398,63461,3380,65364,3106,67532,4042,340636,6820,102786,5192,3835201,13081,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7587912,9445,1997590,13199,106564,4616,92218,4075,95304,4760,91366,3482,88371,4262,97984,4261,98766,3777,98125,4283,93517,4046,99173,4179,105069,4760,105790,4068,100617,3669,101543,3787,525359,9124,97824,4918,5590322,14581,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4421325,7158,1123093,7685,75105,3633,53793,2524,56392,3220,55582,3826,55441,2968,52995,3160,58386,3390,56795,3139,53911,2761,53292,2778,55388,2551,60047,2534,55304,2711,62845,3363,262030,7101,55787,3700,3298232,8470,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1711002,4874,425410,6464,24667,2453,23814,2666,19196,2296,22630,2386,21868,2217,20671,2572,22989,2431,25059,3181,22574,2521,21026,2571,21091,2707,24841,2481,18564,2372,22369,2390,96024,4646,18027,2324,1285592,6754,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4819633,7117,1223922,10784,79997,4091,64167,4052,57347,4351,59443,3408,61119,3667,59931,3594,59565,3856,60421,3330,62035,3421,62239,3794,65041,3874,60601,2927,63757,3066,60454,3254,284089,7759,63716,4421,3595711,11844,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,862654,2301,204606,4663,14849,1900,10854,1438,9127,1267,9065,1267,10059,1490,11819,1394,8786,1446,10909,1288,8737,1289,10274,1373,10318,1484,10454,1363,11066,1367,9904,1330,46294,3377,12091,2754,658048,4700,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1561535,5838,430642,5768,27643,2192,22853,2138,22379,2129,20017,1682,20693,2082,22074,1817,21073,1735,20198,1929,19867,1616,21315,1710,21173,1868,18754,1388,20797,1609,23122,2161,107752,4323,20932,2145,1130893,6381,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1876654,14793,453824,11017,21671,2524,26397,2994,23739,3108,24413,3821,26222,3737,27157,3207,24109,2687,21429,3087,20422,2285,20663,2536,24343,2949,22081,2304,23902,2900,28662,3422,99129,6789,19485,2872,1422830,14481,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1206208,3655,295822,4032,15122,1709,13344,1910,13401,1556,15189,1831,14339,1514,14003,1892,15029,1726,13881,1699,15111,1737,14620,1670,16417,1841,17344,1631,16570,1748,16145,1873,69604,3281,15703,1893,910386,4391,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5916197,20020,1478005,13168,107252,4441,75307,4233,70706,3803,69565,3532,70237,3282,72749,4379,70111,4146,74387,4170,75324,3834,78115,4327,74889,4150,80762,3421,81340,3635,83167,4346,322264,8782,71830,4573,4438192,16564,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1437302,14632,381091,10935,19313,2476,18888,2556,18720,2424,16250,2292,17294,2341,21409,2778,22547,2283,20112,3065,16917,2047,18846,2380,20076,2287,18963,2168,16787,2085,16671,2078,101198,5862,17100,2186,1056211,10000,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12310718,27902,3006606,20188,177868,5687,143510,6488,136277,6695,136936,4851,144072,5298,133522,4892,139984,5216,140774,5008,141417,5625,151213,6879,151531,5889,152126,4686,152419,5798,155998,5423,744678,12885,204281,7066,9304112,23461,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6540478,16391,1624213,15056,91676,5717,84571,5487,77120,4369,77515,5921,81689,5540,80818,5173,80284,5029,86455,5527,83310,5033,84160,5991,76713,4969,81498,5436,79429,4896,80320,4781,404271,10836,74384,5046,4916265,18637,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,590594,1796,149887,3430,7494,1158,7449,1165,7084,1259,7115,1049,7909,1179,6097,815,7318,1177,5563,878,6250,1030,5560,650,6488,1030,7634,769,6181,800,7894,1116,47689,2936,6162,1223,440707,3298,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9261357,9014,2390339,13985,146853,6223,115068,5617,114375,5098,117090,5015,114409,4768,117166,6146,110832,4964,122566,4620,116928,4682,121673,5225,127058,4629,124924,4159,116893,4054,121823,4491,585436,10947,117245,5845,6871018,15652,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2692241,7163,656185,7931,41314,2648,35591,2699,34770,2124,32863,2668,31113,2479,35116,2970,35940,2110,30786,2298,35051,3019,33600,2658,34795,2584,32302,2245,29389,2124,33670,2540,149358,5712,30527,2862,2036056,7444,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3175642,11440,768900,10662,39449,2925,35017,2860,37511,2548,36673,2883,33265,2703,38164,3063,38430,3621,38601,2905,36957,3133,39153,3086,37290,3636,35909,2412,41320,2589,38631,3124,200290,7447,42240,4045,2406742,10092,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10180014,11067,2426387,14543,146254,4541,108086,4736,110199,4166,114196,5159,111671,4410,115845,3717,113328,4681,119816,4667,118291,4821,125355,4726,123958,4895,129757,4198,127700,5039,130645,4498,593067,9943,138219,5673,7753627,14763,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,836537,5503,208020,4623,13421,1801,7618,1186,8795,1572,9064,1605,6843,1169,10581,1552,9255,1436,7101,1301,9655,1510,8477,1382,9333,1474,10110,1454,10199,1269,10487,1991,64134,3540,12947,1967,628517,6083,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3035798,9445,725739,10458,37267,3078,44015,4186,35191,3423,34943,3648,35466,3506,36293,3362,37069,3148,41030,4146,36343,3442,33496,3591,38529,3775,37982,3317,33254,3073,34006,3055,178643,7284,32212,3297,2310059,11685,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,682779,2989,176696,3688,11826,1283,8603,1446,8881,1264,8511,1240,7321,1140,8918,1384,8601,1604,7374,1479,9286,1461,8316,1375,8674,1388,8479,1209,9498,1072,8317,1430,46166,2859,7925,1524,506083,4078,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4829388,9461,1144559,11124,62972,4369,53091,3903,62664,3936,55863,4194,58075,4166,60183,4476,67685,4087,60746,3955,63997,3922,61659,4131,55831,3539,59925,4198,59471,3807,64039,3841,247026,8005,51332,4295,3684829,11530,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18335337,42486,5198532,27153,316859,8379,295819,10210,290626,9011,278353,9149,292711,11067,283633,9121,280293,10202,274687,8897,269744,7098,265794,9896,277251,10542,266805,8336,256188,8440,279400,11135,1086037,20554,184332,8245,13136805,37922,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2359009,10593,802995,9504,52792,3962,43823,2938,42157,3026,42318,3182,40300,2959,39789,3046,44092,3769,41073,3237,38808,3014,39171,3383,38543,3170,35735,2102,37120,2299,38568,3709,199435,6532,29271,2443,1556014,10492,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578920,1329,143378,3029,7840,1005,5374,833,6061,925,5641,784,6865,891,5855,912,6069,1137,6975,911,7748,963,6896,1069,7686,1075,8072,778,6928,864,6621,1064,39127,2035,9620,1619,435542,2688,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5435294,13874,1382834,14250,85765,4635,70661,4189,65274,4525,64981,4193,63311,4110,67225,3803,67893,4885,62280,4865,68344,4269,63963,4276,67665,4310,65002,3942,70584,4897,66083,4089,336002,9180,97801,6708,4052460,14445,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5175527,15334,1225500,13176,72765,4326,59705,3790,57800,3636,58102,3608,62203,3807,60387,3849,63525,3946,64812,4170,59363,4568,66011,4121,58355,3641,67895,3783,60625,3290,70444,3129,286872,9045,56636,3818,3950027,13912,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1688890,3694,381304,6214,20680,2339,18680,2350,21733,2251,18631,1818,17571,1838,21073,1940,18520,2145,19651,1842,20003,2265,22594,2085,19368,1969,20689,1754,20982,1925,17404,1901,86548,4884,17177,2061,1307586,6257,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4817114,8559,1223012,8454,65260,3518,65663,3512,52484,2725,57343,3310,58703,2765,57713,3131,60878,3752,61581,3211,63298,3380,59468,2964,61672,3260,59277,2760,64432,3473,68458,3727,313018,6702,53764,3089,3594102,8803,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,496393,2595,128411,3098,8307,1253,6548,1115,5914,1444,7370,1156,5741,1071,7050,1280,7357,1239,6823,1307,7406,1362,5980,1151,6021,979,6569,1004,6000,1106,7183,1555,27820,2141,6322,1278,367982,3452,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2450473,20912,661253,10660,36860,2785,30561,2314,30290,2498,25081,2287,33634,2912,31715,2668,31730,2793,38487,2901,37955,3213,32271,2658,35295,2557,36441,2575,31953,2555,36730,3606,167354,6354,24896,2458,1789220,15259,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
