GEO_ID,B13010_001E,B13010_001M,B13010_002E,B13010_002M,B13010_003E,B13010_003M,B13010_004E,B13010_004M,B13010_005E,B13010_005M,B13010_006E,B13010_006M,B13010_007E,B13010_007M,B13010_008E,B13010_008M,B13010_009E,B13010_009M,B13010_010E,B13010_010M,B13010_011E,B13010_011M,B13010_012E,B13010_012M,B13010_013E,B13010_013M,B13010_014E,B13010_014M,B13010_015E,B13010_015M,B13010_016E,B13010_016M,B13010_017E,B13010_017M,B13010_018E,B13010_018M,B13010_019E,B13010_019M,NAME,B13010_001EA,B13010_001MA,B13010_002EA,B13010_002MA,B13010_003EA,B13010_003MA,B13010_004EA,B13010_004MA,B13010_005MA,B13010_005EA,B13010_006MA,B13010_006EA,B13010_007MA,B13010_007EA,B13010_008MA,B13010_008EA,B13010_009MA,B13010_009EA,B13010_010EA,B13010_010MA,B13010_011MA,B13010_011EA,B13010_012MA,B13010_012EA,B13010_013MA,B13010_013EA,B13010_014MA,B13010_014EA,B13010_015EA,B13010_015MA,B13010_016MA,B13010_016EA,B13010_017EA,B13010_017MA,B13010_018MA,B13010_018EA,B13010_019MA,B13010_019EA,state
0400000US13,2468381,8484,135233,6726,83454,5345,13987,2795,17535,2815,51932,4471,51779,4198,25342,2895,12288,2467,14149,2462,2333148,10935,1044854,15296,131812,8169,187212,8095,725830,14371,1288294,15074,364034,11315,294947,11286,629313,15198,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,313559,2095,22583,2259,16136,1994,2212,893,2944,846,10980,1732,6447,1406,2664,1025,1059,585,2724,786,290976,3205,139594,4590,12642,2149,16666,1767,110286,4324,151382,4451,27740,2815,27010,2574,96632,4170,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,363050,3246,27166,3101,19165,2718,3786,1034,5609,1243,9770,1727,8001,1779,4331,1479,2053,830,1617,706,335884,4586,174482,5368,17729,2127,38870,3169,117883,4950,161402,5659,51841,3776,39732,3935,69829,4027,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3125030,6011,160827,7145,102684,4996,14079,1947,17296,2315,71309,4008,58143,4613,27111,2723,13908,2216,17124,2633,2964203,9145,1289159,12310,113027,6082,188931,8303,987201,13241,1675044,13798,397133,11286,338641,10358,939270,15222,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1517671,5261,88111,4348,53525,3681,7261,1342,11235,1861,35029,3046,34586,2762,18555,2410,8047,1696,7984,1557,1429560,7426,658558,9665,61739,3650,98840,4726,497979,10196,771002,9401,220721,8226,165259,8190,385022,8093,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,683796,3502,37424,2961,25774,2355,1957,667,4736,919,19081,2164,11650,1796,6364,1207,2439,832,2847,933,646372,4584,315697,6511,22656,2179,42403,2152,250638,6393,330675,7208,81168,4639,76995,4113,172512,6040,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,656658,3316,43325,3259,30204,2924,4277,1176,6508,1041,19419,2256,13121,1791,5708,1188,4454,1248,2959,884,613333,4613,297775,7340,23992,2368,49626,3153,224157,7183,315558,6735,82008,4270,70066,4850,163484,6069,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1018286,4333,55576,3743,34463,3007,6541,1521,7180,1350,20742,2103,21113,2735,12269,2136,5280,1513,3564,1043,962710,5481,470136,9176,62549,3278,77963,4402,329624,7931,492574,8884,150643,6878,106897,5856,235034,8521,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1111656,4383,65120,4226,33514,3359,4633,1375,6161,1475,22720,2791,31606,3831,17015,2530,7163,2009,7428,1985,1046536,5830,436073,8477,47990,3905,66930,3871,321153,8392,610463,9373,199833,8287,139191,7229,271439,7778,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,294443,2165,13738,1728,9266,1403,1240,545,1626,418,6400,1251,4472,1004,2361,527,838,538,1273,566,280705,2612,126870,4485,10851,1631,20114,2209,95905,4442,153835,4721,38623,3178,40451,3464,74761,4088,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1445479,5140,78264,4700,48130,3750,3477,1025,7816,1522,36837,3376,30134,3116,12181,2331,7581,1586,10372,1885,1367215,6046,577662,9008,28758,2892,56406,4007,492498,9266,789553,9940,124395,5811,123084,7603,542074,11000,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1578932,4052,79556,4650,53426,4005,3608,860,5679,1483,44139,3379,26130,2833,11592,1725,6184,1688,8354,1555,1499376,6140,655556,10192,39122,3392,64126,4408,552308,10555,843820,10028,168532,7978,133768,7767,541520,10700,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2302766,4599,121862,5436,76986,4537,11089,1704,14511,1634,51386,3888,44876,3441,26763,2589,9431,1645,8682,1518,2180904,6745,949659,8693,102372,4127,138969,5357,708318,8617,1231245,9962,357801,9327,269565,9188,603879,10756,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1251939,4161,74440,4096,51666,3291,3544,835,7247,1209,40875,2779,22774,2465,12432,1776,5431,1172,4911,1106,1177499,5771,563590,8525,32634,2829,60292,3635,470664,7007,613909,8642,134210,5344,119770,5691,359929,7874,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,709917,4424,36642,3072,19030,2109,2654,800,5760,1414,10616,1679,17612,2279,9453,1715,3842,946,4317,1147,673275,5237,280604,8684,36071,3380,55670,3856,188863,6920,392671,8893,142043,6862,102236,7045,148392,7306,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1398881,4646,78042,4791,49245,3604,7754,1485,9740,1517,31751,2806,28797,3215,15044,2428,7114,1600,6639,1534,1320839,6484,620919,10516,57445,3377,101744,5662,461730,9883,699920,11043,193280,6839,156593,6432,350047,8649,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,220780,2418,12550,1567,9570,1331,985,435,2204,586,6381,1167,2980,866,1363,479,622,334,995,504,208230,2713,97774,3885,7845,1348,17805,1921,72124,3635,110456,4221,27672,2990,27094,3157,55690,3687,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,417955,2268,25663,2136,19223,1903,1922,603,5176,976,12125,1544,6440,940,2784,686,2338,801,1318,457,392292,3107,193048,4862,15572,1859,27864,2282,149612,4462,199244,4797,52284,4019,44153,3277,102807,4353,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,663195,3249,35270,3347,23149,2712,4159,1321,6597,1529,12393,2119,12121,1895,6249,1249,3317,1108,2555,942,627925,4682,282637,8261,32468,4238,57046,5417,193123,7999,345288,8228,78177,6165,80010,6568,187101,9414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,299912,2352,14165,2154,11403,1967,295,164,1441,793,9667,1604,2762,831,441,282,528,263,1793,661,285747,3088,139380,3664,6834,1638,12351,2143,120195,3769,146367,3010,25394,3112,27477,3021,93496,3765,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2129133,4796,108804,5361,77926,4689,6659,1307,9582,1416,61685,4418,30878,2702,14160,1909,6605,1381,10113,1578,2020329,7413,925366,10995,55333,3608,102695,5862,767338,10897,1094963,11521,178001,7496,187620,7138,729342,12142,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477445,2791,29602,3321,15584,2533,3283,955,3566,956,8735,2066,14018,2364,7234,1531,3576,1067,3208,970,447843,4375,188573,5759,28103,2552,37642,3562,122828,4527,259270,6333,75154,4622,68154,4729,115962,6502,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4797064,7204,246796,8032,160931,6973,24837,2330,25922,2813,110172,5269,85865,5380,42147,3769,19265,2188,24453,3094,4550268,10541,1879105,14452,207277,6706,280691,10369,1391137,15644,2671163,15879,605552,13141,491454,12283,1574157,18666,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2333592,8155,133078,7181,84927,6054,14668,2247,17688,2563,52571,4533,48151,4702,28654,3510,11299,1887,8198,2113,2200514,9820,1039037,14292,125381,8227,178702,8080,734954,13854,1161477,14948,328224,10628,289232,11397,544021,12482,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,153568,1833,10353,1576,7265,1329,671,438,1717,782,4877,1014,3088,833,1421,497,1049,547,618,394,143215,2252,69247,3062,3181,870,8287,1365,57779,2658,73968,3790,19556,1976,16076,2018,38336,2925,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2659157,5619,142444,5695,86503,4383,13037,1963,14297,1758,59169,3440,55941,3812,32704,3071,11101,1664,12136,1786,2516713,8626,1119676,12552,108200,5489,158379,6542,853097,11313,1397037,13451,384850,10398,302760,9587,709427,12365,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,875126,3948,53320,2719,32176,2191,5206,1054,9393,1231,17577,1680,21144,2265,12148,1928,4639,1014,4357,1003,821806,4753,415256,6823,48522,3090,76073,3297,290661,6649,406550,7272,113770,5390,102101,5111,190679,6586,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,901630,3730,48826,4085,33619,3455,6721,1549,8058,1490,18840,2462,15207,2206,7860,1505,4025,1233,3322,984,852804,5933,399891,8262,46310,3840,72651,4693,280930,7419,452913,8067,137993,6847,96692,5223,218228,7563,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2898473,5934,146994,5574,88024,4517,9193,1654,14655,1846,64176,3429,58970,3504,29871,2728,14071,1801,15028,2025,2751479,8356,1228545,12651,85344,5012,161256,5942,981945,12015,1522934,14541,361150,9220,293302,9275,868482,12500,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,247035,1791,13156,1925,7355,1282,803,502,713,473,5839,1202,5801,1265,3636,1007,1119,614,1046,500,233879,2324,98822,4289,7386,1450,11719,1687,79717,3965,135057,4263,32089,3366,23373,2551,79595,4172,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1096648,4803,68749,4402,38595,3361,6161,1420,9420,2204,23014,2895,30154,3450,16874,2580,7387,1800,5893,1540,1027899,5802,479753,9888,57142,4238,90849,6245,331762,9297,548146,11221,162914,8279,139177,9337,246055,9465,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,181894,1941,11246,1891,7048,1492,1110,526,1184,459,4754,1199,4198,1059,2435,944,960,389,803,370,170648,2325,82054,3147,4878,920,8930,1365,68246,2958,88594,3325,22767,2400,25645,2916,40182,3225,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1527473,6092,85149,4934,53129,3765,11235,1846,11133,1756,30761,3091,32020,3507,17305,2321,7004,1723,7711,1969,1442324,7147,680894,10412,82892,4908,123199,6702,474803,9887,761430,11633,219180,10077,170105,9019,372145,11245,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6366983,12392,382345,12606,246424,9751,55398,4166,54426,4598,136600,8267,135921,7620,71123,5113,36438,3535,28360,3232,5984638,17371,2872860,23182,386354,12419,544123,12161,1942383,18932,3111778,27976,799729,17535,712573,19434,1599476,21807,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,693841,3039,51147,3496,43607,3030,6190,1158,12627,1808,24790,2413,7540,1441,4080,1168,1552,676,1908,716,642694,4438,342637,6589,34485,3516,64599,4216,243553,6787,300057,5908,70939,5067,59149,4196,169969,6233,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,140132,1386,6215,1007,4448,912,114,90,950,482,3384,838,1767,482,842,380,353,189,572,315,133917,1472,63603,2374,3554,784,7680,1117,52369,2344,70314,2477,16327,1781,15054,1817,38933,2336,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1977999,6763,110020,5732,75531,4954,6426,1379,11424,2169,57681,4168,34489,3116,13607,2012,9198,2042,11684,2042,1867979,8575,900676,11343,63682,4632,103655,5682,733339,10367,967303,12581,199342,9482,173064,8792,594897,13726,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1633897,5506,91735,4913,66567,3958,8125,1786,14994,2181,43448,3106,25168,2546,13245,2108,5347,1232,6576,1487,1542162,6468,742884,10003,65617,4931,99316,5867,577951,9998,799278,10172,187548,6396,155920,6879,455810,8418,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,410252,3540,18221,2221,11787,1744,1935,693,1952,803,7900,1305,6434,1328,2994,842,1855,932,1585,579,392031,4455,186699,4769,24933,2784,32289,2590,129477,4077,205332,6107,70376,4975,48173,3470,86783,5228,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1316541,4153,69179,3702,47677,3156,4253,936,8849,1333,34575,2585,21502,2079,12125,1888,5686,1119,3691,750,1247362,5309,581682,8897,37170,3134,72436,4290,472076,7657,665680,9578,165658,7353,146413,6583,353609,8066,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,127967,1569,6957,1316,4798,1000,1241,603,774,288,2783,817,2159,784,1191,618,566,370,402,317,121010,2013,59588,2966,3295,920,5890,1052,50403,2897,61422,3129,14319,2135,13798,1880,33305,2352,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,925984,3633,39367,2949,18325,1953,7727,1336,4871,1127,5727,1121,21042,2240,15682,1886,3601,1045,1759,692,886617,4743,307458,7641,113752,4659,84731,4082,108975,5203,579159,8504,306498,8762,147866,7083,124795,5902,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
