GEO_ID,C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,NAME,C27001_001MA,C27001_001EA,C27001_002EA,C27001_002MA,C27001_003EA,C27001_003MA,C27001_004EA,C27001_004MA,C27001_005MA,C27001_005EA,C27001_006MA,C27001_006EA,C27001_007MA,C27001_007EA,C27001_008EA,C27001_008MA,C27001_009EA,C27001_009MA,C27001_010MA,C27001_010EA,C27001_011MA,C27001_011EA,C27001_012MA,C27001_012EA,C27001_013EA,C27001_013MA,C27001_014EA,C27001_014MA,C27001_015EA,C27001_015MA,C27001_016MA,C27001_016EA,C27001_017MA,C27001_017EA,C27001_018MA,C27001_018EA,C27001_019EA,C27001_019MA,C27001_020EA,C27001_020MA,C27001_021MA,C27001_021EA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,1156096,9657,122712,9582,2927425,4689,2072646,18902,854779,18810,447734,3059,442691,3315,5043,1369,4965773,7238,1205907,6681,1092051,10308,113856,8304,3161513,4850,2381492,18136,780021,16888,598353,3153,592006,3101,6347,1837,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,149320,2076,5517,1462,405415,2400,357072,4443,48343,3506,87831,795,87125,835,706,302,677982,1697,149240,1289,143777,1836,5463,1296,418293,1442,385657,3075,32636,2789,110449,862,108715,1233,1734,891,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,201227,3229,18159,2760,469860,2439,353218,6405,116642,6458,92317,1051,91823,1124,494,354,784082,2928,207678,2030,186869,3008,20809,3034,468671,2378,365869,5561,102802,4955,107733,1470,107545,1422,188,251,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,1515480,5626,58460,4594,3938823,4767,3082376,18282,856447,18295,676160,2302,667329,2626,8831,1677,6499083,5643,1517947,3778,1463096,5810,54851,4705,4075272,4311,3405306,14628,669966,14639,905864,2673,895144,3260,10720,2073,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,748417,5742,65302,5094,1974747,3330,1548424,10893,426323,10899,355405,1738,353492,1730,1913,835,3273773,4020,779917,3375,716494,6787,63423,5367,2029923,2898,1658574,10641,371349,10078,463933,1865,461414,2076,2519,1020,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,350444,2949,16741,2436,933898,2372,804480,5582,129418,4914,188987,1222,188405,1259,582,254,1527395,3237,354376,2608,339376,3840,15000,2140,927513,2142,821244,4774,106269,4659,245506,1490,244026,1502,1480,580,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,344080,3779,24979,3387,854325,2376,692689,6621,161636,6359,159530,1374,158024,1403,1506,638,1430616,2615,352152,2316,330786,3123,21366,2332,874124,2119,730709,6738,143415,6095,204340,1529,202612,1881,1728,740,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,490760,4620,31625,3705,1314390,3622,1026107,8739,288283,8115,249639,1672,248800,1686,839,437,2197943,4284,500563,3430,469744,5092,30819,3584,1375640,2700,1109951,8507,265689,8173,321740,2167,320537,2224,1203,562,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,537959,5202,32701,4118,1351449,3301,987911,9789,363538,9421,236890,1371,235745,1375,1145,524,2314069,4598,546633,3673,514699,4888,31934,3753,1453631,2778,1101027,9883,352604,9839,313805,1603,311712,1729,2093,819,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,132751,1807,6931,1402,409496,1432,337762,4110,71734,3940,93883,903,93646,903,237,183,671060,2018,130219,1149,122985,1776,7234,1519,424525,1389,370634,3251,53891,3216,116316,1011,116178,1040,138,122,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,653108,4368,31244,3905,1767349,3001,1469768,10150,297581,10073,303147,1740,299482,2009,3665,1110,2981740,3865,660146,2478,629904,4774,30242,4614,1917189,2589,1686562,9998,230627,9714,404405,1788,399320,2059,5085,1147,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,703482,3003,12011,2522,2051709,2075,1901301,7998,150408,7869,374628,1583,372849,1727,1779,706,3365766,2676,686380,1555,674292,2780,12088,2352,2171430,1380,2072556,7281,98874,7220,507956,1760,506176,2074,1780,785,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,1123543,4992,49009,4203,3006529,3249,2421347,11584,585182,11381,590208,1578,587661,1752,2547,744,4993017,3459,1116979,2849,1072178,4774,44801,4136,3116224,2316,2651186,9765,465038,9559,759814,1926,756480,2143,3334,953,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,609881,4554,43488,3872,1671781,2675,1448462,6987,223319,6520,297567,1342,296492,1315,1075,409,2664011,3589,622666,2908,586330,4270,36336,3403,1668552,2448,1506229,6337,162323,5904,372793,1634,371901,1660,892,373,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,352938,4912,30653,3637,852684,2888,616638,9035,236046,8662,159509,1272,158797,1397,712,508,1516027,4544,365981,3740,335651,5433,30330,3741,935528,2210,717645,8215,217883,7783,214518,1415,213729,1562,789,462,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,672317,6442,48957,4491,1791555,3545,1420894,9666,370661,9636,358169,2147,356977,2209,1192,458,3027970,4474,687981,3310,642004,5194,45977,4457,1879520,3731,1541248,9277,338272,9000,460469,2109,458114,2154,2355,972,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,101252,2036,12972,1794,307118,1691,225323,4255,81795,3974,68892,823,68142,963,750,469,492980,2079,107878,1313,95288,2234,12590,2042,307688,1749,236562,3785,71126,3493,77414,840,77072,854,342,202,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,220651,2735,13835,2028,556403,2107,458907,4863,97496,4799,104118,896,103849,908,269,214,919381,2970,224705,2262,211648,2835,13057,1872,560897,1716,478611,3557,82286,3828,133779,1113,133628,1130,151,109,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,282476,6115,55237,5828,846310,2703,588688,10853,257622,10597,159022,1042,155964,1831,3058,1309,1343944,2668,324646,1944,272479,5917,52167,5584,842156,1886,626203,8625,215953,8510,177142,1025,172385,2619,4757,2368,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,138541,1596,4514,1245,419863,1462,352762,3891,67101,3761,79771,666,79595,644,176,232,661179,1916,136155,1318,130477,2008,5678,1321,427871,1381,369025,3343,58846,3311,97153,885,96546,949,607,430,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,987265,4601,53721,4268,2692258,2068,2135474,12399,556784,12394,494084,1545,486363,2199,7721,1577,4485654,2739,997181,2184,945737,5041,51444,4596,2814680,2047,2356248,11832,458432,11506,673793,1775,662791,2502,11002,1605,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,243538,3782,24695,3305,613238,2387,421794,7947,191444,7840,125862,1130,123964,1262,1898,668,1039909,2929,248554,2440,225780,3770,22774,2872,639011,1634,476386,6720,162625,6690,152344,1101,149596,1455,2748,828,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,2089199,6709,96681,5518,6010741,4944,4871876,18089,1138865,17376,1074069,2291,1061276,3124,12793,2213,9937729,4336,2084230,3065,2000077,6158,84153,5208,6363833,3326,5519712,18850,844121,18390,1489666,2786,1470930,3509,18736,2404,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,1071369,8157,84597,7116,2851076,6828,2131913,14064,719163,13966,532862,2520,531009,2598,1853,812,4921114,7089,1130906,6585,1040931,10042,89975,8033,3088412,4665,2442361,16089,646051,15718,701796,2554,698528,2715,3268,1084,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,70169,1624,5355,1154,218238,1669,186725,2701,31513,2265,41789,463,41727,470,62,71,333874,1741,75329,1307,71069,1630,4260,1084,207927,1469,183737,2220,24190,2223,50618,580,50550,580,68,86,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,1296455,7423,78969,5916,3476121,3790,2817685,11446,658436,11168,680607,2449,677101,2585,3506,889,5836950,4795,1312916,4189,1234683,7034,78233,5450,3624965,3414,3094123,12283,530842,11805,899069,2439,894624,2712,4445,1047,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,426491,4822,52128,3860,1119457,2808,808172,6811,311285,7091,220080,1210,218629,1282,1451,538,1892212,3734,455274,2948,408018,4126,47256,3928,1158279,2271,878301,8510,279978,8530,278659,1612,277212,1577,1447,401,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,408755,4495,32172,3886,1200443,2573,912401,8092,288042,7847,242578,1514,241561,1544,1017,427,1948692,3419,420132,3249,389417,4602,30715,3907,1227937,2609,978960,8687,248977,8436,300623,1503,299169,1478,1454,591,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,1333985,5567,76817,4897,3860832,3301,3247089,12605,613743,13057,812274,2259,807567,2496,4707,1062,6455849,4779,1343939,2898,1271529,5143,72410,4913,4022534,3041,3531821,11601,490713,11606,1089376,2261,1083218,2641,6158,1437,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,107549,1339,4213,1066,325451,1275,266909,4468,58542,4375,61620,818,61579,826,41,68,536284,1199,106862,905,102403,1724,4459,1385,344983,887,300835,3652,44148,3666,84439,732,84008,879,431,340,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,499790,6403,48744,5229,1369762,3746,1016000,10155,353762,9396,279644,1917,278610,1983,1034,531,2381291,5395,530942,4886,488495,6726,42447,4403,1492814,2738,1173584,11133,319230,10978,357535,2085,356448,1924,1087,755,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,95171,1842,6145,1297,247393,1792,202346,3198,45047,3094,50620,787,50490,782,130,154,406176,2315,99388,1423,93494,1859,5894,1115,244121,1350,205773,2885,38348,2900,62667,984,62323,995,344,269,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,714495,5987,44273,4721,1919354,5584,1458810,10871,460544,9828,371379,1814,369272,1830,2107,920,3252850,5528,729011,4788,688357,6431,40654,4339,2043501,3488,1670473,10088,373028,10011,480338,2246,478294,2190,2044,899,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,3086169,18278,464739,17631,7657968,7559,5158923,24157,2499045,24231,1159949,3783,1137975,4505,21974,3221,12828628,8404,3396061,6679,2944278,16097,451783,15991,7965935,6195,5640700,25180,2325235,25146,1466632,3842,1439562,4808,27070,2781,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,397839,5799,52887,5458,829388,2458,650824,7307,178564,6623,116620,998,115567,1231,1053,582,1392914,2903,427086,2240,382731,4263,44355,4051,828356,2279,680054,5968,148302,5783,137472,997,136569,1112,903,479,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,62912,1117,1227,491,199868,975,175714,2042,24154,2113,40945,522,40812,550,133,169,315207,1148,61460,757,59668,1130,1792,868,204295,802,190478,1552,13817,1346,49452,389,49366,412,86,84,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,892794,7237,56595,4813,2435829,6019,1970667,13377,465162,12388,428725,2403,426139,2408,2586,799,4073221,7383,899692,5775,847804,7638,51888,5030,2620133,4853,2219433,11654,400700,10005,553396,2886,547466,3003,5930,1590,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,758160,5362,49453,4268,2133930,4308,1670101,10280,463829,9708,378679,1924,376101,2001,2578,796,3396600,4920,770566,3438,722811,5921,47755,5189,2163969,3806,1778468,10997,385501,10361,462065,2315,458551,2423,3514,968,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,188901,2445,9167,1522,568091,2966,439080,6581,129011,5986,129046,1176,128774,1231,272,277,931280,3467,187234,2479,179407,3022,7827,1653,580463,2419,454925,5294,125538,5477,163583,1220,163111,1255,472,319,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,646363,3430,30191,2620,1770176,3201,1510444,7792,259732,7459,335845,1539,333940,1605,1905,655,2851488,3662,646367,2579,618322,3618,28045,3076,1779475,2421,1594298,7187,185177,6691,425646,1864,424022,1913,1624,577,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,62760,2213,6189,1290,181644,1506,140707,3348,40937,3413,32660,388,32609,383,51,64,275579,2027,65645,1497,60196,1848,5449,1180,172954,1374,139992,2880,32962,3039,36980,650,36737,746,243,327,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,424800,3847,19121,2650,1062796,796,908395,7733,154401,7754,242345,609,240625,1009,1720,702,1931277,2889,431568,2800,416196,2997,15372,2146,1183616,446,1095798,5463,87818,5523,316093,511,313884,837,2209,637,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
