GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001EA,B03002_001MA,B03002_002EA,B03002_002MA,B03002_003EA,B03002_003MA,B03002_004MA,B03002_004EA,B03002_005MA,B03002_005EA,B03002_006EA,B03002_006MA,B03002_007EA,B03002_007MA,B03002_008EA,B03002_008MA,B03002_009EA,B03002_009MA,B03002_010MA,B03002_010EA,B03002_011MA,B03002_011EA,B03002_012EA,B03002_012MA,B03002_013EA,B03002_013MA,B03002_014EA,B03002_014MA,B03002_015MA,B03002_015EA,B03002_016MA,B03002_016EA,B03002_017EA,B03002_017MA,B03002_018EA,B03002_018MA,B03002_019EA,B03002_019MA,B03002_020EA,B03002_020MA,B03002_021MA,B03002_021EA,state
0400000US39,11544951,-555555555,11180933,1988,9341867,2443,1380254,10294,17027,1856,192576,5133,1358,509,12920,2895,234931,10691,6276,1865,228655,10507,364018,1988,224980,7681,16229,2707,2562,896,2238,987,623,621,86218,7007,31168,3430,11972,2691,19196,2713,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3791508,-555555555,3443885,-555555555,2584748,1092,272021,4342,250080,7231,62800,2386,5206,1122,1886,975,267144,8233,2157,914,264987,8227,347623,-555555555,207346,7684,3371,939,10653,2652,2713,1883,187,317,88850,6634,34503,4317,12119,2144,22384,3930,Oklahoma,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3871859,-555555555,3405788,-555555555,3016321,3305,66696,2491,41685,3574,149879,4197,14284,1986,7778,3442,109145,5110,3609,1312,105536,4716,466071,-555555555,263036,11859,3371,1267,10341,3322,3030,1301,816,1265,159941,11089,25536,4441,12969,3460,12567,2624,Oregon,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12742886,-555555555,11991456,1100,10075797,4364,1326494,10806,13396,1666,356417,4212,1842,764,20949,6088,196561,9500,8264,1761,188297,9436,751430,1100,410113,11218,46191,5527,3919,1225,1751,755,167,167,238589,9852,50700,4931,24108,3327,26592,4137,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051302,-555555555,916588,-555555555,797346,2174,54152,2905,2773,800,32804,1409,138,198,7050,2321,22325,3604,4140,1614,18185,3037,134714,-555555555,61654,5613,9245,2638,1597,1233,431,376,50,82,55306,6037,6431,1917,2707,1000,3724,1437,Rhode Island,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4679230,-555555555,4438222,1564,2990361,2458,1296389,6487,11751,1789,62768,2664,2042,1524,4532,2510,70379,6112,650,360,69729,6051,241008,1564,144855,8843,8704,2965,1493,903,588,748,0,217,71356,7854,14012,3239,7639,2480,6373,1810,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824082,-555555555,801183,1246,696791,1186,9517,1203,69088,2147,7855,869,54,69,75,94,17803,2467,389,448,17414,2390,22899,1246,11153,2223,0,155,2444,830,0,155,9,15,6956,1800,2337,969,595,479,1742,1020,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6403353,-555555555,6107046,2405,4823953,1719,1066039,6600,12886,1902,91253,4037,2272,1202,4896,1601,105747,6543,2225,1001,103522,6519,296307,2405,166115,7811,5424,1602,5846,2696,1033,570,27,41,102135,8197,15727,3160,9858,2718,5869,1774,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25674681,-555555555,15883053,2612,11484230,6080,2942701,11388,69063,4218,983871,9260,15908,3694,28299,5509,358981,13733,19347,4141,339634,13924,9791628,2612,7664927,45591,69094,7139,59710,9963,15247,3300,2818,1634,1741911,42995,237921,14586,136526,11197,101395,10465,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2817222,-555555555,2444309,-555555555,2250227,2586,28458,2385,28249,2604,55775,3008,26600,2354,4205,2341,50795,4844,2090,1129,48705,4488,372913,-555555555,236642,10176,4066,2641,3546,1640,904,860,609,376,108583,9899,18563,4006,10279,2763,8284,2597,Utah,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626431,-555555555,617297,432,589122,522,5157,939,2073,599,7345,958,245,186,383,318,12972,1395,531,421,12441,1387,9134,432,7131,876,37,53,67,87,388,339,0,145,844,736,667,302,233,173,434,275,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8096604,-555555555,7447811,2673,5209830,2940,1552906,9317,18918,2224,451453,7746,4725,1457,15832,3147,194147,12574,6388,1952,187759,12331,648793,2673,405912,14110,28546,4508,5456,2521,3789,1525,359,359,158132,12336,46599,8002,21126,5458,25473,5861,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6830038,-555555555,6040978,-555555555,4913649,3263,231498,5772,81063,4351,497932,7808,39245,2284,10623,3420,266968,10440,5247,2133,261721,10563,789060,-555555555,443512,15483,8167,2052,10640,2524,3780,1248,1055,671,268055,16311,53851,6743,26672,4902,27179,4424,Washington,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855364,-555555555,1834062,933,1726474,1280,55364,2695,2729,1005,11301,1307,126,128,1348,1080,36720,2771,876,594,35844,2699,21302,933,15441,1873,814,537,105,114,191,216,0,184,3104,1417,1647,598,560,393,1087,518,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5711767,-555555555,5366470,832,4741024,1854,349932,4384,44876,2428,130040,3310,1413,690,4020,1850,95165,5685,1695,713,93470,5502,345297,832,239471,8080,6618,2087,3189,1013,577,290,72,80,73738,7430,21632,3395,12308,2277,9324,2197,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568158,-555555555,516400,-555555555,486070,758,5018,931,10350,989,4575,995,93,63,50,101,10244,1735,114,169,10130,1715,51758,-555555555,29265,2882,61,86,1891,944,258,398,108,161,14779,2935,5396,1556,1943,759,3453,1476,Wyoming,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3706690,-555555555,38980,4625,28436,3837,2956,908,134,220,1685,855,0,210,1868,1222,3901,1064,164,209,3737,1038,3667710,4625,2511244,22046,287127,11977,8120,2048,7804,2080,0,210,359653,14543,493762,16027,20337,2851,473425,16078,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4802740,-555555555,4616536,1731,3202563,2187,1274852,4425,22533,1721,53243,2252,1902,1210,3880,2196,57563,4931,2546,1041,55017,4727,186204,1731,115547,7713,6243,1828,1875,1321,1016,810,17,32,54619,6772,6887,2221,3220,1317,3667,1507,Alabama,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,722718,-555555555,681091,180,459836,438,21811,1875,99791,3438,37971,2083,7557,747,529,399,53596,4330,273,222,53323,4329,41627,180,22862,2778,1332,852,2502,1568,0,149,228,287,8070,1984,6633,1692,3109,1344,3524,1241,Alaska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6482505,-555555555,4533210,-555555555,3713340,2476,250296,5984,263305,3837,173826,5773,10983,1449,6376,2297,115084,9199,3675,1265,111409,9422,1949295,-555555555,1427687,22953,15644,4352,26507,4376,3471,2240,958,603,395819,21261,79209,9141,45278,6248,33931,6115,Arizona,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2937979,-555555555,2747932,1436,2181458,1323,460178,4165,15374,2081,34006,2476,6967,1836,1425,776,48524,4787,914,614,47610,4725,190047,1436,114790,7444,3186,1964,1398,1037,336,343,312,417,61320,7327,8705,2465,4656,1528,4049,1845,Arkansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37691912,-555555555,23332412,-555555555,14917153,7949,2148618,12971,155431,6544,4905646,17200,136245,4759,73698,10347,995621,22771,51890,5871,943731,22087,14359500,-555555555,8781240,67035,105287,9202,134166,11869,64981,5442,10649,3107,4664791,67652,598386,21078,315969,16323,282417,13547,California,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5116796,-555555555,4046237,-555555555,3560652,2129,196454,4677,27931,2813,140122,3795,5494,520,4848,1544,110736,6529,2765,992,107971,6493,1070559,-555555555,757535,16900,6789,1593,23746,4293,3638,1647,455,427,216359,15635,62037,7644,33249,4636,28788,5878,Colorado,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3580709,-555555555,3086420,-555555555,2531612,2420,338670,4293,4373,1210,139496,2403,753,484,10131,2942,61385,4651,6407,1982,54978,4016,494289,-555555555,255559,11519,21013,3643,3108,1151,1585,870,663,471,185162,10443,27199,4117,14743,2837,12456,2753,Connecticut,null,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
