GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001MA,B14007_001EA,B14007_002MA,B14007_002EA,B14007_003EA,B14007_003MA,B14007_004EA,B14007_004MA,B14007_005EA,B14007_005MA,B14007_006MA,B14007_006EA,B14007_007MA,B14007_007EA,B14007_008MA,B14007_008EA,B14007_009EA,B14007_009MA,B14007_010EA,B14007_010MA,B14007_011EA,B14007_011MA,B14007_012MA,B14007_012EA,B14007_013EA,B14007_013MA,B14007_014EA,B14007_014MA,B14007_015EA,B14007_015MA,B14007_016EA,B14007_016MA,B14007_017MA,B14007_017EA,B14007_018EA,B14007_018MA,B14007_019MA,B14007_019EA,state
0400000US18,6271959,5781,1761848,13050,107054,5309,88256,4629,87444,4634,87185,4155,91254,5364,85769,4655,95417,4742,91697,4166,85402,4972,92987,5170,90905,5069,92473,4519,87159,4285,91509,5004,416785,9940,70552,3964,4510111,12572,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2946262,3544,809863,9204,55477,3112,41290,2991,41433,3035,38634,2471,40288,2659,38014,2262,38434,2356,41491,2712,37301,2550,39351,2878,42091,3467,41507,2311,39844,2250,41925,2573,197858,7013,34925,3481,2136399,8749,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2753908,2924,801598,8706,51416,2832,40669,2756,37389,2918,39624,2741,38268,2944,42355,2934,39707,2549,42149,3035,39970,2761,40593,2643,38272,3067,38686,2219,40927,3028,40572,2920,190288,6653,40713,2960,1952310,8326,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206686,4595,1127708,10087,62994,4140,61975,3116,58610,3937,58481,3557,56673,3702,56475,3719,54676,3107,59122,3849,54004,3430,58424,3850,60252,3818,59126,3854,51939,2854,65578,4515,259102,8994,50277,3725,3078978,10324,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4397701,5144,1213228,10531,84369,5273,64857,4381,60061,3864,65136,4127,60888,4172,66790,4001,67102,4140,60623,3955,63517,3935,64638,4643,59853,3462,62995,4203,63949,3622,57563,4113,261514,9025,49373,3278,3184473,10098,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290199,1962,304531,4619,15365,1719,15201,1381,17781,2052,13671,1415,15118,1664,15953,1701,14619,1852,14633,1776,16299,1816,16073,1575,16395,1928,17934,1460,15683,1529,16323,1790,68556,3784,14927,2005,985668,4333,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5614887,5149,1577839,14020,97216,4633,74892,4667,74814,4845,71062,3850,72982,4069,69800,3831,70385,4196,70888,4278,73355,4039,79372,4523,73838,4195,79289,4499,78420,4407,85259,4771,384520,10150,121747,7103,4037048,13238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6376038,4508,1764471,12306,115161,4916,81223,4918,71979,4409,73592,3946,75584,4339,80534,4546,82633,4582,76753,4350,82467,4544,85591,4963,83818,3878,84839,4099,87322,3624,90221,4575,455311,8330,137443,6307,4611567,11410,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9535715,5970,2695641,15565,145290,5110,129698,4985,126186,5271,124785,4269,123369,4956,130870,4748,133188,4999,132286,4977,125615,4694,133771,5096,140080,5684,143920,4649,137169,4568,144950,4858,693884,11685,130580,5681,6840074,16285,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5137489,3526,1423499,8561,93785,4306,72448,3338,71342,3481,72576,4379,72356,3317,68407,3590,72803,3522,69227,3943,68882,2899,67195,3225,68723,3018,77614,2994,68278,3137,80510,4129,331440,8144,67913,4011,3713990,9243,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2862804,4160,830815,9677,55300,4217,44214,3396,38724,3437,43276,3651,40014,3186,41210,3619,42273,3307,48923,4703,42032,3359,41769,3817,45057,3981,45962,3550,40477,3514,43343,2952,186994,6951,31247,3314,2031989,9117,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5789094,4166,1569557,12833,105239,4521,81135,4597,74271,4916,78276,4193,78926,4393,75100,4165,76390,4088,75819,3664,78278,4286,77643,3611,83187,4518,81743,3594,78281,3278,80433,3860,362315,9655,82521,4884,4219537,13798,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963796,1739,242981,5130,17521,1873,13763,1756,11369,1421,11285,1427,11796,1584,13955,1327,10718,1582,13015,1391,10731,1484,11632,1448,12649,1642,12872,1483,13162,1600,11425,1495,53575,3597,13513,2947,720815,4926,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765872,2539,515647,5835,33492,2624,26767,2141,27650,2368,25221,1887,23722,2222,27502,2047,25098,1805,24415,2336,23375,1851,24987,1951,26798,2420,23523,1630,24487,1778,28064,2398,125397,4623,25149,2230,1250225,6121,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2616097,3930,684009,9980,32126,3254,37057,3427,36327,3971,35235,4454,41566,4744,39937,4442,34841,3228,33427,3851,33146,3348,33219,3344,38802,3755,35517,2961,36537,3645,43605,3887,145447,7632,27220,2830,1932088,10414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278979,2217,324586,4130,18007,1794,14974,2033,15159,1736,17117,1853,15700,1706,14662,1908,16207,1829,15842,1695,16841,2011,15731,1695,17859,1869,18171,1709,17598,1916,17075,1924,75153,3332,18490,2059,954393,4052,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8513085,5753,2289399,14076,174118,6766,117313,5103,109293,5177,111912,4828,111134,4689,111449,5086,114002,5470,115706,5104,114115,5009,114263,5362,119229,5161,118843,4286,121879,4740,130989,5590,492512,11682,112642,5654,6223686,13278,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1997708,3571,571157,8162,29761,3058,28883,3140,29233,2960,24651,2865,27164,2652,32150,2681,32298,2918,31993,3202,26291,2330,29103,2813,29011,2686,28797,2946,26748,2258,28518,2435,143526,6862,23030,2246,1426551,7976,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18777502,7486,5020940,19566,291114,8175,246261,8561,228310,8536,226865,6341,242131,6212,223368,6930,236633,7105,236944,7459,233183,6643,251077,8841,258556,8008,262956,6603,255602,7180,277075,6846,1230294,15799,320571,8813,13756562,19203,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9291132,7227,2557304,17973,144526,7152,131822,6840,119442,5592,122170,6227,130074,7190,128273,6433,128676,6547,140126,7890,125613,5362,134421,7025,127969,7545,126189,6276,123416,6420,134188,6085,625178,13609,115221,6424,6733828,17156,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,655499,1392,172936,3451,9265,1509,8922,1282,8130,1417,8667,1222,8969,1362,6820,832,8306,1193,6301,899,7278,1099,6771,721,7611,1064,8257,773,7849,1042,8904,1225,53737,2956,7149,1351,482563,3604,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11136156,6385,3077214,15551,192254,7019,150554,6248,149263,5826,151142,5802,146956,5632,149845,7018,144355,6036,155322,5192,149269,5732,154437,5602,161807,5664,158522,5001,152526,4667,164672,5920,745083,13113,151207,6919,8058942,16350,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3635095,3670,994523,8803,64268,3604,57492,3797,53273,3198,53056,3175,50533,2954,50881,3284,53366,3114,49602,2953,52481,3688,52331,3094,51410,3302,51131,2988,47125,2759,52319,3454,214599,6910,40656,2986,2640572,9056,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3735547,4652,973213,9180,50362,3346,44891,3269,50039,3371,47948,3228,41595,3020,49464,3462,49338,4143,48600,3151,49449,3849,48763,3425,46552,4066,47204,2721,50666,3121,48669,3648,249462,8144,50211,4211,2762334,9947,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12329010,5777,3177813,15877,196250,6371,145769,5419,145471,5800,149028,6163,147123,5087,153972,5211,151172,5460,154443,5007,156363,5935,164020,6131,162038,5928,170683,5460,165859,6123,174187,5778,764988,12025,176447,6354,9151197,16323,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019489,1801,277923,5007,16888,2055,9852,1523,11675,1790,13137,1841,9647,1359,14038,1879,13810,1680,10191,1668,12281,1791,11509,1736,14046,1789,12980,1537,14170,1496,13949,2013,83137,3984,16613,2552,741566,5117,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4509457,5878,1199462,12222,64773,4514,75316,5032,58570,4523,62656,4605,58970,4529,59158,4320,58799,4136,67133,5194,57502,4117,56216,4804,64339,4968,62751,4185,57682,4562,66143,4234,280419,9187,49035,4866,3309995,11858,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,790983,1999,219022,3562,14459,1314,11414,1577,12026,1417,11308,1498,10360,1458,10753,1509,10041,1552,9506,1567,12162,1486,11062,1420,11435,1459,10592,1127,12071,1339,11005,1557,51918,2940,8910,1541,571961,3743,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6174799,6530,1594654,11552,90073,5425,75411,4764,85131,4639,78952,4840,81177,4998,83751,4969,93529,4809,85975,5066,87013,4789,83903,5269,78296,4793,83746,5277,80925,4361,90634,4178,346467,9263,69671,5019,4580145,11445,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24543360,13557,7320055,32401,452096,10408,419037,13223,407581,11235,386764,9552,403523,13435,387043,9648,401968,14257,380977,11559,375409,9353,371575,12457,379689,12618,368405,9564,359356,11157,397982,13592,1546122,24601,282528,10368,17223305,34735,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2666272,4088,926365,8532,59178,4162,51342,3273,48475,3147,50203,3692,47673,3098,46903,3604,51094,3912,47926,3627,45039,3178,45222,3589,43615,3221,41908,2359,43693,2569,45061,3735,226026,7430,33007,2603,1739907,8727,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,607819,1024,155911,3352,8258,1020,6155,868,6334,943,6373,805,7654,910,6347,950,6486,1138,7870,1015,8301,1006,7193,1072,8210,1103,8666,814,7422,856,7293,1125,43013,2268,10336,1688,451908,3135,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7796985,5949,2156250,14867,128182,4757,107858,5796,103876,5941,101537,5328,100031,5295,104142,5398,105496,6180,98684,5709,108568,5959,98578,5013,106028,5395,100763,4519,108791,5929,110237,5191,528060,11061,145419,8376,5640735,14471,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6570125,5160,1710462,12977,102700,5690,85895,4694,82381,4395,83614,4191,85778,4315,86455,4702,90993,5079,90761,5178,83833,5091,87953,5040,84199,4145,94744,4612,81404,3985,96192,4295,398813,9917,74747,5237,4859663,13107,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1796185,3114,420204,6790,23105,2567,20046,2380,24256,2352,20216,1781,19818,1808,22693,2044,19993,2224,21297,1932,22135,2335,24390,2159,21872,2031,22861,1724,22423,1892,19331,1921,96147,5188,19621,2484,1375981,6616,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5511248,3869,1506580,9898,77318,3874,87788,4317,68542,3588,72849,3700,72942,3250,73224,3621,75665,4197,76003,3905,78026,3731,74458,3365,77122,3634,71941,3054,79667,3763,86133,4436,368631,8357,66271,3672,4004668,9519,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,545629,1588,145877,3409,9211,1227,7770,1460,6704,1473,8495,1255,6486,1160,7902,1354,8202,1316,7782,1368,8212,1420,6810,1146,7153,1135,7696,1319,6492,1146,8153,1664,32011,2396,6798,1357,399752,3232,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3579292,3943,991812,8957,56486,3749,45657,3206,46291,3414,39902,2847,51768,3584,49255,3209,47492,3371,57565,3272,56569,3761,51597,3236,52048,2861,56503,3323,48773,3508,54812,3662,241812,6811,35282,3179,2587480,8377,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
