GEO_ID,B24092_001E,B24092_001M,B24092_002E,B24092_002M,B24092_003E,B24092_003M,B24092_004E,B24092_004M,B24092_005E,B24092_005M,B24092_006E,B24092_006M,B24092_007E,B24092_007M,B24092_008E,B24092_008M,B24092_009E,B24092_009M,B24092_010E,B24092_010M,B24092_011E,B24092_011M,B24092_012E,B24092_012M,B24092_013E,B24092_013M,B24092_014E,B24092_014M,B24092_015E,B24092_015M,B24092_016E,B24092_016M,B24092_017E,B24092_017M,B24092_018E,B24092_018M,NAME,B24092_001EA,B24092_001MA,B24092_002EA,B24092_002MA,B24092_003MA,B24092_003EA,B24092_004MA,B24092_004EA,B24092_005MA,B24092_005EA,B24092_006EA,B24092_006MA,B24092_007EA,B24092_007MA,B24092_008MA,B24092_008EA,B24092_009MA,B24092_009EA,B24092_010MA,B24092_010EA,B24092_011EA,B24092_011MA,B24092_012EA,B24092_012MA,B24092_013MA,B24092_013EA,B24092_014MA,B24092_014EA,B24092_015MA,B24092_015EA,B24092_016MA,B24092_016EA,B24092_017EA,B24092_017MA,B24092_018MA,B24092_018EA,state
0400000US13,44426,1044,43851,1306,42420,807,56712,4967,50368,2441,42363,1214,47273,1968,61541,1543,30852,1207,35535,365,33312,689,33233,717,35550,2658,39904,1398,39955,1462,38009,1771,54655,2927,23746,2457,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,46232,1171,42470,1796,42062,1071,61387,10729,44906,6283,55360,5453,48034,3742,61104,1182,38002,3706,37346,760,34436,1602,33823,1748,42286,3338,40682,1867,45403,8099,46255,2774,47506,6851,22325,10430,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,41601,941,41755,1118,41141,1115,58027,9808,45131,6431,42115,5492,38851,2546,57179,6591,32739,3108,31318,623,29187,1386,29294,1411,27057,6348,39343,6376,33600,3873,35867,1991,51371,4512,17037,5428,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,50904,274,50095,384,48877,893,65115,3889,50393,1358,61824,973,59473,2167,60025,2008,40154,4059,39284,449,36776,345,36777,337,36725,4799,41936,723,46773,1262,46782,1096,54618,1890,22441,1408,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,45257,421,45106,599,44484,948,51769,1216,47089,2992,46803,1187,43399,2443,58162,2891,36066,1495,34069,421,32333,305,32297,293,34653,4758,38614,2385,36484,995,39897,2594,52392,2791,25557,2102,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,43747,747,42317,314,42035,286,51924,2374,45705,2004,49689,1771,51769,2280,59382,3163,38390,3677,33783,588,31606,290,31551,299,34090,3264,36390,1189,41151,1011,47208,1948,52129,3013,21918,1495,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,44278,1127,45290,802,44599,1402,56286,9477,46300,3863,41404,932,44935,1946,56276,3262,36021,2007,33398,772,31432,398,31336,391,36229,7238,36967,1420,38649,1746,38967,2465,48812,3419,19516,1662,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,41889,443,41876,546,41672,563,51511,5881,45381,3596,40178,1821,41907,1401,57242,4955,31831,1402,32872,727,30928,435,30852,440,37420,12039,36917,1000,40542,1414,37130,981,51898,2145,21765,2727,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,46599,718,47412,1174,46545,891,62354,7089,42165,3255,41761,1235,49089,3192,53343,3450,37054,2517,31943,361,30028,670,29907,754,32110,3860,36800,1211,36056,1673,40121,2777,48345,2720,29089,5765,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,44260,1249,43917,1590,42690,1356,53266,5101,42427,3173,45317,4072,47365,2989,59047,3747,32331,4708,34606,1063,32073,818,31967,801,40558,13971,35894,1554,41249,2537,40321,2791,52710,2431,23338,2004,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,56820,745,52222,425,51922,422,70124,6411,60368,3876,58061,4014,53834,2151,91335,2292,41730,1399,48930,873,41733,545,41646,549,48280,6524,50308,1250,53614,1831,46741,2065,80472,1807,29097,3529,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,60401,401,60495,587,60028,1234,75936,4618,59349,2788,61889,1075,63047,4033,63313,2413,46244,3725,46265,446,43501,854,43364,855,50277,4531,50384,848,55486,1833,52272,1644,57054,2646,28574,4034,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,50186,327,49124,1151,47818,1011,61204,1064,50331,1216,53916,2148,57963,1664,64067,3896,32686,2692,37006,318,33670,617,33565,631,36901,2929,41812,668,46432,1227,50116,1464,54088,1749,21695,897,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,50628,305,50285,351,50036,581,55939,4827,53585,3175,56108,1516,53423,2638,61459,1310,38232,2968,40469,253,38276,795,38270,797,39211,6171,42069,725,45985,1316,47252,2075,55288,2802,26465,2060,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,40292,544,40264,707,39233,1416,63606,6625,40593,3625,35069,2910,40840,2048,57140,5124,35426,6650,29628,759,27314,551,27262,536,34538,11141,32133,5489,31139,1290,35276,1049,43392,4953,22055,2096,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,43368,810,43449,1001,42828,950,52134,2380,46500,1932,44715,2009,40013,2412,57742,3727,33097,2157,33971,579,32183,465,32118,453,35331,3001,37333,1052,37510,1285,34430,1039,48986,2079,22775,2086,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,41978,892,42161,1512,42184,1586,42034,5600,41568,5515,41244,2326,46471,3916,57536,4128,26775,4144,31137,805,27787,1177,27370,1045,36068,7425,36910,3807,35513,2203,37307,2072,47487,8769,20035,4948,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42226,637,41810,651,41235,725,55493,4948,41404,1773,46768,2417,47736,4997,60483,4791,36271,1558,33439,844,31810,587,31762,591,35740,6872,37774,1868,38216,2079,36166,3079,48813,4077,21705,1304,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,41764,769,39196,2088,37948,1907,56748,10556,42320,6595,64621,7941,56102,3602,53092,5115,30870,6286,35526,733,32422,657,32241,550,45486,9943,45223,6043,48749,2359,50540,5111,51535,4831,27005,3935,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,53238,2025,54264,2624,53022,2588,70058,10216,52263,5615,54649,4087,50509,3134,64103,7615,40573,2771,41023,895,37982,2745,37478,2548,50963,9155,43108,2939,48679,3294,43582,3806,51755,8105,29698,8525,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,60712,406,59989,1071,58180,1410,76746,2867,61931,3000,67267,3425,70223,2889,67080,4295,47777,4095,47223,497,44718,919,44710,877,45097,6731,50571,1253,53689,1671,55922,1791,56882,3381,32209,5276,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41302,770,39597,1759,38365,1979,67899,19171,42466,5077,41745,1955,47807,2675,63902,4943,30442,3122,32368,769,29164,1177,28844,1225,40148,9510,36140,1348,35752,1866,39890,2873,47745,3322,23327,6295,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,50534,225,47260,361,46307,378,64240,4656,51583,898,61701,610,61840,981,60676,831,36232,1212,42173,236,40232,293,40036,414,51258,1764,44366,874,51708,622,52478,1076,55638,1416,22729,1892,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,42282,343,42330,523,41850,463,52004,1759,48439,3568,41197,958,41755,1678,55843,2049,31297,1117,33432,493,31488,325,31330,325,40882,1907,41277,1096,35302,1207,38828,1291,48071,2768,24437,2026,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,45439,1142,44900,1919,43524,2218,55749,8724,46790,6212,40918,1897,49229,6175,55605,8192,46615,10125,32500,932,30345,693,30370,709,28103,4983,35544,1881,37946,2039,39749,2787,48280,7656,26011,5184,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,46260,341,45274,404,44904,566,53910,4128,49576,2108,52240,910,51189,1296,62201,2853,32616,2655,35798,306,32637,480,32579,463,35897,2587,39456,1211,43691,1767,44747,2233,54513,2537,21978,1326,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,41520,417,41141,476,40684,497,51973,1584,43012,3684,40329,1388,42883,2260,57534,2454,31880,1143,31315,350,29646,661,29504,648,34096,4082,32487,1599,33408,1165,35540,825,45941,2639,23597,2407,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46087,655,44459,1211,43734,1283,50865,2048,50197,2625,55313,2692,51416,1366,56399,2934,36474,2305,36126,590,33309,921,32955,902,41473,5059,40708,1847,44331,2003,42243,2174,50982,2729,24407,3550,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,48233,551,47445,553,47031,413,58832,4134,50257,880,50918,782,51577,781,58450,2058,35322,1367,37150,325,35039,403,34920,444,41122,3449,40430,474,43537,1156,43993,1284,53497,2157,22390,1334,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,48959,2370,46489,1055,46150,1132,51396,10895,50911,3103,60971,2675,63694,6675,64124,8696,36771,8002,41439,903,38442,2274,38254,2250,40744,4853,43396,4673,61839,5010,49182,4686,50754,3801,32075,4746,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,41592,458,41112,527,40717,515,51579,2601,43029,3579,40044,3032,45729,2040,55147,5814,36348,1255,31386,417,30418,506,30335,518,32184,4376,31949,1732,33694,2007,36648,1833,48531,5389,19602,1853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,40436,673,39531,1333,39008,1350,48428,6946,41831,3874,42103,3944,44354,3065,51966,5404,37067,3556,31348,540,29061,1266,29026,1172,30459,8118,36279,2003,35883,1289,36442,1780,50273,6731,20784,1658,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41279,350,40797,445,40397,458,70253,14381,45200,2626,41973,1076,41966,1706,61020,3857,36203,1345,33209,540,31457,438,31416,451,36690,6024,38330,1968,36896,912,36551,989,49127,2817,23604,2981,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,43619,605,42673,722,42044,268,62158,3805,45170,1728,47016,937,42809,1293,58142,2672,35022,2521,35382,265,32530,448,32380,286,47394,4946,38981,1514,41649,681,40551,628,51773,1171,24553,1603,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,47813,1016,46196,745,45663,726,56731,9607,61375,6321,49356,1867,49569,4025,61691,2097,40223,5618,32862,879,30073,740,30103,755,28462,5922,40279,2907,40312,1770,41283,1384,51259,3452,18089,3713,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,44048,1653,43361,1819,42109,1083,66498,13188,52424,3543,47924,6047,50393,7058,64431,5623,28673,3372,38182,1136,35106,1566,35011,1629,38319,10378,41179,2505,44182,4726,43676,2377,53598,6990,25985,7026,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,53646,1017,51141,485,50633,505,64855,5113,60395,3975,48999,2476,48140,3601,87355,3288,32736,4343,41026,339,36857,531,36746,527,45915,9297,45794,1208,42414,899,38863,1462,76968,3503,25566,1630,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,54583,1100,52512,1129,52183,486,62121,1938,52721,3110,65431,1589,55881,1524,61378,969,37227,2819,41070,392,38552,831,38308,860,43041,4189,42022,835,50840,1269,46834,1974,52764,2363,26091,1608,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,42267,864,43292,2360,43160,2417,45274,7136,40018,4438,36566,3008,40197,2150,61389,2464,31496,1963,29906,758,26153,650,26123,681,26930,15810,32550,3046,36068,2734,34554,2147,52037,2479,16124,3627,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,46301,345,45599,447,45266,472,52119,2049,50018,1648,53355,1240,52323,1683,53095,2433,31414,1112,35959,359,33626,518,33536,527,39724,7009,40345,824,44957,1431,42403,2389,51156,1308,20846,1882,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,51966,1059,52489,3440,52337,2758,60681,11553,50118,8485,52458,3397,52606,4690,56315,12003,42397,6884,34701,1491,30259,1431,30331,1455,29152,3719,36030,2792,47875,3918,43046,2212,44438,9249,23317,7222,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22526,515,20719,618,20191,611,33773,3520,24814,2409,17215,513,28862,948,41561,8009,19809,2316,22118,330,20323,451,20216,456,30299,7692,21916,1396,19374,1418,26140,727,29037,6920,18814,5621,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
