GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001EA,C24070_001MA,C24070_002EA,C24070_002MA,C24070_003EA,C24070_003MA,C24070_004MA,C24070_004EA,C24070_005MA,C24070_005EA,C24070_006EA,C24070_006MA,C24070_007EA,C24070_007MA,C24070_008EA,C24070_008MA,C24070_009EA,C24070_009MA,C24070_010MA,C24070_010EA,C24070_011MA,C24070_011EA,C24070_012EA,C24070_012MA,C24070_013EA,C24070_013MA,C24070_014EA,C24070_014MA,C24070_015MA,C24070_015EA,C24070_016MA,C24070_016EA,C24070_017EA,C24070_017MA,C24070_018EA,C24070_018MA,C24070_019MA,C24070_019EA,C24070_020MA,C24070_020EA,C24070_021MA,C24070_021EA,C24070_022MA,C24070_022EA,C24070_023EA,C24070_023MA,C24070_024MA,C24070_024EA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027MA,C24070_027EA,C24070_028EA,C24070_028MA,C24070_029EA,C24070_029MA,C24070_030EA,C24070_030MA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033MA,C24070_033EA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036EA,C24070_036MA,C24070_037MA,C24070_037EA,C24070_038EA,C24070_038MA,C24070_039MA,C24070_039EA,C24070_040EA,C24070_040MA,C24070_041MA,C24070_041EA,C24070_042EA,C24070_042MA,C24070_043MA,C24070_043EA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046EA,C24070_046MA,C24070_047EA,C24070_047MA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050EA,C24070_050MA,C24070_051EA,C24070_051MA,C24070_052EA,C24070_052MA,C24070_053EA,C24070_053MA,C24070_054MA,C24070_054EA,C24070_055MA,C24070_055EA,C24070_056EA,C24070_056MA,C24070_057EA,C24070_057MA,C24070_058EA,C24070_058MA,C24070_059MA,C24070_059EA,C24070_060MA,C24070_060EA,C24070_061EA,C24070_061MA,C24070_062EA,C24070_062MA,C24070_063EA,C24070_063MA,C24070_064EA,C24070_064MA,C24070_065MA,C24070_065EA,C24070_066MA,C24070_066EA,C24070_067EA,C24070_067MA,C24070_068EA,C24070_068MA,C24070_069EA,C24070_069MA,C24070_070MA,C24070_070EA,C24070_071MA,C24070_071EA,C24070_072EA,C24070_072MA,C24070_073EA,C24070_073MA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076MA,C24070_076EA,C24070_077MA,C24070_077EA,C24070_078EA,C24070_078MA,C24070_079MA,C24070_079EA,C24070_080MA,C24070_080EA,C24070_081MA,C24070_081EA,C24070_082MA,C24070_082EA,C24070_083EA,C24070_083MA,C24070_084EA,C24070_084MA,state
0400000US13,4193776,27709,49659,4818,266263,11050,444593,15131,128407,7483,509687,15334,249320,11330,102504,7157,252512,9932,490248,16740,875414,16620,382541,14291,216484,9714,226144,9118,2886709,28941,35041,4118,179031,9701,423316,14989,115881,7707,460223,14983,187108,10388,92053,6814,208790,8355,373370,14707,376446,10155,338418,13717,97032,6788,0,225,166850,7871,3839,1225,26615,3968,7037,1649,5477,1222,19256,2942,7363,1703,1568,829,15169,2465,42328,3617,15449,2625,10438,1847,12311,2121,0,225,252539,10533,854,466,2487,916,6103,1409,1674,961,7751,1598,5344,1434,2095,785,7490,1733,11579,2206,133055,6799,9496,1995,64611,5599,0,225,645285,16970,1631,883,11267,2085,3080,1117,167,142,3945,1182,39206,3549,4457,1349,4913,1321,11012,2065,327552,10823,10245,2155,1666,723,226144,9118,242393,10947,8294,1866,46863,4542,5057,1217,5208,1664,18512,2939,10299,2040,2331,916,16150,2477,51959,4492,22912,3111,13944,2439,40864,3774,0,225,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629523,8252,9926,1913,42069,3583,19467,2250,13326,1422,75385,5072,34926,3218,10244,1438,36539,3119,64432,4436,132042,5346,105853,5112,28541,2802,56773,4182,381597,8455,6449,1621,30268,2428,14104,2070,12127,1351,66414,4747,25305,2975,7372,1245,26761,2557,44221,3846,45312,3395,90138,5389,13126,1900,0,187,23315,2572,734,387,3560,1154,868,372,374,321,2919,913,710,494,932,621,1576,624,4676,1139,2483,894,2393,886,2090,709,0,187,45850,3313,301,271,361,298,262,198,70,89,1348,490,607,385,394,287,3696,967,3017,937,24351,2502,3610,1358,7833,1295,0,187,135118,5434,66,118,1793,614,2674,684,0,187,1989,651,6328,1119,1065,506,1075,459,2899,701,54755,3285,5510,1141,191,162,56773,4182,43643,3330,2376,773,6087,1452,1559,674,755,414,2715,817,1976,852,481,313,3431,956,9619,1910,5141,1004,4202,1110,5301,1257,0,187,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,684916,9310,41585,3487,44895,3736,69504,4638,17690,2336,82649,5042,34458,3548,13070,2069,36387,3781,65217,5353,154707,7195,54312,3858,28076,2871,42366,3932,428673,9367,26895,2825,26893,2734,64208,4336,15795,2327,72369,4557,23448,2554,9864,1881,25672,2827,46377,4131,61321,4199,44690,3440,11141,2085,0,195,28776,4008,3338,892,4575,1212,1522,738,1146,540,3316,1904,1042,508,590,534,3261,1091,4228,1436,2809,891,1013,580,1936,805,0,195,44862,4028,698,545,357,220,365,261,59,108,1628,771,695,308,628,278,2937,1495,2306,594,26520,2933,2656,798,6013,1201,0,195,126091,5671,3776,989,4554,1481,412,390,63,93,1658,786,7195,1798,1497,607,621,316,3248,1064,56429,4959,3379,967,893,588,42366,3932,56514,4230,6878,1515,8516,1626,2997,934,627,331,3678,1025,2078,905,491,331,3896,1204,9058,2038,7628,1661,2574,915,8093,1279,0,195,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5926849,21935,62408,4061,304280,10275,751276,12709,182989,7244,654944,14383,341437,8884,121088,5654,437752,10239,658222,13122,1365306,17839,528313,12046,280901,9591,237933,8727,4132924,22813,33736,2877,214497,8574,723586,12799,165850,7437,603715,13960,246078,8497,100412,5606,377620,9420,526431,11600,561267,12410,449540,11475,130192,6029,0,189,202201,7387,5724,935,28002,2668,9890,1479,10765,1990,20195,2432,11081,2009,1799,701,17084,2085,46542,3819,23308,2465,14640,2445,13171,2307,0,189,516457,10230,1233,638,2173,748,9765,1602,774,493,10042,1429,6259,1396,4437,912,14213,2112,16884,2460,341243,9046,22191,2324,87243,4944,0,189,777483,18080,1288,515,15767,1974,2497,802,426,356,2965,682,62733,4215,10969,1424,7982,1527,12863,1968,396038,11987,24127,2530,1895,658,237933,8727,297784,9829,20427,1771,43841,3799,5538,1127,5174,1176,18027,2333,15286,2225,3471,816,20853,1997,55502,3845,43450,3311,17815,2706,48400,4183,0,189,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2934500,17099,42221,3286,165094,6617,538158,12728,75247,4355,336517,9562,155675,7337,48465,4104,154705,6654,232249,7918,688153,13671,256026,9197,132626,5955,109364,5219,2097460,20116,23578,2660,116363,5594,520811,12516,69112,4022,309511,9290,115937,6271,38481,3541,130541,5834,181602,7861,309530,10418,229391,8954,52603,3822,0,190,79143,5171,5093,1199,13930,2113,4846,988,2769,953,9079,1521,3706,1148,1546,847,7097,1599,13590,1830,8108,1321,3636,1088,5743,1544,0,190,264737,8607,400,214,1761,677,5207,1133,792,379,4664,926,4468,1367,2138,710,6186,1086,4480,1181,176977,7209,8612,1264,49052,4057,0,190,345727,10838,319,254,6457,1062,2779,799,231,245,1211,483,24375,2423,5193,975,1727,599,5544,1168,178353,8864,9160,1832,1014,470,109364,5219,147433,7556,12831,1955,26583,2771,4515,1026,2343,670,12052,1956,7189,1441,1107,492,9154,1601,27033,2663,15185,1942,5227,836,24214,2341,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1538756,8730,60628,2761,93699,5037,219839,6075,44032,2376,184631,6365,68785,3976,27363,2877,112518,5441,112843,5238,370519,8799,121451,5592,71214,3987,51234,3427,1022615,10891,24345,2033,62079,4024,210829,5676,39390,2200,167760,6209,47254,3346,22595,2638,99023,5293,86257,4484,133212,5416,100841,5313,29030,2640,0,155,51302,3043,8911,1143,7778,1110,2046,691,2844,1031,4966,902,2218,571,142,147,4431,863,8016,1474,3625,920,3274,843,3051,671,0,155,142939,5653,660,352,984,528,3909,828,310,218,3970,1094,1973,628,825,495,3975,861,2928,943,93722,4985,5966,1282,23717,2241,0,155,214488,7111,394,266,6344,956,1576,770,225,200,950,586,12769,1644,3254,824,783,366,3872,896,126248,5595,6526,1665,313,229,51234,3427,107412,4244,26318,1709,16514,1835,1479,415,1263,488,6985,1222,4571,763,547,290,4306,864,11770,1447,13712,1602,4844,1131,15103,1792,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389038,10517,47530,2564,82976,5213,170664,6265,39542,3849,160826,7280,70805,4294,30379,2545,79278,4583,118783,5175,349766,8613,105076,5028,65808,3219,67605,4331,907285,12456,23216,1621,54494,3744,163953,6382,35091,3552,147190,6900,52878,3748,26379,2481,64868,4295,90830,4674,133804,5614,88383,4762,26199,2364,0,168,43726,2889,4865,844,6385,1397,2455,631,1990,739,3240,832,2191,817,286,314,3765,867,8804,1336,4845,1057,1867,770,3033,760,0,168,115143,5518,433,234,964,564,1770,824,756,518,2543,955,1264,304,775,323,2618,647,2880,1464,73447,3695,4599,994,23094,2374,0,168,227421,7403,294,202,6782,1129,859,395,146,178,919,364,11841,1610,1873,479,2337,716,2468,688,125269,5479,6575,1140,453,330,67605,4331,95463,4684,18722,2038,14351,1865,1627,455,1559,632,6934,1154,2631,749,1066,441,5690,1079,13801,1510,12401,1696,3652,1065,13029,1808,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1838401,13711,50389,3394,104467,5670,246146,7627,47607,3456,213898,7566,114876,4941,26811,2576,100565,5848,142468,5619,459259,9547,157446,6894,87708,5099,86761,3996,1248936,14238,34276,2532,68470,3956,236311,7385,43238,3275,195362,7200,84743,4922,21674,2183,85985,5252,109075,5325,191793,7053,138528,6826,39481,3671,0,189,49213,3082,3107,1505,7194,1209,2663,849,1784,637,5983,1086,3014,1051,528,366,3646,960,8993,1174,5396,1268,2137,766,4768,1099,0,189,143770,5435,482,320,785,414,2507,643,330,290,2644,697,3881,1023,1265,575,2699,786,3424,890,93449,4050,4881,1101,27423,2649,0,189,293137,7828,566,324,7221,1189,1183,534,65,112,1765,725,19067,2184,2632,916,2516,744,3857,858,159670,6269,7016,1224,818,580,86761,3996,103345,4692,11958,1830,20797,2556,3482,884,2190,1018,8144,1652,4171,1228,712,509,5719,1023,17119,2152,8951,1585,4884,1401,15218,1940,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1973939,15899,88357,4967,163044,7089,151671,6558,51089,4266,232466,8096,104745,5369,32534,2991,98595,6169,169036,7326,456828,10520,208741,8826,101347,5687,115486,5772,1345576,15329,74290,4369,117305,5928,142262,6236,45924,4056,212636,7836,74406,4567,26601,2726,79989,5489,123732,6257,212945,7543,185062,8241,50424,4145,0,198,71902,5073,4574,1016,12528,1872,3100,959,2393,737,7666,1656,4835,1426,459,297,5254,1081,14136,1890,7789,1257,3517,882,5651,1088,0,198,118902,6517,550,322,2163,780,1631,673,237,223,4008,1164,2477,839,1154,597,3778,914,4512,1100,67621,4428,5573,1213,25198,2665,0,198,327332,8900,770,397,8700,1540,1337,564,159,154,1794,703,16560,2373,3687,1171,3813,1101,5555,1187,161329,6481,7465,1430,677,402,115486,5772,110227,5418,8173,1668,22348,2828,3341,1145,2376,895,6362,1302,6467,1231,633,305,5761,1323,21101,2454,7144,1473,7124,1572,19397,2070,0,198,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643104,6412,15669,1857,44056,2849,60013,2992,14678,1766,86877,4920,25103,2218,11047,1397,40876,3098,58775,3842,176995,5887,54379,3789,26075,2438,28561,2216,386419,6497,6612,1068,23544,2095,54586,2801,12685,1631,77975,4522,16549,1838,8599,1306,33580,2654,39034,3645,60199,3246,43942,3656,9114,1484,0,157,24883,2429,1812,684,4429,800,1287,464,1199,629,2514,700,522,332,377,278,1820,646,4828,1083,2559,786,2133,687,1403,664,0,157,79549,4631,444,261,467,343,595,315,198,206,1708,587,1040,531,683,282,2430,818,2636,645,58752,3796,2710,656,7886,1243,0,157,91759,4120,401,259,2161,591,1857,654,0,157,373,235,5710,1188,587,285,697,360,1647,633,47931,2916,1635,584,199,151,28561,2216,60494,3521,6400,939,13455,1691,1688,438,596,256,4307,1123,1282,567,801,415,2349,583,10630,1625,7554,1332,3959,1103,7473,1109,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2894566,15094,14335,2065,195395,7667,147304,6287,58101,4404,279098,9000,128092,7498,67052,4312,175054,6965,425233,12788,672698,12044,234397,8889,161489,6991,336318,9084,1695699,17738,6838,1347,143588,7268,132024,5951,51489,4218,252443,8247,77845,5408,52706,4153,133235,5631,314033,10796,267035,7368,196041,9047,68422,5041,0,204,96621,5030,1977,746,14344,1814,4432,1200,3288,935,8788,1751,4403,1432,974,429,8490,1843,27136,2942,12002,1926,4865,1140,5922,1395,0,204,284255,7821,239,191,3706,1224,3129,930,691,352,7243,1781,3673,1083,2652,642,10681,1686,21577,2258,156107,5974,9906,1603,64651,4355,0,204,668382,13809,193,160,11103,1781,4907,1102,88,112,2340,842,35077,3985,8672,1405,13424,2175,28576,2771,213007,8127,13334,1757,1343,563,336318,9084,149609,6357,5088,1457,22654,2309,2812,801,2545,809,8284,1493,7094,1373,2048,771,9224,1509,33911,3303,24547,2361,10251,1815,21151,2571,0,204,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3284720,14771,12762,1947,181554,7392,304968,9208,83990,5642,371018,10659,117610,5510,71706,3925,261132,8191,416187,10124,903675,13656,274286,8894,153659,6297,132173,5556,2144400,16080,7474,1533,116754,6268,289298,9230,75414,5127,338992,10217,79175,4437,59222,3962,216549,8051,315017,8263,353208,9752,228315,8504,64982,3846,0,204,95598,5760,848,555,13694,1967,5789,1535,3275,884,11443,1847,2010,748,1027,561,10651,1598,23147,2401,10121,1894,8466,1656,5127,1085,0,204,410039,9556,396,299,2189,724,3353,727,761,502,6305,1492,1811,550,3821,1065,13195,1852,19236,2035,290172,9373,18192,2125,50608,3757,0,204,418112,10014,167,151,7281,1297,1507,679,271,234,1629,660,28870,2708,4684,865,5725,1068,6562,1388,221336,7063,7181,1192,726,426,132173,5556,216571,7344,3877,978,41636,3317,5021,1096,4269,1094,12649,1778,5744,2080,2952,803,15012,2075,52225,3992,28838,2825,12132,1717,32216,3249,0,204,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4191878,19640,56829,3473,194973,6302,712636,11604,103602,4780,494540,11983,173714,6136,65919,4156,221325,7000,381172,8221,1023530,13635,400644,8756,206364,6603,156630,5966,2919238,18516,37293,2991,126814,5716,683215,11618,93309,4434,452141,11541,121384,4943,52181,3601,171742,6323,287857,6499,454543,9996,347830,8692,90929,4471,0,167,146003,6329,4822,962,21265,2287,10351,1617,5261,1086,17963,2438,5444,1036,1078,379,11280,1851,30716,2655,16386,1897,9632,1372,11805,1654,0,167,396401,9207,665,306,1906,596,9445,1525,784,409,7437,1368,3064,759,3984,859,19453,2550,10302,1467,259196,6558,16240,1966,63925,3066,0,167,502244,10554,902,303,9756,1123,2028,667,371,334,1115,370,37062,2842,6180,1010,3425,843,6933,1172,263213,7658,13323,2443,1306,536,156630,5966,227992,6041,13147,1345,35232,2869,7597,1223,3877,866,15884,1595,6760,1191,2496,674,15425,1647,45364,3057,30192,2520,13619,2068,38399,3124,0,167,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2728881,14478,68563,2754,143153,4804,368974,7658,80972,3949,312709,7756,122270,5356,49098,3188,189731,6292,268147,7407,680110,10809,227347,7315,124168,5140,93639,3949,1824815,15682,32383,2025,91828,4187,351784,7604,72985,3891,283879,7471,84627,4742,40287,2920,154472,5700,206670,6296,263372,8052,190819,6490,51709,4149,0,143,105131,4333,6672,766,20121,1919,6639,856,3705,779,10346,1378,4708,877,1362,445,9954,1430,22042,2052,8439,1162,5673,960,5470,1196,0,143,289914,7513,719,287,1215,495,4488,777,1052,385,5247,1039,2562,675,2186,647,11041,1373,8296,1589,198043,6839,10706,1295,44359,2788,0,143,338350,8406,1069,372,7885,961,1232,493,168,176,2055,523,21344,1985,3406,773,3931,905,5225,1039,187592,6430,10433,1428,371,227,93639,3949,170671,5500,27720,1598,22104,2124,4831,871,3062,597,11182,1526,9029,1558,1857,596,10333,1259,25914,1874,22664,2206,9716,1361,22259,1798,0,143,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
