GEO_ID,B17026_001E,B17026_001M,B17026_002E,B17026_002M,B17026_003E,B17026_003M,B17026_004E,B17026_004M,B17026_005E,B17026_005M,B17026_006E,B17026_006M,B17026_007E,B17026_007M,B17026_008E,B17026_008M,B17026_009E,B17026_009M,B17026_010E,B17026_010M,B17026_011E,B17026_011M,B17026_012E,B17026_012M,B17026_013E,B17026_013M,NAME,B17026_001MA,B17026_001EA,B17026_002MA,B17026_002EA,B17026_003EA,B17026_003MA,B17026_004EA,B17026_004MA,B17026_005EA,B17026_005MA,B17026_006MA,B17026_006EA,B17026_007EA,B17026_007MA,B17026_008MA,B17026_008EA,B17026_009EA,B17026_009MA,B17026_010EA,B17026_010MA,B17026_011MA,B17026_011EA,B17026_012MA,B17026_012EA,B17026_013MA,B17026_013EA,state
0400000US30,253131,4418,8910,1346,7404,1196,8207,1253,9985,1554,11654,1589,12684,1518,4264,825,7793,1341,46297,3508,41624,2700,32056,2629,62253,3103,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,17318,2303,10363,1695,15011,1770,15472,1997,18324,1910,19177,1824,7491,1186,10529,1417,79662,3355,74716,3138,61836,3329,140546,4263,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,30935,3477,18450,2637,26316,2949,26290,3132,30160,3964,28344,3332,12693,2735,21391,3074,112191,7703,93830,5766,66709,5534,169672,7244,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,8784,1453,4172,1186,6773,1615,7971,1422,9116,1577,12439,1781,3568,930,7274,1449,49436,2909,52316,3010,48949,2782,138703,4396,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,73704,5175,45725,3618,52130,3784,59508,4258,63982,4161,69220,4160,28831,2443,40469,2963,281305,7547,270828,8012,254565,7487,951137,12818,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,33714,3476,21428,2713,28156,2959,24999,2869,24963,2623,27525,2615,9297,1596,12056,1895,80806,4258,65879,4158,50205,3034,123470,5042,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,230021,7776,166790,6614,170764,6964,181415,7146,179524,6526,169471,6192,68422,4817,102404,5297,662933,13102,593630,10582,490497,11298,1591765,18048,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,131805,6792,92181,5704,101253,5396,106638,6104,119520,6674,118074,6734,50606,4456,67097,4610,419083,12662,342549,10572,259760,8447,646998,13202,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,7273,1315,2856,619,3676,822,5186,1002,6273,1159,6561,1043,2872,864,3666,1049,28437,2074,26654,2322,24189,1910,57576,2566,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,151616,5988,99672,5132,99080,4740,104939,4786,111218,4828,117908,4966,49300,3382,77802,4188,513475,10781,453729,8236,353126,8978,784062,11286,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,50168,3307,34402,2585,37601,2754,43172,3301,45793,2309,47203,2703,20325,2052,27305,2233,174979,5380,142512,5767,104141,4214,230254,5000,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,45729,3702,33135,3317,35339,3881,37755,3173,39948,3325,47248,3790,15100,1907,24433,2743,166647,6582,137116,6504,109238,4535,265058,6757,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,126786,6152,88382,4650,91688,4650,96376,4800,112299,5721,124153,4903,54763,3623,81749,3909,544025,10230,489709,10335,395773,8595,987998,12720,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,11643,1886,9068,1394,6336,1334,7037,1347,10704,1773,7932,1303,4952,1132,5607,1204,34987,2916,35104,2903,32881,3057,89930,4328,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,71348,4822,49719,4439,50684,4016,57230,4495,56712,4847,61516,4509,21934,2388,36596,3826,208565,8354,168537,7073,127645,6918,291202,8752,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,7300,1425,6428,1184,6430,1258,7235,1320,7925,1570,9448,1112,2652,685,5250,1048,36920,2443,35937,2693,28296,2270,56858,2743,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,91749,4685,59915,4323,71705,4468,71396,4788,77534,5224,81732,5264,31357,3138,46207,3584,293273,10027,241780,8360,169652,6703,389386,9852,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,346859,9638,246684,8781,292658,10819,288319,9673,288937,9700,294241,9439,112686,6139,171005,7400,983835,19666,791093,16973,623097,15217,1731903,19390,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,26102,2564,21149,2534,21866,2740,22599,2339,26543,2930,29204,2940,13532,1721,20445,2689,133509,5964,105829,5460,77986,4006,163714,4495,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,4007,928,2509,642,4611,860,5445,947,5467,959,6021,1086,2836,702,4042,732,26269,1904,24343,1760,21628,1781,54441,2255,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,69893,4980,43041,3716,52346,3816,62183,4663,63975,4055,67638,4989,27888,2681,42484,3393,294618,9905,271848,8413,225844,6766,789156,11385,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,63334,3816,45001,3676,52297,4358,52632,4101,59376,3828,59651,3608,23648,2404,37897,3314,265526,7957,236510,8193,196508,6697,607471,9852,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,25664,2436,19198,2168,20465,2119,21639,2582,23808,2282,23550,2151,8455,1332,14974,1819,89441,3859,72396,3626,54184,3380,104035,4317,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,51300,3762,36868,2488,41135,2765,49763,2960,50944,3281,54455,2910,22682,1842,36778,2622,249644,6949,237512,6813,197550,5856,434296,8609,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,4133,1043,3460,1009,3719,781,3860,1104,4813,1022,6255,1579,2473,857,3090,828,21101,2023,22832,2201,18057,1940,48825,2952,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,201613,5770,84091,4565,91256,4218,80561,4097,68978,4447,58670,3432,21585,2021,30245,2423,134623,5376,61318,3850,26454,2658,44266,3370,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
