GEO_ID,B14007I_001E,B14007I_001M,B14007I_002E,B14007I_002M,B14007I_003E,B14007I_003M,B14007I_004E,B14007I_004M,B14007I_005E,B14007I_005M,B14007I_006E,B14007I_006M,B14007I_007E,B14007I_007M,B14007I_008E,B14007I_008M,B14007I_009E,B14007I_009M,B14007I_010E,B14007I_010M,B14007I_011E,B14007I_011M,B14007I_012E,B14007I_012M,B14007I_013E,B14007I_013M,B14007I_014E,B14007I_014M,B14007I_015E,B14007I_015M,B14007I_016E,B14007I_016M,B14007I_017E,B14007I_017M,B14007I_018E,B14007I_018M,B14007I_019E,B14007I_019M,NAME,B14007I_001EA,B14007I_001MA,B14007I_002MA,B14007I_002EA,B14007I_003EA,B14007I_003MA,B14007I_004EA,B14007I_004MA,B14007I_005MA,B14007I_005EA,B14007I_006MA,B14007I_006EA,B14007I_007MA,B14007I_007EA,B14007I_008MA,B14007I_008EA,B14007I_009EA,B14007I_009MA,B14007I_010EA,B14007I_010MA,B14007I_011EA,B14007I_011MA,B14007I_012MA,B14007I_012EA,B14007I_013EA,B14007I_013MA,B14007I_014MA,B14007I_014EA,B14007I_015MA,B14007I_015EA,B14007I_016MA,B14007I_016EA,B14007I_017MA,B14007I_017EA,B14007I_018EA,B14007I_018MA,B14007I_019EA,B14007I_019MA,state
0400000US29,199795,1635,77817,3127,5980,1011,4930,1273,5503,1173,4557,959,5704,1224,4532,1188,4435,1126,2958,770,4258,1090,3377,765,3643,821,4392,1017,4582,992,3469,988,12172,1723,3325,1031,121978,3214,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,27474,921,12042,1504,613,351,678,497,192,153,752,558,555,453,1296,610,479,285,1390,615,517,274,726,485,1158,644,254,198,61,72,1157,507,1717,443,497,459,15432,1503,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,160354,1450,64463,2353,5380,1512,4091,929,4581,1151,3739,961,3375,825,4797,903,3997,837,3645,883,2851,807,2979,822,4366,1086,2462,685,2868,872,3853,732,10813,1659,666,377,95891,2150,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,691391,2922,240349,6081,11529,2116,15798,2208,15023,2289,15801,2247,16494,2965,15850,2524,13411,2177,13880,2252,11184,1870,14483,2102,16781,2515,13104,1903,12368,1646,19490,2969,32894,4053,2259,1238,451042,5677,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,36870,1190,15194,1603,2027,580,787,492,1032,475,720,362,1121,559,226,243,444,280,775,400,606,369,831,409,1006,467,592,348,715,323,612,381,2895,1141,805,549,21676,1491,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1518375,3420,472863,7219,39412,3570,29162,2799,25133,2943,27962,2283,25361,1992,27516,2529,21555,2277,23657,2752,21091,2437,22180,2311,25705,3270,23228,2527,26908,2042,28420,2518,96325,5428,9248,1344,1045512,6912,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,922987,2633,309664,6458,17266,2580,16159,2456,19824,2429,14115,2295,14720,2174,21445,2285,17527,2301,18849,2441,15576,1797,16253,2269,17508,2259,16743,2177,15332,1973,15398,1953,65584,5165,7365,1233,613323,6517,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3319105,5019,1023778,10144,58618,3851,58959,3985,51883,3883,52824,3697,56006,3155,51017,3641,52291,3803,54505,3569,49541,3376,51497,3434,61738,3863,56792,3817,54668,2756,63482,3703,213745,7214,36212,3596,2295327,9511,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,765694,3812,263059,6435,19200,2530,21442,2780,19550,2511,16912,2243,17423,2354,15659,2298,16650,2426,19436,3073,14554,2530,15355,2398,14855,1953,14573,2794,10827,1715,12689,2190,31009,4226,2925,879,502635,6638,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13435,774,5135,777,152,138,122,91,240,221,603,333,331,238,364,193,236,120,0,143,150,101,253,219,434,225,238,122,95,67,429,394,1428,525,60,109,8300,990,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,338732,2409,130338,3634,8632,1402,9044,1333,8904,1449,8493,1333,7598,1167,6344,1250,6245,1219,6348,1087,7262,1218,7249,1349,7087,1465,7338,1224,5746,1229,6761,1218,22226,2289,5061,1099,208394,3847,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,321127,1612,120620,2736,8337,1294,9661,1489,8918,1605,9166,1435,7025,1192,6303,1119,7404,1198,8507,1288,7436,1356,6112,985,6514,1304,5914,1138,4921,1044,5385,1080,16519,1990,2498,875,200507,2815,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,434535,2158,161816,3976,7592,1576,10520,1913,12222,1829,10583,1808,8155,1496,11111,1660,10306,1892,9537,1457,10786,1810,9122,1563,8855,1685,9685,1522,7849,1531,9074,1667,24218,2974,2201,809,272719,4281,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,704951,3099,253565,5020,14629,1821,14834,2040,14720,2131,16096,2023,13563,2018,15177,1898,14896,1976,11934,1878,14059,2029,15838,2085,14354,1817,14807,1791,12892,1783,13551,1948,46876,3624,5339,1279,451386,5351,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,127693,1011,47078,1718,2541,998,2064,849,2860,893,2614,881,2194,823,3718,1019,3456,987,1951,767,1961,818,1861,668,2744,758,2075,640,3424,839,2692,863,10117,1412,806,521,80615,1906,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,225046,2943,73603,3135,4262,1410,4963,1261,4185,1059,5803,1567,6757,1958,4110,1278,4725,1397,4653,1297,4082,981,4217,1206,3532,1122,2847,973,2667,812,3578,1346,11354,1705,1868,752,151443,3356,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,21207,1241,8138,933,380,233,528,272,365,256,359,234,452,345,484,417,269,183,576,311,771,425,277,193,489,304,252,194,718,476,681,400,1273,533,264,255,13069,1361,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,275462,3140,87335,4352,5095,1447,7180,1695,5799,1238,5503,1699,7252,1606,4734,1351,5878,1471,5651,1421,7052,1705,3793,969,4829,1024,4107,1399,4405,1184,3526,1041,11465,2204,1066,638,188127,4217,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9210744,9226,3211391,18355,199921,7705,212729,8825,208117,8539,190703,6276,192673,8097,197175,7926,197814,9420,179708,8343,178414,6254,176242,7335,179264,8593,167023,7086,163641,6571,183111,8324,527966,14403,56890,5803,5999353,18900,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,346122,2002,134871,3667,6676,1253,9983,1631,5986,1311,10036,1439,7153,1347,8561,1685,9092,1718,7902,1526,7482,1373,6748,1587,7655,1462,7187,1206,7505,1262,6940,1537,23778,2902,2187,661,211251,3740,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8815,520,4094,708,232,146,226,163,137,96,86,94,298,187,43,66,254,191,22,42,235,167,127,144,9,19,251,197,169,159,240,307,1526,479,239,283,4721,671,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,607589,3665,206125,5835,12294,2353,13512,2260,12422,2034,10747,2090,11327,1857,11706,2417,13205,2083,9457,1444,8550,1676,10331,1694,10284,1630,10405,1723,10626,2044,11788,2461,40816,4272,8655,1889,401464,5552,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,732379,2659,273201,5480,16108,2478,20120,2617,15598,1867,15258,1711,18214,2223,14849,2128,19514,2710,14505,2052,15035,2311,17396,2398,15680,1901,16286,1628,11827,1462,17011,1925,41203,3858,4597,1331,459178,5890,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,20036,1096,8593,1129,1067,500,367,367,331,304,537,404,366,305,194,142,375,229,793,576,190,130,301,338,113,93,201,151,225,177,347,329,2778,860,408,318,11443,1308,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,320508,1913,126371,2856,8099,1146,11109,1652,6304,1170,8132,1251,8295,1241,8085,1296,7512,1165,5923,1162,7659,1323,7056,1277,6602,1116,6155,884,6191,1082,7451,1410,18350,2226,3448,915,194137,3047,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,47948,912,18927,1527,821,366,1162,851,816,389,1066,459,1078,594,1408,492,1342,551,1366,609,1254,440,810,396,866,472,1276,861,601,311,1297,689,3374,910,390,270,29021,1421,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3541398,5655,982694,8929,55670,3744,44956,3089,46078,3402,39605,2840,51265,3541,48941,3186,46812,3394,57098,3268,56357,3774,51403,3237,51456,2858,56066,3382,48224,3502,54532,3599,239325,6752,34906,3194,2558704,9020,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
