GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001MA,B19037H_001EA,B19037H_002MA,B19037H_002EA,B19037H_003EA,B19037H_003MA,B19037H_004EA,B19037H_004MA,B19037H_005EA,B19037H_005MA,B19037H_006EA,B19037H_006MA,B19037H_007MA,B19037H_007EA,B19037H_008MA,B19037H_008EA,B19037H_009EA,B19037H_009MA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012MA,B19037H_012EA,B19037H_013EA,B19037H_013MA,B19037H_014MA,B19037H_014EA,B19037H_015EA,B19037H_015MA,B19037H_016MA,B19037H_016EA,B19037H_017EA,B19037H_017MA,B19037H_018EA,B19037H_018MA,B19037H_019MA,B19037H_019EA,B19037H_020EA,B19037H_020MA,B19037H_021EA,B19037H_021MA,B19037H_022EA,B19037H_022MA,B19037H_023EA,B19037H_023MA,B19037H_024EA,B19037H_024MA,B19037H_025MA,B19037H_025EA,B19037H_026EA,B19037H_026MA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029EA,B19037H_029MA,B19037H_030MA,B19037H_030EA,B19037H_031EA,B19037H_031MA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034EA,B19037H_034MA,B19037H_035EA,B19037H_035MA,B19037H_036MA,B19037H_036EA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039EA,B19037H_039MA,B19037H_040EA,B19037H_040MA,B19037H_041MA,B19037H_041EA,B19037H_042EA,B19037H_042MA,B19037H_043EA,B19037H_043MA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048EA,B19037H_048MA,B19037H_049EA,B19037H_049MA,B19037H_050EA,B19037H_050MA,B19037H_051EA,B19037H_051MA,B19037H_052MA,B19037H_052EA,B19037H_053EA,B19037H_053MA,B19037H_054EA,B19037H_054MA,B19037H_055EA,B19037H_055MA,B19037H_056MA,B19037H_056EA,B19037H_057MA,B19037H_057EA,B19037H_058EA,B19037H_058MA,B19037H_059EA,B19037H_059MA,B19037H_060EA,B19037H_060MA,B19037H_061EA,B19037H_061MA,B19037H_062EA,B19037H_062MA,B19037H_063MA,B19037H_063EA,B19037H_064EA,B19037H_064MA,B19037H_065EA,B19037H_065MA,B19037H_066MA,B19037H_066EA,B19037H_067MA,B19037H_067EA,B19037H_068EA,B19037H_068MA,B19037H_069MA,B19037H_069EA,state
0400000US13,2113444,12920,79656,5287,18921,2412,6661,1425,8805,2239,7428,1703,4636,1141,5669,1770,3703,1037,5611,1636,5044,1483,4290,858,4927,1158,2213,721,776,478,810,627,88,146,74,127,669316,9556,37633,3780,21966,3097,23878,2703,26264,2744,26033,3638,30449,3694,33260,3956,32201,3222,30148,3181,61997,4926,77560,5536,104828,5702,68084,6159,34421,3550,32155,3435,28439,3060,872942,7374,56283,4342,35044,3315,31343,2733,34802,3552,31956,3081,36167,3638,39263,3746,34740,3392,30074,3010,68775,4074,106242,5875,118612,5136,83997,4945,53488,4292,55665,4042,56491,3999,491530,6137,32280,2786,49478,3475,42370,2793,41726,3717,35235,3460,32651,2721,29935,2433,27939,2446,21099,2300,38606,3173,41451,2839,40476,3189,20067,2250,13433,1632,12607,2011,12177,1603,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,139054,3164,6344,1109,628,304,136,128,212,153,528,428,868,427,521,427,419,236,131,114,361,323,747,486,1055,493,606,407,0,187,0,187,29,49,103,164,41492,2313,3599,1629,960,574,838,454,1346,502,1156,658,1758,689,1541,857,2566,690,2446,710,3316,965,6231,1227,6775,1442,3661,1016,2315,1088,1653,718,1331,488,59325,2088,3868,1046,1509,523,1348,615,1815,612,1560,605,2402,1278,1791,619,2720,836,2778,893,5226,1197,6235,1241,7655,1339,6214,1211,3464,840,5661,1382,5079,978,31893,1250,1461,599,2303,704,2309,678,2064,726,1157,386,1334,464,1331,414,1514,922,1590,636,3193,715,2676,625,4129,900,2248,702,1156,382,1771,630,1657,579,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,514805,5358,25915,2600,4533,1373,2728,838,3488,977,2384,765,3375,1192,2047,837,1785,999,876,341,1203,726,1766,890,994,911,575,402,161,163,0,195,0,195,0,195,166014,4124,12168,2144,6901,1465,7936,1704,8611,1181,8188,1479,10849,1956,9270,1616,9613,1546,10419,1834,14798,2142,21250,2546,23522,2487,13271,2634,3718,1049,3688,1073,1812,816,202393,3114,14353,2104,9140,1333,8456,1684,9607,1685,12062,2265,10016,1526,11069,1912,10106,1576,8196,1278,17260,2034,23530,2532,26874,2598,18675,2074,9868,1591,6757,1392,6424,1448,120483,2468,7111,1370,11571,1616,13423,1807,10897,1516,11663,1700,8741,1340,7478,1285,6295,1155,6436,1049,10207,1693,9533,1281,8059,1207,4964,1183,1557,516,1891,598,657,337,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3334107,12174,104684,5053,24403,2805,9676,1513,9457,1857,9098,1605,6474,1143,7286,1413,4412,1053,5830,1346,3852,1009,6694,1233,7692,1436,6944,1529,1279,433,595,366,556,331,436,263,1030388,9508,47493,4027,28664,2826,30933,2911,36192,3430,34557,3134,40871,3635,40624,2996,45488,3502,42788,3319,91299,4379,128695,5324,163601,6077,116667,5376,60853,3163,65389,4276,56274,3589,1370055,7694,66674,4043,42087,3196,44608,3106,47071,3692,42860,3527,47042,3252,50493,3195,52561,3319,49227,3375,106909,4150,153534,5749,204556,6695,150533,4976,96274,4726,103235,5580,112391,4758,828980,6772,44611,2863,68783,4062,81620,4409,75997,4104,66200,3371,58216,3134,47286,3030,42836,2641,39913,2677,62985,3793,70094,3628,66588,3459,39618,2518,20846,2047,19256,1929,24131,2991,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2092704,9400,89577,4356,21072,2248,10100,1755,6855,1344,7687,1574,7648,1562,7737,1581,4674,975,3913,948,5183,1398,5626,1278,4325,951,3017,852,969,466,436,379,92,98,243,295,653265,7465,38298,3074,24042,2676,28194,2848,29123,2562,28147,2438,37679,3756,33776,2750,35318,3597,34609,2848,67561,4275,91984,4269,98144,5093,52875,3600,25461,2979,15167,2245,12887,1838,859221,6088,50116,3284,33801,2766,32575,2883,36281,2890,39485,2762,42101,3126,40695,2849,41996,2776,37188,2879,79788,4344,103054,3990,128288,5353,81015,4830,43535,3130,36271,3153,33032,3027,490641,4152,26637,2479,50298,3087,48898,2614,49105,2785,43561,2857,39533,3020,30179,2445,27916,2353,23446,2231,40520,2610,39505,2030,33672,2491,17597,1747,6743,1297,6747,1246,6284,1051,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1118930,6271,57810,3312,11773,1753,7346,1545,5141,1032,5848,1008,4475,910,3846,714,2858,1286,3280,1007,2231,683,4522,1074,4239,1181,1505,500,648,442,25,43,63,73,10,19,341733,4776,16861,2453,11101,1441,10934,1377,13459,2001,15420,2001,19467,2422,17905,1670,20867,2024,15109,1701,34166,2537,47099,2836,57991,3149,28841,2460,13594,1978,11151,1661,7768,1355,439628,3800,21695,2095,16295,1536,14125,1399,17001,1716,16435,1448,21276,1889,19121,1802,20920,1894,18035,1895,40169,2437,55823,2350,69142,3220,48329,2749,23462,1815,20956,2188,16844,1653,279759,2921,17489,1519,29973,2188,29558,2105,23807,1654,25380,1728,21178,1647,19674,1488,16003,1423,12988,1468,22896,1951,21288,1740,17676,1492,8984,1145,4306,756,4485,749,4074,730,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,916400,5449,47435,2865,9968,1559,5247,1295,3957,977,4670,1188,4299,1145,2651,856,3749,1034,2298,707,2248,760,3970,879,2479,870,853,387,562,345,390,524,94,119,0,168,283024,3987,13395,1600,9322,1517,9885,1473,14304,1963,12728,1651,14526,1950,14384,1516,17310,2294,15194,2249,26365,2408,37458,3215,44187,2958,26312,2424,11001,1688,8663,1477,7990,1223,364671,4083,17920,1891,12075,1551,12343,1623,13948,1652,16795,1953,15857,1739,15981,1811,17460,1669,15480,1628,30801,2152,42016,2828,56155,2986,38861,2307,20839,1915,21149,2062,16991,2003,221270,3373,12253,1431,20269,1513,22428,1958,18422,1723,17437,1379,17830,1663,12846,1428,13723,1523,10896,1193,18030,1814,17858,1516,17973,1695,8928,1220,4436,860,3543,685,4398,926,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1480088,8037,60387,3818,15698,1978,6990,1559,5363,1256,5156,1105,4265,996,4658,1230,2954,789,4105,1392,3157,985,3328,982,2573,750,1435,659,365,333,340,347,0,189,0,189,463442,6341,42386,3034,24042,2291,24228,2755,25028,2708,25114,2496,23859,2766,22763,2753,26870,2998,24032,2682,38842,3138,54847,2978,65237,3480,32173,2827,14314,1839,10335,1621,9372,1474,602375,5564,56562,4131,34119,2998,30806,2865,30194,2251,26605,1983,30841,2836,27221,2276,27963,2497,25929,2308,50088,3413,67947,3868,71815,3688,48997,2946,29943,2258,23949,2253,19396,1775,353884,3730,34580,2676,41175,2790,40352,2355,32949,2333,29655,1847,27230,1925,21895,1988,18584,2016,16291,1811,24597,2135,22842,1924,19782,1436,10686,1316,5399,863,2889,675,4978,1118,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1088796,6682,47722,2866,9990,1416,4622,1347,4821,1294,4586,1248,3107,1000,3747,1115,2332,944,2022,824,1425,551,3051,1074,4609,1207,2023,552,846,497,78,95,349,390,114,170,337412,5156,21121,3035,13435,2132,9838,1706,13531,1978,12182,2059,15150,2247,14949,2245,16039,1881,14330,2066,28880,2936,43646,3822,56032,3825,35064,2874,18542,2380,13980,2090,10693,1773,439443,4758,30416,2928,19626,1998,16728,2275,17485,1942,20586,2419,18234,2339,18006,2390,19032,2338,18812,1963,30921,2900,45420,3352,64357,3865,44650,3418,25551,2381,27595,2491,22024,2086,264219,3304,20104,2252,29558,2071,26192,2353,24821,1783,21035,2126,18634,2208,16096,1770,12640,1578,11032,1346,17947,1825,18545,2027,19481,1795,11563,1487,6718,1223,4666,955,5187,811,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,531992,4900,18732,1945,3192,821,2356,853,1397,548,2645,955,2222,810,1215,486,859,411,896,422,728,431,1327,663,804,448,541,397,320,312,230,349,0,157,0,157,149042,3118,9052,1769,7710,1634,5890,1183,8521,1105,8804,1458,7241,1282,7271,1146,8531,1575,8644,1383,13893,1380,19186,2015,22156,2141,11377,1672,4102,756,3791,1045,2873,870,233286,3200,16276,1849,12216,1517,11345,1529,12014,1443,10367,1343,11050,1318,11206,1487,10295,1455,8768,985,19393,1787,25009,2222,34749,2663,21509,2140,11146,1487,9718,1529,8225,1197,130932,2249,9502,1380,16064,1641,13439,1305,13352,1743,11442,1413,8139,1138,6831,957,6042,845,7187,1150,8786,1104,9998,1272,10521,1245,3764,776,2286,639,1678,587,1901,482,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1263331,7665,29625,2498,4380,1063,2162,639,1122,354,1932,744,1637,843,1853,624,1488,886,1500,551,1544,666,2488,736,3242,919,3513,1033,1527,723,479,259,620,374,138,240,357770,5963,10903,1822,5824,1423,6037,1367,6937,1504,9713,2052,9300,1486,10952,1785,11595,1826,10175,1784,30519,2881,40407,2898,57708,3405,51123,3428,34267,3154,32717,2572,29593,2391,555009,5202,17506,2243,11102,1824,11752,1584,13685,1944,10325,1876,17612,2341,10779,1452,15881,2200,13915,1826,34658,2655,49092,3571,77450,4738,68895,3623,54771,3061,68489,4012,79097,3538,320927,4527,15701,1539,23444,2344,23307,2721,22122,2086,18129,1720,16539,1934,16151,1843,13729,1456,14270,1911,25013,1765,31403,2574,34015,2404,21439,2144,13842,1944,14784,1687,17039,1674,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2032259,8588,50089,3385,11794,1835,2939,938,2711,925,3867,1006,3022,1044,3107,883,3620,1176,2191,892,2264,751,3741,1094,4499,981,3605,860,1359,579,517,361,677,502,176,158,590685,6772,20545,2188,13852,2155,14573,2366,15317,2523,13370,1933,19030,2435,18765,2227,21675,2779,20425,2414,43393,3854,65103,4107,97527,4990,76908,3820,50427,3450,53473,3303,46302,3204,876367,6604,38668,2645,28677,3051,23932,2871,25188,2824,25654,2705,25573,2307,24905,2508,28250,2571,27590,2731,56455,3544,81463,4102,122122,5536,105890,5714,73631,3944,89099,4112,99270,4003,515118,5217,35485,2868,52585,3087,45217,3109,43948,3469,35534,2398,32102,2737,25694,2419,24354,2177,21996,2283,35886,2575,44213,2580,42422,2567,26910,1970,12959,1471,17896,1727,17917,1661,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3012696,12256,105135,4502,24564,2439,12638,1766,12405,1985,10380,1647,8306,1243,7212,1115,6004,1220,4640,903,3966,897,4845,1028,4098,994,4230,1070,1311,485,270,247,169,240,97,153,860138,7877,50810,3301,35106,2904,38652,3541,40832,2855,39295,3021,44126,2697,43667,3064,40054,2984,38925,2796,80260,3920,105612,4985,130081,4710,81103,3476,38846,2696,30710,2420,22059,2451,1281131,8332,80533,4092,49159,2836,49292,2569,55112,2545,50794,3019,58324,3075,57163,3114,61687,3276,55175,3058,108960,4327,150248,5268,188048,5230,121974,3898,68108,3534,68426,3590,58128,3335,766292,5920,43807,2705,69458,3468,73080,3181,76097,3653,67371,3357,60353,3516,49369,2475,48082,2419,36275,2349,64155,2876,61717,3034,54705,2471,27245,2088,13680,1314,10931,1179,9967,1347,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1842365,7098,64471,2990,10967,1885,6435,1161,6125,1022,3944,803,4636,846,4949,1100,4790,1037,3285,614,3199,857,6384,1276,5273,867,2851,607,712,345,248,183,405,292,268,199,584270,4843,22167,2150,15360,1759,15773,1597,18122,1850,19454,1992,25435,2173,22374,2212,29376,2369,24338,1985,54868,3329,80961,3643,100255,4073,67103,3761,35426,2494,30359,1828,22899,2187,764214,4550,33105,2150,22000,1822,20357,1655,24248,1852,25925,2189,26208,1785,31694,2515,30859,2070,29118,1833,64334,3312,90038,3490,123427,4406,88829,3382,55529,2748,50326,2739,48217,2800,429410,3728,30408,2121,38453,2239,40270,1999,37632,1982,33414,2555,28096,2168,26507,2131,21716,1564,21770,1712,34850,2318,39105,1859,36222,2160,17570,1368,8995,1133,7414,883,6988,890,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,668556,6411,22335,2660,5739,1374,2447,998,1398,564,1765,866,1892,858,2063,994,1267,703,2079,896,362,213,784,538,1443,828,604,422,398,386,94,122,0,206,0,206,197559,4675,10855,1745,6306,1411,7025,1536,9327,1667,9350,1570,13222,2094,12269,2112,11773,1899,9794,1896,19384,2429,26919,2618,30897,3239,15006,2225,6760,1381,4933,1072,3739,784,269277,4656,21078,2394,13507,1828,12708,2252,12924,1864,12009,1803,13161,1862,12890,2161,11646,1942,11269,1663,23864,2457,30813,2806,33669,2681,24733,2712,10773,1795,12811,2085,11422,1914,179385,3298,14469,1643,21487,2196,20012,2252,16771,1582,15003,1943,11625,1705,11463,1343,9076,1402,7746,1280,13185,1803,11652,1299,12241,1523,5249,1108,4059,779,2638,716,2709,802,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1957216,10147,86924,4709,18530,1971,7318,1276,9126,1933,10640,1807,7517,1823,6866,1420,4897,1214,4523,960,4373,1172,4918,1071,4794,1258,2000,704,728,435,427,398,185,193,82,100,601077,6366,35252,2859,24376,2657,27313,2383,27477,2684,29932,3308,33587,2933,33085,2984,33854,3338,26862,2343,61625,4120,70866,3608,84818,4706,48946,3338,25646,2559,23636,2435,13802,1879,785992,5508,51430,3539,30516,2688,32829,2641,33658,3002,35248,3208,35081,2892,37572,2749,42575,3140,36540,2548,70920,3502,84021,4335,110826,3788,70686,4181,42397,3371,37204,2734,34489,2600,483223,4825,32050,2211,50643,3460,47590,2808,45594,2914,38822,2836,37371,3049,31214,2078,28881,2470,21688,1983,38270,2302,36826,2666,35044,2526,15878,1881,8080,1195,7260,1131,8012,1248,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,368788,4385,18973,2389,2792,876,1522,625,2071,813,2215,854,2619,1016,1047,579,481,329,1619,788,1456,1154,1058,569,1064,602,998,791,0,165,31,47,0,165,0,165,103610,3006,4949,1076,5285,1054,4321,1078,6444,1179,5995,1234,6075,996,6239,1143,6276,1427,4795,991,11158,2116,12910,1823,15570,1784,6356,1141,3479,1009,2205,719,1553,539,153653,2677,9199,1347,7407,1415,8029,1319,7846,1376,8151,1372,7713,1126,7328,1284,7474,1232,8722,1187,12501,1953,18285,1906,21465,2148,13381,1853,6220,1193,5390,951,4542,1088,92552,2126,6684,1165,10900,1492,8830,1212,8514,1112,7151,1165,5974,1149,5342,1102,5097,844,5809,1049,7974,1207,7301,1112,5492,990,2682,657,1741,596,1341,447,1720,649,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
