GEO_ID,B06009_001E,B06009_001M,B06009_002E,B06009_002M,B06009_003E,B06009_003M,B06009_004E,B06009_004M,B06009_005E,B06009_005M,B06009_006E,B06009_006M,B06009_007E,B06009_007M,B06009_008E,B06009_008M,B06009_009E,B06009_009M,B06009_010E,B06009_010M,B06009_011E,B06009_011M,B06009_012E,B06009_012M,B06009_013E,B06009_013M,B06009_014E,B06009_014M,B06009_015E,B06009_015M,B06009_016E,B06009_016M,B06009_017E,B06009_017M,B06009_018E,B06009_018M,B06009_019E,B06009_019M,B06009_020E,B06009_020M,B06009_021E,B06009_021M,B06009_022E,B06009_022M,B06009_023E,B06009_023M,B06009_024E,B06009_024M,B06009_025E,B06009_025M,B06009_026E,B06009_026M,B06009_027E,B06009_027M,B06009_028E,B06009_028M,B06009_029E,B06009_029M,B06009_030E,B06009_030M,NAME,B06009_001EA,B06009_001MA,B06009_002MA,B06009_002EA,B06009_003MA,B06009_003EA,B06009_004MA,B06009_004EA,B06009_005MA,B06009_005EA,B06009_006EA,B06009_006MA,B06009_007EA,B06009_007MA,B06009_008MA,B06009_008EA,B06009_009MA,B06009_009EA,B06009_010EA,B06009_010MA,B06009_011EA,B06009_011MA,B06009_012EA,B06009_012MA,B06009_013MA,B06009_013EA,B06009_014MA,B06009_014EA,B06009_015EA,B06009_015MA,B06009_016EA,B06009_016MA,B06009_017EA,B06009_017MA,B06009_018EA,B06009_018MA,B06009_019MA,B06009_019EA,B06009_020MA,B06009_020EA,B06009_021EA,B06009_021MA,B06009_022MA,B06009_022EA,B06009_023EA,B06009_023MA,B06009_024MA,B06009_024EA,B06009_025EA,B06009_025MA,B06009_026EA,B06009_026MA,B06009_027MA,B06009_027EA,B06009_028EA,B06009_028MA,B06009_029EA,B06009_029MA,B06009_030EA,B06009_030MA,state
0400000US13,6308961,10090,989332,19201,1849141,24502,1731523,22390,1119648,20805,619317,14405,2962165,27345,550889,15317,1076456,18335,782701,15395,355113,10890,197006,8638,2481808,26930,194806,8162,590300,16889,768126,18982,604830,16390,323746,11061,91370,7953,9131,2745,19141,2546,29018,3967,22902,3718,11178,2859,773618,17551,234506,11437,163244,9776,151678,10787,136803,8684,87387,6584,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,939512,1375,88388,4889,267463,6668,310387,6755,180231,6372,93043,4123,448300,9925,35553,3005,155048,6057,140866,5897,80983,4283,35850,2744,253770,5210,6814,1370,46430,3395,98844,4778,60387,3741,41295,2839,26092,2678,2725,954,7258,1517,8338,1257,4905,1160,2866,808,211350,8855,43296,3481,58727,4200,62339,4365,33956,2523,13032,1886,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,998460,2711,113699,5124,275033,9496,357633,8098,174646,7146,77449,5233,358424,9568,30846,3039,112016,5986,138143,5882,57278,4431,20141,2688,551570,8866,47738,3773,144431,6357,201299,7128,106491,6087,51611,3695,10181,1942,520,412,1728,725,5279,1623,1920,827,734,313,78285,4709,34595,2957,16858,2371,12912,2355,8957,2258,4963,1476,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8521694,5022,1091581,14732,2351322,20269,2434927,23773,1645334,21698,998530,15910,5021946,25346,417701,10272,1540513,18734,1648736,21270,921842,17336,493154,12585,1847727,20604,185277,5556,401726,10242,499515,9534,448809,11569,312400,8316,97614,6845,23674,3482,24610,3086,24377,2488,14134,1895,10819,1691,1554407,17659,464929,12360,384473,10473,262299,8989,260549,10440,182157,8947,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4255459,5260,541807,11233,1509773,15629,1224663,17362,628173,12300,351043,10036,2720541,15890,303247,9575,1064859,12029,812663,14290,365419,10706,174353,6481,1273009,16397,159822,6415,378854,9755,371853,8233,224821,8249,137659,7027,26524,2669,2080,731,9236,1729,7784,1325,4583,1214,2841,942,235385,6526,76658,4645,56824,4886,32363,3480,33350,3098,36190,3579,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2027201,3883,190089,6628,670103,9740,643910,11449,358051,8594,165048,5691,1425018,9085,112540,4719,514871,8206,469084,10355,241282,7877,87241,4274,492780,8933,41364,2879,132262,4732,155189,5718,104047,4737,59918,3823,8628,1160,1379,650,2023,518,3005,766,1315,473,906,405,100775,4607,34806,3180,20947,2760,16632,2072,11407,2097,16983,1985,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1852094,3310,184722,6824,516483,9964,592782,9344,365541,8513,192566,7073,968473,11609,72361,3585,306180,6740,334703,9751,175856,5887,79373,4360,715018,9808,55006,3877,174937,5584,227850,6597,164295,5169,92930,4473,15424,1946,1004,430,3588,1014,5663,1017,3864,849,1305,533,153179,5475,56351,3858,31778,3334,24566,2581,21526,2847,18958,2451,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2922350,4214,495014,10448,996929,14885,814382,14311,359975,10352,256050,8388,1957145,14585,364865,9137,724719,13323,531682,11880,200636,7111,135243,5887,838949,13679,100973,4915,239425,8078,258834,8312,140426,6397,99291,4477,21343,2603,1671,936,6458,1383,7081,1430,3609,1259,2524,956,104913,4909,27505,2760,26327,2536,16785,2265,15304,1924,18992,2801,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2972737,4320,520701,11469,1024825,12169,799271,13665,415415,10704,212525,7977,2201618,11315,407862,9274,800290,11708,581325,12300,282159,9019,129982,5466,607298,10786,70777,3806,180697,6725,182584,7471,108970,5365,64270,4437,18476,2446,1172,500,5151,1299,5715,1248,4670,1445,1768,808,145345,6452,40890,4596,38687,4018,29647,3573,19616,2832,16505,1949,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942537,1811,85566,4099,314456,7312,274964,5647,168605,5521,98946,4127,560804,7385,58694,3301,222478,6489,167007,4858,80762,3827,31863,2861,335259,6990,18999,2385,80835,4308,96562,4319,78149,4267,60714,3388,10409,1386,1397,649,2055,586,3144,757,2817,818,996,384,36065,3275,6476,1164,9088,1360,8251,1474,6877,1337,5373,1169,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3915657,4054,435891,10932,1010843,15998,1024551,15498,800177,12212,644195,12531,1499351,18249,185402,7099,526473,13063,429417,10367,232590,7407,125469,5888,1682607,17920,102442,5637,356700,10336,440000,12630,415745,10904,367720,9029,47826,4374,2504,921,8101,1956,15307,2319,12431,1720,9483,1423,685873,10656,145543,7697,119569,7817,139827,6878,139411,6302,141523,5743,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4502048,2155,485372,11253,1165691,16004,1088475,17302,1004133,17102,758377,13184,2535593,17257,190423,7101,788385,12202,712520,13995,542906,12454,301359,7662,999262,15023,50554,3441,145879,6750,208981,7885,298108,8234,295740,9194,126590,6054,43284,3536,32920,2875,23908,2448,15198,1924,11280,1598,840603,15629,201111,7347,198507,9358,143066,6215,147921,7821,149998,6800,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6588324,4325,737996,13880,2028204,17202,2133855,18591,1037602,12877,650667,11007,4725240,16036,444120,11882,1562914,16238,1632313,17124,708936,11237,376957,8671,1319224,14613,166994,5183,350921,7140,395220,8134,230103,7907,175986,6065,45919,3251,7626,1249,10583,1429,13572,1869,9261,1098,4877,962,497941,9866,119256,6290,103786,5910,92750,5422,89302,4209,92847,4145,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3560801,3784,283909,7462,958243,12253,1165798,13609,777339,10996,375512,7853,2256564,11994,139325,4627,689923,10729,793815,10534,458710,8856,174791,5468,982174,11966,60934,3862,199017,5050,304413,8081,262456,6508,155354,4521,21492,2309,2495,1034,4624,1022,6717,1151,4901,913,2755,700,300571,7340,81155,4553,64679,4664,60853,4336,51272,3793,42612,3378,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1912708,4765,360930,10366,578273,10993,593880,12766,240726,8265,138899,7387,1295038,10500,259991,8589,399476,8793,401423,10379,154508,6926,79640,5036,554785,10479,76526,5392,163330,7156,182924,7976,79179,4320,52826,4770,9476,1784,1724,739,2249,774,2788,918,1514,779,1201,752,53409,4339,22689,3052,13218,2161,6745,1317,5525,1372,5232,1645,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4008554,4585,498272,11162,1260623,14897,1204677,13708,656222,13073,388760,9238,2425160,16042,295821,8900,849697,14295,734057,11236,362773,9456,182812,5853,1361545,14667,153121,5264,361122,8447,421656,8312,255522,7760,170124,6571,27855,3546,3649,1413,7191,1724,9313,1771,5279,1220,2423,639,193994,8149,45681,3428,42613,4671,39651,4051,32648,3237,33401,3209,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676793,2419,52247,3825,206699,6315,226929,6585,132946,5890,57972,3650,324546,7088,26825,2656,107937,4910,113596,4998,57059,4099,19129,2284,331746,7286,23411,2289,94590,4604,108021,4561,70217,4282,35507,2878,5169,914,158,104,1075,428,1464,500,2070,579,402,271,15332,2020,1853,704,3097,945,3848,836,3600,812,2934,949,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196112,2683,107764,4890,347223,7481,406998,6341,225822,5577,108305,5000,725662,6959,42697,2264,235038,5957,259493,6145,134049,4859,54385,3176,372856,6118,24106,2404,91680,4157,131129,3965,81189,4869,44752,3490,8690,1371,660,308,1192,465,3419,942,2324,725,1095,458,88904,4000,40301,3431,19313,2852,12957,1941,8260,1193,8073,1347,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1810960,2490,290119,10502,528392,14123,585574,13612,269461,10643,137414,6944,168896,9091,17467,2868,57478,6012,61911,4494,21535,2748,10505,1417,1157886,14125,104456,7463,343515,11110,421141,11276,186790,9306,101984,6554,31687,4087,3699,1371,9268,2262,13012,3049,3846,1151,1862,824,452491,12575,164497,9152,118131,8601,89510,7400,57290,5531,23063,3435,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,914207,1652,78983,4954,267726,6798,262185,7775,191748,6078,113565,4801,306263,7190,34220,2647,112026,4971,91206,4473,48197,3223,20614,2111,534268,7016,32317,3574,140936,5307,153395,6148,127425,5062,80195,3548,11520,1744,1036,464,2614,772,4050,970,2996,1005,824,383,62156,4145,11410,2311,12150,1767,13534,1884,13130,1696,11932,1872,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6004613,2513,712632,11708,1767217,20840,1405861,17925,1322225,14575,796678,14011,2493640,22103,196188,6394,859027,17167,657893,11766,532380,10333,248152,7410,1681271,18867,115510,4976,421725,9578,418253,9462,429867,10481,295916,10081,178116,7299,58900,3978,54541,4415,37282,3837,16320,2167,11073,1466,1651586,18841,342034,10562,431924,13175,292433,9037,343658,8269,241537,7567,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1354186,3246,227725,7387,359628,9607,420838,10276,195527,7997,150468,6609,566542,10648,95384,5112,189094,7166,187591,7485,59674,4516,34799,3253,603682,10013,45485,3724,131130,7014,203318,6741,120986,6718,102763,5394,14022,1716,2308,784,2898,850,4010,1007,2533,956,2273,578,169940,7955,84548,6401,36506,3430,25919,2887,12334,2230,10633,1787,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13197704,4096,1974266,22640,3635549,31332,3242222,25573,2467536,24540,1878131,18555,7278081,26224,665070,12150,2206569,22910,2087057,18116,1314386,19920,1004999,13940,1766227,21204,160675,6627,350861,9475,381190,9231,473729,14174,399772,9445,381288,10052,143605,6027,102453,5447,73528,5516,33989,3106,27713,3163,3772108,24695,1004916,16725,975666,16631,700447,12558,645432,14030,445647,11003,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6399357,7967,976638,18474,1745251,21519,1954994,21993,1136478,19414,585996,15802,3293879,27598,566883,14763,1069094,17513,1023204,15864,456864,13301,177834,7828,2463863,26844,198904,10082,544655,13490,804338,15837,578055,14328,337911,11695,70238,5060,6392,1686,13619,1812,26331,3319,15518,2671,8378,1684,571377,12775,204459,9572,117883,6937,101121,7700,86041,6643,61873,4898,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448145,1606,41589,2753,120688,4075,167968,4525,86615,3620,31285,2734,299234,4211,29630,2117,86771,3585,111462,4070,55165,3328,16206,1914,136272,4524,10312,1574,31383,2675,53357,3150,28564,2138,12656,1986,2239,736,142,109,552,270,996,509,445,235,104,118,10400,1358,1505,459,1982,580,2153,664,2441,752,2319,670,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7749236,5217,906505,14746,2695735,24124,2236251,19364,1196897,17758,713848,13488,5445844,21165,583783,12095,2058013,20242,1621729,18074,788929,13958,393390,10851,1871364,18758,242272,7069,549547,12409,522583,10916,323836,9066,233126,7579,60522,3624,9424,1058,14925,1857,18666,2063,10491,1535,7016,1497,371506,9091,71026,4662,73250,4622,73273,4876,73641,4866,80316,4565,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2469196,3220,338106,8204,774960,10928,768045,11292,396219,8587,191866,6222,1344629,12249,165011,5096,455884,8110,418571,8933,213850,6753,91313,4244,937978,12577,106507,4994,275841,6517,313168,7973,157922,5840,84540,4297,23636,2316,1900,837,6091,1212,8809,1370,4877,1038,1959,602,162953,4245,64688,3771,37144,3095,27497,2765,19570,2073,14054,1806,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2644754,3695,281665,10126,662549,11238,924719,13333,486317,10064,289504,8808,930822,12586,72422,4887,277019,8019,359333,8418,158409,6855,63639,3360,1376944,12858,104868,5693,313142,8464,494421,11704,280811,7426,183702,6894,28682,3023,2725,1060,6411,1279,7808,1500,7407,1377,4331,1194,308306,8841,101650,6148,65977,5312,63157,4088,39690,3304,37832,3866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
