GEO_ID,C24060_001E,C24060_001M,C24060_002E,C24060_002M,C24060_003E,C24060_003M,C24060_004E,C24060_004M,C24060_005E,C24060_005M,C24060_006E,C24060_006M,C24060_007E,C24060_007M,C24060_008E,C24060_008M,C24060_009E,C24060_009M,C24060_010E,C24060_010M,C24060_011E,C24060_011M,C24060_012E,C24060_012M,C24060_013E,C24060_013M,C24060_014E,C24060_014M,C24060_015E,C24060_015M,C24060_016E,C24060_016M,C24060_017E,C24060_017M,C24060_018E,C24060_018M,C24060_019E,C24060_019M,C24060_020E,C24060_020M,C24060_021E,C24060_021M,C24060_022E,C24060_022M,C24060_023E,C24060_023M,C24060_024E,C24060_024M,C24060_025E,C24060_025M,C24060_026E,C24060_026M,C24060_027E,C24060_027M,C24060_028E,C24060_028M,C24060_029E,C24060_029M,C24060_030E,C24060_030M,C24060_031E,C24060_031M,C24060_032E,C24060_032M,C24060_033E,C24060_033M,C24060_034E,C24060_034M,C24060_035E,C24060_035M,C24060_036E,C24060_036M,NAME,C24060_001MA,C24060_001EA,C24060_002MA,C24060_002EA,C24060_003MA,C24060_003EA,C24060_004EA,C24060_004MA,C24060_005MA,C24060_005EA,C24060_006MA,C24060_006EA,C24060_007MA,C24060_007EA,C24060_008MA,C24060_008EA,C24060_009EA,C24060_009MA,C24060_010EA,C24060_010MA,C24060_011EA,C24060_011MA,C24060_012MA,C24060_012EA,C24060_013MA,C24060_013EA,C24060_014MA,C24060_014EA,C24060_015EA,C24060_015MA,C24060_016EA,C24060_016MA,C24060_017MA,C24060_017EA,C24060_018MA,C24060_018EA,C24060_019MA,C24060_019EA,C24060_020MA,C24060_020EA,C24060_021EA,C24060_021MA,C24060_022MA,C24060_022EA,C24060_023EA,C24060_023MA,C24060_024MA,C24060_024EA,C24060_025MA,C24060_025EA,C24060_026EA,C24060_026MA,C24060_027MA,C24060_027EA,C24060_028EA,C24060_028MA,C24060_029MA,C24060_029EA,C24060_030EA,C24060_030MA,C24060_031EA,C24060_031MA,C24060_032EA,C24060_032MA,C24060_033EA,C24060_033MA,C24060_034EA,C24060_034MA,C24060_035MA,C24060_035EA,C24060_036MA,C24060_036EA,state
0400000US13,4193776,27709,1477663,18577,717547,17591,1052201,20477,397513,12483,548852,13929,2886709,28941,814342,17756,475874,14327,832598,17748,290576,12908,473319,12742,166850,7871,78307,4878,17593,2568,38245,3757,22439,3470,10266,1832,252539,10533,154185,7566,34560,3727,45730,4471,7517,1752,10547,1916,645285,16970,360599,11242,123885,7805,93994,5964,28643,3017,38164,3509,242393,10947,70230,6370,65635,5572,41634,4356,48338,4580,16556,2584,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629523,8252,213789,6557,145022,5500,154403,5855,61563,3838,54746,4261,381597,8455,86789,4296,99497,5726,110270,5458,42661,2946,42380,3745,23315,2572,12158,1998,2646,955,4367,1045,2725,1020,1419,564,45850,3313,26263,2569,8044,1716,9072,1402,1242,584,1229,489,135118,5434,71762,3566,24789,2743,23652,2279,8134,1354,6781,1421,43643,3330,16817,1975,10046,1483,7042,1319,6801,1523,2937,915,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,684916,9310,231715,8472,119136,5203,168398,6024,82858,4997,82809,5296,428673,9367,105650,4948,72379,4179,121528,5346,60321,4860,68795,5029,28776,4008,13393,2250,1566,612,8444,2331,3625,1026,1748,572,44862,4028,24823,2733,7353,1393,9252,1982,1276,536,2158,949,126091,5671,65503,4432,25427,2841,20146,2657,8855,1770,6160,1423,56514,4230,22346,3025,12411,2134,9028,1674,8781,1532,3948,921,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5926849,21935,2133052,19414,1033410,17432,1489110,18990,445211,11995,826066,15140,4132924,22813,1208421,16893,685789,14145,1173671,17615,335537,10373,729506,14352,202201,7387,98676,4892,17750,2149,47429,3447,22185,2560,16161,2325,516457,10230,314018,8730,80909,4653,89908,4554,8676,1435,22946,2763,777483,18080,403793,11924,170015,7717,135653,6439,32017,2753,36005,3056,297784,9829,108144,5245,78947,5280,42449,3266,46796,3633,21448,2670,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2934500,17099,937335,15305,504709,10214,703659,12086,255585,7308,533212,12519,2097460,20116,517559,11790,340066,9613,560598,11525,198201,7138,481036,11376,79143,5171,36347,3225,6314,1421,19106,2348,11178,1888,6198,1301,264737,8607,161103,6628,43711,3294,42734,3709,5170,1068,12019,1641,345727,10838,176864,8033,78621,5009,57442,4044,12205,1573,20595,2196,147433,7556,45462,3653,35997,3146,23779,2779,28831,3250,13364,1890,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1538756,8730,520460,9424,262573,7018,370671,8328,147858,5206,237194,6701,1022615,10891,250766,7714,164996,5803,289614,7885,108973,4323,208266,6450,51302,3043,26253,2290,3199,702,12006,1478,6746,980,3098,619,142939,5653,79332,4250,28759,2522,23366,1966,3617,868,7865,1135,214488,7111,123579,5582,38344,3024,32149,2452,9931,1132,10485,1299,107412,4244,40530,2187,27275,2576,13536,1554,18591,1738,7480,1020,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389038,10517,504276,11629,235216,6917,326307,9401,141740,5871,181499,6964,907285,12456,248975,7976,149103,6395,246689,8047,104645,5051,157873,6349,43726,2889,21842,1854,3669,814,9859,1406,4928,1032,3428,1055,115143,5518,71264,4305,17944,1830,18683,2261,3304,872,3948,948,227421,7403,123646,5585,42749,3221,37811,2807,12733,1641,10482,1342,95463,4684,38549,3120,21751,2477,13265,1760,16130,1730,5768,883,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1838401,13711,605723,10180,314818,7812,440700,9608,177893,6241,299267,9481,1248936,14238,304630,8652,209873,7398,339929,8199,132415,5170,262089,9535,49213,3082,23002,2122,4205,1070,11863,1603,6775,1231,3368,792,143770,5435,84943,3847,23926,2679,24690,2524,3421,948,6790,1268,293137,7828,158014,5226,54347,4134,47170,3340,13944,1728,19662,2462,103345,4692,35134,2775,22467,2463,17048,2245,21338,2350,7358,1318,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1973939,15899,614774,11884,385027,10676,489715,10221,244226,8205,240197,9553,1345576,15329,311932,7767,264500,8489,381847,9133,188136,7156,199161,7981,71902,5073,34112,3459,5881,1260,16805,2252,9714,1405,5390,1259,118902,6517,71372,4931,21014,2706,18144,2123,3086,778,5286,1282,327332,8900,166686,6746,68114,4269,58859,3879,15530,1914,18143,2185,110227,5418,30672,2679,25518,2780,14060,2009,27760,3016,12217,1798,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643104,6412,226028,5336,117467,4863,157641,5626,71007,3648,70961,3495,386419,6497,97473,4250,71515,3796,116956,5216,40333,2596,60142,3139,24883,2429,10933,1599,2341,674,5030,1069,5490,939,1089,358,79549,4631,47152,3241,15055,1821,13152,1602,1794,590,2396,756,91759,4120,54139,2897,15516,1586,14643,1409,3930,982,3531,780,60494,3521,16331,1796,13040,1677,7860,1394,19460,1949,3803,856,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2894566,15094,1265562,14743,501380,12921,670199,13765,234077,8628,223348,8162,1695699,17738,568961,11035,313810,10077,464938,11112,172874,7413,175116,7216,96621,5030,49835,3739,10898,1853,20846,2379,9685,1388,5357,1326,284255,7821,181881,6117,38203,3292,50826,3684,4582,1221,8763,1604,668382,13809,408709,11505,97111,5954,113554,5986,25127,2606,23881,2823,149609,6357,56176,4101,41358,3194,20035,2330,21809,2501,10231,1424,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3284720,14771,1421520,16474,568813,11815,769346,12843,232711,8271,292330,7776,2144400,16080,783314,12677,360748,9414,595054,11499,155476,6646,249808,7188,95598,5760,47997,3505,9552,1756,22856,2441,10848,1573,4345,1369,410039,9556,271920,8079,63880,4195,58044,3624,6932,1465,9263,1609,418112,10014,236579,7724,86163,4434,64578,4211,15375,1890,15417,2011,216571,7344,81710,4207,48470,3863,28814,2943,44080,3461,13497,2495,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4191878,19640,1448888,17614,775101,13862,1011428,14489,324963,8509,631498,10208,2919238,18516,804160,11893,526555,10974,783263,12247,241904,7775,563356,10447,146003,6329,70202,4483,14838,1640,32641,2383,18033,1955,10289,1525,396401,9207,236028,7502,66363,4180,71225,4203,6530,1307,16255,2057,502244,10554,264986,7737,104609,4254,88502,3786,18884,1807,25263,2335,227992,6041,73512,3962,62736,3854,35797,2229,39612,2934,16335,1785,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2728881,14478,1056849,11394,458596,8148,644074,10449,219300,7373,350062,7368,1824815,15682,569191,9828,301216,6964,492886,9687,160463,5967,301059,6702,105131,4333,51874,2968,7221,1390,23663,2214,15129,1601,7244,1039,289914,7513,174368,6167,51961,3722,45097,2506,4562,807,13926,1537,338350,8406,193379,6243,58913,3400,58345,3143,13810,1418,13903,1546,170671,5500,68037,3053,39285,2602,24083,2044,25336,2530,13930,1900,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181295,11380,367372,9105,207984,8702,274230,8235,141290,6001,190419,8645,778427,12577,169005,7252,135153,7141,205289,7376,105303,5518,163677,7746,35660,3264,17066,1925,3247,950,7378,1560,5052,1435,2917,850,65299,4439,38010,3282,9563,1734,11722,1716,2624,1036,3380,1260,232084,7832,125151,6342,42408,3484,37417,3841,11225,1748,15883,2331,69825,4224,18140,2470,17613,2167,12424,1954,17086,2411,4562,1184,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2742057,15252,945122,15091,512995,11940,674356,12300,251332,8438,358252,9686,1844957,16725,502248,11476,334853,10031,514816,12040,180021,7621,313019,9102,79050,4670,35550,2909,8093,1518,20832,2451,10777,1918,3798,776,269311,7771,157167,6169,47141,3792,47993,3531,5310,1046,11700,1667,378558,8899,193359,7257,80525,4555,66679,3758,20397,2529,17598,1879,170181,6774,56798,3653,42383,3433,24036,2185,34827,3209,12137,2099,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479988,7119,164717,5628,96079,3861,113982,5050,56650,3241,48560,3024,271714,6795,57208,4092,58565,3460,80158,4137,36379,2909,39404,3091,28292,2877,14883,2176,2667,797,5333,1335,4003,978,1406,564,46542,3126,26613,2415,8890,1301,7650,1578,1138,486,2251,838,86229,4381,48344,3093,15128,1890,13473,1601,6326,1184,2958,749,47211,3073,17669,1903,10829,1622,7368,1310,8804,1255,2541,662,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,943643,8217,321246,6766,156854,5529,231437,6128,101181,3532,132925,5512,616815,8208,149338,5229,99798,4493,176772,5550,74495,3123,116412,4720,36378,2427,18355,1569,3157,768,7895,1190,5036,1001,1935,503,79004,3690,47716,2811,13197,1617,13048,1215,1647,636,3396,1126,139312,4633,77378,3766,24783,1848,23333,1990,8175,1213,5643,1060,72134,3853,28459,1891,15919,1603,10389,1591,11828,1750,5539,1015,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1204882,12102,327715,11770,342771,13369,313078,10739,109362,7613,111956,7572,910762,16260,184684,9717,284951,12589,253432,9770,87756,6867,99939,7339,36865,4389,19493,2922,3897,1257,9416,2484,2861,1215,1198,728,43836,4970,25690,3367,5313,1343,9238,2220,1586,1609,2009,835,157074,8930,78556,6103,32661,4690,29673,3874,10170,2413,6014,1529,56345,5025,19292,3344,15949,2095,11319,2447,6989,1488,2796,912,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684806,8066,272239,8399,103918,4382,168295,6444,62620,3429,77734,4711,437659,7563,144088,6108,63303,3379,124617,5561,38944,3031,66707,4426,22360,2165,11766,1707,1598,581,4931,1275,2890,762,1175,535,72805,4236,45081,3426,12295,1607,11482,1506,1402,577,2545,981,100498,4756,56120,3496,16877,1730,18768,2057,4349,1159,4384,1128,51484,3231,15184,1904,9845,1700,8497,1409,15035,1979,2923,812,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4152513,17596,1676046,17392,702834,13916,1048880,15070,302381,8894,422372,10916,2901133,20921,1009320,15424,488720,12375,823713,14542,223019,7458,356361,9911,159469,7244,81120,4652,14603,2036,37887,3212,17807,2021,8052,1459,293929,9813,182087,6834,39929,3169,51616,3513,8108,1429,12189,1820,596842,13438,321953,10563,118753,5973,100179,4546,24904,2283,31053,2913,201140,7707,81566,4176,40829,3111,35485,3205,28543,2729,14717,2172,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
