GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002EA,C08011_002MA,C08011_003EA,C08011_003MA,C08011_004MA,C08011_004EA,C08011_005EA,C08011_005MA,C08011_006EA,C08011_006MA,C08011_007MA,C08011_007EA,C08011_008EA,C08011_008MA,C08011_009MA,C08011_009EA,C08011_010MA,C08011_010EA,C08011_011MA,C08011_011EA,C08011_012MA,C08011_012EA,C08011_013EA,C08011_013MA,C08011_014EA,C08011_014MA,C08011_015MA,C08011_015EA,C08011_016MA,C08011_016EA,C08011_017MA,C08011_017EA,C08011_018EA,C08011_018MA,C08011_019EA,C08011_019MA,C08011_020EA,C08011_020MA,C08011_021EA,C08011_021MA,C08011_022MA,C08011_022EA,C08011_023MA,C08011_023EA,C08011_024EA,C08011_024MA,C08011_025EA,C08011_025MA,C08011_026EA,C08011_026MA,C08011_027MA,C08011_027EA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030EA,C08011_030MA,C08011_031EA,C08011_031MA,C08011_032EA,C08011_032MA,C08011_033MA,C08011_033EA,state
0400000US13,3960828,27338,164716,7824,140488,8226,178657,9692,373722,13936,392648,12309,637959,15356,485559,15692,446235,13945,200938,9331,939906,20961,2087598,17565,115128,7186,96271,6760,113303,7833,231278,11543,201965,9330,333411,11621,220794,9233,219576,10256,88559,6194,467313,13437,1873230,18206,49588,4958,44217,4433,65354,5500,142444,7103,190683,7162,304548,10960,264765,11195,226659,11274,112379,6561,472593,12287,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,620470,8301,43333,3956,37974,3693,47000,3715,74276,4980,67847,3776,94019,5741,53471,3741,44530,4025,20996,1835,137024,6458,334051,5475,29856,3391,26069,3173,31561,2787,44781,3869,33489,2523,45829,3643,21366,2617,23020,2633,10130,1520,67950,4449,286419,5817,13477,2073,11905,1866,15439,2203,29495,2721,34358,2681,48190,4003,32105,2698,21510,2264,10866,1260,69074,4174,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,631429,9185,28565,3209,20879,2777,30122,2841,48189,4677,60957,4085,94600,6023,103652,5805,67044,4481,32925,3250,144496,6711,342979,6460,19202,2279,14278,2111,21552,2179,31837,3647,38021,3230,52049,3783,50792,4025,32562,3059,12798,2105,69888,4688,288450,6747,9363,1854,6601,1627,8570,1540,16352,2490,22936,2833,42551,4040,52860,3969,34482,3275,20127,2631,74608,4852,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5581817,24092,253077,11313,222876,8115,287856,9284,527668,11652,552470,14194,811705,16745,679298,13666,604925,12925,281161,8980,1360781,19161,2924573,14815,173022,8565,154772,6160,186187,6669,329329,8846,302302,9143,402326,11408,292597,7850,278334,9406,115504,5055,690200,14148,2657244,15285,80055,5685,68104,4754,101669,4584,198339,7547,250168,8263,409379,10360,386701,10091,326591,8797,165657,8729,670581,12568,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2794239,16673,148932,6443,109670,5670,162241,6387,239629,8587,291870,8910,404480,11032,371422,10482,238169,7629,117295,5860,710531,12639,1473656,12360,100291,5004,77129,4353,105464,5129,149630,6261,161461,6384,196147,7057,160993,6296,111190,5357,50300,4025,361051,8189,1320583,10763,48641,3471,32541,3236,56777,3048,89999,5392,130409,5429,208333,7322,210429,7544,126979,5612,66995,4076,349480,9475,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1443286,9704,59928,3360,46036,2955,77718,4169,113654,4950,164538,5759,220582,6649,231616,5568,127962,5250,57798,3922,343454,8055,753580,7193,40289,2719,31842,2551,45906,3188,74900,3765,98451,4457,110810,5315,99556,4195,58970,3494,22414,2423,170442,6037,689706,6627,19639,1949,14194,1339,31812,2373,38754,2952,66087,3847,109772,4413,132060,4343,68992,3726,35384,2925,173012,5039,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1320101,11191,51528,3628,43331,3220,64243,3479,101295,4787,142650,5118,201772,7170,219267,6282,135328,5447,59795,3242,300892,8855,699873,7647,34094,2701,29360,2500,39945,2940,63764,3883,86457,4538,111191,5422,101539,4734,65153,4410,25689,2182,142681,6419,620228,8372,17434,2294,13971,1954,24298,2050,37531,2792,56193,3353,90581,4196,117728,4540,70175,3973,34106,2184,158211,5638,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1758735,14655,81765,3918,64530,3418,87224,4951,152651,6537,185581,6060,255367,7419,242397,7924,158021,7416,84252,5584,446947,10104,921426,10191,57716,3595,45777,2700,56331,3522,96137,5015,99444,5103,121506,4941,102578,4985,77134,4980,36441,3342,228362,7449,837309,9549,24049,2456,18753,2045,30893,3214,56514,3831,86137,4464,133861,5158,139819,5863,80887,4904,47811,3724,218585,7454,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1900081,16781,118542,6339,87199,5056,112914,5606,191032,9065,209212,7582,304588,9918,240652,6924,170321,7565,76432,5026,389189,11170,990505,11156,95364,5666,67299,4485,78900,4452,125333,7345,112233,6019,134449,6637,98007,4770,75347,4360,27714,3267,175859,7705,909576,11070,23178,2787,19900,2317,34014,3627,65699,4434,96979,5502,170139,6575,142645,4731,94974,5413,48718,3815,213330,7555,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,596765,6425,30188,2424,24402,2102,32681,1896,55536,3071,69043,3665,93338,4454,80416,4527,61251,3437,22224,2020,127686,5045,302930,4336,21269,1917,17383,1748,21258,1716,32453,2187,37092,2600,45205,2811,33060,2319,25232,2205,8639,1369,61339,3527,293835,4623,8919,1302,7019,1234,11423,1309,23083,2149,31951,2410,48133,3041,47356,3633,36019,2691,13585,1369,66347,3541,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2738976,16481,119557,5955,121658,5536,147058,6551,262319,8405,274694,9218,394471,8704,312356,10340,316113,10538,169095,7087,621655,14173,1391644,10983,84450,4868,86113,5163,90006,5776,150085,6383,141789,6177,182235,6995,136404,6562,144419,5427,74047,5061,302096,9479,1347332,12661,35107,3088,35545,3083,57052,3787,112234,5385,132905,5800,212236,7330,175952,7107,171694,7608,95048,4765,319559,9539,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3071931,14397,85314,5198,86494,4121,121012,5068,246391,9095,303326,8793,452959,11118,383666,9424,428780,10549,219534,7569,744455,13927,1570320,10451,61169,4352,61547,3690,83171,4177,153597,7008,166026,5921,243536,8684,170317,6831,188727,6808,91156,4485,351074,9634,1501611,11171,24145,2315,24947,2632,37841,2918,92794,4912,137300,5983,209423,7363,213349,5862,240053,8392,128378,5555,393381,10239,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3950408,19078,161083,5588,133054,4901,192587,6266,311318,7954,377001,10329,528764,10921,514347,10965,415746,8258,217168,5768,1099340,14729,2031766,13845,108717,4829,91806,4152,124486,5117,189907,6092,206172,7281,269478,7087,234331,6948,186199,6342,88046,5081,532624,10201,1918642,14491,52366,3164,41248,2848,68101,3652,121411,5291,170829,6459,259286,7727,280016,7848,229547,6564,129122,4518,566716,12027,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2545304,13952,99826,4061,86275,4776,130330,4799,219007,5342,285316,6949,374681,7517,365412,7229,246765,7104,126223,5111,611469,11992,1316968,9418,69291,3284,57020,4107,81389,3536,130018,4440,153036,4610,183498,5298,171205,5686,123477,4925,53412,2990,294622,7778,1228336,8798,30535,2517,29255,2449,48941,2663,88989,3787,132280,5185,191183,5205,194207,5538,123288,5392,72811,4197,316847,8024,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1137355,11125,58340,4486,49604,4112,62786,4715,123390,6437,154524,7197,191823,6931,149367,6448,85560,5258,34034,3344,227927,8108,595103,7606,41494,3427,35904,3840,44908,4061,75579,5225,82743,5312,89550,5104,62021,3392,41524,3611,14277,2077,107103,6075,542252,8822,16846,2432,13700,1847,17878,1828,47811,3145,71781,4451,102273,4794,87346,5244,44036,4008,19757,2247,120824,6126,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2591609,16435,109639,6044,95988,5175,137531,7508,238404,7786,281715,8577,389833,9075,350369,8199,250327,7398,114228,5069,623575,14665,1340650,11101,73975,4479,64551,4514,87223,5846,147766,5758,154379,5747,193756,5521,151104,5574,115355,5656,46286,3052,306255,10176,1250959,11920,35664,3126,31437,3126,50308,3819,90638,5047,127336,5078,196077,6653,199265,6325,134972,5824,67942,4094,317320,9729,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,443639,7084,14797,2032,10712,1323,15879,2071,30025,2590,40935,3062,63345,4075,88897,4593,52024,3659,26101,2820,100924,5335,231167,4865,9346,1464,6927,1111,8374,1333,20577,2163,24187,2298,36274,2987,43157,3040,26461,2716,11426,1809,44438,3519,212472,4585,5451,1332,3785,799,7505,1389,9448,1450,16748,1798,27071,2488,45740,3294,25563,2310,14675,1782,56486,3610,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,888020,8472,33522,2473,25149,2575,43593,3150,68427,3337,94616,4257,134649,5179,150062,4827,88878,4741,39186,2602,209938,6370,469192,5263,22416,2093,15845,1884,27174,2270,42576,2656,58051,3195,74721,3165,68630,3269,41999,2862,15916,1774,101864,5124,418828,5805,11106,1483,9304,1537,16419,1757,25851,2178,36565,2519,59928,3571,81432,3825,46879,2804,23270,2087,108074,4163,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1158745,12657,76215,5956,49081,5224,55457,6041,106229,7398,87758,5700,143319,9315,120337,7725,106224,6312,55577,5743,358548,13313,629079,9626,52816,4968,36102,4471,35642,4503,69616,6276,48222,4623,71112,5815,55065,5050,47109,4608,21597,3198,191798,9154,529666,10679,23399,2951,12979,2753,19815,3312,36613,4061,39536,3780,72207,6276,65272,5497,59115,4791,33980,4710,166750,8141,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,631281,7756,28558,3137,24530,2570,34854,3719,54728,3955,72148,4399,103038,4184,80339,4373,64794,3430,33469,3095,134823,5844,329169,5741,18460,2232,18752,2262,22772,2699,34631,2779,41027,3080,53337,3331,33567,2374,30090,2435,14538,1781,61995,3961,302112,5590,10098,1770,5778,1193,12082,2055,20097,2419,31121,3022,49701,3142,46772,3375,34704,2278,18931,2698,72828,4044,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3904190,17923,114024,5393,113249,5296,146902,5528,313021,10110,340805,9619,568932,11846,482744,9624,587774,11447,304691,8897,932048,13499,2059367,11992,83499,4827,86088,4494,103212,5106,203891,8797,196918,6860,312665,8899,222358,6218,271339,9282,123491,5709,455906,10263,1844823,14712,30525,3041,27161,2554,43690,3190,109130,5502,143887,5909,256267,8748,260386,7320,316435,6526,181200,7201,476142,9277,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,819408,9064,33759,3254,27804,2971,35178,3696,68171,4632,88344,5684,128246,6692,123484,5917,83969,5268,38879,3522,191574,8304,437759,6790,22768,2621,19714,2488,23689,2625,47356,3660,53794,3824,66003,4642,50763,3929,40311,2945,14516,2009,98845,5314,381649,6753,10991,1908,8090,1548,11489,1995,20815,2504,34550,3178,62243,4412,72721,3872,43658,3733,24363,2774,92729,4918,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8432594,31551,251963,7210,222903,8320,303289,9741,626519,11508,700815,12236,1241601,17645,1022252,15975,1236678,20547,622974,12607,2203600,27657,4389577,18800,184460,5917,165375,7563,202497,7511,402034,8372,389302,9466,649436,13396,463357,12156,541904,13112,254907,8180,1136305,18135,4043017,21613,67503,4211,57528,3783,100792,4909,224485,7466,311513,8327,592165,12259,558895,10404,694774,13698,368067,9961,1067295,15554,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3986657,27485,144029,7880,124790,7470,171121,7617,360531,12490,407427,12187,630852,13308,574947,14332,436739,13900,212583,8694,923638,19722,2089180,15551,99775,6105,86645,5650,114099,5779,225930,9476,228764,9627,328332,9695,261842,9628,206033,8355,96592,6742,441168,12736,1897477,18856,44254,4549,38145,4570,57022,4328,134601,7312,178663,8061,302520,9670,313105,9941,230706,9429,115991,6772,482470,13033,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
