GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001EA,B19049_001MA,B19049_002EA,B19049_002MA,B19049_003EA,B19049_003MA,B19049_004EA,B19049_004MA,B19049_005EA,B19049_005MA,state
0400000US22,41734,528,19491,1523,48662,1617,49610,1061,29716,680,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,46033,802,24063,2120,50975,1605,55982,1861,30691,1302,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,70004,804,32392,3358,71402,1119,85070,1556,46683,1027,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,62859,902,26472,2410,72092,1198,78483,1314,35483,816,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,45981,330,18465,775,50544,620,56503,649,33688,397,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,56954,488,27332,1736,62951,1098,69974,933,35823,767,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,36919,583,16319,2048,40112,1070,44332,1675,27203,819,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,45247,529,22599,1217,50413,690,54714,912,32977,436,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,44222,1078,26168,2774,48801,2488,51568,1858,33247,1619,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,50296,687,25636,2119,54311,1851,62148,1507,35006,1003,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,48927,1020,32011,2501,51045,1437,55401,1458,39181,2181,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,62647,1415,32843,3451,69302,3427,75582,2219,38296,1517,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,67458,721,30148,2037,73532,1384,82477,1080,40850,781,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,41963,803,21070,1880,42738,1837,51811,1592,34657,1002,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,55246,398,25953,1494,61127,433,66589,576,34946,556,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,43916,519,22236,730,46861,758,52345,751,32936,619,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,51704,1260,24953,4516,58432,3102,65902,1935,31743,1598,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,45749,319,18873,1230,50724,529,56187,610,32683,457,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,43225,607,24409,1166,47263,946,52526,927,31537,727,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,46816,711,21848,1997,49975,1283,57411,1344,36160,1013,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,50228,292,22045,953,56923,675,61534,564,32124,325,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,53636,1699,23922,7223,58837,2316,68198,2676,32871,2132,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,42367,559,21999,2126,46360,1037,50054,1155,33171,760,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48321,1598,21437,1651,53247,3339,59829,2396,32823,1639,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,41693,423,21514,1208,45722,1020,50350,764,30186,571,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,49392,391,23789,785,51579,395,60132,563,34963,500,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,55869,805,28507,2098,57519,1107,69618,2129,39886,1551,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,52776,1420,26428,4733,58033,3068,63370,2741,36600,1837,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,61882,507,26952,1520,67508,1234,74670,1197,41965,821,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,56835,569,27468,1736,61832,728,67803,1133,39829,815,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38482,875,19188,2854,46507,1995,45019,1551,28375,849,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,50395,428,24412,1338,55703,728,62214,725,32739,701,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,56322,1890,34608,3381,63276,3606,67295,3389,34487,1904,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,18660,358,6782,1173,21108,744,21776,676,15221,363,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
