GEO_ID,C15002I_001E,C15002I_001M,C15002I_002E,C15002I_002M,C15002I_003E,C15002I_003M,C15002I_004E,C15002I_004M,C15002I_005E,C15002I_005M,C15002I_006E,C15002I_006M,C15002I_007E,C15002I_007M,C15002I_008E,C15002I_008M,C15002I_009E,C15002I_009M,C15002I_010E,C15002I_010M,C15002I_011E,C15002I_011M,NAME,C15002I_001MA,C15002I_001EA,C15002I_002MA,C15002I_002EA,C15002I_003MA,C15002I_003EA,C15002I_004EA,C15002I_004MA,C15002I_005EA,C15002I_005MA,C15002I_006MA,C15002I_006EA,C15002I_007MA,C15002I_007EA,C15002I_008MA,C15002I_008EA,C15002I_009MA,C15002I_009EA,C15002I_010EA,C15002I_010MA,C15002I_011EA,C15002I_011MA,state
0400000US22,120103,2318,67135,2097,18709,2483,22888,2862,15148,2329,10390,1688,52968,1565,13475,2172,16256,1974,13242,1814,9995,1791,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,9074,693,3935,719,1301,580,1206,531,665,385,763,402,5139,740,382,252,1146,424,2020,677,1591,532,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,273880,1770,142872,1385,59156,3733,29325,3307,28266,2992,26125,2644,131008,1194,46201,3096,25422,2376,28856,2984,30529,2527,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,344449,913,163798,773,59784,3198,47566,3575,28052,2792,28396,2504,180651,572,58711,3727,46935,3264,44804,3088,30201,2588,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,219456,2510,110230,1857,36573,2362,31979,2609,25333,2112,16345,2121,109226,2066,32080,2680,27437,2300,32397,2586,17312,1957,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,121419,1896,65375,1576,23931,2201,21614,2392,12090,1606,7740,1486,56044,1329,19970,1966,15496,1751,11553,1356,9025,1639,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,45010,2677,28001,2377,15517,2102,7143,1419,3024,853,2317,973,17009,1453,6231,1299,3407,928,4691,1239,2680,778,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,104549,2407,55891,2050,19913,1847,13101,1889,12571,1750,10306,1503,48658,1732,15167,1806,11057,1664,13832,1679,8602,1390,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12876,1441,6124,1211,1082,449,1600,509,2571,1030,871,519,6752,1009,1013,488,2333,749,2118,616,1288,518,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,80203,1847,42306,1425,20397,1825,11134,1580,6838,1529,3937,949,37897,1778,16634,1971,10437,1389,7484,1359,3342,811,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,385743,1155,197944,741,85954,4745,60344,4372,36872,4125,14774,2392,187799,1052,78230,4717,51749,4280,39755,4280,18065,2925,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19281,1035,9272,796,2083,602,2596,694,2103,720,2490,751,10009,827,2082,732,2654,769,3068,812,2205,611,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,945616,1223,467730,1130,142155,5750,166204,6668,96370,5216,63001,4062,477886,890,128240,4615,153653,5562,114337,5071,81656,4900,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,557351,1533,271759,945,84631,4275,87613,4259,67671,4282,31844,3099,285592,1003,76703,4524,87397,4404,81544,4815,39948,3419,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2082942,2080,1000503,2010,350579,9460,304675,8483,204127,8213,141122,7161,1082439,1508,361121,9231,283148,8076,248922,8333,189248,7328,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,401821,4847,216646,4127,107834,5092,55901,4804,33412,3489,19499,2733,185175,4007,80710,5405,40210,4162,39270,3919,24985,2676,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6466,767,3876,816,1467,529,1312,560,886,457,211,232,2590,553,496,269,544,290,1253,348,297,270,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,180866,2278,93426,1669,27999,2372,29364,2161,21817,2281,14246,1890,87440,1573,21721,2035,23397,2399,25774,2080,16548,1898,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,164773,1786,88747,1599,42364,2557,22160,2454,16675,2003,7548,1358,76026,1356,27241,1965,19345,1886,18871,2121,10569,1685,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,224090,2538,117385,2320,50050,3634,30197,3206,26348,3407,10790,1973,106705,1691,41394,2792,25791,2788,25517,2320,14003,1666,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,382138,2484,193615,2576,64570,3498,66219,3782,36704,3998,26122,2624,188523,1769,59342,3371,56136,3711,49258,3238,23787,2586,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,69426,705,33287,519,12911,1758,9874,1697,6744,1314,3758,975,36139,501,14334,1735,7996,1416,8838,1381,4971,1184,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,122450,3075,69490,2396,28164,3412,19546,2741,13327,2523,8453,1604,52960,2230,17761,2960,14291,2556,13304,2381,7604,1931,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,10310,954,5531,808,2120,513,2061,590,703,343,647,392,4779,741,2003,623,1029,453,1088,520,659,334,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,148396,2953,82805,2596,33942,3157,28657,3315,11494,2178,8712,2102,65591,2423,20684,2697,19658,2437,15940,2328,9309,1969,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5231791,4779,2593315,4330,1054977,16490,698294,14613,552463,13240,287581,9953,2638476,2938,1015568,15805,667094,15345,615177,13549,340637,10464,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,176906,1465,91239,1396,35527,3198,24486,2824,21383,2483,9843,1903,85667,1345,30181,2987,23264,2504,20050,2549,12172,1772,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,4904,632,2650,525,362,166,666,270,338,203,1284,458,2254,477,0,145,405,269,896,335,953,352,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,357349,3829,185587,3338,55653,4500,50344,4110,37795,4412,41795,4033,171762,2714,47646,3641,39858,3968,42174,3331,42084,3923,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,376040,2448,198129,1684,77767,4738,51290,4000,46595,3141,22477,2546,177911,1896,69327,3194,40447,3037,43161,2883,24976,2797,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10255,1235,5175,828,1051,396,1471,496,1185,430,1468,468,5080,981,1081,467,1297,510,1516,557,1186,592,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,165355,2017,86505,1607,34068,2284,24901,2116,18886,2066,8650,1315,78850,1645,24762,1975,22798,2303,19406,1888,11884,1818,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25540,1374,12114,1412,2979,775,4617,1031,3511,805,1007,494,13426,1067,2862,950,4052,781,4079,853,2433,731,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2416075,4158,1115977,2557,349851,7499,326040,7223,224830,6517,215256,6231,1300098,2611,350067,7719,315621,6325,288877,7542,345533,8249,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
