GEO_ID,B18102_001E,B18102_001M,B18102_002E,B18102_002M,B18102_003E,B18102_003M,B18102_004E,B18102_004M,B18102_005E,B18102_005M,B18102_006E,B18102_006M,B18102_007E,B18102_007M,B18102_008E,B18102_008M,B18102_009E,B18102_009M,B18102_010E,B18102_010M,B18102_011E,B18102_011M,B18102_012E,B18102_012M,B18102_013E,B18102_013M,B18102_014E,B18102_014M,B18102_015E,B18102_015M,B18102_016E,B18102_016M,B18102_017E,B18102_017M,B18102_018E,B18102_018M,B18102_019E,B18102_019M,B18102_020E,B18102_020M,B18102_021E,B18102_021M,B18102_022E,B18102_022M,B18102_023E,B18102_023M,B18102_024E,B18102_024M,B18102_025E,B18102_025M,B18102_026E,B18102_026M,B18102_027E,B18102_027M,B18102_028E,B18102_028M,B18102_029E,B18102_029M,B18102_030E,B18102_030M,B18102_031E,B18102_031M,B18102_032E,B18102_032M,B18102_033E,B18102_033M,B18102_034E,B18102_034M,B18102_035E,B18102_035M,B18102_036E,B18102_036M,B18102_037E,B18102_037M,B18102_038E,B18102_038M,B18102_039E,B18102_039M,NAME,B18102_001MA,B18102_001EA,B18102_002MA,B18102_002EA,B18102_003MA,B18102_003EA,B18102_004MA,B18102_004EA,B18102_005EA,B18102_005MA,B18102_006EA,B18102_006MA,B18102_007MA,B18102_007EA,B18102_008MA,B18102_008EA,B18102_009MA,B18102_009EA,B18102_010EA,B18102_010MA,B18102_011EA,B18102_011MA,B18102_012MA,B18102_012EA,B18102_013MA,B18102_013EA,B18102_014MA,B18102_014EA,B18102_015MA,B18102_015EA,B18102_016EA,B18102_016MA,B18102_017MA,B18102_017EA,B18102_018MA,B18102_018EA,B18102_019MA,B18102_019EA,B18102_020MA,B18102_020EA,B18102_021EA,B18102_021MA,B18102_022EA,B18102_022MA,B18102_023MA,B18102_023EA,B18102_024MA,B18102_024EA,B18102_025MA,B18102_025EA,B18102_026EA,B18102_026MA,B18102_027EA,B18102_027MA,B18102_028EA,B18102_028MA,B18102_029MA,B18102_029EA,B18102_030EA,B18102_030MA,B18102_031MA,B18102_031EA,B18102_032EA,B18102_032MA,B18102_033EA,B18102_033MA,B18102_034MA,B18102_034EA,B18102_035MA,B18102_035EA,B18102_036MA,B18102_036EA,B18102_037MA,B18102_037EA,B18102_038EA,B18102_038MA,B18102_039EA,B18102_039MA,state
0400000US13,9619740,3609,4653967,8192,350499,5340,3154,1287,347345,5649,928309,7555,6515,1670,921794,7431,1095062,6597,12160,2165,1082902,7142,1832363,6994,65697,4802,1766666,8226,291177,2849,36877,2966,254300,3691,156557,2414,41601,2758,114956,3440,4965773,7238,323482,4130,2598,1227,320884,4119,882425,5624,5830,1778,876595,6147,1157828,5609,9270,1840,1148558,5834,2003685,5403,39572,3649,1964113,6434,343060,2904,22711,3100,320349,4210,255293,3101,53982,3783,201311,4607,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,45388,836,117,115,45271,842,109449,879,1483,780,107966,1052,143679,2414,1476,658,142203,2478,261736,1834,8216,1731,253520,2368,50729,622,5345,838,45384,992,37102,531,10296,1169,26806,1166,677982,1697,42632,789,359,333,42273,812,106608,911,86,109,106522,922,149322,1312,746,459,148576,1308,268971,1521,4643,1052,264328,1808,54174,747,2872,797,51302,1145,56275,757,11495,1570,44780,1673,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,61479,1360,458,623,61021,1442,157907,1731,1361,643,156546,1885,180505,2052,2603,869,177902,2135,289355,2512,14613,2084,274742,2904,56120,855,10574,1529,45546,1720,36197,743,13262,1505,22935,1676,784082,2928,57007,1574,55,99,56952,1556,150671,1568,470,319,150201,1577,175915,1912,1090,801,174825,2037,292756,2063,6649,1313,286107,2577,59443,1187,3194,1035,56249,1502,48290,896,10732,1578,37558,1521,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,418873,2754,3102,999,415771,2651,1155067,3009,6570,1320,1148497,3368,1483595,4081,11831,1986,1471764,4349,2455228,5073,62816,3283,2392412,5309,396806,1828,39335,2619,357471,3188,279354,1844,68190,3644,211164,3526,6499083,5643,408090,2776,1598,725,406492,3107,1109857,3072,5313,1217,1104544,3127,1492543,3052,7514,1316,1485029,3424,2582729,3863,39319,3235,2543410,5097,467757,1760,22331,2253,445426,2509,438107,2533,75703,3836,362404,4589,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,219170,2073,582,358,218588,2112,594549,3165,4020,1285,590529,3348,731825,4178,7842,1759,723983,4310,1242922,3760,51221,3156,1191701,4879,211778,1300,30917,2259,180861,2463,143627,1305,39963,2559,103664,2771,3273773,4020,209063,2415,1528,681,207535,2500,570854,2502,3576,1168,567278,2653,733124,3166,5600,1239,727524,3127,1296799,3544,33042,3035,1263757,4733,243532,1361,15549,1718,227983,2037,220401,1792,43402,3004,176999,2950,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,100044,1665,484,391,99560,1660,267141,2022,1340,587,265801,2128,348282,1954,3510,963,344772,2151,585616,2343,21673,2111,563943,3169,106158,600,13493,1457,92665,1426,82829,1057,22995,1724,59834,1838,1527395,3237,98158,1786,185,131,97973,1795,256218,2203,1700,576,254518,2274,341603,2372,2509,670,339094,2456,585910,1905,12522,1431,573388,2572,119842,917,5474,862,114368,1153,125664,1334,23355,1748,102309,2030,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,102420,1720,236,158,102184,1689,266639,2551,2239,696,264400,2604,324159,2349,3864,958,320295,2602,530166,2492,26456,2276,503710,3023,90962,846,13491,1227,77471,1501,68568,1119,20099,1373,48469,1552,1430616,2615,99620,1571,696,411,98924,1607,252532,2060,1034,497,251498,2088,325426,2384,3478,1000,321948,2664,548698,2576,11967,1573,536731,2768,101423,1028,6953,1002,94470,1523,102917,1354,19416,1520,83501,1838,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,141892,2370,808,422,141084,2445,380493,2471,2654,791,377839,2432,467503,3575,6543,1659,460960,4028,846887,3253,51048,3693,795839,4946,154210,1484,27462,1677,126748,1974,95429,1107,29822,2318,65607,2417,2197943,4284,137177,1966,596,347,136581,1948,363386,2995,2600,876,360786,3055,485304,2842,4283,1119,481021,2835,890336,2673,25586,2766,864750,3584,177003,1354,12383,1657,164620,2187,144737,1643,31067,2108,113670,2330,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,159305,2528,1818,791,157487,2762,411355,3275,4302,1205,407053,3386,519487,3606,8341,1985,511146,3594,831962,3618,46569,3848,785393,5322,144957,1524,24577,2185,120380,2376,91933,1327,27123,2086,64810,2156,2314069,4598,153670,2339,1049,561,152621,2364,392963,3361,2921,957,390042,3385,554938,3754,5156,1543,549782,4020,898693,3346,25815,2738,872878,4282,171516,1531,12953,1870,158563,2454,142289,1913,29440,2460,112849,2592,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,33916,887,302,201,33614,862,105766,1636,705,359,105061,1723,129163,1246,2249,664,126914,1401,280333,1371,13414,1288,266919,1703,55225,556,9835,1196,45390,1208,38658,703,12040,1278,26618,1446,671060,2018,32181,715,207,166,31974,725,98038,1030,703,430,97335,1149,128073,1020,1332,492,126741,1216,296452,1360,6754,1289,289698,1898,60740,677,3973,927,56767,1142,55576,791,12189,1404,43387,1517,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,185438,1765,2218,1093,183220,1777,498914,2102,1758,596,497156,2165,643189,3508,4758,1248,638431,3454,1124160,3284,27837,2503,1096323,3579,182353,1312,16487,1765,165866,1982,120794,1423,25954,2207,94840,2436,2981740,3865,177683,1656,1420,1146,176263,2044,482463,1941,1762,626,480701,2126,665536,2388,4615,1228,660921,2860,1251653,2550,19196,2163,1232457,3517,215438,1392,10805,1731,204633,2215,188967,1738,31038,2802,157929,3526,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,185568,850,1107,676,184461,1144,529925,1796,4279,1184,525646,2222,748576,2224,5506,1433,743070,2725,1303133,2409,34007,2864,1269126,3770,215672,1332,21635,1835,194037,2271,158956,1286,39230,2095,119726,2337,3365766,2676,176947,803,492,292,176455,907,509433,1483,4300,1274,505133,2053,777468,1428,4532,1201,772936,1934,1393962,1946,24068,2666,1369894,3063,253445,1337,14149,1706,239296,2219,254511,1850,46643,3095,207868,3862,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,298547,1937,2587,1205,295960,2057,874005,2712,6824,1285,867181,2944,1061761,3130,13196,1779,1048565,3288,1944768,2962,76897,3893,1867871,5253,346914,1509,48762,2761,298152,2995,243294,1236,66236,2804,177058,2863,4993017,3459,284846,2020,917,496,283929,2088,832133,2053,4523,981,827610,2305,1069095,2584,10201,1493,1058894,2924,2047129,2593,43119,3046,2004010,3793,390422,1267,23453,1954,366969,2429,369392,1769,72947,3281,296445,3599,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,179415,1891,1036,436,178379,1928,473954,2555,2566,680,471388,2575,615612,2531,5213,1113,610399,2740,1056169,2952,37849,2503,1018320,4014,172835,820,24977,1460,147858,1658,124732,1204,35002,1883,89730,2054,2664011,3589,173034,2008,470,287,172564,1983,449632,2399,2780,694,446852,2460,603802,2603,3559,923,600243,2837,1064750,2730,18841,2019,1045909,3549,190513,1026,8955,1120,181558,1550,182280,1533,31953,1916,150327,2130,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,106182,3236,963,547,105219,3352,277409,3818,2499,892,274910,3984,319473,4342,3947,1594,315526,4636,533211,4545,27858,2801,505353,5337,99318,1681,17351,1768,81967,2167,60191,1469,17857,1760,42334,2101,1516027,4544,99215,2825,324,287,98891,2813,266766,2953,920,421,265846,3038,344106,3263,3324,1229,340782,3225,591422,3288,13995,1948,577427,3328,116312,1496,9381,1485,106931,1959,98206,1399,20624,2295,77582,2401,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,194545,2384,1872,901,192673,2571,526729,4035,3318,1049,523411,4255,657455,3696,7944,1660,649511,4098,1134100,3468,56931,3792,1077169,5134,211704,1565,30769,2211,180935,2372,146465,1679,43350,2380,103115,2676,3027970,4474,187072,1935,1065,655,186007,2028,500909,2871,2653,821,498256,2928,678191,3043,6723,1624,671468,3273,1201329,3959,27016,2731,1174313,4820,242563,1285,14500,1686,228063,2112,217906,1759,41170,2259,176736,2446,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,31678,1012,344,325,31334,1075,82546,1496,648,294,81898,1531,110374,1824,2421,941,107953,1943,196744,1736,12070,1695,184674,2355,41335,535,7621,1196,33714,1289,27557,564,10569,886,16988,1025,492980,2079,28771,1092,495,446,28276,1020,79107,1443,1016,712,78091,1528,107533,1695,729,387,106804,1713,200155,1679,5124,1037,195031,1916,41660,640,3020,793,38640,843,35754,605,7901,1226,27853,1382,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,67374,1665,396,285,66978,1657,167112,1860,888,480,166224,2002,212570,2062,2309,598,210261,2204,343833,1926,14567,1428,329266,2313,59313,608,9088,1095,50225,1237,44805,622,14379,1198,30426,1244,919381,2970,63608,1698,170,159,63438,1693,161097,1330,1380,725,159717,1401,211489,1761,917,367,210572,1776,349408,1871,7060,1208,342348,2159,64764,673,3791,682,60973,955,69015,1008,11639,1235,57376,1545,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,93703,1571,877,688,92826,1697,244010,1901,2652,985,241358,2056,309889,2358,2377,1010,307512,2471,536421,3016,20618,2809,515803,4027,100100,947,13410,1964,86690,2058,58922,893,16084,1674,42838,1759,1343944,2668,91483,1449,1046,745,90437,1711,233163,1462,1136,617,232027,1598,307927,2013,3665,1403,304262,2576,534229,2401,12968,2383,521261,3660,104255,755,5553,1080,98702,1168,72887,991,13775,1737,59112,2138,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
