GEO_ID,B08014_001E,B08014_001M,B08014_002E,B08014_002M,B08014_003E,B08014_003M,B08014_004E,B08014_004M,B08014_005E,B08014_005M,B08014_006E,B08014_006M,B08014_007E,B08014_007M,B08014_008E,B08014_008M,B08014_009E,B08014_009M,B08014_010E,B08014_010M,B08014_011E,B08014_011M,B08014_012E,B08014_012M,B08014_013E,B08014_013M,B08014_014E,B08014_014M,B08014_015E,B08014_015M,B08014_016E,B08014_016M,B08014_017E,B08014_017M,B08014_018E,B08014_018M,B08014_019E,B08014_019M,B08014_020E,B08014_020M,B08014_021E,B08014_021M,NAME,B08014_001EA,B08014_001MA,B08014_002MA,B08014_002EA,B08014_003EA,B08014_003MA,B08014_004EA,B08014_004MA,B08014_005EA,B08014_005MA,B08014_006EA,B08014_006MA,B08014_007MA,B08014_007EA,B08014_008MA,B08014_008EA,B08014_009EA,B08014_009MA,B08014_010EA,B08014_010MA,B08014_011EA,B08014_011MA,B08014_012MA,B08014_012EA,B08014_013MA,B08014_013EA,B08014_014EA,B08014_014MA,B08014_015EA,B08014_015MA,B08014_016MA,B08014_016EA,B08014_017EA,B08014_017MA,B08014_018MA,B08014_018EA,B08014_019EA,B08014_019MA,B08014_020MA,B08014_020EA,B08014_021MA,B08014_021EA,state
0400000US15,632799,7954,20254,2750,147317,7885,235112,8931,121925,7394,70574,7784,37617,5873,336395,5550,9569,1650,74885,4968,128710,5627,64986,4409,38448,4871,19797,3588,296404,5444,10685,1817,72432,4776,106402,4849,56939,4145,32126,3620,17820,2715,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669591,8995,10191,2068,117327,6481,274631,11513,171143,9047,66377,6320,29922,3780,362125,6533,6299,1661,54459,4562,152305,7072,96095,5236,37345,4033,15622,2165,307466,6273,3892,1076,62868,3861,122326,6074,75048,4961,29032,3175,14300,2098,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5763283,21942,300459,11969,1349833,21464,2457737,29164,1111174,20187,397335,15613,146745,11290,3013315,13703,145032,7400,634450,12835,1340076,18383,597439,13392,213644,9021,82674,7039,2749968,14892,155427,7253,715383,13453,1117661,16439,513735,11146,183691,8807,64071,5449,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2859916,16971,74731,5296,567208,14325,1271240,19563,622320,16625,233873,11229,90544,7009,1508106,12155,44181,4176,256771,9184,688822,13378,339290,10596,128689,6789,50353,4121,1351810,10687,30550,2476,310437,8852,582418,10541,283030,8817,105184,5600,40191,3788,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1490459,8514,32828,2722,259669,7243,642998,12869,357564,9596,135555,7605,61845,4866,780196,6291,18845,1932,118666,5329,344528,7844,188746,6178,74506,4556,34905,2954,710263,6224,13983,1788,141003,4343,298470,7163,168818,5522,61049,3754,26940,2438,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1362868,10708,21640,2416,253417,8544,576234,11730,310664,11084,134500,8936,66413,6728,721586,7179,11641,1733,114773,5174,313329,6706,171779,7163,73326,5192,36738,4904,641282,8032,9999,1345,138644,5761,262905,7534,138885,6043,61174,4831,29675,3151,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1792381,14519,43087,3736,354844,11418,784050,15659,409500,12765,141661,9282,59239,5655,936889,10013,22844,3235,160395,6851,420931,10450,223901,7623,75860,5163,32958,3315,855492,9877,20243,2075,194449,7546,363119,8739,185599,7038,65801,5122,26281,3162,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1929154,16709,70561,5078,467857,11641,856465,18707,362743,13991,122333,8292,49195,6806,1003491,10968,32903,3519,208160,7689,461939,11515,206617,8662,68196,5119,25676,3679,925663,11227,37658,3341,259697,7745,394526,11056,156126,7486,54137,4116,23519,4135,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,622821,6608,13572,1867,122107,4839,302997,8722,126840,6557,41226,3853,16079,2774,316180,4276,7489,1410,52371,2764,159629,5055,66591,3892,20917,2131,9183,1779,306641,4742,6083,1231,69736,3477,143368,4823,60249,3516,20309,2178,6896,1176,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2834734,15858,127966,7861,618535,16259,1142165,18024,590314,16969,235906,12363,119848,8782,1436698,10400,59270,5408,262397,9530,602549,11298,317752,10427,129417,7075,65313,5217,1398036,12604,68696,4543,356138,10690,539616,11554,272562,9549,106489,6597,54535,5040,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3153441,15207,178734,8560,753960,16708,1393624,22317,553278,17048,201116,11973,72729,9206,1619810,10229,89102,5277,350959,11559,739919,12823,293890,11240,106977,7804,38963,5020,1533631,10857,89632,5062,403001,9632,653705,13162,259388,7872,94139,6004,33766,4935,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4061962,19312,107453,6434,868549,15490,1787212,22310,837026,16732,324581,12004,137141,9101,2088186,13637,52874,3958,383863,9354,957381,16035,443470,10329,175551,7005,75047,5241,1973776,14101,54579,4060,484686,9787,829831,11428,393556,9352,149030,6810,62094,4792,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2651526,13836,68466,4729,475537,10643,1195552,14206,596251,13908,211698,8549,104022,7308,1371956,9565,36001,3199,217271,6850,630591,8924,316809,8196,113584,4714,57700,4271,1279570,8671,32465,2647,258266,6953,564961,8129,279442,7151,98114,4924,46322,4166,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1151010,10705,26383,3248,256211,9591,480870,11848,248205,11644,101138,8116,38203,5808,602672,7640,12735,2276,111710,5476,258965,7868,140258,7378,56137,4893,22867,3563,548338,8626,13648,2281,144501,7644,221905,7057,107947,6378,45001,4138,15336,2801,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2670416,16031,71066,4826,545461,11471,1154990,15639,591145,16749,220484,8910,87270,8076,1379871,10177,35636,3167,247159,6418,612137,9757,319246,10404,118045,5517,47648,4504,1290545,11173,35430,2846,298302,8850,542853,9344,271899,8573,102439,5033,39622,4337,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,465723,6854,9450,1692,78930,4294,183228,8272,118560,6255,47809,4504,27746,4653,242158,4726,5343,1203,35030,2760,97640,5293,63698,3876,25263,2722,15184,2565,223565,4358,4107,952,43900,3313,85588,4417,54862,3549,22546,2272,12562,2347,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,920380,8321,19314,2269,157992,6434,407710,9433,207383,8805,84891,6646,43090,3825,487515,5036,10734,1778,73525,4010,219367,5364,112063,5491,47476,4368,24350,2402,432865,5874,8580,1314,84467,4214,188343,5974,95320,4815,37415,2957,18740,1787,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1188270,12635,44906,4276,307232,12196,493612,16845,218350,16011,97519,11047,26651,5406,642910,9590,24839,2800,155219,7621,271683,12145,121875,10457,52233,6297,17061,3441,545360,10146,20067,2734,152013,6930,221929,8630,96475,7165,45286,5964,9590,2410,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,661416,8261,9165,1832,111298,5605,315680,8518,145829,8501,57345,6237,22099,3304,346312,5708,4441,1113,52130,3707,168530,5542,78770,4880,29480,3653,12961,2163,315104,5460,4724,1196,59168,3512,147150,4738,67059,4462,27865,3285,9138,1358,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4035799,17843,276932,12199,944860,17759,1619298,23433,765888,16019,315638,13437,113183,8644,2130564,11899,153346,8589,453259,11915,883613,13902,410966,10326,168952,8257,60428,5089,1905235,14615,123586,6270,491601,9769,735685,13332,354922,9311,146686,7130,52755,4619,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857601,9569,21003,3204,178029,7479,348634,11091,196923,10144,73532,7194,39480,4993,453451,7046,11438,2202,80947,4685,189851,6396,108273,6086,40271,4227,22671,3331,404150,6676,9565,1910,97082,4872,158783,6530,88650,5710,33261,3702,16809,2486,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8679348,30164,1937531,27732,2223929,26708,2780927,31059,1148608,21179,419229,14596,169124,9611,4522197,17720,961939,17318,1128695,18007,1494614,18432,617508,13573,223382,8776,96059,6270,4157151,21817,975592,15494,1095234,15966,1286313,17904,531100,10589,195847,7760,73065,4666,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4124921,27927,105783,7374,862195,18547,1810438,30520,873620,21909,337243,14152,135642,10308,2152745,16952,55696,5430,388777,13951,983387,17982,466258,12793,184051,8672,74576,6203,1972176,17904,50087,4987,473418,12110,827051,17127,407362,12511,153192,7875,61066,5480,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,362811,4847,7610,1583,60838,3197,147567,5576,87326,4559,36636,3877,22834,2548,195834,2859,4867,1298,29106,2245,80012,3108,47849,2668,20567,2501,13433,1760,166977,3926,2743,798,31732,2264,67555,3750,39477,2537,16069,2230,9401,1104,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5068192,22965,152030,6170,1028102,17840,2209186,22082,1076574,18831,423686,16096,178614,11830,2632595,13918,84286,4515,448301,10243,1199856,13432,576015,11644,224286,8846,99851,6867,2435597,14891,67744,3921,579801,11961,1009330,14033,500559,9769,199400,8950,78763,6031,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1643186,11420,32573,3297,345865,9323,715935,13717,363419,10999,128417,5909,56977,5119,888416,7537,18868,2876,165658,5549,398269,8834,200147,7616,73135,3688,32339,3489,754770,7711,13705,1577,180207,6201,317666,8066,163272,5349,55282,3238,24638,2445,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1659022,14850,54323,4211,365601,11090,710415,18126,342094,12188,128274,8560,58315,7641,869185,8286,28711,3035,173207,6826,382440,10444,181579,6980,70045,5191,33203,4889,789837,10913,25612,2655,192394,6870,327975,10414,160515,6834,58229,4438,25112,3569,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5658460,22623,279165,8997,1210395,19333,2438956,26614,1138955,19607,427759,14673,163230,9544,2937890,15017,134632,5769,569547,11924,1301778,15390,611642,10802,228875,9081,91416,6039,2720570,15206,144533,6846,640848,13342,1137178,14924,527313,11081,198884,7307,71814,4603,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,489371,6835,14417,2190,112535,6504,220967,8449,96453,6471,32797,4857,12202,2465,250828,4580,6399,1365,56342,4401,114933,4896,49594,3725,16923,2763,6637,1567,238543,5462,8018,1442,56193,3833,106034,4911,46859,3613,15874,2593,5565,1470,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1922449,18349,56038,4882,413518,12502,837080,22294,399843,15603,159308,11038,56662,6579,1000311,11831,30524,2830,183362,8575,456418,13770,213100,9427,86048,6671,30859,4037,922138,11173,25514,3563,230156,7943,380662,12149,186743,8187,73260,5688,25803,3339,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,401147,6131,7899,1555,65119,3980,164992,6961,99232,6156,41948,4282,21957,2656,210683,4158,4426,1024,29348,2779,88648,4484,53664,3676,22192,2189,12405,1432,190464,4389,3473,1094,35771,2828,76344,3781,45568,3415,19756,2451,9552,1467,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2714651,19257,59220,5205,551172,13879,1156844,21253,625366,15606,223777,11715,98272,9597,1416481,12780,27627,3163,246650,8684,626355,13359,339273,9117,120610,7588,55966,5539,1298170,13516,31593,3158,304522,9557,530489,12268,286093,9443,103167,6016,42306,4741,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11259995,46148,275962,11846,2530806,34744,5044400,50563,2315471,41247,807433,27893,285923,17628,6157264,27670,151108,9541,1228218,24781,2853861,31524,1301608,28513,458595,17696,163874,10828,5102731,30118,124854,6260,1302588,19741,2190539,27716,1013863,17924,348838,13372,122049,8796,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1238878,10901,26581,3401,203217,8649,505979,12451,294170,12730,132372,9227,76559,7656,694819,7860,15269,2149,98205,5773,292803,7985,169739,8564,74120,5690,44683,4615,544059,7688,11312,2173,105012,5459,213176,7178,124431,6375,58252,4994,31876,4344,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,311108,4675,7369,1376,59765,3522,146135,5144,68579,4471,21458,2438,7802,1721,159196,2787,4147,1066,27035,2455,77249,2796,35629,2573,10957,1341,4179,986,151912,3564,3222,638,32730,2167,68886,3117,32950,2388,10501,1387,3623,841,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3817384,19687,99940,7083,730307,17009,1583128,21726,881494,19614,369565,15318,152950,9684,2008581,13105,51314,4655,330414,12080,865570,13824,473283,12286,201772,9669,86228,5873,1808803,14953,48626,4009,399893,11344,717558,12632,408211,10489,167793,7971,66722,5057,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3062689,14847,79245,6293,616033,13182,1258936,22830,695737,18085,286117,14151,126621,9779,1652843,10556,40843,4382,297330,8607,696471,13080,385445,11219,160587,9319,72167,6033,1409846,10454,38402,3565,318703,8978,562465,12934,310292,9741,125530,6497,54454,5123,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,724526,9026,19802,2498,159144,7880,321868,8456,149291,6464,53064,5960,21357,3488,380891,6630,9106,1548,72713,4891,176916,5402,82069,3698,28312,3404,11775,1937,343635,7083,10696,1673,86431,4865,144952,4827,67222,3971,24752,3397,9582,1952,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2741497,13490,78422,4140,516580,11241,1254130,15734,591278,14043,213552,9790,87535,7091,1420225,9256,38997,2776,232951,8449,672772,9660,309213,8070,117449,6444,48843,4036,1321272,10420,39425,3044,283629,7081,581358,9262,282065,7628,96103,5070,38692,3858,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,282705,5070,3409,1103,44112,3802,113464,6974,72502,5665,31456,3713,17762,2836,153657,3491,2120,884,20849,2196,63179,4320,40195,3700,17158,2318,10156,1814,129048,3527,1289,529,23263,2423,50285,3594,32307,2796,14298,1778,7606,1329,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1057834,10725,73484,5160,329921,10218,430771,11864,165228,9414,43475,4437,14955,2897,556687,8190,35690,3489,161195,6429,237256,7421,89229,5382,25047,2964,8270,1837,501147,7950,37794,2961,168726,6279,193515,7047,75999,5309,18428,2404,6685,1579,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
