GEO_ID,C20005G_001E,C20005G_001M,C20005G_002E,C20005G_002M,C20005G_003E,C20005G_003M,C20005G_004E,C20005G_004M,C20005G_005E,C20005G_005M,C20005G_006E,C20005G_006M,C20005G_007E,C20005G_007M,C20005G_008E,C20005G_008M,C20005G_009E,C20005G_009M,C20005G_010E,C20005G_010M,C20005G_011E,C20005G_011M,C20005G_012E,C20005G_012M,C20005G_013E,C20005G_013M,C20005G_014E,C20005G_014M,C20005G_015E,C20005G_015M,C20005G_016E,C20005G_016M,C20005G_017E,C20005G_017M,C20005G_018E,C20005G_018M,C20005G_019E,C20005G_019M,C20005G_020E,C20005G_020M,C20005G_021E,C20005G_021M,C20005G_022E,C20005G_022M,C20005G_023E,C20005G_023M,C20005G_024E,C20005G_024M,C20005G_025E,C20005G_025M,C20005G_026E,C20005G_026M,C20005G_027E,C20005G_027M,C20005G_028E,C20005G_028M,C20005G_029E,C20005G_029M,C20005G_030E,C20005G_030M,C20005G_031E,C20005G_031M,C20005G_032E,C20005G_032M,C20005G_033E,C20005G_033M,C20005G_034E,C20005G_034M,C20005G_035E,C20005G_035M,C20005G_036E,C20005G_036M,C20005G_037E,C20005G_037M,C20005G_038E,C20005G_038M,C20005G_039E,C20005G_039M,NAME,C20005G_001MA,C20005G_001EA,C20005G_002MA,C20005G_002EA,C20005G_003MA,C20005G_003EA,C20005G_004EA,C20005G_004MA,C20005G_005EA,C20005G_005MA,C20005G_006MA,C20005G_006EA,C20005G_007MA,C20005G_007EA,C20005G_008MA,C20005G_008EA,C20005G_009EA,C20005G_009MA,C20005G_010EA,C20005G_010MA,C20005G_011MA,C20005G_011EA,C20005G_012MA,C20005G_012EA,C20005G_013MA,C20005G_013EA,C20005G_014EA,C20005G_014MA,C20005G_015EA,C20005G_015MA,C20005G_016EA,C20005G_016MA,C20005G_017MA,C20005G_017EA,C20005G_018MA,C20005G_018EA,C20005G_019MA,C20005G_019EA,C20005G_020EA,C20005G_020MA,C20005G_021EA,C20005G_021MA,C20005G_022MA,C20005G_022EA,C20005G_023MA,C20005G_023EA,C20005G_024MA,C20005G_024EA,C20005G_025EA,C20005G_025MA,C20005G_026EA,C20005G_026MA,C20005G_027EA,C20005G_027MA,C20005G_028MA,C20005G_028EA,C20005G_029MA,C20005G_029EA,C20005G_030MA,C20005G_030EA,C20005G_031EA,C20005G_031MA,C20005G_032EA,C20005G_032MA,C20005G_033EA,C20005G_033MA,C20005G_034MA,C20005G_034EA,C20005G_035MA,C20005G_035EA,C20005G_036EA,C20005G_036MA,C20005G_037EA,C20005G_037MA,C20005G_038EA,C20005G_038MA,C20005G_039EA,C20005G_039MA,state
0400000US13,97716,6750,45352,4716,16669,2437,0,225,16669,2437,535,533,2707,1119,1965,898,4118,1120,4298,1426,3046,1246,28683,3724,15148,2350,13535,2712,7345,1976,2466,1001,1417,956,1934,1150,181,206,192,218,52364,4446,15016,2280,0,225,15016,2280,326,298,1656,629,4084,1121,3634,1167,3022,1091,2294,783,37348,4084,19028,2963,18320,2703,9945,2136,5079,1272,1126,851,1717,858,158,166,295,274,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,216836,9607,107773,5456,48780,2857,0,187,48780,2857,1596,681,3045,945,8295,1490,16210,1948,12362,1617,7272,1342,58993,4716,32523,3455,26470,2827,12323,1609,6341,1486,3455,984,2141,744,1651,738,559,303,109063,5434,42598,3759,0,187,42598,3759,1217,684,4458,1019,9842,1513,17568,2158,6510,1701,3003,712,66465,4147,36436,2876,30029,3012,16497,2074,7325,1607,2754,954,2072,572,869,540,512,336,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21687,2749,11725,2253,3877,1163,0,195,3877,1163,0,195,585,363,853,665,1610,1033,507,309,322,263,7848,1909,3826,1312,4022,1345,2566,976,863,814,77,116,198,155,93,113,225,217,9962,1428,2458,761,0,195,2458,761,216,190,170,198,1116,473,745,418,198,209,13,26,7504,1402,4057,1233,3447,766,2479,664,614,370,169,162,106,137,0,195,79,135,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,145239,8190,72320,5399,28961,3070,0,189,28961,3070,405,396,3011,1100,5387,1413,7579,1674,6493,1122,6086,1513,43359,3652,19773,2237,23586,2887,11509,2134,6126,1512,2491,859,2515,905,584,351,361,243,72919,4843,23364,2799,0,189,23364,2799,618,398,3634,972,3789,1034,7543,1355,4577,1342,3203,1040,49555,3852,26710,2740,22845,2472,14263,2129,4479,973,1681,609,1382,572,626,341,414,319,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,73713,4580,37415,2950,11001,1705,0,190,11001,1705,380,321,1564,562,1712,778,3696,911,2081,651,1568,719,26414,2445,14305,1823,12109,1630,7185,1216,2274,840,1468,904,540,381,370,385,272,270,36298,3078,11044,1566,0,190,11044,1566,432,270,2011,826,3218,889,3048,947,1861,751,474,337,25254,2458,14345,1823,10909,1666,7699,1325,2221,800,146,110,492,337,258,294,93,110,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28010,2880,13255,1931,4624,1202,0,155,4624,1202,100,133,1027,559,988,526,1610,684,436,311,463,443,8631,1476,3609,1002,5022,1071,3299,874,772,405,188,237,200,124,543,525,20,32,14755,1980,3465,1083,0,155,3465,1083,107,121,920,543,960,442,985,595,485,291,8,15,11290,1631,4990,965,6300,1299,5215,1182,519,356,349,291,191,162,26,44,0,155,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,51079,4218,25206,2773,9708,1556,0,168,9708,1556,344,291,854,407,1992,735,3402,993,2007,734,1109,469,15498,2090,9179,1838,6319,1265,3626,1002,1270,675,721,473,484,250,180,230,38,68,25873,2424,8153,1219,0,168,8153,1219,675,441,1195,557,2264,670,2563,651,1090,476,366,239,17720,1969,9481,1426,8239,1404,5107,1102,2432,801,106,132,460,265,134,152,0,168,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35880,3471,15989,2303,4989,1250,0,189,4989,1250,300,297,773,525,1345,623,1371,733,823,435,377,258,11000,1721,5805,1261,5195,1216,3655,1073,807,434,526,348,92,109,115,182,0,189,19891,2298,4811,1024,0,189,4811,1024,299,285,885,627,1603,673,1246,507,508,365,270,253,15080,2117,8978,1517,6102,1493,3592,1087,2047,1039,354,267,72,83,37,67,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,43732,3702,19814,2553,7792,1448,0,198,7792,1448,122,150,1648,721,1379,581,2371,751,1508,562,764,347,12022,2005,6770,1549,5252,1191,3038,826,1153,547,417,396,174,132,304,377,166,167,23918,2513,8967,1478,0,198,8967,1478,439,273,2566,776,2395,799,2420,881,418,214,729,629,14951,1915,9609,1409,5342,1258,3931,1071,575,394,247,204,484,438,77,125,28,46,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12681,1883,7078,1323,1778,622,0,157,1778,622,0,157,300,320,111,97,475,237,461,262,431,400,5300,1235,2988,989,2312,692,1508,620,327,218,205,209,235,207,37,58,0,157,5603,1026,1669,557,0,157,1669,557,37,44,239,191,786,444,425,300,157,231,25,48,3934,764,2082,558,1852,563,1319,466,430,230,103,100,0,157,0,157,0,157,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,82407,5458,42055,3690,19518,2949,0,204,19518,2949,349,313,1414,525,2968,1021,4794,1479,4465,1177,5528,1193,22537,2316,10736,1557,11801,1924,7231,1753,1898,695,1426,585,923,463,147,140,176,176,40352,3122,17019,2205,0,204,17019,2205,268,245,1426,607,2424,736,5077,1268,4131,1216,3693,927,23333,2325,11782,1625,11551,1683,5629,1139,2977,829,1564,822,1117,502,49,84,215,207,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,107318,8453,52712,5166,20624,2961,0,204,20624,2961,1029,652,1875,734,3700,1175,4856,1027,5420,1399,3744,913,32088,3395,15162,2066,16926,2559,7904,1460,5057,1385,1925,773,1374,630,499,301,167,158,54606,4613,15949,2358,0,204,15949,2358,723,350,1968,701,2508,969,5875,1599,2888,957,1987,581,38657,3527,18482,2318,20175,2349,11381,1707,4914,1491,2011,802,872,493,870,458,127,114,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,137880,6572,67596,4032,18848,2103,0,167,18848,2103,599,368,1627,663,3800,1040,5628,972,3947,995,3247,780,48748,3481,25288,2143,23460,2705,14076,1935,4500,1074,2183,719,1657,511,783,457,261,176,70284,3764,17005,1860,0,167,17005,1860,751,423,3222,857,3565,972,5104,1025,3531,866,832,364,53279,3224,29538,2618,23741,2339,14772,1960,4904,993,2335,738,1129,490,205,154,396,362,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,65351,4879,31610,2940,10684,1814,0,143,10684,1814,232,234,401,213,2357,847,2938,827,3273,868,1483,534,20926,1985,8379,1326,12547,1626,8046,1309,2022,609,1145,495,899,394,342,276,93,134,33741,3106,9852,1445,0,143,9852,1445,250,265,1033,403,2417,796,3570,919,1389,442,1193,472,23889,2974,10568,1833,13321,1799,8154,1200,2574,925,1057,442,1175,527,174,160,187,186,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,16240,2512,8049,1686,2169,752,0,206,2169,752,311,271,303,274,541,341,501,272,332,283,181,170,5880,1414,3144,1006,2736,886,1357,577,572,541,319,256,78,101,318,306,92,123,8191,1527,1898,727,0,206,1898,727,167,269,445,294,274,269,755,419,156,185,101,163,6293,1331,4424,1131,1869,668,1177,536,524,368,41,71,127,179,0,206,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,81092,4549,39427,3104,13556,1989,0,184,13556,1989,111,105,1867,730,2857,937,3614,1036,2772,1003,2335,929,25871,2554,13776,1687,12095,1828,6634,1154,2987,1070,1270,663,927,472,277,290,0,184,41665,3317,13047,2112,0,184,13047,2112,310,295,2401,874,4225,1376,3488,945,1462,608,1161,573,28618,2622,14650,2000,13968,1812,9343,1533,3147,918,733,397,712,399,6,13,27,43,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,14034,1968,6725,1328,2560,746,0,165,2560,746,200,189,431,283,422,328,851,518,529,366,127,112,4165,1330,2105,947,2060,874,1537,779,146,158,150,186,130,207,81,140,16,30,7309,1408,1899,555,0,165,1899,555,189,207,445,344,836,472,250,164,179,147,0,165,5410,1184,2584,702,2826,871,2097,710,460,374,196,180,73,129,0,165,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,18893,2819,8555,1731,3898,1201,0,155,3898,1201,18,32,451,278,846,562,1917,794,263,182,403,284,4657,1076,2038,683,2619,859,1883,794,637,361,0,155,99,103,0,155,0,155,10338,1666,3344,861,0,155,3344,861,201,276,530,272,765,468,878,459,592,413,378,285,6994,1281,3570,990,3424,892,2464,699,610,348,190,278,0,155,160,241,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,60476,6113,27339,3259,11256,2406,0,234,11256,2406,142,230,1103,481,2593,1060,3259,1072,2426,1389,1733,892,16083,2301,8818,1734,7265,1520,3052,861,1284,611,1515,891,1108,702,155,255,151,159,33137,4025,8785,2116,0,234,8785,2116,0,234,797,515,2434,1100,3159,1036,1375,667,1020,730,24352,3242,11958,2078,12394,2518,6971,1847,2233,964,1790,1123,873,561,337,334,190,308,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,12351,1467,5441,1006,1594,574,0,184,1594,574,28,60,0,184,337,225,576,358,238,221,415,296,3847,1052,2111,707,1736,764,915,445,554,478,0,184,157,310,0,184,110,151,6910,1096,1942,668,0,184,1942,668,0,184,164,223,384,257,624,359,616,406,154,139,4968,1032,2508,772,2460,779,870,413,618,393,52,98,435,206,296,257,189,241,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,130524,8901,60686,5293,27308,3187,0,198,27308,3187,167,169,2585,991,3733,965,8285,1930,6498,1449,6040,1452,33378,3899,17873,2548,15505,2392,6358,1259,4077,1062,2857,1227,1155,546,593,374,465,278,69838,4774,23180,3029,0,198,23180,3029,362,252,3905,1059,3731,831,7266,1443,4364,1156,3552,998,46658,3326,26700,2859,19958,1692,11540,1595,3775,910,1986,641,1714,549,545,330,398,241,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
