GEO_ID,C27010_001E,C27010_001M,C27010_002E,C27010_002M,C27010_003E,C27010_003M,C27010_004E,C27010_004M,C27010_005E,C27010_005M,C27010_006E,C27010_006M,C27010_007E,C27010_007M,C27010_008E,C27010_008M,C27010_009E,C27010_009M,C27010_010E,C27010_010M,C27010_011E,C27010_011M,C27010_012E,C27010_012M,C27010_013E,C27010_013M,C27010_014E,C27010_014M,C27010_015E,C27010_015M,C27010_016E,C27010_016M,C27010_017E,C27010_017M,C27010_018E,C27010_018M,C27010_019E,C27010_019M,C27010_020E,C27010_020M,C27010_021E,C27010_021M,NAME,C27010_001EA,C27010_001MA,C27010_002EA,C27010_002MA,C27010_003MA,C27010_003EA,C27010_004EA,C27010_004MA,C27010_005EA,C27010_005MA,C27010_006EA,C27010_006MA,C27010_007EA,C27010_007MA,C27010_008MA,C27010_008EA,C27010_009EA,C27010_009MA,C27010_010EA,C27010_010MA,C27010_011EA,C27010_011MA,C27010_012EA,C27010_012MA,C27010_013EA,C27010_013MA,C27010_014EA,C27010_014MA,C27010_015EA,C27010_015MA,C27010_016EA,C27010_016MA,C27010_017EA,C27010_017MA,C27010_018EA,C27010_018MA,C27010_019EA,C27010_019MA,C27010_020MA,C27010_020EA,C27010_021MA,C27010_021EA,state
0400000US01,4720067,2155,1122125,2463,593081,10858,434888,11270,35095,3924,59061,6952,1064609,5162,639163,11213,109388,6178,23435,2734,292623,10471,1879415,5443,1241025,13662,214240,7455,104091,5504,320059,10718,653918,2352,10374,1655,226467,6287,414856,5647,2221,952,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,699272,1868,187708,459,99701,4876,57594,4983,8304,1530,22109,2528,168757,2582,92040,4280,18530,2266,3673,837,54514,3260,285823,2200,187914,4651,21757,2216,13178,2040,62974,4002,56984,1124,2262,702,21010,1789,32649,2073,1063,536,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6378280,1787,1621830,1382,802366,19931,559607,20639,51438,6808,208419,11020,1462196,3972,763128,15462,263774,10984,31004,3453,404290,14403,2383238,3624,1474734,17363,341840,12135,94052,5469,472612,14677,911016,1963,21546,3220,347397,9247,532384,9468,9689,1873,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2885212,1095,708888,1722,302553,9402,336856,10530,29529,3651,39950,4959,648721,4809,345282,7440,65421,4058,14244,2383,223774,8530,1115007,4552,683566,9123,146560,6301,57204,3499,227677,8201,412596,2012,5586,1165,156402,4947,249699,5001,909,471,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37161789,5236,9252466,2198,4818997,34236,3404112,34198,284560,12563,744797,20913,9145560,6848,5036576,32586,1151161,18882,140738,6715,2817085,29132,14461908,6967,9356439,29409,1615201,21772,400938,9518,3089330,31788,4301855,3714,147529,6203,1902679,16530,2177255,15711,74392,5692,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5024885,2530,1226828,1836,752141,12341,320622,10335,38339,5467,115726,7646,1200441,4876,763517,10810,107860,6626,23020,3063,306044,10757,2038384,4395,1473554,12829,158625,6343,71913,5105,334292,11576,559232,2003,17183,2157,188860,6259,349632,6590,3557,1046,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3522709,1144,802350,445,535962,8821,218169,7812,24842,3035,23377,3609,741842,2510,487207,7581,113610,6291,12663,2098,128362,6334,1485456,3070,1135439,10074,153988,6013,43089,3499,152940,7288,493061,1525,16233,1795,153900,5805,318662,6340,4266,1184,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892132,847,204295,414,117257,5518,68097,5267,9562,2792,9379,2182,199264,1640,124560,4206,34188,2985,4611,1173,35905,3557,358513,1414,261161,4794,42534,3163,16781,1981,38037,3457,130060,874,2964,949,35762,2894,90660,2997,674,522,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,608165,325,105312,258,48595,3938,43821,3809,8763,2214,4133,2388,212811,635,157260,3224,31456,2732,5665,1631,18430,2453,222347,706,146613,3603,43962,3124,12828,1783,18944,2586,67695,543,5538,1159,17022,1731,44635,1840,500,402,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18752294,3756,3986946,3274,1940316,27846,1473876,28279,97642,7507,475112,18981,4002487,8427,2057731,24401,421619,16126,59802,5130,1463335,23455,7466000,8416,4526470,34247,747769,18633,266790,9728,1924971,26738,3296861,5344,72926,5090,1387184,18719,1788788,18517,47963,5325,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9619740,3609,2484715,3319,1298758,22338,885589,23148,63800,5467,236568,13708,2252890,9597,1236464,22114,192989,10263,38749,4139,784688,21451,3836048,9893,2511969,20118,334122,11813,139845,7837,850112,18604,1046087,4355,21598,2914,390300,10162,622799,9439,11390,2282,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,304077,515,199501,5779,80164,5725,13432,2443,10980,2166,293001,2657,208774,5621,39578,4083,8730,1689,35919,3286,530707,2300,414439,6105,49526,4016,21682,2318,45060,3436,198280,861,8496,1357,59114,2933,128230,3345,2440,974,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,427064,1283,246210,8184,121775,7140,20111,3715,38968,4682,356420,2987,218338,6133,30556,2864,8690,1767,98836,5299,582111,2970,393469,7354,43199,4405,24835,2783,120608,7233,200050,1785,2675,804,62882,3386,133811,3901,682,453,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,3091887,1794,1711126,19999,1162571,19484,104879,6543,113311,7979,2976138,4831,1838647,17235,377718,11088,46266,3788,713507,15020,5037957,5124,3594522,23870,489534,13841,140995,6125,812906,18158,1582024,3046,42504,3749,524003,10834,995966,10860,19551,3076,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,1593636,2413,908755,14819,502298,12212,53858,4997,128725,8589,1464949,5246,907958,9006,150710,6921,26660,2935,379621,10056,2539721,5696,1795726,16249,234215,7835,91729,4462,418051,11475,819338,2356,13404,1685,253769,6243,547733,6383,4432,1537,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,721561,2164,454437,9336,187552,8166,47831,3829,31741,4067,689885,3003,489599,7115,65448,4029,17520,2192,117318,5388,1171526,3426,901771,8574,101430,4741,49956,3726,118369,5254,434493,1295,5368,1079,115487,3800,311576,4191,2062,703,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,721211,1576,459539,8982,189513,7502,25814,3523,46345,4657,649585,3098,446496,7425,40996,3571,12252,1899,149841,6437,1078864,3587,812784,8894,72796,4202,38074,2905,155210,7273,363870,1887,6326,998,105098,4257,249212,4078,3234,1176,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,1022948,2921,537808,12566,387155,12297,35541,4405,62444,5895,952807,4734,561291,9545,105969,5684,16874,2148,268673,7176,1737223,4623,1128180,12246,233313,8316,90431,4647,285299,10209,571379,2575,7609,1382,194529,6316,367199,6271,2042,749,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,1117293,1948,502825,13413,502428,13054,47405,5517,64635,6270,1074425,5034,577343,10421,134183,5672,25139,2970,337760,10586,1730655,5240,1074452,12090,208465,7250,69356,4128,378382,9389,550695,2172,13088,1889,223826,5327,310543,5141,3238,1017,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,269901,1239,147221,6108,94344,5086,14171,2193,14165,2357,257236,1526,142364,4847,57920,3981,8323,1512,48629,3173,576785,1910,384126,6728,89299,4720,26364,2391,76996,4260,210199,1108,4564,771,68362,4086,136898,3972,375,222,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,1344498,1249,871661,13109,374021,11827,37330,4541,61486,7454,1308725,4329,884678,11784,144756,8246,26810,2783,252481,9639,2375813,4291,1827882,12061,190806,7773,81398,4488,275727,9387,707552,2069,27959,3099,183808,6571,487035,6553,8750,1862,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,1401873,787,929007,12195,381902,12802,66865,5818,24099,3777,1526044,2880,1090395,10844,274723,10376,39516,3103,121410,7567,2697095,3118,2041614,14856,419156,11596,108453,4986,127872,8111,882584,1873,32321,2519,277178,7609,569526,7713,3559,1280,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,2289531,2220,1279977,14050,791368,15394,124376,7272,93810,6766,2130856,4226,1241173,12561,346212,9781,56275,4596,487196,12607,3991897,4092,2767300,15345,484247,10919,177326,6048,563024,11977,1350022,2099,18214,2030,317024,7383,1008903,7268,5881,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,1276035,2593,866591,8829,280330,9116,49290,4431,79824,5970,1219414,3810,840282,8493,164263,5931,20071,1928,194798,6423,2120919,3996,1646795,9507,211664,6641,71616,3184,190844,6440,670360,1576,11233,1393,173694,5442,483466,5500,1967,562,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,749572,1971,316466,9067,349521,9817,22602,3646,60983,5714,663579,5175,342336,8021,83710,5695,17371,2459,220162,7554,1124633,5280,678172,10631,160056,6479,52638,3889,233767,9316,374027,1661,5172,1161,161886,5226,205468,5441,1501,660,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,1409255,3535,844960,12599,427558,13267,41803,4586,94934,7753,1335646,4682,862460,10275,126289,5610,18782,2247,328115,9630,2335429,4914,1630246,13212,226592,6412,97773,5065,380818,10220,818638,2904,14441,1741,278435,6904,522215,7147,3547,1190,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,222102,1343,122884,5376,65163,5155,8493,2225,25562,3006,217907,2364,128078,4495,17067,2032,3832,1082,68930,4271,396899,2395,260907,4744,33935,3085,18066,2096,83991,3809,146306,974,1671,507,44913,2825,98630,3055,1092,520,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
