GEO_ID,B18140_001E,B18140_001M,B18140_002E,B18140_002M,B18140_003E,B18140_003M,B18140_004E,B18140_004M,B18140_005E,B18140_005M,B18140_006E,B18140_006M,B18140_007E,B18140_007M,NAME,B18140_001EA,B18140_001MA,B18140_002EA,B18140_002MA,B18140_003MA,B18140_003EA,B18140_004MA,B18140_004EA,B18140_005EA,B18140_005MA,B18140_006EA,B18140_006MA,B18140_007EA,B18140_007MA,state
0400000US13,27773,444,19267,1325,21294,1232,16761,1317,28611,450,32298,281,24254,447,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,31591,407,24607,2659,25646,3932,23523,3083,31782,417,36956,906,27788,1326,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23269,562,14655,1402,19094,4110,11855,1480,24028,611,30719,790,18605,912,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,30869,156,20595,612,23213,1417,17406,980,31283,162,37328,333,25714,250,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,27762,332,19452,1515,22146,1074,15979,892,28645,365,34766,575,22880,407,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,28523,495,16135,1830,18726,2426,13779,1545,29533,476,35291,443,23770,446,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,27700,493,19184,1364,22076,1549,15353,1428,28668,507,35139,610,22989,504,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,25891,260,17499,1000,19710,1501,15265,1327,26536,280,31650,335,22048,363,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,27072,325,20380,957,26673,2445,16471,1367,27557,578,35831,547,21843,368,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,26518,502,15514,1591,17150,2089,13215,2959,27261,549,32341,757,23557,789,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,39182,719,26749,1691,26181,2610,27333,2133,40097,374,45095,825,34206,889,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,35554,341,20475,1013,24145,2490,16546,1260,36327,351,43003,909,30629,311,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,26341,210,16279,725,19697,1634,14049,877,27046,219,33467,619,21886,211,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,31580,197,16615,1033,20233,1331,13458,1832,32150,212,38166,819,27212,359,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,25159,420,18602,1267,21431,1270,15746,1184,25764,408,31391,432,21115,444,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,27061,275,18505,1265,21929,1259,15628,1184,27722,470,33282,679,22984,443,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23670,678,15022,2160,16134,2879,12159,3660,24339,656,30558,958,20103,720,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,27461,443,18836,2239,26253,2242,11992,1402,28073,557,34129,844,22408,505,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,28925,819,24937,1950,25471,2272,23910,3588,29324,854,31800,677,25893,696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,33455,826,22885,2299,26669,4768,19239,2540,34201,867,41442,701,28234,1152,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,37969,589,23702,1544,28259,2239,20801,1362,39256,596,46900,572,31950,278,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25324,480,18016,2302,24327,2940,12484,1462,25757,483,29881,1061,22014,597,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,32341,156,21302,681,25209,1440,18158,1221,33071,348,37703,596,29636,387,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,26692,265,18040,1156,20568,1168,15799,1246,27273,288,31732,298,23304,431,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,28839,937,22088,2722,27179,4690,14707,5569,29514,933,36280,766,22666,761,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,28098,256,17358,747,20524,1171,15031,925,29101,273,35174,267,23579,290,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,26041,284,19470,942,23643,1356,15026,1402,26636,289,31918,357,21852,346,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25904,401,16407,1370,20711,2301,13413,1553,26668,415,32128,390,21774,450,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,30230,160,18470,984,22191,841,15120,863,30789,172,36975,280,25046,239,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31843,662,25087,4734,29151,4053,18343,3799,32154,699,38199,1935,27535,1102,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,26159,327,18439,1551,21477,2033,16702,1089,26563,350,31835,405,22255,358,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,26636,467,18095,3823,20320,5389,16430,4606,27170,461,32756,1159,22535,713,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,26296,302,18124,1052,20063,1395,16282,1234,26965,284,31506,310,23123,430,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,28103,261,20431,591,24288,806,16315,672,28956,286,33129,471,23790,294,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,25936,416,21121,1516,26435,4568,15413,2583,26206,415,35628,665,18303,719,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,28601,809,12743,2396,16232,3509,11109,1140,29975,686,32856,1196,26468,749,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,32898,401,22057,1148,30198,2377,16875,1327,33751,437,40837,358,28342,470,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,31930,249,22115,925,25755,2131,19456,1947,32432,316,40619,407,26322,433,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,25278,437,18853,2255,22319,2070,14358,2040,25940,493,32192,583,20511,446,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,29146,420,18137,1362,20984,1542,15772,1209,30037,283,35765,381,24392,387,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30940,798,22455,4170,31747,3250,11925,4242,31425,836,41207,1323,23775,1044,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16443,202,14250,681,13705,973,14768,797,16666,206,16624,203,16724,325,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
