GEO_ID,B19201_001E,B19201_001M,B19201_002E,B19201_002M,B19201_003E,B19201_003M,B19201_004E,B19201_004M,B19201_005E,B19201_005M,B19201_006E,B19201_006M,B19201_007E,B19201_007M,B19201_008E,B19201_008M,B19201_009E,B19201_009M,B19201_010E,B19201_010M,B19201_011E,B19201_011M,B19201_012E,B19201_012M,B19201_013E,B19201_013M,B19201_014E,B19201_014M,B19201_015E,B19201_015M,B19201_016E,B19201_016M,B19201_017E,B19201_017M,NAME,B19201_001EA,B19201_001MA,B19201_002EA,B19201_002MA,B19201_003EA,B19201_003MA,B19201_004EA,B19201_004MA,B19201_005EA,B19201_005MA,B19201_006MA,B19201_006EA,B19201_007EA,B19201_007MA,B19201_008EA,B19201_008MA,B19201_009EA,B19201_009MA,B19201_010EA,B19201_010MA,B19201_011MA,B19201_011EA,B19201_012EA,B19201_012MA,B19201_013EA,B19201_013MA,B19201_014EA,B19201_014MA,B19201_015EA,B19201_015MA,B19201_016EA,B19201_016MA,B19201_017EA,B19201_017MA,state
0400000US25,934147,11975,123348,4952,93494,5257,71957,4769,65644,4550,51154,4315,46904,3477,41739,3191,43990,3315,34696,3111,67109,4275,82796,4610,85724,4559,53319,3998,26661,2534,24852,2466,20760,2645,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1299549,14117,208024,6384,148054,5619,129038,5137,123217,4920,98610,4100,93436,4138,75011,4504,66112,3546,48476,3751,86307,3572,88972,4719,72286,3540,30607,2909,11358,1678,11572,1486,8469,1145,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,740011,10692,94664,3636,69923,3769,64778,2943,55341,3743,48962,2923,50031,3069,45873,3057,42923,2796,32441,2450,61382,3174,65127,3469,54932,3517,25483,2213,9957,1279,9929,1343,8265,1464,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,340033,7691,78815,4897,52351,3490,37555,3295,28750,2857,22806,2823,20907,2477,18325,2362,12930,1833,10319,1961,15645,2106,17659,2173,13090,1836,4891,1407,2604,1059,1801,672,1585,470,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,806243,11156,127051,5211,94970,4593,82972,3843,70766,3790,62413,3855,56597,3991,49947,3287,44876,3313,32870,3032,54183,3955,50885,3402,40531,3275,17473,2170,8551,1493,6798,1439,5360,1280,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,151119,4445,20738,1792,20434,2221,16384,1860,14959,1786,13140,1803,8648,1300,8771,1295,8546,1362,7853,1482,8407,1502,8736,1664,7494,1546,3210,854,1732,601,1018,423,1049,647,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,253355,5346,34507,2787,28201,2368,23898,1935,24914,2429,20790,1920,20722,2154,14958,1688,14995,1732,9577,1136,18380,1933,16798,1855,13898,1689,5564,991,1388,483,2451,723,2314,629,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,345371,10167,43165,3846,32613,3551,28449,2966,29111,3321,25081,3273,24357,3019,18600,2936,19209,2776,14678,2268,24382,3265,29695,4259,24875,2941,13921,2559,6848,1761,4563,1256,5824,1389,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,166953,6243,18204,1952,17705,2228,13080,1843,14858,1757,11075,1612,12371,1858,9180,1481,7739,1145,7373,1632,11676,1719,14027,1726,13286,1693,7835,1324,3597,1126,2459,738,2488,783,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,976225,15817,114364,4638,82256,4442,85336,4371,70499,3858,56863,3657,57210,3575,45756,3036,46616,3593,39839,3262,71560,4846,84352,4684,92313,5766,52518,2772,27429,2598,27982,3218,21332,2766,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,264787,8177,48733,3746,29281,2927,25841,2489,24787,2875,19644,2335,14754,2328,13976,1863,14043,2339,11179,1797,15075,2018,16127,1691,14693,1978,8324,1453,2745,832,2674,649,2911,890,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2580302,24145,389869,10647,237242,7449,208632,6249,180096,6692,148726,5900,138853,4926,117810,5391,121427,5488,91074,4676,178933,7293,207520,8412,227419,9768,125938,5995,58800,3645,68515,3874,79448,4819,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1227800,18768,197044,7404,155757,7887,121865,5949,107610,5891,92740,5039,89565,5658,65505,5104,60465,4653,46440,3805,81871,6056,80616,5805,64802,4673,27729,3292,14235,2193,11610,2049,9946,1662,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,108221,3260,15147,1906,11899,1442,8582,1201,11188,1551,7011,1182,8584,1488,6730,1229,6447,1225,3560,797,7694,1726,8770,1546,7154,1188,2117,511,1338,580,639,344,1361,656,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1622628,16745,258913,7005,189922,6042,168628,5175,147194,5460,120042,5949,119362,5413,92167,4608,83294,4677,61695,4429,110209,4927,106700,5784,85230,4382,36165,3182,15710,1724,14051,1828,13346,2248,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,484876,7589,80073,3803,66029,3624,49717,3397,46262,3146,37769,3034,34095,2756,25224,2293,23525,2216,21575,1967,31047,2290,26616,2005,21115,1988,9405,1379,3338,779,4217,1129,4869,1146,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,560233,10313,85066,4631,60495,4461,50854,3764,45994,3512,36479,2878,40531,2939,32684,3047,29602,3261,23638,2819,39792,2973,41986,3471,36275,3292,16226,1968,8720,1712,5998,1219,5893,1328,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1743632,16935,247155,7329,204736,6105,180806,5151,157486,6056,123721,4816,112649,5158,96213,5131,92450,5396,68698,3710,125043,4998,126389,5510,102425,4375,48793,3242,19443,1969,18854,2005,18771,1902,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,156078,5279,22206,2466,17314,1903,14274,2061,9700,1430,9286,1526,8477,1388,7759,1258,9879,1541,6497,1291,13232,1401,11083,1780,10997,1618,6872,1469,3864,1189,2630,931,2008,860,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,567146,12343,102968,5346,78549,4987,53858,3884,49810,3826,41462,3468,36339,3656,33983,3487,26972,3223,21453,2787,36976,3354,35444,4135,24293,2753,10051,1938,5585,1727,5240,1346,4163,992,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,112536,4057,15210,1866,14281,2122,10002,1550,12275,1553,7052,1256,10872,1698,7163,1345,6134,1100,5032,1300,6816,1015,7788,1245,5853,1281,1782,716,664,423,394,160,1218,423,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,841742,12874,148249,5818,107659,4990,85910,5079,75513,4085,66243,3962,60126,4387,45601,3497,43047,3705,31675,3071,47995,3916,49779,3900,39942,3901,19640,2721,7431,1742,5843,1269,7089,1272,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2679053,22786,403709,11510,282255,8514,217666,8662,220688,8688,168418,6983,165623,6870,144679,6593,143679,7072,124191,6489,194944,7246,209600,8702,182483,7291,101234,6476,38849,3568,41242,3959,39793,3352,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,221775,6948,27275,2440,23189,2478,18479,1933,20608,2403,16444,2174,15310,1709,13719,1741,11055,1764,8683,1447,19278,2019,18280,2083,15227,2151,5500,1191,3514,1024,3182,1045,2032,728,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,95739,3311,10686,1301,12137,1539,7255,952,7904,1121,7161,1065,7116,1163,6587,1296,5022,870,4322,850,7408,1361,6925,1042,7521,1204,2840,685,1369,552,721,381,765,259,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,979736,14030,116965,4751,85623,4410,69452,4082,67962,4134,57909,3878,58237,4046,51551,4423,47391,3861,40555,3231,77202,4893,86815,5663,86727,5349,49731,4148,32400,3202,27896,2782,23320,2779,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,932770,12127,113786,6797,79063,4705,71704,4236,71200,5025,58549,4031,61492,3469,53710,4201,47726,3289,42205,3102,74156,4235,86683,5612,81829,5062,41096,3272,17935,2218,15811,2195,15825,2082,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,257599,6280,54218,3100,38351,3036,29097,2519,26218,2368,19319,2122,15818,1769,11908,1632,11209,1607,5699,1077,12710,1938,14370,2135,9946,1654,4297,979,1855,665,1626,532,958,511,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,812425,11680,103257,3817,90718,4343,81383,3814,75774,3395,58908,3063,58862,2654,49708,2753,44850,2959,38368,2437,63563,3572,62807,3611,46196,3135,18369,1939,8392,1266,6189,1246,5081,1223,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,79921,3362,6842,1070,7436,1359,6435,1059,6349,1327,5864,1175,6108,1227,5369,1159,4854,1102,4480,972,5726,1243,6042,1289,7747,1470,3527,1118,820,397,1168,582,1154,600,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,352491,8347,164623,5736,55166,3410,34020,2759,24085,2212,14568,1661,13480,1680,9762,1390,6763,1137,4624,856,7851,1395,7770,1708,5229,1180,1979,622,949,540,1062,501,560,349,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
