GEO_ID,C16009_001E,C16009_001M,C16009_002E,C16009_002M,C16009_003E,C16009_003M,C16009_004E,C16009_004M,C16009_005E,C16009_005M,C16009_006E,C16009_006M,C16009_007E,C16009_007M,C16009_008E,C16009_008M,C16009_009E,C16009_009M,C16009_010E,C16009_010M,C16009_011E,C16009_011M,C16009_012E,C16009_012M,C16009_013E,C16009_013M,NAME,C16009_001EA,C16009_001MA,C16009_002EA,C16009_002MA,C16009_003MA,C16009_003EA,C16009_004MA,C16009_004EA,C16009_005EA,C16009_005MA,C16009_006EA,C16009_006MA,C16009_007EA,C16009_007MA,C16009_008MA,C16009_008EA,C16009_009MA,C16009_009EA,C16009_010MA,C16009_010EA,C16009_011EA,C16009_011MA,C16009_012EA,C16009_012MA,C16009_013EA,C16009_013MA,state
0400000US17,11752009,4443,1679718,30573,1199288,21913,347794,17808,63877,6685,41019,4619,27740,6383,10072291,30561,7864806,31258,1246091,19150,588624,21322,277053,12105,95717,10352,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5898811,3709,898857,23290,772060,21417,91578,7663,13374,2771,13842,2448,8003,3757,4999954,23293,4638754,25995,184939,9544,118308,7551,44434,3486,13519,3476,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2768091,2721,339772,10999,290069,10071,32055,4636,6363,1501,6123,1385,5162,2149,2428319,11139,2277826,12122,78846,4810,40529,4439,23973,2648,7145,1887,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2588263,2680,334622,11242,270670,10230,50750,5927,4746,1351,4987,1226,3469,1682,2253641,12247,2021512,14477,143136,8077,35890,4412,38227,3405,14876,3929,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3963641,3612,723417,21202,673755,19458,28817,3865,9031,2717,3912,1998,7902,2487,3240224,22111,3100192,22437,64261,4921,42667,4975,24820,3343,8284,2115,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4137176,3427,809094,19519,739825,18256,32988,3992,23167,2495,9845,2282,3269,1584,3328082,19789,3037513,21101,118134,6620,124153,6060,42469,3745,5813,1906,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1227319,1945,166837,7628,153787,7229,3027,839,5787,1299,994,513,3242,1467,1060482,7920,993638,8362,8581,1934,48315,4024,7902,1849,2046,830,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5330007,3067,515966,17619,410680,16298,56796,8432,23679,4390,13994,2598,10817,2692,4814041,18146,4022223,22043,314147,10553,217796,13162,177756,8202,82119,8514,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6007609,1839,676026,20913,418254,16040,137414,9804,67439,7991,41139,4215,11780,3027,5331583,20823,4260941,23310,345580,11636,477621,16078,190631,7459,56810,7446,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9082827,3458,1520996,24970,1325623,22219,70434,6073,41048,4713,17584,2810,66307,6526,7561831,24996,6930946,26696,187326,6514,235601,11105,111167,6715,96791,8687,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4874445,2746,557858,15441,440824,11698,44143,5606,15228,2575,25428,4205,32235,6668,4316587,16047,3905895,15779,147071,7470,90735,5333,120755,5543,52131,4628,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2681598,2884,577393,18702,552535,19216,17691,2816,2284,1026,2774,1543,2109,1218,2104205,18221,2032496,18592,37759,3417,11695,1949,16552,2877,5703,1954,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5455573,3595,820551,19648,737419,19787,39490,4625,23728,4640,11491,2881,8423,2725,4635022,19549,4367855,21435,108317,6243,85920,7832,52868,3863,20062,3827,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,914045,1775,130461,8131,120040,7337,2765,906,2630,920,1060,568,3966,1355,783584,8216,751846,8632,11942,2181,9503,1691,2693,1055,7600,1985,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1660823,2191,205716,9189,161332,8168,30216,4357,4494,1759,5204,1995,4470,2253,1455107,8941,1328290,9954,83350,5468,19802,2789,17593,2523,6072,1263,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501541,2581,384250,19122,228603,13525,124510,12472,8707,2820,17574,4918,4856,1862,2117291,19694,1525958,20585,398725,15794,55717,7875,120689,8160,16202,3470,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1212211,1275,102653,7484,89218,6971,5818,1898,3849,1151,1126,626,2642,1309,1109558,7742,1028617,10006,20165,2776,42281,4394,13572,2023,4923,2153,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8117982,2370,800662,22133,460602,17557,243311,11864,55126,6074,28613,4788,13010,3176,7317320,22335,5171341,26399,1027442,16479,655596,20340,365404,12754,97537,8361,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1900089,2097,388976,15292,191863,11297,156612,10654,2740,964,3181,1176,34580,3441,1511113,14998,1017167,15148,392132,11499,23844,3379,11606,1982,66364,4801,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17817522,3612,2745009,38623,1536988,29372,704843,21271,273972,12547,155391,10084,73815,8896,15072513,38931,10878441,38862,1943278,25101,1363904,24415,680938,16776,205952,13468,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8785582,5707,1492921,31617,1234017,30753,213963,12169,21825,4068,14376,3502,8740,2524,7292661,32593,6605057,32091,428856,14512,117654,8488,102868,7475,38226,6826,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,614978,1288,71913,4653,64501,4494,1551,714,2255,810,707,356,2899,1256,543065,4918,519029,5090,7568,1522,10402,1274,3223,931,2843,1167,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10534621,4588,1637987,30411,1487880,30059,61698,6286,43056,5847,15088,2951,30265,5425,8896634,31334,8345832,30871,169762,7604,230189,10941,99659,6319,51192,5410,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3419927,2480,561479,16162,481179,14473,60218,6138,5482,1834,8126,1808,6474,1801,2858448,16660,2619173,16052,156839,7832,25586,2779,40423,3336,16427,2458,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3562225,3184,601397,18155,458768,14783,96776,10852,16784,3152,21459,3552,7610,2691,2960828,18003,2571595,18044,221943,11716,72679,7071,78664,5404,15947,4253,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11616980,3185,1531281,32169,1262891,31201,155408,10604,58408,6376,38868,5313,15706,3487,10085699,32896,9167543,37943,338641,11234,362479,14784,177991,7936,39045,4526,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,955159,1258,133031,7863,84449,7105,34399,4449,7380,1664,5766,2110,1037,651,822128,7941,668293,9049,69528,4804,62360,5979,15489,2213,6458,2116,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4238932,3594,758620,19906,688848,18034,57999,7551,6926,2753,4105,1665,742,536,3480312,20253,3270479,20745,124072,8635,47889,5818,32743,3447,5129,1853,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,737564,1187,97224,5433,83806,5222,3425,1419,2204,724,909,591,6880,1703,640340,5666,606098,6251,13316,1895,9781,2197,4498,1277,6647,1370,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5851371,4067,1020667,25811,911823,24530,75413,9014,14640,3818,8704,2717,10087,2935,4830704,25853,4533661,27705,165437,10256,64465,6348,49352,4372,17789,3841,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23140955,8434,4048290,54867,1996811,40884,1882565,40767,63254,8178,74235,7695,31425,5814,19092665,54542,13075340,48327,4970865,46535,410606,18010,515580,17315,120274,11798,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2511482,2362,328759,17141,232252,14399,70793,8235,7513,2326,10104,1956,8097,1950,2182723,17272,1905201,16810,183668,9714,42008,4688,41145,3884,10701,2269,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,570998,940,61983,4115,58084,3999,1015,495,1965,767,520,405,399,360,509015,4262,485038,4956,4772,955,15375,2078,3100,873,730,439,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7353200,4162,817823,22421,671764,18080,86366,8382,20651,3876,23420,4091,15622,5278,6535377,22263,5572181,25614,414625,11812,240995,12690,231879,10463,75697,7512,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6258928,2753,842017,20844,594312,16813,146311,10677,30708,4996,50006,5768,20680,4597,5416911,21426,4496926,24360,363186,12857,210994,12117,303833,9815,41972,4796,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1700741,2590,304211,13124,295335,12856,4393,1486,1996,1032,1783,758,704,576,1396530,13626,1368738,13495,9359,1661,12710,2306,4277,1246,1446,750,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5212724,3533,651310,19193,555620,18134,56205,6326,20756,2939,13687,2477,5042,1507,4561414,20114,4201340,21173,174329,7376,102629,6494,67334,6069,15782,2880,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,515846,1386,55198,4853,49454,4679,3858,1381,499,321,644,549,743,519,460648,5247,433655,5573,20875,2571,2642,770,2705,833,771,372,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3457153,1884,1541470,25045,71012,6227,1469126,25681,351,314,584,405,397,407,1915683,25416,94181,7833,1818225,25788,2114,1014,577,571,586,606,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
