GEO_ID,B01001_001E,B01001_001M,B01001_002E,B01001_002M,B01001_003E,B01001_003M,B01001_004E,B01001_004M,B01001_005E,B01001_005M,B01001_006E,B01001_006M,B01001_007E,B01001_007M,B01001_008E,B01001_008M,B01001_009E,B01001_009M,B01001_010E,B01001_010M,B01001_011E,B01001_011M,B01001_012E,B01001_012M,B01001_013E,B01001_013M,B01001_014E,B01001_014M,B01001_015E,B01001_015M,B01001_016E,B01001_016M,B01001_017E,B01001_017M,B01001_018E,B01001_018M,B01001_019E,B01001_019M,B01001_020E,B01001_020M,B01001_021E,B01001_021M,B01001_022E,B01001_022M,B01001_023E,B01001_023M,B01001_024E,B01001_024M,B01001_025E,B01001_025M,B01001_026E,B01001_026M,B01001_027E,B01001_027M,B01001_028E,B01001_028M,B01001_029E,B01001_029M,B01001_030E,B01001_030M,B01001_031E,B01001_031M,B01001_032E,B01001_032M,B01001_033E,B01001_033M,B01001_034E,B01001_034M,B01001_035E,B01001_035M,B01001_036E,B01001_036M,B01001_037E,B01001_037M,B01001_038E,B01001_038M,B01001_039E,B01001_039M,B01001_040E,B01001_040M,B01001_041E,B01001_041M,B01001_042E,B01001_042M,B01001_043E,B01001_043M,B01001_044E,B01001_044M,B01001_045E,B01001_045M,B01001_046E,B01001_046M,B01001_047E,B01001_047M,B01001_048E,B01001_048M,B01001_049E,B01001_049M,NAME,B01001_001EA,B01001_001MA,B01001_002MA,B01001_002EA,B01001_003EA,B01001_003MA,B01001_004MA,B01001_004EA,B01001_005MA,B01001_005EA,B01001_006EA,B01001_006MA,B01001_007EA,B01001_007MA,B01001_008EA,B01001_008MA,B01001_009MA,B01001_009EA,B01001_010MA,B01001_010EA,B01001_011EA,B01001_011MA,B01001_012EA,B01001_012MA,B01001_013EA,B01001_013MA,B01001_014EA,B01001_014MA,B01001_015MA,B01001_015EA,B01001_016EA,B01001_016MA,B01001_017MA,B01001_017EA,B01001_018EA,B01001_018MA,B01001_019EA,B01001_019MA,B01001_020MA,B01001_020EA,B01001_021MA,B01001_021EA,B01001_022EA,B01001_022MA,B01001_023MA,B01001_023EA,B01001_024EA,B01001_024MA,B01001_025EA,B01001_025MA,B01001_026MA,B01001_026EA,B01001_027EA,B01001_027MA,B01001_028MA,B01001_028EA,B01001_029EA,B01001_029MA,B01001_030EA,B01001_030MA,B01001_031EA,B01001_031MA,B01001_032MA,B01001_032EA,B01001_033EA,B01001_033MA,B01001_034MA,B01001_034EA,B01001_035EA,B01001_035MA,B01001_036EA,B01001_036MA,B01001_037MA,B01001_037EA,B01001_038EA,B01001_038MA,B01001_039MA,B01001_039EA,B01001_040EA,B01001_040MA,B01001_041MA,B01001_041EA,B01001_042EA,B01001_042MA,B01001_043MA,B01001_043EA,B01001_044EA,B01001_044MA,B01001_045EA,B01001_045MA,B01001_046MA,B01001_046EA,B01001_047EA,B01001_047MA,B01001_048MA,B01001_048EA,B01001_049EA,B01001_049MA,state
0400000US13,9815210,-555555555,4808996,7576,350500,5339,355219,8669,363828,8893,211635,5120,160546,5590,80648,5653,78633,6528,203261,8075,324113,5115,329137,5103,328723,8825,356519,8957,353872,4433,326407,3515,272740,7064,99270,4749,155320,5600,76099,4049,99086,4248,120582,5174,85010,3094,46386,3234,31462,2533,5006214,7576,323527,4142,342846,9521,343027,9669,197487,4260,153171,5480,73014,4676,72792,4657,196115,7070,333776,4479,339467,4808,352945,9522,364895,9165,360376,4847,349063,4088,311268,5859,110575,5182,164600,6044,87687,4324,114541,4497,144710,4759,105941,4842,80499,3951,83892,4300,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374810,-555555555,688600,1358,45388,836,43094,1923,41725,1907,24910,771,16216,653,10514,1706,11069,1727,33175,2000,54030,1150,45993,932,41933,2464,47347,2396,46502,961,47984,851,46026,2459,18727,1920,23835,1906,13619,1519,15671,1165,22116,1773,13799,1558,12054,1138,12873,1333,686210,1358,42632,789,38549,2336,42069,2318,25990,959,16173,950,7769,1256,9472,1599,26553,1681,49013,1108,43589,866,42325,2260,44418,2262,46143,884,48122,649,45546,2695,19425,1729,25085,2048,15079,1480,17123,1636,22764,1606,19903,1532,18549,1457,19919,1536,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1584985,-555555555,794914,2358,61479,1360,62433,2748,61594,3058,34405,1062,24272,1808,13134,2256,9990,1738,33596,2827,53396,1525,53326,1660,48126,2956,49722,3107,49786,1235,52415,1400,50494,2624,17741,1869,24720,2374,13509,1526,18140,1603,25358,1909,16917,1579,11018,1433,9343,1482,790071,2358,57007,1574,60378,3438,57682,3132,32675,1309,23800,1559,13069,2069,12361,2093,28650,2611,49479,1270,50175,1054,48659,2740,48593,2754,50280,1231,52277,1175,51399,2435,18584,2094,25002,2295,13140,1482,22055,1560,24749,1755,19276,1888,16128,1450,14653,1623,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12869259,-555555555,6309308,4694,418880,2756,434774,7672,446146,7344,277885,1776,193672,2774,91966,4284,95724,4350,259694,6158,453173,2687,439822,2590,414530,8921,437266,9682,449298,2369,461292,2379,395180,6976,145230,4887,199699,5362,96699,4764,141681,4477,164207,4669,125953,3643,89656,3615,76881,3115,6559951,4694,408090,2776,423511,8474,421159,8468,266095,2069,175615,2297,89624,4313,93100,4409,251630,6335,448356,2164,439836,2087,418253,7860,442386,7955,461529,1821,476815,2017,425499,6264,154026,5205,216909,5955,106631,4539,156191,4817,209900,5026,167717,5117,144082,4708,162997,4817,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516922,-555555555,3206430,4000,219226,2067,223358,4279,231252,4401,142480,2388,103383,2857,47874,3460,46447,3568,140197,5048,208592,2251,211963,2696,204623,5976,213558,5655,222996,1446,234762,2153,212872,4537,74728,4067,102803,4008,55526,2903,71219,3008,88307,3585,65857,2634,47919,2428,36488,2128,3310492,4000,209098,2413,217200,6063,222441,6025,132202,1827,95076,2597,55164,3600,51410,3591,124655,4798,206304,2066,203971,2068,197821,5229,218975,5419,229074,1790,243205,1929,219800,5259,80755,4279,112165,4167,55845,3148,83779,3733,107654,3966,84272,3882,76038,3008,83588,3151,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062309,-555555555,1512251,2950,100044,1665,102045,3596,103675,3695,62132,1241,49401,1869,22017,2243,23356,2454,63909,3542,99871,1926,96697,1520,89810,3097,92590,3041,105870,1523,110603,1057,100289,3244,40917,2278,53345,2720,25072,2096,35134,1854,46951,2276,35451,1653,28253,1819,24819,1776,1550058,2950,98158,1786,98355,3683,98358,3417,61089,1517,44961,1598,26986,2315,22844,2461,57778,3086,96226,1668,94036,1342,84568,3467,94592,3501,102586,1320,111477,876,103905,2904,37933,2587,53696,2250,26192,1804,37468,1680,57517,2173,45772,1956,43672,2023,51889,1934,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2871238,-555555555,1423188,2574,102420,1720,100776,3488,105117,3275,61781,2118,44434,2300,20805,2375,24385,2759,63602,3520,98373,1990,91987,1435,81681,3472,94317,3785,95828,1592,100426,1389,95440,2759,32161,2302,44699,2266,22817,1604,30597,1778,38185,1672,31625,2068,22373,1612,19359,1493,1448050,2574,99620,1571,97514,3478,98725,3087,56460,1705,43398,2572,19134,2325,20789,2205,60184,2755,95550,1586,88635,1276,87035,3362,86014,2939,97478,1374,105768,1324,93600,2837,33671,2419,47472,2083,24376,1981,32300,1913,46309,1991,39030,2218,34536,2080,40452,2271,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4369356,-555555555,2143745,4175,141921,2362,145120,4370,145791,4434,90748,1804,62299,2267,33216,2689,31989,3062,88171,4252,139032,2019,142013,1649,136344,4067,148221,3983,155677,1671,158024,1899,139935,3419,53067,2980,77085,3120,43343,2222,48636,2434,64558,2475,47150,2212,30647,2129,20758,1754,2225611,4175,137177,1966,144086,4337,137019,3733,83137,1927,62619,2961,35719,3229,30020,2617,77974,3951,140199,2088,143407,1669,138381,3935,145226,3737,158223,1511,165639,1686,150260,4161,54794,3112,82862,3712,40776,2361,60490,2495,78103,2684,59771,3067,47377,2331,52352,2618,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4574836,-555555555,2236117,4028,159305,2528,153463,5241,164420,5240,95154,2099,71337,3339,34498,3409,36344,3492,99700,3912,161296,2773,151935,2674,143310,5431,139875,5038,154210,2406,158940,1888,144340,3773,48736,2639,76309,3052,38195,2482,47465,2788,61627,2542,45525,2113,27730,2015,22403,1698,2338719,4028,153670,2339,150826,5267,151730,5656,90680,2630,65058,2678,35648,3450,36296,2932,103970,4382,164332,2272,154498,2631,137181,5380,149753,5213,159642,1505,166974,1495,150813,4106,56866,3192,82431,4192,40427,2525,53674,2954,79709,3438,61611,2475,46676,2505,46254,2569,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328188,-555555555,651076,1884,34001,885,38901,2535,41582,2190,25563,626,18781,1048,11165,1310,7542,1093,21949,1507,36592,646,35721,642,36950,2427,44481,2504,50592,616,54508,525,48430,2438,18214,1346,30090,2154,13724,1334,17314,1197,24938,1373,17698,1559,12147,1053,10193,1346,677112,1884,32220,714,37265,2187,36623,2305,24167,791,17765,716,6819,1173,8085,1511,23223,1726,36972,873,35493,852,41600,2581,44153,2771,53517,804,56221,382,53378,1842,19908,1663,28409,1663,14504,1534,20313,1574,26626,1453,21776,1692,18561,1561,19514,1474,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5828289,-555555555,2820212,3160,185438,1765,184569,5403,193964,5371,122063,1579,86057,2548,41439,3686,44359,3479,118358,3965,197531,2220,186644,2067,170378,5886,203294,5927,217323,2219,214583,1476,183952,4635,64716,3218,94886,4371,47292,3048,63047,3112,74334,2757,53396,2718,37926,2369,34663,2052,3008077,3160,177683,1656,181815,5918,186964,5875,114136,1369,80791,2342,39056,3190,45322,3732,110618,3803,201591,2163,193795,1555,190796,5061,215393,5345,233477,1630,233907,1582,202466,4308,75446,3686,103720,3984,54447,3013,73590,2921,89985,3233,74599,3004,59056,3035,69424,3181,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
