GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003MA,C08128_003EA,C08128_004MA,C08128_004EA,C08128_005MA,C08128_005EA,C08128_006MA,C08128_006EA,C08128_007MA,C08128_007EA,C08128_008EA,C08128_008MA,C08128_009EA,C08128_009MA,C08128_010EA,C08128_010MA,C08128_011MA,C08128_011EA,C08128_012MA,C08128_012EA,C08128_013EA,C08128_013MA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016MA,C08128_016EA,C08128_017EA,C08128_017MA,C08128_018MA,C08128_018EA,C08128_019EA,C08128_019MA,C08128_020EA,C08128_020MA,C08128_021MA,C08128_021EA,C08128_022EA,C08128_022MA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026MA,C08128_026EA,C08128_027EA,C08128_027MA,C08128_028EA,C08128_028MA,C08128_029MA,C08128_029EA,C08128_030EA,C08128_030MA,state
0400000US13,4154468,27187,3247928,27870,671131,17965,229007,10673,6402,1669,3297650,26926,2600449,28795,548604,15334,145054,7278,3543,1023,438045,15647,342389,13600,68307,4976,25999,3188,1350,957,89369,6236,70228,5919,15588,2485,3330,1477,223,360,135764,9138,102703,8135,21588,3220,10934,2329,539,401,193640,9587,132159,8098,17044,2196,43690,4506,747,517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,440369,8210,167289,5340,41863,3339,541,263,436336,7597,296856,6820,117792,5024,21490,2483,198,155,92436,4781,62455,3612,23730,2696,6122,1564,129,115,38627,3605,31443,3234,6260,1272,924,365,0,187,53071,4700,36050,3753,14352,1867,2620,857,49,83,29592,2924,13565,1793,5155,1252,10707,1698,165,177,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,493991,9579,124352,5837,53004,4097,1553,764,521007,9338,392866,9116,98350,5716,29126,3159,665,372,66108,4974,49432,3782,12354,1963,4295,1093,27,50,4638,1046,3257,909,1371,581,10,18,0,195,39676,4112,25765,3438,9727,1706,4135,1146,49,68,41471,4792,22671,3492,2550,1183,15438,2260,812,597,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,4760855,20579,770513,18176,280676,9123,8123,1763,4266676,25069,3509212,25126,598323,15114,155788,6624,3353,1045,513689,12940,429694,11604,59229,4301,23117,2613,1649,756,523820,13979,453749,13020,57421,4225,12424,1942,226,219,277632,10301,223989,8930,38272,3682,14915,2149,456,200,238350,9003,144211,6853,17268,1864,74432,5001,2439,934,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,2401189,19115,341563,10912,138978,7436,3303,1045,2410502,17333,2035132,19921,290207,9606,83602,5132,1561,600,254647,9276,212060,7527,28406,3017,13818,2037,363,291,30410,3173,23630,2947,6283,1238,497,237,0,190,98680,5069,76569,4859,12983,1624,8492,1675,636,588,90794,5194,53798,4188,3684,1106,32569,2717,743,426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,1196714,10244,211673,6977,101245,3993,3426,854,1218429,10405,992335,11121,169588,6180,54482,3298,2024,665,134813,5650,107783,5223,19402,2176,7395,882,233,201,16498,2456,10459,1611,5740,1561,299,221,0,155,73546,4604,52535,3789,14304,1584,6285,1024,422,354,69772,3681,33602,2321,2639,641,32784,2214,747,334,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,1049761,12927,237724,7482,89564,4655,2483,605,1127767,11756,876967,12831,194445,6673,55319,3189,1036,351,138640,6257,104559,5992,24861,2545,8987,1490,233,159,5127,1570,4022,1437,725,344,380,270,0,168,48567,4051,33165,3088,10895,1671,4254,873,253,152,59431,3662,31048,2486,6798,1299,20624,2021,961,377,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,1413420,13812,299015,7939,96370,4669,2662,729,1505309,14340,1189732,14595,252124,7521,62073,3627,1380,580,171579,8668,133066,7818,28668,2821,9594,1241,251,194,20909,3126,17163,3035,3435,964,201,181,110,180,60938,4925,44784,4137,10525,1805,5298,1129,331,237,52732,4271,28675,2906,4263,794,19204,2675,590,420,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,1503356,16509,331901,9571,105327,5366,1492,658,1593560,17331,1235237,16139,280768,8608,76770,4512,785,388,197402,8369,154410,7134,32582,2942,9975,1719,435,443,26094,2875,21514,2580,3525,1083,1013,568,42,70,83025,5566,65764,5224,11874,1841,5240,1201,147,169,41995,3794,26431,2901,3152,1080,12329,1740,83,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,481895,6758,91010,4127,57290,3166,925,478,497407,6794,387501,6540,77007,3840,32251,2253,648,441,62249,3855,46712,3509,9165,1584,6363,1184,9,15,4088,976,3114,914,539,332,435,300,0,157,33021,2523,25928,2308,3162,808,3866,913,65,82,34355,2580,18640,1904,1137,398,14375,1673,203,119,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,2033228,17925,676065,14189,142613,6140,3594,978,2091777,18657,1504524,18297,504651,11555,81063,4365,1539,668,288690,11899,213652,9515,60648,5506,13606,2440,784,565,262605,9876,175898,7944,82314,5198,4209,1034,184,202,95904,4941,71699,4458,18989,2598,5078,1071,138,170,116524,5620,67455,3910,9463,1507,38657,3433,949,484,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,2596345,15042,409459,9961,206423,7295,4136,1063,2321683,18315,1868942,17655,328059,9047,122731,5535,1951,764,263193,9567,218475,9176,25167,2653,18827,3037,724,507,287628,10273,251074,9229,29507,3027,6809,1335,238,221,199427,7657,170649,7056,20080,2007,8438,1613,260,189,144432,6149,87205,4104,6646,1062,49618,3342,963,544,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,3385062,20282,488322,10599,214430,5957,6714,1420,3383793,16160,2840975,16755,407874,9353,131106,5403,3838,1169,368327,8610,302025,7700,43180,3240,21682,2902,1440,574,58663,3513,47782,3228,9434,1753,1398,593,49,81,139625,5911,110128,5009,18555,2864,10712,1379,230,121,144120,4998,84152,3964,9279,1274,49532,3038,1157,419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2684968,14138,2187814,15573,331154,8669,161632,5241,4368,761,2087066,14542,1733948,14548,264443,6913,86780,3861,1895,478,249855,8165,207821,7450,30627,2357,11058,1784,349,221,92526,5102,78553,4353,12857,1791,1116,508,0,143,115857,4893,87289,4653,17094,1620,10765,952,709,453,139664,4396,80203,3790,6133,897,51913,2113,1415,360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163676,10758,857952,12179,238143,7954,66066,4101,1515,566,974358,10925,729317,12352,199993,7783,44161,3112,887,437,123660,6659,88042,5626,26622,2685,8727,2100,269,262,4980,1241,2910,740,1690,896,380,269,0,206,34357,3763,24178,3369,7991,1084,2030,701,158,170,26321,2757,13505,1955,1847,674,10768,2045,201,196,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2705455,16165,2153629,16061,386950,8762,161130,6582,3746,947,2202040,17443,1784009,16624,319330,8166,97001,5033,1700,578,263107,9419,206901,8294,37496,3506,18180,2117,530,249,38478,3789,33310,3715,4212,1025,904,528,52,85,87984,5120,67639,4507,11878,1645,8277,1334,190,155,113846,5023,61770,4176,14034,1369,36768,3085,1274,433,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,470715,6872,338237,6581,87108,4275,42318,2835,3052,879,356849,7478,263304,6719,67866,4061,24587,2164,1092,469,48941,4188,33950,3391,9610,1684,5128,1559,253,166,4126,1023,3493,941,545,405,57,84,31,55,33723,3222,23716,2761,7165,1236,2344,487,498,244,27076,2304,13774,1946,1922,567,10202,1306,1178,569,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,931481,8453,720791,8329,139840,4843,68209,3867,2641,665,756841,8846,601647,9144,116164,4454,37527,2671,1503,494,87024,5447,69181,4633,12323,1541,5494,1360,26,24,6589,1366,5022,1062,1387,550,180,167,0,155,37566,2606,26666,2117,7837,1341,2847,503,216,176,43461,3037,18275,1936,2129,600,22161,1873,896,561,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191557,12624,973016,15225,163978,9097,54015,4945,548,355,936303,15507,764970,16094,136723,8881,34302,3959,308,250,132460,8271,108714,7511,17646,2922,5997,1440,103,175,41407,4741,39583,4724,1509,603,315,255,0,234,48575,4220,39958,3740,5722,1410,2895,1299,0,234,32812,3536,19791,2673,2378,964,10506,1997,137,179,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,671055,8454,524170,7842,97268,4659,49012,3013,605,297,540862,8378,426209,8105,82203,4222,32187,2575,263,181,57884,4453,46450,4210,7670,1386,3747,869,17,30,5015,1160,4333,1064,519,286,163,169,0,184,27520,2551,20986,2439,4447,1073,2023,599,64,96,39774,2855,26192,2347,2429,799,10892,1613,261,223,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4060148,17821,3283595,19371,580999,13250,190914,7553,4640,1235,2917047,20281,2330237,19072,476061,11337,108362,6531,2387,905,344286,10302,282338,9976,44491,3524,16742,2126,715,409,448002,10761,398908,10525,36813,3072,12235,1903,46,79,194855,8082,164797,7660,18187,2102,11582,2188,289,205,155958,7186,107315,6472,5447,962,41993,3429,1203,603,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,862821,9390,601096,9843,201515,7087,58379,4214,1831,721,684327,9049,486801,8841,164034,6275,32553,3287,939,503,86387,6014,59162,5311,22076,2753,4627,1036,522,374,9232,1905,6096,1477,2968,929,168,222,0,198,39462,3166,26892,3098,9399,1767,3030,942,141,139,43413,3993,22145,2626,3038,978,18001,2653,229,218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8774815,30933,6827644,35175,1417722,18893,520392,12794,9057,1531,4730231,24946,3569819,24658,946046,14640,210661,6559,3705,978,588090,11951,453356,10719,99130,4338,34387,3504,1217,499,2373132,27095,2000011,27840,273646,8261,98238,5124,1237,874,741141,15182,600834,13859,82973,5578,56679,4417,655,403,342221,9658,203624,7927,15927,1999,120427,6226,2243,724,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4183841,28155,3220092,28437,718885,14930,238827,9312,6037,1409,3390337,26025,2645060,24634,596964,13791,144711,6495,3602,1017,415821,13997,318219,12517,70347,5354,26460,3228,795,520,49068,4657,38844,4370,9258,1731,966,518,0,220,131431,8551,95140,7799,27348,2661,8748,2014,195,186,197184,9085,122829,6526,14968,2357,57942,4653,1445,801,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369454,4874,271497,4042,65353,3610,31555,2153,1049,415,292271,5199,224242,4770,53127,3388,14576,1455,326,196,35122,2959,26266,2503,6085,922,2756,666,15,25,1456,603,1143,549,305,219,8,13,0,143,19412,2263,13114,1926,4065,876,2101,513,132,135,21193,1801,6732,1123,1771,438,12114,1482,576,359,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5114314,23154,4165871,23964,677889,12863,264340,8639,6214,1039,4259642,25014,3505097,24239,585338,11656,165671,7466,3536,751,418378,9654,348041,8776,46711,3771,22848,2544,778,440,84582,4913,69409,4311,12975,1782,2198,724,0,187,176887,6433,138005,5791,24486,2573,13781,1685,615,351,174825,6103,105319,4994,8379,1626,59842,3140,1285,510,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1663962,11405,1244021,12535,305277,8774,110624,4840,4040,1036,1363404,12569,1034543,12200,254741,7749,71949,3241,2171,786,180635,6177,135616,5867,31475,2960,12748,1806,796,435,8434,1516,6364,1264,1750,606,320,186,0,163,54296,3353,38999,3056,11048,1344,3835,786,414,355,57193,3749,28499,2525,6263,1313,21772,2591,659,377,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1674840,15115,1292472,16200,244944,7545,134808,6372,2616,684,1203016,16453,945979,15846,185590,6707,70022,4851,1425,511,171310,9117,136297,8190,20966,2393,13376,2431,671,525,72478,4785,58707,4154,11616,1775,2155,945,0,203,120856,5964,94014,5622,19765,1934,7022,1138,55,94,107180,5646,57475,4040,7007,1331,42233,3571,465,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5728043,23035,4761802,24622,659460,13228,299583,7952,7198,1083,4385476,22682,3680046,21856,528193,11767,174665,5536,2572,624,519843,13329,431314,12593,59895,3784,27443,2078,1191,545,303838,9045,263733,8696,34258,2776,5718,1334,129,122,298640,9498,247495,8795,28201,2828,22259,2197,685,261,220246,7712,139214,5767,8913,1199,69498,4340,2621,663,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501044,6794,404576,7416,71263,4227,24530,2568,675,476,402376,7608,324974,7578,61681,4329,15263,1987,458,343,42984,4358,36825,4170,4634,1167,1525,559,0,207,15625,2287,14094,2291,1349,524,182,238,0,207,21529,2305,18330,1940,2456,579,719,454,24,47,18530,2682,10353,1804,1143,551,6841,1423,193,314,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
