GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004EA,B19128_004MA,B19128_005EA,B19128_005MA,B19128_006EA,B19128_006MA,B19128_007EA,B19128_007MA,B19128_008EA,B19128_008MA,B19128_009EA,B19128_009MA,B19128_010EA,B19128_010MA,B19128_011MA,B19128_011EA,state
0400000US01,84400636500,1457479313,71398630800,1440980762,27865207100,887477663,43533423700,1106307951,13002005700,556247645,3925648700,376662113,1672003100,318812598,2253645600,218286251,9076357000,400191053,3797527700,262007694,5278829300,313034527,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16000401800,596145689,13581774500,600045014,6043849100,503329544,7537925400,505026318,2418627200,195524220,955461900,115909484,547905100,102037824,407556700,83781278,1463165300,150462628,717020100,92723203,746145200,106617235,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,112091328900,1809022856,93962809100,1703118118,35989735400,1186351837,57973073800,1415517902,18128519700,820824556,6159813600,513738861,3248847100,452595807,2910966600,259447086,11968706100,607357157,5490147300,401760725,6478558800,445734989,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,47443060800,1068262194,40745963000,1071596970,15988485100,728344381,24757477900,825416473,6697097800,314142064,1978144900,198271803,861031700,143551409,1117113200,157857038,4718952900,241423566,2170885300,147799749,2548067600,195559029,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,766465469200,5107527168,639999275700,5595857611,293785582200,3773183322,346213693500,3887646587,126466193500,2081575997,45626962100,1213688751,18493629000,765669088,27133333100,968784569,80839231400,1421971382,34200938600,961691172,46638292800,1110279024,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,111648275800,1745982165,97789283200,1753428445,43874188500,1350854798,53915094800,1412146010,13858992600,613536877,5132129900,433725564,2694953800,317533082,2437176100,309621035,8726862700,455976489,4060188200,255678460,4666674500,400492393,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,98893261300,1539272264,86190871400,1538496564,38716159300,1177812115,47474712100,1418515187,12702389900,540205326,3684438200,342258350,1559381200,239391727,2125057000,214662859,9017951700,423930521,4166924600,333216826,4851027100,387767885,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,19788464500,590311061,16597329100,561961956,6531162800,485446911,10066166300,472119623,3191135400,218612781,1123175100,182812707,472097100,106263774,651078000,152832823,2067960200,171971911,837898500,119436200,1230061800,146807174,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,14141331500,854482077,10680274400,759042696,4210239700,526236812,6470034700,616621534,3461057100,561318516,1092853600,505588551,524511100,495954104,568342500,214986078,2368203600,238171661,837502800,126887050,1530700700,194628425,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,336611240500,3949198147,284086147200,3605689199,103061248800,2523944557,181024898400,2619862190,52525093300,1186648303,16508950300,826665143,6981539100,642488860,9527411200,611416169,36016143000,849247898,15586633100,560227608,20429509900,784347804,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,174197564100,2690406465,146251168800,2693816070,65447723300,1619819722,80803445500,2098027028,27946395200,1209085202,8496018700,801109975,3679628800,620036112,4816390000,498561112,19450376500,1083827884,8808285600,444924018,10642090900,1082540529,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,27952689100,831214814,23139007600,826935460,8620946400,521200916,14518061200,682221485,4813681600,309679053,1799610100,204359849,561927200,115332694,1237683000,165834512,3014071500,256441599,878009800,125596608,2136061600,221773318,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26080956200,832519735,23268340200,852290289,9964937300,618976384,13303402900,596268075,2812616100,253510650,1062758200,149477628,580919000,115375392,481839100,100671607,1749857900,193234377,865118900,119290748,884739100,134398445,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,265601825200,2548942236,228535872700,2609493558,103250223800,2129918013,125285648900,1863769316,37065952400,863877240,11776709100,551585094,4970409100,406039567,6806300100,385872825,25289243300,638395854,10731551200,463755560,14557692100,570738488,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,116245325200,1469816925,100400901300,1628494476,41630666000,1183552508,58770235300,1319724005,15844423800,560370756,5206902700,346943462,2384318000,194274898,2822584700,297696823,10637521100,398105216,5182102800,247417198,5455418400,316485083,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,59682048400,911893832,53472283900,902768316,22070859800,682526916,31401424000,785251550,6209764500,309545515,2239404900,185584673,1097002500,140256976,1142402400,134645346,3970359600,237956134,2243152800,167919121,1727206900,154027676,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,55932094500,986497514,49322106000,987965902,21800341400,745933992,27521764600,690054087,6609988500,303786682,2302584300,186072516,1090999700,142259598,1211584500,156118304,4307404200,261110275,2170792100,155507693,2136612200,196278393,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,74784621300,1274104916,64777614300,1374625575,26716924400,1076348917,38060689900,935805419,10007007000,407333947,3239303300,268689353,1518973800,174478094,1720329500,199688596,6767703700,304671611,2995685600,252449036,3772018200,236151887,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,77964135400,1297735086,64166850900,1294372574,26992017500,1013674754,37174833400,903414900,13797284500,488835928,4375450100,328922625,1902369500,246463787,2473080600,254311492,9421834400,394362399,4185058100,291070757,5236776300,304301027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25363899800,789540476,22343433000,790347577,8036237600,528946304,14307195400,618754053,3020466800,197578946,1112312500,135798456,603006300,93906082,509306200,96620103,1908154300,146832838,1018632300,114915424,889522000,96885866,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,149602005600,2067334072,124607277100,2064332663,54414188900,1492782401,70193088200,1572713847,24994728400,795572569,6963041500,492118553,2823661200,354546264,4139380300,389743469,18031686900,596724896,7662855200,421570068,10368831700,511730385,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
