GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001MA,B23008_001EA,B23008_002MA,B23008_002EA,B23008_003MA,B23008_003EA,B23008_004EA,B23008_004MA,B23008_005MA,B23008_005EA,B23008_006MA,B23008_006EA,B23008_007MA,B23008_007EA,B23008_008MA,B23008_008EA,B23008_009EA,B23008_009MA,B23008_010EA,B23008_010MA,B23008_011MA,B23008_011EA,B23008_012MA,B23008_012EA,B23008_013MA,B23008_013EA,B23008_014EA,B23008_014MA,B23008_015EA,B23008_015MA,B23008_016MA,B23008_016EA,B23008_017MA,B23008_017EA,B23008_018MA,B23008_018EA,B23008_019EA,B23008_019MA,B23008_020EA,B23008_020MA,B23008_021EA,B23008_021MA,B23008_022MA,B23008_022EA,B23008_023MA,B23008_023EA,B23008_024EA,B23008_024MA,B23008_025MA,B23008_025EA,B23008_026EA,B23008_026MA,B23008_027MA,B23008_027EA,state
0400000US13,2343697,10873,783790,10731,470705,12534,262147,11376,186740,10666,13988,2789,7830,2715,313085,10042,61170,6169,52079,5644,9091,2184,251915,9298,183579,7990,68336,7598,1559907,12921,972087,16007,624108,16594,291386,15640,36617,5121,19976,3734,587820,15892,101254,8860,85191,8006,16063,3472,486566,16371,390930,14934,95636,9724,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,288395,2300,97960,2128,65699,2839,39056,3305,22626,2522,1950,708,2067,1234,32261,2940,6998,1881,6542,1894,456,295,25263,2514,17538,2363,7725,1706,190435,2715,133198,4969,90363,4908,32184,3326,6115,1909,4536,1790,57237,5227,15342,2657,13471,2602,1871,804,41895,4308,34057,4164,7838,1964,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,406995,3664,138280,3468,103107,4335,49553,4431,49290,4860,2518,1028,1746,631,35173,3890,8156,1867,7558,1876,598,409,27017,3324,18507,2577,8510,2018,268715,4109,197572,6377,117874,7690,68498,6175,8255,2834,2945,1093,71143,6131,18155,3307,15734,3111,2421,1129,52988,5471,41996,4852,10992,2867,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2968960,6737,961495,7904,618725,10519,363095,10959,230950,8943,15907,2518,8773,2155,342770,10119,69497,5321,63767,5075,5730,1807,273273,10424,207356,8472,65917,6297,2007465,9304,1341873,14077,872765,15577,403074,13508,44685,4099,21349,3858,665592,13911,125067,8080,112159,7403,12908,2536,540525,14124,439508,12780,101017,7828,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1509211,6824,495733,5626,308700,7227,188062,7174,108188,5316,8314,1667,4136,1352,187033,6994,37941,3787,34280,3574,3661,1136,149092,6894,111098,6232,37994,3920,1013478,7184,666821,13317,444198,13467,187218,11329,24269,3294,11136,2765,346657,11747,72963,6508,65297,6143,7666,1996,273694,10712,218664,10444,55030,5953,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,695169,3130,231649,3634,161129,4336,113769,4571,41319,2710,3556,1214,2485,909,70520,4273,16106,2275,15367,2327,739,458,54414,3655,43078,3351,11336,1747,463520,4545,326119,7065,251599,7413,58546,4631,10725,2163,5249,1416,137401,6300,31372,2765,28884,2709,2488,972,106029,5612,88996,5998,17033,2600,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,690313,3495,234752,3875,155004,5011,95510,4029,54110,3828,4441,1352,943,384,79748,4530,17581,2420,16092,2392,1489,511,62167,4460,48988,4357,13179,2014,455561,4112,322551,6252,227263,6700,81939,5834,9882,1957,3467,1105,133010,6317,27040,3439,24376,3374,2664,1025,105970,6255,91439,5923,14531,2289,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,949259,5444,317999,4963,201191,5920,121515,5846,66804,4492,7455,1478,5417,1367,116808,5617,22413,3114,18444,2791,3969,1078,94395,5127,64576,4164,29819,3597,631260,5872,407828,10251,269655,9454,105379,6001,18568,2705,14226,2218,223432,9969,54789,4660,45370,4290,9419,1823,168643,9461,129460,9018,39183,4517,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1049484,6476,358947,5296,187193,6366,109611,6387,67665,5200,5495,1666,4422,1549,171754,5801,26552,3104,22798,2976,3754,1161,145202,6214,103022,5317,42180,4349,690537,7368,391126,7874,258901,9264,106237,7846,17290,3559,8698,2152,299411,9197,50501,4450,41413,3814,9088,1993,248910,9006,194547,8569,54363,5168,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,256593,2292,77257,2165,51180,2998,35800,3158,12309,1523,1914,1161,1157,552,26077,2408,7228,1442,6976,1443,252,153,18849,2443,13784,2149,5065,1333,179336,2426,117242,4428,84615,4360,24304,2983,5609,1244,2714,1065,62094,4113,16592,2709,13807,2291,2785,1866,45502,3624,38054,3308,7448,1595,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1280972,6115,422033,5314,262242,6358,171942,6243,79946,5559,7694,2392,2660,1049,159791,6760,35770,4900,33374,4540,2396,1404,124021,6316,101481,6507,22540,3713,858939,6210,550336,11775,389995,10351,131211,7921,21768,3692,7362,2174,308603,11520,59200,6822,55056,6615,4144,1264,249403,9543,212161,8520,37242,5151,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1356652,4237,425524,4508,292383,6547,193376,7125,87605,5500,7753,1969,3649,1095,133141,6413,25224,2692,21888,2510,3336,1179,107917,5730,78275,5078,29642,3678,931128,5769,639876,9999,463045,11563,147318,8423,20941,3025,8572,2117,291252,9126,47160,4628,42163,4601,4997,1563,244092,8922,188488,8457,55604,5649,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2191674,5106,678706,5367,427921,6996,256453,5969,146234,5956,15315,2386,9919,2245,250785,7096,50847,4043,43526,3932,7321,1609,199938,7202,147925,6506,52013,4596,1512968,6322,1006091,11816,668660,12562,267128,8909,45297,3786,25006,3870,506877,12223,109939,7357,93294,6998,16645,2828,396938,12237,313888,10976,83050,6862,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1234642,4892,412558,4245,288351,6521,199892,5637,78444,4330,6424,1351,3591,1053,124207,6113,32969,3521,30717,3356,2252,722,91238,5727,71473,4977,19765,2555,822084,5564,596636,8848,454094,8847,117284,6180,18372,2744,6886,1540,225448,8149,57439,4492,51251,4348,6188,1212,168009,7558,141832,7120,26177,3104,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,699937,5134,232490,4537,114560,5008,71178,4897,37784,4015,3572,942,2026,1008,117930,5036,15098,2398,12905,2320,2193,1063,102832,4831,75929,5309,26903,3563,467447,5396,253012,6954,166974,7918,67962,5731,12826,2383,5250,1625,214435,7953,31082,4049,25078,3252,6004,1827,183353,8022,138959,8131,44394,5764,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1337975,6149,448222,5259,283134,7358,177329,5941,89988,5953,9713,2328,6104,1739,165088,7216,39568,4002,36652,3971,2916,869,125520,5868,95836,5394,29684,3180,889753,7160,589908,11291,414142,11238,144624,7670,21037,2666,10105,2021,299845,11056,62470,5711,54489,5267,7981,2010,237375,10155,194384,10250,42991,5534,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212186,2544,73194,2424,50355,2467,30096,2840,18363,2370,1088,536,808,544,22839,2680,5437,1380,4701,1384,736,513,17402,2207,13022,1989,4380,1067,138992,3249,97690,4142,68443,3809,23614,3055,3685,1432,1948,745,41302,3593,11700,2200,10483,2149,1217,444,29602,3030,24918,2785,4684,1249,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,440585,2775,151161,2896,100999,3869,69356,3546,27982,2921,2078,655,1583,937,50162,3583,12226,2034,11522,1977,704,362,37936,3478,30391,3112,7545,1888,289424,2738,210974,5681,158879,5345,44572,3851,5663,1658,1860,769,78450,5212,19199,2577,16988,2417,2211,967,59251,4906,51676,4404,7575,2064,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,630870,4924,219164,5287,139995,6568,76448,6513,57365,6858,4460,1681,1722,1218,79169,6600,21950,3137,20153,2977,1797,1029,57219,6363,42683,5305,14536,2864,411706,5189,264121,9437,159494,8992,87867,8573,11737,3460,5023,1813,147585,9340,36953,5859,34201,5899,2752,1134,110632,7679,92307,6846,18325,3576,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,270876,1840,80045,2153,56777,2935,36643,2427,17725,2445,1447,738,962,604,23268,2577,5808,1248,5430,1240,378,343,17460,2415,13183,2218,4277,1140,190831,2387,136416,4320,98220,5171,30154,4134,5281,1500,2761,1466,54415,3751,13408,2615,11759,2357,1649,1152,41007,4243,34289,3702,6718,1793,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1977861,5347,635578,4958,438445,7835,261641,8473,154483,7068,17136,3369,5185,1709,197133,7199,41516,4500,37309,4310,4207,1568,155617,7286,118666,6454,36951,4185,1342283,6906,934998,11196,620495,12671,268124,9490,35016,4376,11363,2596,407285,10842,76730,5957,71606,5839,5124,1589,330555,9767,277138,9383,53417,5605,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489985,4448,170651,3271,91642,4843,47536,4504,38442,4242,3249,1105,2415,991,79009,5322,15350,2806,12760,2603,2590,1112,63659,4828,46985,4226,16674,2618,319334,4076,189985,7998,110490,7053,64424,5604,9465,2061,5606,1634,129349,8044,30468,4038,26729,3750,3739,1144,98881,7305,78124,6493,20757,3614,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4098553,9354,1342737,9228,856400,12861,483988,11336,323513,11012,35632,4501,13267,2189,486337,12302,94919,6408,84355,5946,10564,2184,391418,11811,268454,9252,122964,7950,2755816,9264,1785600,18015,1134390,16013,536752,14886,78253,6095,36205,4330,970216,17038,175579,9332,150453,9091,25126,3221,794637,16793,620475,16436,174162,8410,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2185276,9305,727128,8793,429119,10159,245703,10785,167233,8409,11822,2118,4361,1509,298009,10518,62820,4647,57161,4529,5659,1495,235189,9695,170088,8532,65101,7088,1458148,10131,899412,15896,595423,18829,246560,11944,40600,4872,16829,3116,558736,13992,103025,8142,89439,7739,13586,3661,455711,13276,372151,13237,83560,7479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,145859,1397,51936,1594,37595,1948,26319,2423,10171,1608,674,449,431,318,14341,1888,2982,823,2832,830,150,151,11359,1909,9172,1765,2187,848,93923,1453,70289,2411,55095,2874,13188,2072,1393,563,613,377,23634,2144,6572,1525,6250,1516,322,253,17062,1949,13987,1707,3075,757,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2567057,7189,829333,6791,502553,9759,314816,8471,165484,8392,16010,2440,6243,1274,326780,8726,59448,5205,53324,4863,6124,1519,267332,8068,200919,7194,66413,4648,1737724,9358,1120238,15105,750192,14923,303062,9802,46492,3846,20492,2574,617486,14290,119182,7076,99228,6986,19954,3191,498304,12576,394904,11408,103400,6890,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,882421,3971,303649,4027,189068,5370,104538,4840,75357,4554,6091,1383,3082,906,114581,5221,25966,2779,23456,2709,2510,772,88615,4656,60783,3763,27832,2851,578772,5458,377701,7499,241306,7997,112818,6268,14726,2139,8851,1768,201071,8549,51973,4815,46218,4597,5755,1250,149098,8032,113021,6498,36077,3830,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,820679,5842,272154,4214,188408,6146,104902,5446,73106,5702,7403,1867,2997,1017,83746,6204,22796,2691,20519,2547,2277,923,60950,5927,37946,4580,23004,3791,548525,5154,371538,8762,238607,9491,110165,7021,15321,2989,7445,2128,176987,8707,50691,5845,42225,5162,8466,2456,126296,7353,96472,6439,29824,4202,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2649288,6827,842340,6306,531655,10075,337585,10536,172795,7454,13865,2028,7410,1862,310685,7991,64152,5190,56972,5119,7180,1335,246533,8308,175404,7577,71129,5311,1806948,8775,1205723,15541,819148,15486,314129,12469,49675,4187,22771,3173,601225,13413,125919,6968,109959,6673,15960,2327,475306,14390,361982,13174,113324,7052,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208399,2506,65838,1932,39207,2924,26458,2555,10508,2056,1338,648,903,849,26631,2778,5044,1507,4466,1412,578,482,21587,2505,17147,2386,4440,1406,142561,2917,90440,4252,65773,4117,20824,3160,2996,1062,847,549,52121,4474,8992,1586,7780,1502,1212,693,43129,4169,35457,3832,7672,1966,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1023667,5835,345819,5698,189579,7402,108683,6745,71733,6453,5990,1756,3173,1343,156240,7095,26920,3570,23540,3274,3380,1321,129320,6932,100418,6603,28902,4321,677848,7436,406054,10593,259139,11586,122139,9351,15507,2894,9269,2506,271794,10982,51152,5203,43310,4925,7842,2065,220642,10423,180739,9751,39903,3901,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,190961,1869,66591,1815,43823,2338,31527,2531,10685,1825,995,548,616,462,22768,2459,6039,1389,5813,1356,226,209,16729,2141,13654,1963,3075,942,124370,1948,85503,3772,66107,3358,16049,3004,1606,603,1741,827,38867,3531,10627,1991,9186,1740,1441,748,28240,3051,24832,3161,3408,1058,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1402073,8575,458566,6534,282707,8062,166833,6945,101550,6882,9412,2130,4912,1333,175859,8178,32249,3877,28338,3528,3911,1359,143610,7677,104068,6215,39542,5004,943507,9131,603147,13037,386037,11840,172021,10237,26257,3238,18832,3176,340360,12123,66185,5685,57034,5544,9151,1389,274175,10897,219775,10027,54400,4848,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
