GEO_ID,C19001_001E,C19001_001M,C19001_002E,C19001_002M,C19001_003E,C19001_003M,C19001_004E,C19001_004M,C19001_005E,C19001_005M,C19001_006E,C19001_006M,C19001_007E,C19001_007M,C19001_008E,C19001_008M,C19001_009E,C19001_009M,C19001_010E,C19001_010M,C19001_011E,C19001_011M,NAME,C19001_001MA,C19001_001EA,C19001_002EA,C19001_002MA,C19001_003EA,C19001_003MA,C19001_004EA,C19001_004MA,C19001_005MA,C19001_005EA,C19001_006MA,C19001_006EA,C19001_007EA,C19001_007MA,C19001_008EA,C19001_008MA,C19001_009EA,C19001_009MA,C19001_010MA,C19001_010EA,C19001_011MA,C19001_011EA,state
0400000US16,580193,6204,44174,3656,35099,3023,77398,4216,77218,5210,94142,4670,110534,5377,63348,4133,55122,4311,13466,2131,9692,1674,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,357921,9201,237363,6690,523756,11045,471435,9148,627511,11892,873371,12504,584822,11589,605154,12378,230168,7251,225707,6326,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,198711,6994,152586,6559,296317,8528,291118,8321,373630,9152,487482,10141,294406,8497,251311,7721,63886,4067,57664,4043,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,81346,4655,72377,3462,135643,5462,141203,4874,183562,5387,246860,6008,154402,5167,132716,4269,38640,2416,30016,2295,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,74506,3681,59592,3461,127897,4146,127905,5025,170447,5847,211853,6477,135901,4644,124850,4492,36337,2948,32413,2490,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,180812,7348,126759,5458,224665,7839,195103,6250,251150,7874,290901,7576,171277,5936,153890,5484,40266,3051,37311,2714,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,193376,7266,130709,5081,221477,6938,193446,7328,228106,6438,271087,8380,187525,6617,176165,7113,54727,3406,45412,3136,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,40846,2798,39835,3007,72501,3200,62998,3351,79723,3513,101126,4153,69582,3642,56311,3369,15850,2127,13279,1619,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,117652,5550,79779,3381,161341,5888,163441,7116,233533,7502,380826,9306,284564,8434,375756,9455,170100,5952,167525,5927,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,177049,6299,133149,6325,232686,7980,207134,7999,284852,8306,412584,8991,319552,9230,401077,9673,182361,6055,181623,6327,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,328207,7106,235932,6639,472304,9318,428060,8557,550775,11293,688844,11261,433940,7021,402208,7346,128206,5218,103957,4233,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,132710,4816,97733,4174,202403,6266,199276,4770,285734,6477,416640,8335,286361,6292,295070,6447,96426,3875,84124,3682,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,131206,5773,88715,5094,159281,6790,134542,6434,161124,6740,178914,6381,102581,5233,80146,4649,24260,2517,20222,2349,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,195538,6748,145096,6293,292448,7519,273290,8507,363857,9404,433447,10210,266329,7133,233828,7377,74843,3633,62398,3314,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,28973,2182,28683,2712,53957,3515,49272,2642,66320,3912,77711,3452,46199,3333,36027,3331,9173,1322,7935,1310,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,50666,3692,39013,2961,83234,3682,80341,3187,106336,4110,143596,3873,92823,3569,81249,3543,24195,2176,22347,2015,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,69655,5062,50769,4037,110609,6489,112525,6724,155936,7371,187944,8325,114969,5707,113657,5657,35672,3677,30616,3938,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,25493,2431,23092,2386,45002,3004,49274,3467,65360,3574,94184,4063,73434,3795,84924,4093,30591,2646,25100,2482,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,179218,6931,127060,5026,278315,9120,259486,6957,355663,7790,518770,9579,406736,9009,529750,9896,249450,7122,263181,6745,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,79714,4542,53506,4093,104766,4877,88922,4902,112050,5622,128384,5764,79354,4320,74863,3662,24990,2165,20736,2467,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,603597,13070,397675,9756,761908,12487,663877,10313,866606,15287,1207909,17261,856183,13764,962644,14369,413475,9949,454064,11090,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,323107,8842,251356,9876,473021,12209,448295,12129,544228,12307,660913,15610,387130,11152,368302,12310,121277,7622,105735,5425,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,21846,2339,15118,1498,31721,2132,28926,2270,40167,2603,54921,3095,37889,2360,35183,1924,8394,1089,9275,1431,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,400735,8729,291820,6858,554587,9620,524484,10719,662143,10061,852281,10978,512708,8148,471765,8615,149240,5594,118792,4294,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,125959,4962,101762,4294,187641,6281,177547,5480,219811,6024,263347,6038,157013,5644,138937,5073,36182,2712,34532,1941,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,126091,5478,90273,5754,183406,6310,171287,6323,228675,8157,288799,8575,178850,6680,156657,5859,49544,3635,43397,3003,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,366467,9013,294878,7180,574172,10176,523807,10310,698066,13459,929285,13153,589712,10201,578181,9507,198065,6236,184700,5886,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,33299,2891,25369,2391,43401,3391,38026,2728,52577,3455,71972,4406,50678,3362,58742,3972,21863,2477,16332,1862,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,171594,6930,126149,6533,233002,8661,209418,7247,263444,8055,321389,8316,181831,7848,172406,7405,49613,4355,39988,3556,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,21417,2044,20594,2337,40197,2599,37269,2876,46073,3194,66844,3403,42333,2908,31924,2665,8753,1353,7811,1146,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,237496,6705,171242,6024,337049,8614,305443,8811,369708,8678,429760,9860,262392,7969,223092,7505,67972,4626,63274,3946,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,707895,14946,511139,12639,1038328,19379,962087,17228,1247252,19924,1574049,23238,1001080,18272,1054481,16083,379364,10556,374695,11420,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,51026,3266,40316,3568,83738,5141,89640,4684,129017,5925,194638,6587,121470,4489,112480,4773,33196,2692,28732,2902,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,14242,1546,15254,1734,27604,1815,26726,2204,38208,2473,51079,2904,35862,2398,30198,1772,10415,1284,7770,1007,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,181436,6641,131558,5887,263099,7617,267790,7785,372420,9990,532226,12463,389974,11104,441396,10287,201441,7673,209310,6667,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2632621,9876,167723,7684,124351,6114,250343,8318,255699,7863,362759,10910,506212,10982,351044,8486,365108,8058,132363,6282,117019,4825,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,735408,6147,79520,4079,59763,4245,109487,4205,91423,4322,106772,4513,124189,5219,73030,3195,61713,3640,17250,1827,12261,1969,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2275352,8388,150367,5471,127435,4703,261720,6699,247681,6115,341381,5828,459862,8509,294725,6761,259227,6055,74611,4176,58343,2385,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,222539,3310,9966,1541,9905,1579,23147,2292,24870,2202,32041,2269,43874,2758,32726,3027,32261,2533,7944,1303,5805,1122,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1256151,8804,372186,7248,154338,5688,235752,6723,153129,5640,141635,5689,115922,5819,39391,3237,28719,2729,8626,1451,6453,1098,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
