GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001EA,B18105_001MA,B18105_002MA,B18105_002EA,B18105_003EA,B18105_003MA,B18105_004EA,B18105_004MA,B18105_005EA,B18105_005MA,B18105_006MA,B18105_006EA,B18105_007MA,B18105_007EA,B18105_008MA,B18105_008EA,B18105_009EA,B18105_009MA,B18105_010EA,B18105_010MA,B18105_011MA,B18105_011EA,B18105_012EA,B18105_012MA,B18105_013MA,B18105_013EA,B18105_014EA,B18105_014MA,B18105_015MA,B18105_015EA,B18105_016EA,B18105_016MA,B18105_017MA,B18105_017EA,B18105_018EA,B18105_018MA,B18105_019MA,B18105_019EA,B18105_020MA,B18105_020EA,B18105_021EA,B18105_021MA,B18105_022MA,B18105_022EA,B18105_023EA,B18105_023MA,B18105_024MA,B18105_024EA,B18105_025EA,B18105_025MA,B18105_026EA,B18105_026MA,B18105_027EA,B18105_027MA,B18105_028MA,B18105_028EA,B18105_029EA,B18105_029MA,B18105_030MA,B18105_030EA,B18105_031EA,B18105_031MA,B18105_032EA,B18105_032MA,B18105_033MA,B18105_033EA,state
0400000US13,8945759,6804,4303468,9214,928309,7555,6144,1514,922165,7609,1095062,6597,17618,2795,1077444,7081,1832363,6994,138484,7351,1693879,9707,291177,2849,46121,3401,245056,4292,156557,2414,44893,2869,111664,3182,4642291,6490,882425,5624,6149,1357,876276,5743,1157828,5609,19921,2978,1137907,6334,2003685,5403,181941,8359,1821744,9836,343060,2904,72942,4017,270118,4606,255293,3101,105101,4684,150192,4362,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238045,2362,602695,2542,109449,879,966,717,108483,1019,143679,2414,1654,770,142025,2522,261736,1834,13775,2257,247961,2684,50729,622,5429,1071,45300,1226,37102,531,9907,1275,27195,1267,635350,1602,106608,911,291,190,106317,885,149322,1312,2182,692,147140,1520,268971,1521,12710,1791,256261,2227,54174,747,6984,1217,47190,1411,56275,757,19342,1613,36933,1607,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1447159,1357,720084,2996,157907,1731,1011,700,156896,1850,180505,2052,2470,1008,178035,2108,289355,2512,19853,2156,269502,2905,56120,855,8255,1296,47865,1670,36197,743,10973,1497,25224,1523,727075,2589,150671,1568,2258,1580,148413,2055,175915,1912,2285,784,173630,1919,292756,2063,23256,2257,269500,2852,59443,1187,12157,1755,47286,2072,48290,896,17320,1841,30970,1888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11861043,3286,5770050,5444,1155067,3009,7405,1425,1147662,3266,1483595,4081,17841,2428,1465754,4565,2455228,5073,130877,5006,2324351,6160,396806,1828,51471,3181,345335,3556,279354,1844,79311,3269,200043,3537,6090993,5303,1109857,3072,5480,1026,1104377,3119,1492543,3052,19003,2005,1473540,3864,2582729,3863,171833,5799,2410896,7241,467757,1760,78922,3903,388835,4208,438107,2533,160811,4459,277296,4763,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5989411,2707,2924701,4123,594549,3165,3935,1135,590614,3286,731825,4178,11206,1996,720619,3996,1242922,3760,91068,4593,1151854,5707,211778,1300,30964,2184,180814,2293,143627,1305,39240,2367,104387,2277,3064710,3419,570854,2502,3759,1187,567095,2719,733124,3166,11956,1855,721168,3768,1296799,3544,121353,4611,1175446,6111,243532,1361,48499,2970,195033,3219,220401,1792,80061,3380,140340,3679,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2819263,1956,1390026,3286,267141,2022,1019,409,266122,2084,348282,1954,2890,916,345392,2122,585616,2343,31538,2156,554078,3147,106158,600,11875,1279,94283,1279,82829,1057,20072,1704,62757,1618,1429237,3005,256218,2203,1413,570,254805,2281,341603,2372,3749,865,337854,2473,585910,1905,40900,2688,545010,3330,119842,917,17339,1494,102503,1769,125664,1334,36946,2281,88718,2357,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2611490,2278,1280494,3080,266639,2551,2149,693,264490,2575,324159,2349,5035,1064,319124,2566,530166,2492,33621,2829,496545,3691,90962,846,12683,1374,78279,1574,68568,1119,18236,1421,50332,1575,1330996,2703,252532,2060,1729,562,250803,2057,325426,2384,5030,826,320396,2517,548698,2576,44527,2985,504171,3716,101423,1028,16843,1414,84580,1479,102917,1354,36365,2113,66552,2439,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4005288,3264,1944522,4416,380493,2471,3244,971,377249,2608,467503,3575,11797,2069,455706,3704,846887,3253,99464,4309,747423,5407,154210,1484,29949,2434,124261,2800,95429,1107,30634,2020,64795,2108,2060766,3992,363386,2995,2429,852,360957,3043,485304,2842,11820,1830,473484,3112,890336,2673,116264,5626,774072,6324,177003,1354,41819,2530,135184,2712,144737,1643,61321,2944,83416,2796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4160093,2763,1999694,4307,411355,3275,2893,1010,408462,3537,519487,3606,12322,2266,507165,3885,831962,3618,85301,4251,746661,5246,144957,1524,25253,2240,119704,2534,91933,1327,30122,1883,61811,2072,2160399,4248,392963,3361,3746,1180,389217,3427,554938,3754,10767,2034,544171,4521,898693,3346,101101,4962,797592,5308,171516,1531,40087,2437,131429,2465,142289,1913,62722,3131,79567,3214,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1248024,1281,609145,2248,105766,1636,461,283,105305,1670,129163,1246,1907,563,127256,1222,280333,1371,20213,2033,260120,2457,55225,556,7708,1079,47517,1200,38658,703,11140,1173,27518,1282,638879,1991,98038,1030,759,442,97279,1098,128073,1020,3049,840,125024,1325,296452,1360,22901,2492,273551,2410,60740,677,9370,1186,51370,1310,55576,791,19371,1420,36205,1570,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5373467,2663,2569410,3974,498914,2102,2741,912,496173,2317,643189,3508,6811,1396,636378,3600,1124160,3284,58034,4587,1066126,5470,182353,1312,20456,2232,161897,2531,120794,1423,28060,2315,92734,2782,2804057,3327,482463,1941,2312,964,480151,2218,665536,2388,6939,1430,658597,2834,1251653,2550,85150,4697,1166503,5233,215438,1392,35292,2463,180146,2872,188967,1738,66658,3327,122309,3200,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6145081,1784,2956262,2939,529925,1796,3812,1154,526113,2095,748576,2224,8628,1638,739948,2856,1303133,2409,69286,4090,1233847,4601,215672,1332,24644,2104,191028,2265,158956,1286,37323,2643,121633,2741,3188819,2543,509433,1483,4188,1280,505245,1963,777468,1428,11250,1907,766218,2426,1393962,1946,87408,4261,1306554,4363,253445,1337,37716,2336,215729,2848,254511,1850,82927,3500,171584,4108,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9178913,2482,4470742,3839,874005,2712,6551,1226,867454,2792,1061761,3130,20532,2106,1041229,3688,1944768,2962,152820,4177,1791948,5178,346914,1509,48403,2656,298511,3028,243294,1236,64606,2813,178688,2846,4708171,3214,832133,2053,4725,912,827408,2277,1069095,2584,20410,2131,1048685,3304,2047129,2593,190127,5183,1857002,5760,390422,1267,71527,2933,318895,3116,369392,1769,132968,3690,236424,4083,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4934279,2290,2443302,3193,473954,2555,2843,674,471111,2645,615612,2531,5640,1239,609972,2642,1056169,2952,45159,2795,1011010,4449,172835,820,18045,1773,154790,1905,124732,1204,28418,1758,96314,1890,2490977,3586,449632,2399,2219,629,447413,2487,603802,2603,7690,1213,596112,2842,1064750,2730,54344,3449,1010406,4146,190513,1026,23731,1634,166782,1886,182280,1533,53084,2583,129196,3051,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706414,2907,1289602,4085,277409,3818,3432,1203,273977,3737,319473,4342,7539,1672,311934,4425,533211,4545,61873,3753,471338,5391,99318,1681,24348,2192,74970,2529,60191,1469,23115,1831,37076,2085,1416812,3649,266766,2953,1947,831,264819,2924,344106,3263,8601,1740,335505,3355,591422,3288,76539,3870,514883,5346,116312,1496,30391,2225,85921,2310,98206,1399,47215,2633,50991,2410,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5517351,3039,2676453,4521,526729,4035,3896,1103,522833,4220,657455,3696,13444,2026,644011,4226,1134100,3468,92114,4468,1041986,5990,211704,1565,32122,2319,179582,2561,146465,1679,42025,2041,104440,2302,2840898,4253,500909,2871,2884,887,498025,3112,678191,3043,10714,1699,667477,3006,1201329,3959,122863,5453,1078466,6361,242563,1285,48246,3324,194317,3377,217906,1759,75824,3554,142082,3685,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,922765,1595,458556,2046,82546,1496,289,252,82257,1494,110374,1824,3928,1392,106446,2358,196744,1736,13381,1787,183363,2620,41335,535,5234,834,36101,1005,27557,564,6906,964,20651,1025,464209,2152,79107,1443,843,661,78264,1516,107533,1695,2400,983,105133,1893,200155,1679,14246,1739,185909,2124,41660,640,5708,872,35952,1041,35754,605,12269,1228,23485,1060,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1683406,2149,827633,2928,167112,1860,679,388,166433,1938,212570,2062,1816,794,210754,2366,343833,1926,17077,1791,326756,2125,59313,608,6544,746,52769,967,44805,622,10656,1140,34149,1255,855773,2463,161097,1330,741,355,160356,1343,211489,1761,1906,701,209583,1724,349408,1871,22605,1863,326803,2577,64764,673,7959,1084,56805,1135,69015,1008,20165,1498,48850,1568,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501803,2276,1249342,2956,244010,1901,1804,917,242206,2186,309889,2358,4392,1316,305497,2801,536421,3016,37112,3841,499309,4937,100100,947,14075,2037,86025,2284,58922,893,16918,1780,42004,1752,1252461,2401,233163,1462,919,605,232244,1534,307927,2013,3583,1344,304344,2284,534229,2401,46290,4119,487939,4923,104255,755,17728,2018,86527,2186,72887,991,24916,2381,47971,2436,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236262,1148,607529,1797,107895,1066,839,433,107056,1090,133996,1664,1052,605,132944,1683,285867,1639,16312,2231,269555,2635,48155,532,5663,938,42492,1116,31616,590,8770,1287,22846,1353,628733,1590,103709,927,385,446,103324,1139,133413,1505,1727,707,131686,1646,294458,1345,17175,2452,277283,2894,52142,680,7102,1191,45040,1354,45011,589,12950,1543,32061,1498,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8177681,1797,3954668,2689,768326,1956,4171,1017,764155,2348,934268,2651,9998,2000,924270,3173,1757990,2588,80172,4557,1677818,5293,283107,1599,34268,2413,248839,2556,210977,1493,51884,2930,159093,3150,4223013,2225,734540,1651,3514,1023,731026,2107,931559,1896,10987,1645,920572,2461,1883121,2074,109717,4526,1773404,4542,338165,1768,50030,2854,288135,3043,335628,2180,120750,4687,214878,4779,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1902961,2304,932283,2694,193183,2187,885,497,192298,2178,234336,2701,4598,1279,229738,2742,378902,2397,32755,2960,346147,3460,75648,1273,11651,1367,63997,1929,50214,1226,16408,1600,33806,1621,970678,2400,179323,1817,1018,516,178305,1887,233613,2291,5006,1135,228607,2488,405398,2404,36769,3325,368629,4073,86080,1217,16696,1945,69384,2179,66264,1279,25801,2184,40463,2124,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18051815,2870,8677627,4776,1592817,2966,10586,1540,1582231,2765,2285652,4530,26958,3194,2258694,5145,3725089,3986,208834,6333,3516255,6959,619095,1805,75323,3802,543772,4102,454974,2248,117073,4114,337901,4502,9374188,3853,1520689,2448,9623,1668,1511066,2930,2341109,2904,29374,2638,2311735,4098,4022724,3945,293389,8908,3729335,9740,759226,1952,126847,5064,632379,5209,730440,2728,274386,6351,456054,6321,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8834295,6336,4228413,8279,844475,6142,4411,1208,840064,6262,1019098,6864,16718,2238,1002380,7259,1831978,6781,148284,7399,1683694,9436,331023,2519,49112,3601,281911,3252,201839,2321,58289,3617,143550,3310,4605882,6973,815674,5644,3620,1126,812054,6017,1095819,5215,17180,2600,1078639,5781,1992593,4870,188636,7576,1803957,9310,385629,2717,74246,4472,311383,4427,316167,2549,122984,4701,193183,4710,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
