GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001MA,B20005H_001EA,B20005H_002MA,B20005H_002EA,B20005H_003EA,B20005H_003MA,B20005H_004EA,B20005H_004MA,B20005H_005MA,B20005H_005EA,B20005H_006MA,B20005H_006EA,B20005H_007MA,B20005H_007EA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010MA,B20005H_010EA,B20005H_011EA,B20005H_011MA,B20005H_012MA,B20005H_012EA,B20005H_013EA,B20005H_013MA,B20005H_014MA,B20005H_014EA,B20005H_015MA,B20005H_015EA,B20005H_016MA,B20005H_016EA,B20005H_017EA,B20005H_017MA,B20005H_018MA,B20005H_018EA,B20005H_019MA,B20005H_019EA,B20005H_020MA,B20005H_020EA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023EA,B20005H_023MA,B20005H_024EA,B20005H_024MA,B20005H_025MA,B20005H_025EA,B20005H_026EA,B20005H_026MA,B20005H_027EA,B20005H_027MA,B20005H_028EA,B20005H_028MA,B20005H_029EA,B20005H_029MA,B20005H_030MA,B20005H_030EA,B20005H_031EA,B20005H_031MA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034EA,B20005H_034MA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037EA,B20005H_037MA,B20005H_038EA,B20005H_038MA,B20005H_039EA,B20005H_039MA,B20005H_040MA,B20005H_040EA,B20005H_041MA,B20005H_041EA,B20005H_042EA,B20005H_042MA,B20005H_043EA,B20005H_043MA,B20005H_044EA,B20005H_044MA,B20005H_045MA,B20005H_045EA,B20005H_046MA,B20005H_046EA,B20005H_047EA,B20005H_047MA,B20005H_048EA,B20005H_048MA,B20005H_049EA,B20005H_049MA,B20005H_050EA,B20005H_050MA,B20005H_051MA,B20005H_051EA,B20005H_052MA,B20005H_052EA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055EA,B20005H_055MA,B20005H_056MA,B20005H_056EA,B20005H_057MA,B20005H_057EA,B20005H_058EA,B20005H_058MA,B20005H_059EA,B20005H_059MA,B20005H_060MA,B20005H_060EA,B20005H_061EA,B20005H_061MA,B20005H_062MA,B20005H_062EA,B20005H_063MA,B20005H_063EA,B20005H_064MA,B20005H_064EA,B20005H_065MA,B20005H_065EA,B20005H_066EA,B20005H_066MA,B20005H_067MA,B20005H_067EA,B20005H_068EA,B20005H_068MA,B20005H_069MA,B20005H_069EA,B20005H_070EA,B20005H_070MA,B20005H_071EA,B20005H_071MA,B20005H_072EA,B20005H_072MA,B20005H_073EA,B20005H_073MA,B20005H_074MA,B20005H_074EA,B20005H_075MA,B20005H_075EA,B20005H_076EA,B20005H_076MA,B20005H_077EA,B20005H_077MA,B20005H_078EA,B20005H_078MA,B20005H_079EA,B20005H_079MA,B20005H_080MA,B20005H_080EA,B20005H_081EA,B20005H_081MA,B20005H_082EA,B20005H_082MA,B20005H_083EA,B20005H_083MA,B20005H_084EA,B20005H_084MA,B20005H_085MA,B20005H_085EA,B20005H_086EA,B20005H_086MA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089EA,B20005H_089MA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093EA,B20005H_093MA,B20005H_094EA,B20005H_094MA,B20005H_095MA,B20005H_095EA,state
0400000US01,2614501,3152,1262851,2482,594049,10261,150,191,593899,10256,1391,479,1659,682,3727,1007,4937,1254,11621,2182,6043,1171,12178,1555,9981,1702,23975,2484,17692,2472,40049,3112,50361,3894,41877,3289,42120,3601,35754,3579,46239,3223,59475,4131,43024,3182,64282,3770,77514,4141,668802,10458,410002,7418,258800,7576,45713,3498,30540,2821,24374,2560,18451,2471,25406,2781,13102,2266,14072,2466,8811,1658,11582,1865,6654,1523,10723,1758,9517,1497,5225,1015,6645,1265,3563,1089,4698,1213,5284,1351,3000,947,5396,1243,6044,1090,1351650,1954,420584,9828,334,455,420250,9825,833,538,1226,487,3709,1212,5853,1180,13807,2081,11013,1845,23368,2793,20426,2412,25555,2671,22077,2568,42905,3704,40238,3600,37109,3160,37701,3559,28038,2871,25397,2309,28917,2490,17438,2240,19671,2081,14969,1968,931066,9883,616319,9862,314747,7859,59156,3342,38503,3418,36314,2832,28505,2455,41179,3842,15096,2094,16035,2057,8918,1854,14632,2266,5458,1300,10343,1802,9108,1604,7376,1554,6705,1288,3706,861,4985,1087,3467,832,1595,754,1773,660,1893,590,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,372710,1075,197238,762,103506,3651,0,149,103506,3651,175,157,126,133,777,429,274,203,1072,533,518,267,1931,834,879,471,2432,811,2586,661,4109,1025,6196,1564,3872,1054,9105,2180,4996,1262,7603,1504,10122,1968,10041,1761,17569,2233,19123,2286,93732,3758,37198,2398,56534,3307,5341,1099,3470,838,4046,966,2550,846,3607,1085,2304,794,2603,738,1153,420,3338,949,1113,513,2666,674,2083,715,2076,680,2353,728,1563,711,1818,739,2504,1043,2268,727,3975,957,5703,1452,175472,748,67978,3584,202,278,67776,3583,207,275,0,149,208,175,888,506,1581,700,557,339,1913,721,823,441,2520,775,2300,821,5996,1364,6173,1056,6007,1257,5937,1260,3435,794,5092,1011,7480,1656,5432,1190,7135,1326,4092,1351,107494,3646,49659,2939,57835,3396,8631,1354,5669,1178,6057,1135,3383,974,4985,1240,1324,458,2615,726,2260,843,3139,744,1527,611,4596,1019,2701,771,1786,649,1278,435,1248,507,1269,487,1856,568,1441,548,1370,574,700,324,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3124889,3480,1532733,2941,661180,12195,75,98,661105,12187,2434,911,1329,653,3561,859,3748,1359,11981,3277,6382,1954,16475,3406,13172,3413,24579,3289,18307,2811,32164,3986,51596,6023,37567,3982,48660,5114,35056,4199,44931,4223,67738,5183,50351,4845,74083,4914,116991,5866,871553,12502,543566,11123,327987,10240,56724,4973,34763,4039,31757,3253,20683,2560,32227,2891,14220,2439,20677,3021,12657,2586,14638,2210,6171,1450,14358,2166,13031,2469,7776,2235,9408,1820,6781,1816,6344,1601,6339,1311,4255,1100,7187,1585,7991,1845,1592156,2246,497413,11227,74,105,497339,11232,1165,598,1214,539,2748,923,3648,1145,12203,2657,7556,1901,15571,2838,10673,1967,21768,2598,17560,2728,42772,3536,53700,4849,50537,5204,47060,4838,30383,3208,28902,3197,42055,4378,33235,3839,39550,3106,35039,3948,1094743,11596,704136,10161,390607,10853,65415,5225,44615,4494,44473,4629,28782,3057,41363,4735,20370,3013,22461,2839,10203,2022,17928,2853,10380,1736,18772,3118,15684,2484,12060,2161,9519,1935,5177,1066,6742,1457,5876,1513,4381,1268,3389,911,3017,969,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1771633,1819,861715,1531,395256,8531,0,192,395256,8531,870,459,991,366,4363,1096,2571,828,8665,1812,5152,1131,10467,1748,9680,1583,23477,2544,19785,2683,35002,3339,35687,3477,33702,3032,31938,3093,20271,2426,28117,3035,33532,2888,19987,2393,30750,2616,40249,3621,466459,8526,288553,6200,177906,6465,29941,2459,26387,2569,21825,2408,12211,1788,15893,2111,8684,1569,9594,1428,3129,962,7930,1625,4965,1418,6792,1309,5382,1206,5153,1279,2432,657,2117,671,3350,1205,4205,1399,1880,723,2626,849,3410,843,909918,1564,298313,6602,0,192,298313,6602,787,439,811,406,2548,816,2978,949,12238,1910,10558,1663,17823,2624,15297,2288,23377,2509,17801,2167,30555,2779,28229,2699,26370,2779,24264,2439,18112,2171,14840,2162,19621,2119,12770,1997,11842,1793,7492,1259,611605,7136,405443,7135,206162,7060,37401,2851,29141,3271,24538,2687,17438,2341,27274,2863,12315,2146,11580,1464,5119,1094,6296,1367,4782,1141,7240,1367,5050,1152,2561,662,3201,823,2767,865,2678,805,3217,1075,937,451,1251,620,1376,775,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12744698,8375,6315216,5673,2804214,20024,309,241,2803905,19939,12762,2070,3665,1040,17123,2166,11865,1957,36189,3307,20012,2763,39231,3443,36090,3605,68899,5380,57005,4834,103662,5956,131922,6849,123303,6678,150079,6524,125203,6174,175854,7356,243866,7854,211315,6993,408690,8638,827170,13390,3511002,20645,2015304,16179,1495698,20991,214885,7402,141462,7410,132362,7699,85590,5179,132305,6356,48785,4287,71313,4275,43217,4296,73889,4369,34124,3263,68690,5237,62213,4307,46000,4518,46962,3605,25955,2473,38201,3468,48338,3889,34001,2890,61886,4117,85520,4725,6429482,4265,1935682,20995,138,129,1935544,20986,3680,846,4124,1051,15877,2157,9216,1578,31165,3524,22883,2780,37649,3827,29571,3010,60489,4205,57082,4560,110218,5142,144910,6963,126824,6980,146578,6575,118002,6050,134258,6015,187298,8265,156289,7088,248841,7189,290590,8237,4493800,20571,2726760,21688,1767040,21490,262088,8883,166805,6593,169531,7151,115849,6376,164188,6313,72329,3920,93426,5725,56300,4365,81837,4896,50310,4258,81045,4418,80613,5009,48626,3682,50864,4031,34849,2691,37733,3489,52761,3964,38226,3232,64687,4011,44973,3168,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2938738,3103,1458527,2407,760224,8339,41,48,760183,8346,2911,875,1297,621,4447,1184,4320,1314,13900,2102,5198,1104,11182,1821,11310,1928,23987,3024,16309,2401,37150,2905,49943,3871,44671,3285,51635,3353,42376,3446,57645,4168,69819,4075,58297,3887,100017,5415,153769,5849,698303,9181,333978,7527,364325,7797,55352,3565,43018,3533,31369,3031,25020,2974,35403,3843,13569,2284,17866,2248,11526,1664,16518,1983,8438,1672,15636,2307,16963,2237,12209,2053,11171,1818,6582,1259,8885,1634,8897,1506,6021,1274,7014,1344,12868,2076,1480211,2119,538914,9422,23,38,538891,9425,1638,623,1963,671,3663,956,3923,1247,14490,2130,8574,1421,14310,1786,14117,2274,23036,2650,17485,2380,40745,3870,48786,3865,43526,2956,48991,3903,37612,3620,36972,3061,50372,3905,35750,2796,51794,3762,41144,3993,941297,9504,484264,7546,457033,8914,77345,4257,53504,3681,49920,3406,32145,2678,47296,3701,21418,2603,23925,2637,15456,2055,22843,2291,13977,1901,22701,2765,17334,2271,10580,1501,10769,1868,5914,1245,7108,1843,8959,1549,4966,1479,4606,1015,6267,1474,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2109906,2775,1015379,1725,506623,5955,0,198,506623,5955,717,481,716,360,2401,727,668,397,4849,1194,2760,806,3996,1022,4016,991,9383,1791,4977,1128,20250,2404,22009,2291,24245,2572,33695,3051,26831,2918,34016,2884,51256,3374,43313,3010,80726,4117,135799,5038,508756,6175,268099,6247,240657,6268,39725,2956,24995,2586,22127,2328,14817,1986,18968,2042,8110,1365,11241,1902,6575,1256,11777,1548,5373,1275,11347,1574,11160,1865,6221,1118,7965,1337,4710,946,6423,1545,6246,1107,3880,1006,7004,1340,11993,1581,1094527,1936,369616,7436,0,198,369616,7436,237,209,859,427,2111,750,1441,513,4309,903,3236,975,5050,1139,5883,1238,10484,1530,8911,1667,21738,2157,29968,2711,25251,2489,31787,2920,22442,2493,25337,2522,41332,2822,33010,2673,51790,3086,44440,3396,724911,7618,393279,5934,331632,7385,52412,3416,34605,2606,31846,2714,19196,1942,30795,2364,14620,1604,20696,2435,9991,1664,15555,1801,8793,1391,16913,1850,14368,2130,9743,1578,9105,1266,6618,1302,8420,1352,7804,1227,7181,1222,8364,1239,4607,887,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,495522,1028,237219,777,115078,3708,0,192,115078,3708,347,323,236,188,356,225,177,133,1475,621,950,578,1569,784,1720,821,1806,640,2160,876,5174,1060,6869,1107,9314,1569,9577,1633,9422,1688,11075,1730,11682,2084,8303,1338,13889,1519,18977,1769,122141,3720,70115,2847,52026,3170,8828,1414,6011,1190,5929,1345,4129,991,4393,935,2000,616,2326,727,1218,428,1799,700,1317,701,1966,521,2107,624,1215,484,1367,702,1024,425,1536,627,1152,468,826,382,923,483,1960,714,258303,647,87720,3349,42,72,87678,3339,252,296,38,62,326,351,482,275,1170,464,1206,677,1993,657,1974,690,3921,1073,2639,1077,7240,1227,7951,1070,8387,1492,9701,1661,6136,1218,6095,1331,8149,1319,6494,1341,7538,1169,5986,1028,170583,3455,101969,3248,68614,3024,11724,1440,8287,1354,6423,1203,5844,1567,6423,1227,3676,1017,3685,802,2293,792,3453,1085,1142,484,3445,778,2281,785,1781,576,1686,681,1258,519,965,484,1625,650,710,472,1294,483,619,446,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,198664,411,98139,227,61950,2397,0,200,61950,2397,0,200,0,200,0,200,131,133,207,169,32,53,119,154,215,250,1447,655,745,390,1108,602,655,374,1565,539,2561,769,1532,650,3343,923,6574,1408,5777,1693,7119,1214,28820,1850,36189,2432,15039,1775,21150,2327,2393,671,2643,1104,852,345,445,257,2036,804,524,387,1211,599,310,226,988,514,541,355,932,533,1639,806,464,275,1750,761,86,103,363,276,337,241,722,419,788,449,2126,569,100525,349,55579,2528,0,200,55579,2528,39,63,0,200,33,56,132,164,130,121,32,52,216,136,125,120,192,148,130,118,1026,560,1918,758,2300,745,3154,821,3129,877,5592,1087,5991,1238,5917,1249,9365,1582,16158,1862,44946,2496,21020,1997,23926,2541,4982,1345,2714,932,2329,785,1053,503,2087,817,244,200,1095,528,329,219,704,329,301,211,736,357,768,354,1051,482,900,475,331,198,1015,540,679,381,526,334,919,507,1163,527,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9349805,6481,4548592,4464,1845931,19405,221,180,1845710,19404,5735,1408,2480,923,16063,2738,10012,2232,30039,3841,24835,3408,39130,4536,40078,4647,77028,5551,58556,4734,127104,7029,156075,7731,131015,7587,137294,7725,96858,6217,133271,6520,167226,7813,118868,7533,188600,8182,285443,9283,2702661,20158,1766343,20246,936318,17438,145828,6286,102715,6381,99608,6722,76396,6317,94354,6476,41201,3784,57223,5034,31052,4086,40455,4224,19236,2297,38269,3891,39202,4069,26260,3772,23244,3055,13173,2317,13533,2240,18235,2703,11819,2395,18640,2448,25875,2911,4801213,4942,1453897,18631,193,253,1453704,18661,2353,1042,3527,1641,10355,2062,12505,2816,34334,3374,30628,3925,48027,3752,47816,4890,88425,6057,58984,4664,146899,7740,162709,8398,132509,7413,134804,7698,93674,6425,87362,4935,117297,7204,70104,5457,89599,6027,81793,5543,3347316,19287,2270137,20071,1077179,18656,172569,8751,117806,6192,118778,6939,86357,6017,117963,7707,56869,4670,67137,4791,38091,4229,53330,5211,26577,3254,49612,4275,38230,3839,30109,3416,28768,2875,17234,2280,13957,1791,18441,2293,7982,1375,8217,1557,9152,1693,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
