GEO_ID,B17020G_001E,B17020G_001M,B17020G_002E,B17020G_002M,B17020G_003E,B17020G_003M,B17020G_004E,B17020G_004M,B17020G_005E,B17020G_005M,B17020G_006E,B17020G_006M,B17020G_007E,B17020G_007M,B17020G_008E,B17020G_008M,B17020G_009E,B17020G_009M,B17020G_010E,B17020G_010M,B17020G_011E,B17020G_011M,B17020G_012E,B17020G_012M,B17020G_013E,B17020G_013M,B17020G_014E,B17020G_014M,B17020G_015E,B17020G_015M,B17020G_016E,B17020G_016M,B17020G_017E,B17020G_017M,NAME,B17020G_001EA,B17020G_001MA,B17020G_002EA,B17020G_002MA,B17020G_003MA,B17020G_003EA,B17020G_004MA,B17020G_004EA,B17020G_005EA,B17020G_005MA,B17020G_006EA,B17020G_006MA,B17020G_007EA,B17020G_007MA,B17020G_008MA,B17020G_008EA,B17020G_009MA,B17020G_009EA,B17020G_010MA,B17020G_010EA,B17020G_011EA,B17020G_011MA,B17020G_012EA,B17020G_012MA,B17020G_013EA,B17020G_013MA,B17020G_014MA,B17020G_014EA,B17020G_015MA,B17020G_015EA,B17020G_016EA,B17020G_016MA,B17020G_017EA,B17020G_017MA,state
0400000US13,185237,12491,40850,7099,8194,2217,1074,503,7716,2267,7176,2081,15692,3244,660,374,338,321,144387,9918,25822,3782,3624,1229,24515,3973,21929,3167,63561,5310,2120,726,2816,898,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,324489,12876,54475,7714,9038,1931,2229,863,9032,2429,6011,1485,26312,3731,1352,640,501,207,270014,12082,28860,2152,5132,1175,33017,3185,31794,3348,153485,7492,11315,1619,6411,1186,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37892,4229,10916,2687,1278,644,146,172,1721,768,1713,800,5597,1670,40,59,421,441,26976,3278,2986,1043,2104,965,5927,1385,2483,758,11566,1768,1582,637,328,205,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,255477,12303,53296,6216,10250,2053,2178,683,10005,2165,7317,2133,21628,2941,864,391,1054,855,202181,10604,30488,3548,5918,1376,33835,3511,27006,2773,96029,6969,5279,1056,3626,871,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,134367,7296,34439,3901,8158,1845,1698,666,6240,1444,5366,1186,12422,1875,356,363,199,213,99928,7526,16586,2360,2699,827,17761,2690,16702,2444,42394,4092,2429,802,1357,454,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,57950,4827,17392,3678,2962,1007,693,472,4349,1574,2251,859,7048,1776,60,90,29,55,40558,3904,7405,1659,566,292,8623,1237,7742,1530,15373,2015,531,281,318,192,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,93882,6348,21093,3395,4007,1054,1057,521,3673,1257,3260,850,8130,1453,645,443,321,208,72789,6095,11092,1700,1857,707,11510,2181,12998,2129,32425,3437,2096,598,811,329,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,77663,6539,29418,5302,7718,2196,1543,722,6234,1687,4877,1840,8719,1678,111,133,216,241,48245,4490,7907,1685,1622,631,9632,1893,6244,1382,20761,2790,1328,552,751,393,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73967,6370,19683,3631,5764,1764,146,138,3509,1251,3179,1044,6321,1395,257,176,507,316,54284,5446,6704,1565,968,520,6791,1646,9009,2027,26920,3009,2242,658,1650,626,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,22438,2863,6902,1793,1156,599,389,244,1611,685,885,573,2747,892,45,59,69,86,15536,2496,1530,641,488,314,2660,863,2877,944,6626,1272,591,304,764,474,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146997,8295,22950,4312,5083,1551,1339,736,5472,2231,3641,1478,6910,1352,377,255,128,124,124047,7834,17676,2139,4327,1318,19733,2563,16942,2502,59837,4969,2737,664,2795,918,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,161026,11005,32438,4891,4266,928,752,399,4420,1314,4143,1108,17257,3149,955,635,645,365,128588,10434,16262,2417,2744,1056,16700,2572,17283,2245,69254,7458,3362,861,2983,824,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,244974,10013,70991,5823,14520,2313,3314,904,14429,2171,9880,1677,27318,2473,860,291,670,307,173983,8751,23782,2597,5211,1085,27720,2974,24981,2737,82551,5112,6276,1139,3462,662,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,130975,8718,30761,4293,6886,1887,1214,465,5888,1410,3336,1131,12678,1902,582,441,177,154,100214,6964,19289,2325,2572,765,18924,3044,15645,1917,40185,3763,2713,735,886,391,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,33724,4637,10368,2565,3310,1442,692,454,2148,1199,1252,1145,2683,1057,157,175,126,133,23356,3779,4269,1299,813,537,4076,1362,3212,1206,9268,1671,1179,652,539,345,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,138867,7993,35292,5476,7539,1782,1862,897,7560,2016,4685,1497,13137,2154,223,148,286,216,103575,6017,14816,2125,2745,1067,14780,2094,14412,2333,50639,3945,3689,815,2494,757,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23362,2770,6736,1748,879,587,585,514,1141,536,543,348,3450,1063,109,144,29,49,16626,2201,1791,660,432,255,2785,890,3207,939,7451,1498,595,328,365,276,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38507,3706,9449,2272,2636,956,498,530,1276,731,1682,793,3142,885,80,136,135,192,29058,3498,5249,1112,1013,427,5231,1247,4806,1040,11556,2228,438,236,765,487,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,104766,10615,14448,2792,2627,1101,297,202,2220,986,1755,655,7188,1802,289,239,72,127,90318,9976,13777,2515,2946,1845,13856,3408,12157,2565,44012,5510,2577,675,993,422,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21732,2395,2717,890,326,303,0,184,509,328,369,302,1393,555,70,120,50,86,19015,2451,2982,873,627,350,3515,996,2437,894,8114,1418,1099,494,241,214,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,212959,12748,36010,5453,7328,1750,1257,554,4955,1102,4421,1233,17197,3229,373,175,479,302,176949,11096,27241,3137,4091,993,21071,2661,22345,2457,93399,7004,5369,953,3433,1002,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62743,5894,15216,3101,3306,1307,1350,685,1766,845,1605,850,6517,1468,287,272,385,325,47527,4947,7101,1860,1773,722,6106,1479,5214,1261,24275,2656,1562,450,1496,528,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,506574,16031,112719,8723,21053,2965,4605,1148,17698,2608,13792,2305,49945,4691,2844,893,2782,704,393855,14157,50903,4088,9295,1591,47808,3805,44421,3869,215903,8625,16028,2102,9497,1442,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,197923,14502,57618,8657,13191,2755,1947,870,11632,3145,7680,2129,22895,3831,225,170,48,51,140305,11006,25110,4366,5503,1877,22442,3118,22986,3544,57324,5606,4269,1254,2671,968,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12060,1882,2722,1075,1005,856,55,99,402,290,349,227,851,392,0,143,60,88,9338,1796,1794,697,378,272,1741,627,1001,367,3996,969,341,213,87,76,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,258136,11124,91404,8425,24933,3528,3490,935,18403,2725,12059,2040,31176,3541,879,447,464,237,166732,9309,27844,3380,5535,1337,29356,3356,25908,2895,69943,4638,5423,962,2723,784,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,290650,9029,68330,6731,10041,1625,2340,756,12882,1990,8307,1551,32010,3274,1829,758,921,367,222320,7842,29661,2423,4818,994,28985,3081,28073,3064,114548,4654,10720,979,5515,658,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,129168,6980,27346,3761,3995,1406,417,245,3462,1040,3421,1176,15082,2128,583,338,386,313,101822,6065,13296,1889,2409,644,12618,1938,12280,1966,55218,4499,3629,1021,2372,916,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,236274,11269,62348,7308,15739,2630,2326,754,12781,2779,9977,2442,20514,2916,879,477,132,114,173926,9293,30244,3254,6097,1267,31034,3275,26555,3041,72870,4905,4918,1010,2208,657,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26545,4143,6220,2179,1530,598,269,308,1604,1012,772,514,1957,745,35,61,53,89,20325,3264,1609,584,713,380,2828,930,2715,762,11136,2315,525,315,799,349,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,80321,6954,19786,4026,4216,1691,1526,1093,3657,1698,2101,618,7619,1997,463,406,204,195,60535,6903,11604,2586,1583,688,11749,2726,8723,1851,24558,3509,862,450,1456,622,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,18951,2658,2935,929,859,357,87,70,461,194,178,177,1350,600,0,155,0,155,16016,2636,1648,544,148,173,2611,774,2840,1005,7830,1633,606,348,333,324,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,118019,7862,34357,5190,5473,1845,1292,569,8152,2139,4809,1583,12530,2545,1466,856,635,392,83662,6116,13055,2539,2812,873,13087,2148,11986,2343,39062,3836,2770,837,890,376,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,583801,18893,110217,8721,22991,3533,3749,1073,18651,3324,10945,2095,49861,4626,2128,727,1892,511,473584,16284,62502,5291,14366,2694,79760,5417,60248,6033,231469,10044,16657,2062,8582,1507,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67541,6341,13342,2697,2999,1070,781,462,2037,945,1681,915,5699,1266,145,178,0,192,54199,5393,10381,1851,2530,848,8714,1605,7965,1516,22966,3353,1092,531,551,395,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12330,1479,2202,826,553,391,46,76,293,286,31,43,1231,524,0,145,48,87,10128,1337,1181,407,182,170,1591,544,921,387,5797,1109,250,182,206,182,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,233989,14494,38982,6599,8622,2276,642,406,7422,2111,5697,1759,15686,3190,744,460,169,142,195007,13186,30387,3652,6024,1832,29257,3784,25254,2963,96914,7479,4060,1020,3111,1121,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,311227,12510,56199,5756,9503,1786,1715,794,8541,1686,8610,2020,26652,3420,777,370,401,232,255028,11759,37976,3032,7839,1381,42580,3797,35132,3747,123112,7287,5627,1248,2762,723,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35882,2772,12428,2377,3301,915,464,238,1421,454,1403,502,5187,1441,620,457,32,55,23454,2305,2418,787,531,371,4243,877,3408,617,11212,1425,859,563,783,323,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,112033,6244,30107,3712,6984,1529,1248,494,5162,1513,3290,1138,13053,2243,179,133,191,159,81926,5059,13560,1916,2069,560,14493,1885,11941,1618,37021,3112,1557,644,1285,574,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14843,2486,2909,1157,1211,598,148,107,254,243,233,205,1023,544,6,10,34,65,11934,2357,1547,856,72,91,1178,475,1748,809,6610,1562,732,426,47,57,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,492910,15764,244881,12525,21114,2467,4026,1271,26494,2965,30687,3579,139589,8029,13954,1944,9017,1492,248029,13907,12256,1869,3786,1301,18162,2468,20208,2761,163338,9446,18671,2485,11608,1919,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
