GEO_ID,B27002_001E,B27002_001M,B27002_002E,B27002_002M,B27002_003E,B27002_003M,B27002_004E,B27002_004M,B27002_005E,B27002_005M,B27002_006E,B27002_006M,B27002_007E,B27002_007M,B27002_008E,B27002_008M,B27002_009E,B27002_009M,B27002_010E,B27002_010M,B27002_011E,B27002_011M,B27002_012E,B27002_012M,B27002_013E,B27002_013M,B27002_014E,B27002_014M,B27002_015E,B27002_015M,B27002_016E,B27002_016M,B27002_017E,B27002_017M,B27002_018E,B27002_018M,B27002_019E,B27002_019M,B27002_020E,B27002_020M,B27002_021E,B27002_021M,B27002_022E,B27002_022M,B27002_023E,B27002_023M,B27002_024E,B27002_024M,B27002_025E,B27002_025M,B27002_026E,B27002_026M,B27002_027E,B27002_027M,B27002_028E,B27002_028M,B27002_029E,B27002_029M,B27002_030E,B27002_030M,B27002_031E,B27002_031M,B27002_032E,B27002_032M,B27002_033E,B27002_033M,B27002_034E,B27002_034M,B27002_035E,B27002_035M,B27002_036E,B27002_036M,B27002_037E,B27002_037M,B27002_038E,B27002_038M,B27002_039E,B27002_039M,B27002_040E,B27002_040M,B27002_041E,B27002_041M,B27002_042E,B27002_042M,B27002_043E,B27002_043M,B27002_044E,B27002_044M,B27002_045E,B27002_045M,B27002_046E,B27002_046M,B27002_047E,B27002_047M,B27002_048E,B27002_048M,B27002_049E,B27002_049M,B27002_050E,B27002_050M,B27002_051E,B27002_051M,B27002_052E,B27002_052M,B27002_053E,B27002_053M,B27002_054E,B27002_054M,B27002_055E,B27002_055M,B27002_056E,B27002_056M,B27002_057E,B27002_057M,NAME,B27002_001MA,B27002_001EA,B27002_002EA,B27002_002MA,B27002_003EA,B27002_003MA,B27002_004EA,B27002_004MA,B27002_005EA,B27002_005MA,B27002_006EA,B27002_006MA,B27002_007EA,B27002_007MA,B27002_008EA,B27002_008MA,B27002_009EA,B27002_009MA,B27002_010EA,B27002_010MA,B27002_011EA,B27002_011MA,B27002_012MA,B27002_012EA,B27002_013EA,B27002_013MA,B27002_014EA,B27002_014MA,B27002_015EA,B27002_015MA,B27002_016EA,B27002_016MA,B27002_017MA,B27002_017EA,B27002_018EA,B27002_018MA,B27002_019EA,B27002_019MA,B27002_020EA,B27002_020MA,B27002_021EA,B27002_021MA,B27002_022MA,B27002_022EA,B27002_023MA,B27002_023EA,B27002_024EA,B27002_024MA,B27002_025EA,B27002_025MA,B27002_026EA,B27002_026MA,B27002_027MA,B27002_027EA,B27002_028MA,B27002_028EA,B27002_029MA,B27002_029EA,B27002_030EA,B27002_030MA,B27002_031EA,B27002_031MA,B27002_032MA,B27002_032EA,B27002_033MA,B27002_033EA,B27002_034MA,B27002_034EA,B27002_035MA,B27002_035EA,B27002_036EA,B27002_036MA,B27002_037EA,B27002_037MA,B27002_038MA,B27002_038EA,B27002_039MA,B27002_039EA,B27002_040MA,B27002_040EA,B27002_041EA,B27002_041MA,B27002_042EA,B27002_042MA,B27002_043MA,B27002_043EA,B27002_044MA,B27002_044EA,B27002_045MA,B27002_045EA,B27002_046EA,B27002_046MA,B27002_047EA,B27002_047MA,B27002_048EA,B27002_048MA,B27002_049MA,B27002_049EA,B27002_050MA,B27002_050EA,B27002_051EA,B27002_051MA,B27002_052EA,B27002_052MA,B27002_053EA,B27002_053MA,B27002_054MA,B27002_054EA,B27002_055MA,B27002_055EA,B27002_056MA,B27002_056EA,B27002_057EA,B27002_057MA,state
0400000US01,4720067,2155,2262898,5633,185616,4083,93879,4151,91737,4287,383491,4927,228330,5389,155161,5556,235435,3207,149560,4442,85875,4865,279980,4180,170570,5742,109410,5435,284399,3324,194381,4329,90018,4708,327164,3015,229545,4976,97619,4663,287720,1701,209867,3641,77853,3670,171501,1563,114848,2382,56653,2724,107592,1452,74367,2455,33225,2322,2457169,5482,172283,3590,82323,3690,89960,3924,380735,4774,223644,6799,157091,6476,239509,2334,153768,3998,85741,4148,309685,3586,188700,5478,120985,5117,313892,3440,219014,4468,94878,4706,349996,2883,254313,4965,95683,4576,316244,1782,237996,4440,78248,4294,204722,1433,132256,2968,72466,3034,170103,1485,103759,2976,66344,3205,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,699272,1868,353412,2409,33525,1292,18684,1727,14841,1474,62160,1391,37080,2422,25080,2202,36558,1332,20007,2070,16551,1770,49026,1853,27324,2337,21702,1816,43468,1474,29245,2436,14223,1913,53827,1388,35996,2138,17831,1907,47108,810,33199,1510,13909,1579,18879,724,12092,941,6787,1002,8861,529,5513,579,3348,627,345860,1555,30868,1199,15733,1404,15135,1735,61155,1241,36508,2505,24647,2413,33476,1036,18021,1423,15455,1494,49697,1598,30361,2070,19336,1929,45740,1542,33396,1661,12344,1567,52364,1319,37374,1713,14990,1532,43316,783,31882,1233,11434,1310,18371,919,10635,1341,7736,888,10873,414,6671,795,4202,681,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6378280,1787,3141397,5192,273955,4932,128947,7308,145008,7340,556165,5588,294875,9033,261290,9837,319414,2860,163369,6934,156045,6454,414109,3603,228820,7428,185289,7208,400454,2645,243373,7658,157081,7689,402493,2432,257629,7215,144864,7091,355995,1385,246053,4588,109942,4778,246149,1443,147942,3984,98207,4280,172663,1141,112380,3400,60283,3508,3236883,4797,264887,5678,134918,6926,129969,6806,526823,5632,295064,10059,231759,9399,308566,2324,158091,4817,150475,5561,420107,2813,243852,6961,176255,6720,403218,2656,250040,7337,153178,6723,425489,2111,286128,5594,139361,5361,395589,1465,285563,5577,110026,5683,274832,1575,163573,4213,111259,4136,217372,1632,130035,3874,87337,3703,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2885212,1095,1412433,4390,119246,3475,46518,3258,72728,3808,247467,3317,122355,4864,125112,5771,138726,3214,78897,3772,59829,4522,182262,3921,101788,4680,80474,4924,176043,3284,112046,3999,63997,3968,193582,2637,126872,3818,66710,3507,173630,1736,114948,3391,58682,3694,110563,1268,67038,2060,43525,2242,70914,1344,47593,1936,23321,1738,1472779,4226,114782,3103,44761,3350,70021,3785,227393,3102,118448,4992,108945,5496,138069,2317,72937,3334,65132,3269,189664,3210,105904,4486,83760,4883,181529,2798,118582,4190,62947,3863,203380,2183,138845,3768,64535,3535,186843,1581,129477,3229,57366,3108,124362,1227,76576,2192,47786,2161,106757,1364,64078,2353,42679,2391,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37161789,5236,18337173,8165,1559703,10345,812083,12324,747620,13063,3171950,9927,1811547,20643,1360403,17705,1971667,5732,1088197,14116,883470,14357,2650888,6226,1477562,16795,1173326,17701,2520280,4835,1614938,13884,905342,12540,2562909,4671,1723555,12463,839354,11940,2011111,2808,1401023,10829,610088,10440,1092291,2538,605126,8597,487165,8209,796374,2679,448748,5893,347626,5335,18824616,6478,1495945,9659,768744,13306,727201,12511,3024868,9757,1711183,16801,1313685,15759,1901869,3557,1058808,12701,843061,11761,2621136,4439,1552747,14402,1068389,13692,2564538,4815,1681592,12462,882946,12380,2626928,3174,1808236,13291,818692,13275,2176142,2641,1528033,10086,648109,10049,1262473,2583,667156,7681,595317,7474,1150717,2960,603754,7432,546963,7199,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5024885,2530,2498871,4767,211664,3709,122618,4397,89046,3897,418383,3952,283665,6733,134718,6022,245747,2706,160338,5116,85409,5166,360129,3347,229378,5046,130751,5177,349106,3094,250330,5329,98776,4711,358068,2229,269031,4681,89037,4723,305160,1537,235014,3795,70146,4141,154588,1301,98785,2826,55803,2926,96026,1395,67678,2429,28348,2514,2526014,4098,198790,3382,120963,4532,77827,4367,397991,3769,263234,6457,134757,5730,236420,2373,156791,4637,79629,4402,358145,3180,240030,5038,118115,4977,343791,2857,256933,5386,86858,5002,363502,2389,279705,4658,83797,4208,318757,1418,254454,3680,64303,3375,170177,1363,109942,3222,60235,3210,138441,1350,90410,2799,48031,2700,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3522709,1144,1707415,2399,120568,2238,74308,2574,46260,2860,289965,2513,211844,4467,78121,4295,163422,1483,114925,3674,48497,3724,204871,2089,130505,4329,74366,3933,221423,1747,166889,3619,54534,3496,275188,1739,216438,3688,58750,3366,220087,1154,180228,2953,39859,2884,120443,1037,82240,2680,38203,2671,91448,1083,65048,2221,26400,2007,1815294,2210,116657,2115,75904,2991,40753,2743,275160,2298,198748,4573,76412,4269,160873,1195,112573,3268,48300,3201,212676,1245,141867,3716,70809,3721,239207,1065,183120,3383,56087,3410,292900,1215,239274,3761,53626,3796,236651,935,192579,2645,44072,2751,140257,883,92337,2629,47920,2628,140913,1267,95270,2664,45643,2485,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892132,847,428892,1281,34100,1262,18023,1979,16077,1766,70194,1286,47339,2561,22855,2334,43346,836,31110,1741,12236,1524,52887,1079,31427,2120,21460,1938,54016,969,40597,2007,13419,1900,62592,966,48340,1935,14252,1926,54252,496,43044,1881,11208,1795,35027,624,26012,1165,9015,1099,22478,651,16670,1107,5808,1026,463240,1136,31943,1122,19886,1517,12057,1366,68058,1321,41571,3052,26487,2762,45488,579,30984,2021,14504,1967,57543,1078,35650,1904,21893,1905,57813,702,43169,2059,14644,2021,68876,651,53931,1796,14945,1755,60964,573,48861,1516,12103,1513,40223,612,28096,1399,12127,1323,32332,745,22846,1257,9486,1238,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,608165,325,285171,863,21805,955,13313,1362,8492,1545,31651,1049,16023,1769,15628,1762,36002,693,25536,1685,10466,1463,60367,517,47533,1756,12834,1726,40822,805,30911,1734,9911,1519,37118,717,26251,1684,10867,1724,30338,525,21172,1447,9166,1336,16200,382,11616,816,4584,840,10868,549,8433,833,2435,659,322994,788,21186,899,12274,1126,8912,1069,30670,958,15748,1808,14922,1872,45955,307,34517,1468,11438,1448,70487,455,55339,1767,15148,1811,40935,517,29865,1553,11070,1440,37513,520,26232,1492,11281,1320,35621,334,25010,1303,10611,1329,21260,249,16610,809,4650,770,19367,539,13514,876,5853,872,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18752294,3756,9088985,8711,664588,7751,309729,10496,354859,10689,1375498,8266,740220,13013,635278,12961,880382,5967,450209,11470,430173,11410,1109896,7423,555002,12273,554894,12793,1145398,5512,663851,11150,481547,11343,1311300,5846,817861,13395,493439,12936,1129107,3351,751129,10039,377978,9948,821680,3876,458750,7283,362930,8272,651136,2667,401884,6098,249252,6237,9663309,8195,633126,8002,289819,10217,343307,10343,1313734,8552,698190,13605,615544,14079,864757,5267,473500,11138,391257,11615,1147452,5987,638822,12308,508630,12059,1209801,4703,743944,11953,465857,12096,1389317,5047,925630,13694,463687,13280,1281077,3783,890845,9608,390232,9712,943420,3543,510209,8179,433211,7914,880625,2977,490871,9585,389754,9968,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
