GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001MA,B14005_001EA,B14005_002EA,B14005_002MA,B14005_003EA,B14005_003MA,B14005_004MA,B14005_004EA,B14005_005MA,B14005_005EA,B14005_006MA,B14005_006EA,B14005_007EA,B14005_007MA,B14005_008EA,B14005_008MA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011MA,B14005_011EA,B14005_012EA,B14005_012MA,B14005_013EA,B14005_013MA,B14005_014EA,B14005_014MA,B14005_015EA,B14005_015MA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018EA,B14005_018MA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021MA,B14005_021EA,B14005_022MA,B14005_022EA,B14005_023EA,B14005_023MA,B14005_024EA,B14005_024MA,B14005_025EA,B14005_025MA,B14005_026EA,B14005_026MA,B14005_027MA,B14005_027EA,B14005_028MA,B14005_028EA,B14005_029EA,B14005_029MA,state
0400000US13,587795,11940,303389,9297,240072,9193,37555,3778,25221,2916,177296,8938,63317,5357,37355,4292,19138,2761,9031,2091,9186,1903,25962,3033,7637,1675,4579,1451,13746,2451,284406,7101,244550,6634,49652,3883,23275,2869,171623,7070,39856,4024,26090,3667,10657,2362,5926,1917,9507,1834,13766,2548,2793,1100,3261,1187,7712,1889,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,64083,2148,30973,1302,23297,1863,4192,933,1352,562,17753,1805,7676,1220,6145,1185,3573,888,1448,749,1124,390,1531,652,187,162,129,159,1215,639,33110,1726,26895,1756,5091,875,2254,604,19550,1766,6215,1122,5145,1042,3010,767,687,348,1448,654,1070,455,341,239,88,76,641,385,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,91421,3791,47539,2500,39530,2509,8660,1470,5461,1439,25409,2045,8009,1609,5345,1151,3002,985,1606,674,737,340,2664,1155,441,327,1058,857,1165,657,43882,2506,37489,2430,12937,2019,3627,998,20925,2527,6393,1368,5013,1284,2741,982,1014,589,1258,634,1380,542,347,335,332,291,701,397,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,738248,6757,380371,5183,317411,5921,65916,4036,34870,2970,216625,5907,62960,4623,40750,4122,20780,2822,9427,1740,10543,1810,22210,2473,5226,1246,4767,1042,12217,2117,357877,4804,317578,5542,84509,4347,31738,2990,201331,5486,40299,2539,26234,2425,13551,1973,6618,1416,6065,1241,14065,1803,3155,955,3166,946,7744,1477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,381863,6472,198200,4847,166241,5280,35459,2596,14603,2011,116179,4311,31959,2690,18936,2155,9338,1582,3436,779,6162,1628,13023,1524,4793,1049,2777,828,5453,1138,183663,3856,158347,4015,43778,3391,10984,1583,103585,3451,25316,2491,15365,2216,8067,1696,3375,890,3923,921,9951,1580,2341,777,2659,719,4951,1297,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,176920,3492,91274,2751,77186,2628,27930,2135,5701,1059,43555,2290,14088,1727,9155,1473,5894,1271,1823,601,1438,516,4933,1006,1460,572,1184,690,2289,615,85646,2279,77221,2616,32091,1937,5980,1167,39150,2640,8425,1241,5428,1079,3037,715,943,447,1448,710,2997,802,895,451,514,270,1588,551,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,164758,4269,85639,3015,72151,2960,21094,2302,6851,1347,44206,2307,13488,1684,9539,1603,6075,1108,1853,668,1611,633,3949,1101,1452,690,1427,709,1070,608,79119,3397,68513,3179,26676,2470,5567,1105,36270,2567,10606,1941,7828,1660,5301,1363,622,312,1905,797,2778,839,831,448,494,319,1453,682,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,237159,4842,121685,3295,100077,3490,19690,2435,11252,1794,69135,3560,21608,2119,14838,1934,8204,1413,3862,1196,2772,676,6770,1271,2357,925,881,386,3532,840,115474,4004,100428,4324,32759,2796,7911,1474,59758,3249,15046,2152,11575,1999,7535,1643,1796,1070,2244,800,3471,971,326,231,502,293,2643,964,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,264377,5613,137531,4224,109841,4133,23752,2507,9214,1617,76875,4237,27690,2574,16475,2224,7423,1485,3917,1141,5135,1281,11215,1635,2904,969,1506,639,6805,1275,126846,4371,106597,4353,26109,2661,7098,1265,73390,4100,20249,2808,13133,2277,5421,1467,2493,750,5219,1483,7116,1409,1603,896,1289,545,4224,1094,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,68565,2072,35321,1763,30320,1895,8812,1215,3314,807,18194,1477,5001,882,3505,691,2676,662,483,341,346,191,1496,591,485,369,428,344,583,341,33244,1347,29016,1423,11060,1180,1832,586,16124,1469,4228,854,3273,748,1929,652,370,251,974,359,955,513,143,130,350,452,462,246,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,328017,6240,169278,4621,143706,4619,32907,2295,12063,1735,98736,4562,25572,2647,17353,2276,9428,1682,4160,962,3765,1057,8219,1366,2033,791,1958,679,4228,1011,158739,3892,138768,3934,40420,2947,11182,1720,87166,4225,19971,2625,13545,2153,7489,1592,3129,988,2927,963,6426,1717,1722,856,1566,734,3138,1115,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,381941,4597,192246,2942,167570,3994,45862,3150,18622,2218,103086,4197,24676,2452,17226,2005,10308,1451,3280,1102,3638,926,7450,1571,1747,808,1903,832,3800,1091,189695,3449,172174,3809,57003,3371,16286,1993,98885,4144,17521,2256,12945,2044,7853,1716,2511,833,2581,896,4576,1205,1487,699,1073,660,2016,629,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,580614,5424,299565,3975,252408,4654,59447,3396,30600,2432,162361,4831,47157,3329,27596,2260,12443,1543,7583,1176,7570,1266,19561,2076,4075,911,5188,1158,10298,1488,281049,3433,247321,3910,68638,3331,28710,2599,149973,4591,33728,2481,23082,2121,11194,1503,5644,931,6244,1204,10646,1453,1081,489,2971,870,6594,1186,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,296038,3549,149237,2558,130658,2760,43528,2500,14153,1515,72977,2932,18579,2087,12417,1669,7259,1095,2816,796,2342,623,6162,1283,2402,672,1254,621,2506,844,146801,2580,131825,2844,57483,2653,11390,1439,62952,2853,14976,1623,11054,1378,7880,1246,1321,521,1853,520,3922,729,1557,515,657,283,1708,511,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,187436,5991,91585,4152,73306,3995,10990,1779,5374,1271,56942,3714,18279,2528,12346,2130,4596,1160,2653,965,5097,1394,5933,1252,901,389,970,544,4062,1159,95851,4304,83414,3827,16144,2293,8699,1685,58571,3381,12437,2011,7119,1338,2526,807,1823,596,2770,879,5318,1440,677,396,759,636,3882,1310,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,336492,5421,171531,3280,143379,3542,40469,3129,15457,1611,87453,3414,28152,2665,18960,2155,11553,1624,3458,992,3949,936,9192,1582,2308,740,1931,738,4953,1137,164961,4389,141276,4005,47618,3088,12563,1671,81095,2890,23685,2436,14667,1925,9114,1657,1625,737,3928,1101,9018,1621,2084,739,2597,1175,4337,929,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,52462,2064,25668,1333,19919,1347,4657,830,2766,756,12496,1276,5749,1237,3746,892,2760,837,482,233,504,275,2003,769,896,549,232,194,875,498,26794,1434,22573,1625,8087,1131,1630,735,12856,1495,4221,910,2654,745,1986,613,298,208,370,282,1567,561,851,504,108,130,608,305,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,105902,2786,52217,1918,46023,1947,16896,1441,4856,887,24271,1759,6194,1208,4202,942,2844,796,716,418,642,284,1992,593,760,396,627,394,605,300,53685,1954,47611,1913,19162,1652,4510,1062,23939,1857,6074,1176,4815,1097,2973,851,660,395,1182,544,1259,461,588,340,0,155,671,357,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,140884,3642,71054,2798,55764,3880,9250,1857,4247,955,42267,3233,15290,2265,9784,1915,3309,1485,2429,869,4046,1395,5506,1621,1382,705,1736,793,2388,1123,69830,2605,58651,2916,12741,1969,6373,1483,39537,2559,11179,1842,6840,1392,3427,1023,1270,610,2143,786,4339,1243,554,472,411,354,3374,1257,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,74354,1827,37408,1276,32213,1643,10497,1418,3652,1036,18064,1708,5195,949,4171,836,2259,684,1249,480,663,328,1024,508,302,252,478,326,244,248,36946,1241,33651,1487,14425,1545,2352,595,16874,1571,3295,842,2421,701,1588,588,245,185,588,399,874,465,173,174,64,86,637,448,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,471162,5368,246430,4165,216898,4640,45175,2787,17025,1629,154698,4720,29532,2347,21791,2219,9428,1483,5358,1219,7005,1276,7741,1390,1787,754,2399,884,3555,829,224732,3652,204439,4251,48360,3050,20331,2359,135748,4314,20293,2215,12726,1963,6330,1293,2230,778,4166,1085,7567,1647,1321,738,909,496,5337,1363,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,116758,3001,60409,2421,48693,2295,12109,1696,6301,1256,30283,2353,11716,1749,6568,1452,2124,702,2037,782,2407,1011,5148,1200,1885,766,1287,885,1976,619,56349,2165,47323,2537,12985,1891,4771,1225,29567,2503,9026,1950,4217,1331,1821,775,764,494,1632,736,4809,1440,1641,804,878,655,2290,926,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1083744,7523,555988,4826,480230,6352,84157,3855,36981,2812,359092,6684,75758,4428,45644,3127,19154,2480,10395,1513,16095,1938,30114,2957,6585,1389,6725,1428,16804,2187,527756,5703,464081,6019,102645,3889,34887,2941,326549,5857,63675,3583,42490,2826,19570,2035,6998,1487,15922,2080,21185,2532,5017,1179,4376,1158,11792,1862,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,540206,8915,271082,7154,221984,6797,39843,3730,21849,2561,160292,6378,49098,4216,31726,3269,15815,2392,7904,1546,8007,1823,17372,2823,4155,1347,4807,1527,8410,1706,269124,6677,234172,6489,58101,4432,22603,2986,153468,6007,34952,3309,22977,2804,11038,1809,4920,1256,7019,1669,11975,2365,1259,616,2385,962,8331,2242,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,39772,1460,20623,1133,17275,1196,6545,999,743,391,9987,1222,3348,701,2409,648,1692,620,336,258,381,239,939,379,353,307,71,51,515,219,19149,1088,16355,1124,8735,937,677,410,6943,866,2794,673,1650,524,1005,484,100,120,545,318,1144,497,344,188,264,311,536,318,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,642437,6550,328780,4974,282166,5363,64814,3633,33718,3148,183634,4656,46614,2964,30166,2355,17045,1821,6665,1328,6456,1176,16448,2005,5190,1098,3458,678,7800,1449,313657,4410,275839,5356,88354,3855,32859,2544,154626,5199,37818,3024,25835,2765,13749,2020,5495,1379,6591,1357,11983,1981,4283,1123,2173,688,5527,1365,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,214070,4033,110708,3601,88208,3422,22179,2432,7516,1245,58513,2925,22500,1962,14458,1698,9278,1359,2250,625,2930,760,8042,1230,2762,841,1106,467,4174,923,103362,3034,88914,2976,29324,2165,6351,989,53239,2678,14448,1597,9329,1344,4475,1012,1558,465,3296,891,5119,994,1435,474,1233,510,2451,595,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,201199,4983,105332,3379,87191,3394,15944,1899,9362,2018,61885,3536,18141,2037,12399,1870,6477,1513,2862,900,3060,1010,5742,1122,1898,866,1244,477,2600,844,95867,3412,81783,3471,20151,2048,7217,1479,54415,3228,14084,1723,10294,1467,4980,1081,3073,1144,2241,752,3790,1088,1252,723,488,319,2050,726,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,730158,7093,371590,5108,318595,5369,80157,4124,29589,2510,208849,5888,52995,3124,35017,2599,18409,1972,7488,1224,9120,1620,17978,1864,5991,1068,3976,1025,8011,1363,358568,4542,316871,4475,95611,3646,25993,2407,195267,5552,41697,3079,30130,2956,17462,2076,4972,1140,7696,1611,11567,1715,3285,725,2002,619,6280,1360,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,64101,2128,31564,1484,27959,1498,8315,1209,3774,941,15870,1723,3605,966,1958,721,885,540,329,251,744,365,1647,760,563,465,390,326,694,534,32537,1358,28326,1486,9359,1297,4282,989,14685,1638,4211,1150,2959,942,1660,719,711,499,588,478,1252,652,385,357,193,136,674,493,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,265706,5990,139327,4098,110422,3706,19724,2386,11381,1836,79317,4346,28905,3192,18018,2635,9021,1533,3080,1110,5917,1635,10887,1968,2619,1117,3188,1126,5080,1381,126379,4296,106916,4039,25723,3052,9193,1597,72000,4025,19463,2691,12466,2271,5084,1274,3460,1327,3922,1105,6997,1575,1996,898,1155,611,3846,1110,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48081,2060,22777,1633,20237,1598,7594,1055,1268,450,11375,1376,2540,668,1324,527,1018,458,168,157,138,138,1216,517,400,251,406,279,410,286,25304,1751,21580,1599,8515,1124,1314,521,11751,1262,3724,905,2505,915,1820,844,346,222,339,230,1219,518,702,466,169,107,348,257,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
