GEO_ID,B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,NAME,B25091_001MA,B25091_001EA,B25091_002EA,B25091_002MA,B25091_003EA,B25091_003MA,B25091_004EA,B25091_004MA,B25091_005MA,B25091_005EA,B25091_006MA,B25091_006EA,B25091_007MA,B25091_007EA,B25091_008EA,B25091_008MA,B25091_009EA,B25091_009MA,B25091_010EA,B25091_010MA,B25091_011MA,B25091_011EA,B25091_012MA,B25091_012EA,B25091_013EA,B25091_013MA,B25091_014EA,B25091_014MA,B25091_015EA,B25091_015MA,B25091_016MA,B25091_016EA,B25091_017MA,B25091_017EA,B25091_018MA,B25091_018EA,B25091_019EA,B25091_019MA,B25091_020EA,B25091_020MA,B25091_021EA,B25091_021MA,B25091_022MA,B25091_022EA,B25091_023MA,B25091_023EA,state
0400000US13,2256703,18001,1565587,17156,73930,3858,196917,8298,279276,9864,248137,9223,181502,7645,135415,7773,91702,6420,103373,6950,240701,9328,14634,3028,691116,12765,275475,8484,131233,5994,81396,4842,53057,3562,38318,3035,22144,2264,14154,1851,19063,2305,43309,3872,12967,2024,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254700,5244,172002,5256,6777,1468,14198,1908,18912,1984,23693,2588,23464,2298,18255,2468,12998,1741,18531,1798,34618,2927,556,295,82698,3364,42154,2556,13361,1297,8558,1348,4200,794,3659,754,1829,548,1965,624,1658,514,4127,797,1187,580,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398816,6649,268395,6015,14489,2098,32707,2735,48017,3582,41347,3418,32530,3322,24231,2542,16920,2706,19232,2739,38117,3475,805,351,130421,4691,63012,3783,24782,2070,15326,1866,8734,1366,4573,797,3375,794,1942,759,2594,741,4420,858,1663,598,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,2170602,16316,89148,4304,248842,6460,362927,8867,348736,7799,271810,8435,191985,7475,138015,5940,163027,6294,345411,9662,10701,1794,1019680,10859,332231,6936,216257,6383,138051,5486,87226,4196,55469,3246,40764,2734,28124,2354,34780,2909,76487,4327,10291,1342,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,1184826,12589,79844,4261,212638,7240,249347,7562,203730,8180,119282,4507,87145,4361,52550,3446,64020,3736,109875,4907,6395,1535,535236,8785,235876,6529,108259,4274,62085,3356,35730,2589,22890,2317,15499,1736,10332,1511,13071,1649,25222,2639,6272,1266,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,547912,7680,37851,2549,92510,4013,126275,5271,97230,4237,63363,3298,38331,2828,23525,1839,26542,2652,40902,2786,1383,525,332456,5794,138469,4140,68300,2898,44056,2589,26899,1927,14966,1428,9699,1304,5918,731,8180,987,13847,1497,2122,504,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,472920,7447,28767,2178,75285,3708,101152,4265,79017,3743,59530,3428,36639,2435,23582,2286,24267,2244,42465,2820,2216,790,274159,6002,105756,3815,58142,3012,36377,2601,23271,2040,14058,1608,8644,1208,6106,918,7589,1229,12278,1313,1938,488,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,696506,10453,43774,2694,118626,4959,145746,5158,115384,6143,74169,3970,50868,3342,36472,3478,36168,2832,71439,3916,3860,945,454973,8287,196453,5816,92228,4226,52959,3332,32152,2709,20224,2100,13540,1619,8769,1324,11310,1473,21756,2155,5582,1123,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,618525,9452,49784,3447,108713,4992,117764,5182,93029,4378,61849,4612,43088,3371,28240,2892,34685,2798,77173,4267,4200,1186,512169,8821,245245,6825,93960,4829,49966,2682,31010,2259,21960,2616,12693,1643,8555,1514,12200,1636,26281,2345,10299,1546,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,254013,5110,13961,1395,35023,2490,44562,2700,37374,2728,31887,2445,22462,2033,16133,1945,17299,1744,34305,2270,1007,582,137684,3811,43422,2648,27086,1929,18996,1683,15153,1931,7959,944,6191,1028,3946,715,4855,711,8822,1174,1254,425,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,1093872,10296,51075,3628,125184,4288,183949,6148,188863,6733,136579,5642,101204,5091,66720,3549,81923,4208,153522,5521,4853,1294,343575,7983,132706,5301,65274,3411,43453,3102,25661,2079,17801,1945,11896,1584,8748,1232,11511,1523,24170,2294,2355,673,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,1132340,11701,48460,3177,120512,4968,180225,5942,190157,5964,151692,6058,109051,5083,70902,4579,86862,4562,170327,7465,4152,1038,440939,8213,127922,4908,82619,3796,58393,2919,38996,2903,28381,2066,20742,1914,15306,1589,20239,1886,43953,3029,4388,1105,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,1750985,14733,86700,4483,235790,5837,330519,7176,292833,6138,206029,6090,146116,5781,100391,4229,116779,5119,226938,6754,8890,1317,955295,10627,315443,6195,196446,5288,127561,4583,78556,3443,55591,3179,39646,2672,26687,2329,33095,2523,69383,3635,12887,1562,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,1065984,9518,53957,2860,138044,5285,206979,6005,187701,5228,134122,4917,90342,3715,61895,3531,74887,3647,114696,4296,3361,774,459465,6015,188718,4274,92363,3346,58197,2543,32602,2241,21665,1508,14533,1271,9356,997,13266,1104,25265,1890,3500,739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,409463,9142,23146,2371,59390,4109,76146,4224,64168,3924,43027,3513,32185,3342,20511,2678,28097,2755,58669,4104,4124,1385,345200,6947,139597,5628,71739,4034,38637,2993,23614,2171,19119,2110,10764,1627,8359,1246,9497,1549,18969,2313,4905,1059,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,1042163,10082,63065,3249,162576,6138,212558,6597,172329,6379,122556,5470,79543,4723,53074,3578,62066,3838,110175,5064,4221,1050,550868,8039,218340,4974,114684,4931,67116,3383,43830,3145,26369,2010,20037,2095,10761,1412,15600,1573,28161,1808,5970,1207,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,159673,5383,6934,1014,21146,2155,29186,2602,22518,2395,20240,1754,12693,1752,9885,1639,13041,1819,23596,2426,434,404,114897,3386,48099,2845,23453,1980,14044,1529,8646,1370,5139,953,3888,852,1956,618,3181,846,5749,1058,742,303,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,305164,5726,18261,1672,50949,3246,72933,3185,55543,3030,31034,2507,22650,1975,14502,1667,13745,1810,24749,2354,798,373,179144,4080,69103,3146,39152,2235,23555,1854,13812,1229,8432,1117,5709,1044,3633,690,4955,758,9480,1170,1313,433,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,407138,10472,18173,2477,38860,3462,63192,4578,61007,5040,49786,4548,37842,3679,29005,3287,33815,3702,72112,4950,3346,1279,145853,5869,60073,3863,27182,2503,16357,2272,12187,1648,6807,1932,4704,1134,3476,1044,3696,1007,8842,1517,2529,1015,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,259962,6138,8823,1451,23259,2259,42754,2783,43788,3043,37128,3050,28142,2336,19669,2137,21956,2408,33695,2582,748,363,109108,4359,25535,1936,20838,1960,16138,1791,11985,1432,8413,1398,5923,1024,3510,775,4791,1045,11348,1505,627,254,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,44875,3161,111334,4833,195742,6628,217530,5802,191108,5934,151570,5970,110604,4860,132799,5104,286446,8103,5674,1281,612798,10373,117441,5149,111205,4172,87846,4471,61535,3271,45434,3005,33768,2626,27135,2250,34631,2503,86536,4177,7267,1329,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,21263,2331,45837,3525,53966,3270,46998,3882,33935,3065,23931,2266,16844,2115,21505,2454,43188,3178,3035,1014,212502,5774,102607,4370,37469,2385,20779,2206,14426,1878,9082,1543,6924,1419,4059,971,4296,1021,9797,1519,3063,659,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,130078,4969,281935,7666,378010,8875,362260,8373,288849,7883,209974,6734,154360,5905,198329,6768,449940,8997,11176,1738,1386776,12786,404687,8527,269313,6452,183286,5783,123957,4882,81161,3600,59764,3429,44669,2742,58244,3305,148272,5096,13423,1647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,88517,4908,230280,9511,312420,10610,265480,10627,184372,7682,134890,6895,92009,5566,115543,6644,212944,8271,10739,2254,802708,14103,323185,8939,155440,6277,93708,4698,64145,4228,39386,3483,26204,2433,18189,2192,24094,2645,44766,3484,13591,2045,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,10831,1596,20749,1872,23485,1808,17661,2250,10145,1358,7589,1278,3230,746,3404,921,5327,852,168,145,83665,2921,41237,1912,15858,1437,7786,1077,4986,772,3253,511,1789,457,1276,348,2187,625,4334,945,959,574,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,113685,4497,294516,7655,409502,8428,351256,7864,236046,7826,160116,6072,110438,4492,128578,4927,228590,7108,8652,1368,998334,10894,357114,8538,218132,6286,133855,5126,81640,3545,56042,3298,35345,2605,25148,1864,29860,2228,51335,3048,9863,1505,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,40019,2811,95603,3588,114061,4434,93668,4714,63216,3542,41157,2760,27688,2237,36219,2677,55536,3244,2665,797,397166,6322,171546,4566,80124,3579,45700,2503,29644,2210,17876,1657,12058,1296,8249,1237,9475,1419,17365,1705,5129,968,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,25738,3218,60418,3208,97950,4840,101187,5644,85610,4248,65655,3964,43062,3311,49829,3703,100974,4683,3125,1131,288464,7559,106723,4742,57738,3835,34608,2801,23419,2526,15973,1740,10938,1444,6372,1236,10205,1475,18690,2077,3798,866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,117871,4678,294098,7563,392866,8046,357604,7982,260237,6351,181861,5646,122523,4522,146576,5973,260362,8031,8719,1354,1288306,11488,426268,7488,260143,5618,175634,6084,114353,4646,77096,3411,53763,3118,35058,2375,48322,3167,84955,3555,12714,1649,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,6881,1520,16523,2143,25011,2419,30697,2596,24801,2094,16998,1890,11305,1772,14641,2057,30014,2369,827,349,72056,3128,17455,1718,14648,1643,8753,1145,6780,1084,5259,1141,3519,886,3246,792,4474,965,7038,1318,884,405,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,46159,4163,112103,6674,138084,5958,116830,6032,84164,5693,58565,4183,41330,4026,51099,4251,107911,6220,3253,1068,463976,8631,193450,5685,91685,4367,53829,3871,33824,2698,19359,2343,14623,2046,8796,1414,11259,1828,28874,2755,8277,1790,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,130058,3941,8044,1122,20026,2064,27764,2793,25670,2283,15498,1810,9595,1660,7111,1192,6735,1105,8902,1329,713,663,91324,3514,39909,2226,18214,1553,11118,1253,5928,943,4064,867,2767,671,1796,597,2594,738,4232,762,702,343,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,53708,3823,141172,6356,196047,6992,170099,6861,127660,5907,81364,5160,54744,3894,67966,4103,130017,5809,5367,1189,631932,10653,265834,7498,126958,5580,78455,3681,45099,3319,28432,2537,20109,1958,14031,1903,15638,1922,29711,2839,7665,1306,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,177417,7321,505496,13354,669735,16260,585132,11650,388589,12667,270045,9633,182093,7511,208700,8916,415926,14386,21890,3346,2143277,21112,837409,14131,438177,9892,266852,8997,163363,6515,104268,5495,69517,3621,50584,3433,59694,3974,123489,6185,29924,3617,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,21774,1879,49086,3016,79005,3956,81209,4849,62545,3880,41738,3492,27263,2395,32769,3103,51301,4005,1471,626,165338,4687,93347,3784,25685,2362,16274,2057,9341,1567,5216,1057,3362,811,2441,648,2750,790,5902,1168,1020,350,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,4241,630,13039,1455,20654,1768,21414,1819,17538,1862,11347,1275,7826,1145,8962,1277,17111,1705,325,211,60995,2511,13994,1581,13610,1260,8581,990,7089,883,3110,560,2523,445,1797,539,3505,742,6358,899,428,228,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,74512,4601,183199,7090,259099,7875,250137,8059,188671,6734,123898,5239,86936,5396,94677,5107,172896,6749,4074,984,575496,9834,258736,7674,108984,4615,62991,4030,40996,3193,25732,2237,17209,2078,11214,1482,14480,1788,28590,2598,6564,1365,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,47985,3332,116189,4916,189907,7253,201622,6793,159737,6140,120693,5142,77916,4891,99438,4926,166707,5457,5349,1375,468169,8039,180866,5789,98273,4613,60997,3749,35038,2363,23198,2386,14979,1844,11129,1385,12251,1689,26866,2990,4572,959,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,30062,2364,52677,3108,48535,3269,36613,3111,22388,2411,17400,1985,11303,1711,14281,1828,26608,2403,2437,871,269088,5106,136095,4160,49367,2739,28496,2492,17301,1961,9728,1247,6772,1108,3823,790,4784,958,9290,1095,3432,899,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,36575,2037,124218,5011,197323,5831,188327,5792,138667,5479,89619,3219,61735,3453,67671,3567,124422,4797,3722,930,511629,6661,160782,4578,112942,3989,69285,2992,48227,2636,29250,2236,20947,1558,15847,1695,18088,1648,31389,2464,4872,883,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,5875,1158,17435,2048,19931,1942,16762,2194,10693,1635,6976,1366,4507,786,5645,1067,8844,1224,183,210,60372,2344,30660,1991,10546,1228,6484,1237,3796,900,2860,669,1407,522,617,328,828,348,2762,753,412,297,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,8291,1332,26466,2603,43164,3099,50604,3755,42028,3266,32554,3088,25392,3177,32763,2708,76580,4065,5265,963,533634,8759,242730,7214,95568,4992,54403,3198,31804,2568,20363,1780,15541,1841,9084,1476,12115,1830,27569,2178,24457,2546,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
