GEO_ID,B08013_001E,B08013_001M,B08013_002E,B08013_002M,B08013_003E,B08013_003M,NAME,B08013_001EA,B08013_001MA,B08013_002EA,B08013_002MA,B08013_003EA,B08013_003MA,state
0400000US01,45529580,557484,25563205,388737,19966375,399779,Alabama,null,null,null,null,null,null,01
0400000US02,6102335,190362,3575560,165891,2526775,108644,Alaska,null,null,null,null,null,null,02
0400000US04,62003585,755866,34930505,614803,27073080,498076,Arizona,null,null,null,null,null,null,04
0400000US05,25049090,475099,14104470,362244,10944620,282661,Arkansas,null,null,null,null,null,null,05
0400000US06,412264010,2042858,237452635,1644973,174811375,1104381,California,null,null,null,null,null,null,06
0400000US08,56935645,819937,32562500,623468,24373145,444501,Colorado,null,null,null,null,null,null,08
0400000US09,40941190,550692,22739070,362586,18202115,361999,Connecticut,null,null,null,null,null,null,09
0400000US10,10119765,314516,5526810,200001,4592955,197386,Delaware,null,null,null,null,null,null,10
0400000US11,8792680,220916,4199530,160609,4593150,192406,District of Columbia,null,null,null,null,null,null,11
0400000US12,196381895,1693471,105933230,1147182,90448665,993923,Florida,null,null,null,null,null,null,12
0400000US13,107396250,1343327,60039185,993073,47357065,715879,Georgia,null,null,null,null,null,null,13
0400000US15,15938345,336695,8730325,237822,7208025,205993,Hawaii,null,null,null,null,null,null,15
0400000US16,12411545,335154,7307290,243697,5104255,201997,Idaho,null,null,null,null,null,null,16
0400000US17,157246715,1237451,86601365,883307,70645350,719590,Illinois,null,null,null,null,null,null,17
0400000US18,65525925,680414,36812315,515988,28713610,448480,Indiana,null,null,null,null,null,null,18
0400000US19,27087135,369016,14773885,266662,12313250,231419,Iowa,null,null,null,null,null,null,19
0400000US20,24944845,414657,14028615,314725,10916230,247686,Kansas,null,null,null,null,null,null,20
0400000US21,40212100,510744,22726885,376497,17485215,316848,Kentucky,null,null,null,null,null,null,21
0400000US22,46636275,623714,27166685,488071,19469590,360594,Louisiana,null,null,null,null,null,null,22
0400000US23,13970580,299839,7583445,205704,6387135,196649,Maine,null,null,null,null,null,null,23
0400000US24,88226425,845576,46347610,563006,41878815,623872,Maryland,null,null,null,null,null,null,24
0400000US25,85988415,838686,46542135,584592,39446280,555442,Massachusetts,null,null,null,null,null,null,25
0400000US26,95244195,835296,52311245,657221,42932950,470788,Michigan,null,null,null,null,null,null,26
0400000US27,58523660,511302,31746140,395446,26777520,338573,Minnesota,null,null,null,null,null,null,27
0400000US28,27139005,511394,15485625,428105,11653380,324253,Mississippi,null,null,null,null,null,null,28
0400000US29,59795890,745385,32828530,496915,26967360,410477,Missouri,null,null,null,null,null,null,29
0400000US30,8064570,269401,4516990,204901,3547580,147688,Montana,null,null,null,null,null,null,30
0400000US31,16038830,338332,8833260,248287,7205570,200299,Nebraska,null,null,null,null,null,null,31
0400000US32,27928120,520291,16054945,448137,11873170,331036,Nevada,null,null,null,null,null,null,32
0400000US33,16979425,390206,9604575,307981,7374855,246386,New Hampshire,null,null,null,null,null,null,33
0400000US34,119210040,916490,67999770,741317,51210270,611790,New Jersey,null,null,null,null,null,null,34
0400000US35,17560680,391982,9977940,292774,7582735,248380,New Mexico,null,null,null,null,null,null,35
0400000US36,265621385,1723945,142998790,1120208,122622590,1036224,New York,null,null,null,null,null,null,36
0400000US37,93163860,1106691,52016120,684834,41147740,699770,North Carolina,null,null,null,null,null,null,37
0400000US38,5887855,207978,3383915,151362,2503935,148247,North Dakota,null,null,null,null,null,null,38
0400000US39,114180115,905434,62935875,709082,51244240,478374,Ohio,null,null,null,null,null,null,39
0400000US40,33955330,465834,19690745,366717,14264585,235885,Oklahoma,null,null,null,null,null,null,40
0400000US41,35331555,546863,19568075,384019,15763480,349218,Oregon,null,null,null,null,null,null,41
0400000US42,142777685,897313,79044350,721616,63733335,566274,Pennsylvania,null,null,null,null,null,null,42
0400000US44,11269505,257015,6186805,190440,5082700,185028,Rhode Island,null,null,null,null,null,null,44
0400000US45,44486695,573990,24738220,473391,19748470,328507,South Carolina,null,null,null,null,null,null,45
0400000US46,6531935,189006,3518365,144092,3013570,104356,South Dakota,null,null,null,null,null,null,46
0400000US47,64164480,730340,35196310,581302,28968170,480939,Tennessee,null,null,null,null,null,null,47
0400000US48,269555435,1768944,158510835,1358853,111044600,976338,Texas,null,null,null,null,null,null,48
0400000US49,25688440,461619,15795450,385180,9892995,247501,Utah,null,null,null,null,null,null,49
0400000US50,6531020,182821,3464415,129674,3066605,109953,Vermont,null,null,null,null,null,null,50
0400000US51,102812705,914848,57723295,728486,45089410,530570,Virginia,null,null,null,null,null,null,51
0400000US53,74665195,772133,43010375,624377,31654820,485585,Washington,null,null,null,null,null,null,53
0400000US54,18094845,385102,10839100,324924,7255745,209724,West Virginia,null,null,null,null,null,null,54
0400000US55,58121990,574310,32022340,392182,26099650,364926,Wisconsin,null,null,null,null,null,null,55
0400000US56,4964410,244648,3123970,201239,1840435,100277,Wyoming,null,null,null,null,null,null,56
0400000US72,30654570,578111,16269275,413405,14385295,336960,Puerto Rico,null,null,null,null,null,null,72
