GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001MA,B18108_001EA,B18108_002EA,B18108_002MA,B18108_003MA,B18108_003EA,B18108_004EA,B18108_004MA,B18108_005EA,B18108_005MA,B18108_006MA,B18108_006EA,B18108_007EA,B18108_007MA,B18108_008MA,B18108_008EA,B18108_009EA,B18108_009MA,B18108_010EA,B18108_010MA,B18108_011EA,B18108_011MA,B18108_012MA,B18108_012EA,B18108_013MA,B18108_013EA,B18108_014MA,B18108_014EA,B18108_015EA,B18108_015MA,B18108_016EA,B18108_016MA,B18108_017MA,B18108_017EA,B18108_018EA,B18108_018MA,B18108_019MA,B18108_019EA,B18108_020EA,B18108_020MA,B18108_021EA,B18108_021MA,B18108_022EA,B18108_022MA,B18108_023MA,B18108_023EA,B18108_024EA,B18108_024MA,B18108_025MA,B18108_025EA,state
0400000US13,9619740,3609,673981,5007,5153,1505,2308,1254,666520,5348,1810734,5845,66299,5517,24890,3048,1719545,8429,2252890,9597,82644,5581,55699,5375,2114547,13032,3836048,9893,269719,10915,255842,9336,3310487,17502,634237,4301,90211,4903,88901,5281,455125,7122,411850,4368,72887,3687,147413,5321,191550,5087,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,88020,336,802,503,0,187,87218,615,216057,475,7018,1161,2146,850,206893,1491,293001,2657,6407,1288,6810,1566,279784,2759,530707,2300,26579,3098,23229,2674,480899,4420,104903,903,11793,1411,9488,1599,83622,2084,93377,721,17747,1494,28977,1902,46653,1825,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,118486,1173,576,469,464,624,117446,1386,308578,1455,12710,2139,5977,2113,289891,3684,356420,2987,13113,2022,8666,1713,334641,3974,582111,2970,42438,3765,36601,3372,503072,5534,115563,1487,18652,2059,15355,2083,81556,2906,84487,1129,17027,1808,28658,2711,38802,2698,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,826963,2784,5024,1101,1945,815,819994,2928,2264924,2980,68937,4727,25961,2515,2170026,6291,2976138,4831,76570,3719,58426,3375,2841142,6587,5037957,5124,278989,8099,245315,9538,4513653,11681,864563,2758,113317,4771,88557,4984,662689,6480,717461,2492,132652,4855,221614,5438,363195,6265,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,428233,2340,2801,902,952,449,424480,2512,1165403,2816,54437,5011,15052,1843,1095914,5656,1464949,5246,54308,3523,38853,3772,1371788,6740,2539721,5696,194015,7309,171959,5986,2173747,12434,455310,1927,73044,4097,52514,2925,329752,4960,364028,1914,73034,3353,111704,4530,179290,4682,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,198202,1975,634,346,288,318,197280,1993,523359,2531,20527,2327,6705,1216,496127,3518,689885,3003,21525,2200,13512,1724,654848,3989,1171526,3426,74184,3819,59721,3346,1037621,6015,226000,1159,29993,2357,20603,2005,175404,2856,208493,1209,43295,2202,51655,2625,113543,2955,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,202040,1936,922,313,379,296,200739,1954,519171,1902,22359,2476,5921,1028,490891,3415,649585,3098,23551,2419,17549,2072,608485,3735,1078864,3587,76423,3926,64455,4081,937986,6000,192385,1411,27611,1970,21036,1638,143738,2620,171485,1574,35442,2601,50070,2820,85973,2964,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,279069,2802,1774,650,616,352,276679,2888,743879,3238,39675,3099,12088,1946,692116,5145,952807,4734,46032,4037,34774,2843,872001,6456,1737223,4623,163043,6185,177227,5957,1396953,9464,331213,2068,55654,3204,54027,3209,221532,3848,240166,1973,47762,2779,87682,3583,104722,3584,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,312975,2265,2220,818,1353,719,309402,2558,804318,2941,43610,4159,13872,2154,746836,5172,1074425,5034,45213,3336,31814,3392,997398,6964,1730655,5240,153217,6130,154128,7053,1423310,9568,316473,2194,51391,2841,50079,3026,215003,4064,234222,2407,44985,2756,88691,3858,100546,3758,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,66097,1096,529,263,135,162,65433,1059,203804,1600,13616,2153,3004,797,187184,2416,257236,1526,12964,1858,9937,1692,234335,2841,576785,1910,47034,2931,38221,2749,491530,4745,115965,818,18293,1484,12779,1426,84893,2054,94234,885,17850,1375,29027,1738,47357,1955,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,363121,1520,3022,1269,1426,877,358673,2182,981377,1660,31753,3300,10370,1662,939254,4535,1308725,4329,34728,3872,26768,3201,1247229,6862,2375813,4291,129313,5797,115094,5903,2131406,8704,397791,1794,48535,3079,38917,3122,310339,4238,309761,2238,53976,3093,92565,3940,163220,4594,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,362515,1029,1803,774,829,609,359883,1626,1039358,1220,43232,4104,17559,2456,978567,4841,1526044,2880,48682,4018,32991,3355,1444371,6196,2697095,3118,146021,6359,145667,5764,2405407,8715,469117,1835,59740,3311,45523,2969,363854,4473,413467,1860,78531,3850,117170,4071,217766,4950,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,583393,2286,4654,1355,644,348,578095,2378,1706138,2479,84152,4123,21960,2186,1600026,5294,2130856,4226,89937,4936,70960,4349,1969959,7374,3991897,4092,297148,8393,291669,8056,3403080,10038,737336,1988,105600,4040,87386,3944,544350,5822,612686,1871,114094,3596,188155,4663,310437,5726,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,352449,2270,2126,668,624,384,349699,2350,923586,2744,31637,3120,14175,1626,877774,4331,1219414,3810,36202,2959,25849,2103,1157363,5091,2120919,3996,118340,4480,89659,4281,1912920,8283,363348,1444,46307,2230,31493,2507,285548,3370,307012,1423,58187,2920,78303,3601,170522,3716,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,205397,2308,1150,616,445,420,203802,2466,544175,2492,23645,2607,8517,1640,512013,3920,663579,5175,30376,3334,20630,2808,612573,6015,1124633,5280,100269,4971,113601,4919,910763,8480,215630,2247,35186,2256,42854,3134,137590,3895,158397,1944,29926,2066,64905,3543,63566,2938,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,381617,2603,2603,726,1421,932,377593,2841,1027638,4057,46004,3788,13681,2191,967953,5461,1335646,4682,51165,4109,34799,3150,1249682,5933,2335429,4914,184283,7090,179063,6068,1972083,10576,454267,2203,68567,3945,56792,3441,328908,4905,364371,2195,72980,3648,111112,4752,180279,4104,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,60449,1344,291,222,652,568,59506,1357,161653,1518,4966,1154,2126,876,154561,2014,217907,2364,7149,1419,6803,1737,203955,3027,396899,2395,28308,2489,25580,2640,343011,4004,82995,868,13325,1374,8024,915,61646,1587,63311,682,14345,1424,19013,1653,29953,1787,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,130982,1722,514,239,196,225,130272,1728,328209,1775,12116,1713,3137,878,312956,2568,424059,2699,11597,1556,7083,1234,405379,3285,693241,2686,41216,2473,34037,2542,617988,4075,124077,968,17170,1575,10426,1160,96481,1924,113820,1060,25549,1747,26873,1762,61398,2193,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,185186,1069,1109,737,1343,840,182734,1419,477173,1203,13805,2660,5597,1515,457771,3347,617816,3187,15801,2548,11985,2149,590030,4779,1070650,3835,74680,5223,63829,6182,932141,8632,204355,1311,28651,2621,21639,2238,154065,3608,131809,1416,26800,2763,38640,2754,66369,3529,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,67606,1078,544,329,0,184,67062,1123,211604,1194,9809,1546,2629,1085,199166,2040,267409,2054,9627,1615,5612,1216,252170,2948,580325,1949,36086,3341,26616,2932,517623,5097,100297,880,14433,1681,8921,1270,76943,2379,76627,633,15820,1536,21561,1971,39246,2532,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,535301,1128,3053,705,632,396,531616,1534,1502866,1533,51446,3757,15374,1911,1436046,5032,1865827,3677,48202,3621,31988,3322,1785637,5413,3641111,3033,173608,6566,159151,5807,3308352,9738,621272,2341,71000,3827,61752,3487,488520,4503,546605,2643,94592,3877,160985,6052,291028,5579,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,144281,1811,1084,632,613,403,142584,1862,372506,1847,12951,2169,3069,994,356486,2917,467949,3601,17402,2638,12970,2208,437577,4630,784300,3402,58379,4615,58309,4091,667612,7031,161728,1655,25873,2265,20715,2324,115140,3323,116478,1735,24143,2170,41289,3034,51046,2897,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,1156604,1983,6563,1344,1504,586,1148537,2407,3113506,3211,108656,5277,39981,3184,2964869,7020,4626761,4874,129424,6276,82310,4884,4415027,9772,7747813,4954,462649,10837,388479,10413,6896685,15203,1378321,2921,163612,5676,138533,5781,1076176,7135,1185414,3176,211694,6274,357865,8313,615855,9745,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,626723,4982,3220,1082,1186,805,622317,5497,1660149,5387,74944,6480,19283,2732,1565922,8545,2114917,8168,77911,4901,54059,4122,1982947,10410,3824571,7753,282543,8279,273307,10012,3268721,14929,716652,4092,107124,5687,89262,5573,520266,7433,518006,3219,99856,4615,174422,5949,243728,6059,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,46266,1234,98,89,0,143,46168,1236,104587,1190,2724,696,587,314,101276,1385,171815,1862,4971,1280,1878,651,164966,2446,254350,1534,15536,1357,11293,1432,227521,2619,47568,464,7147,958,4478,789,35943,1298,44839,495,9835,1086,11174,1168,23830,1411,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,708443,2683,4879,1282,1503,914,702061,3127,1979897,3054,91569,4515,29857,2339,1858471,5822,2476256,4518,95431,5070,67683,4019,2313142,7152,4624830,5058,336817,9645,316641,8093,3971372,12359,857466,2401,119751,4379,98016,4160,639699,5497,722210,2702,140244,4304,214819,5289,367147,6205,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,264018,2270,2176,687,715,504,261127,2358,669875,2330,30891,2382,10329,1499,628655,3485,865380,3306,40636,3005,25850,2630,798894,4730,1412356,3720,131309,4927,124437,4988,1156610,7766,284474,1674,49656,2693,41847,2684,192971,3927,214265,1718,47496,2597,71690,2860,95079,3150,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,238648,2345,1103,615,477,555,237068,2526,622411,2373,28469,3338,10340,1853,583602,4134,882704,4335,37885,3356,20078,2850,824741,5912,1545676,4655,118213,5687,102825,5478,1324638,8342,304082,1743,46996,3003,33215,2827,223871,3833,239119,1606,50520,2724,72897,3487,115702,3516,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,720961,2001,4288,878,1780,779,714893,2198,2033780,2253,94807,4994,31649,2622,1907324,6261,2748119,4635,105847,5646,76220,3453,2566052,8002,5135247,6082,355845,8636,324457,8360,4454945,13489,986996,3138,133457,4745,102023,4453,751516,6269,914654,2796,169719,5858,271556,6182,473379,7271,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,55446,641,473,406,0,207,54973,739,163178,756,5731,1324,1149,451,156298,1434,245285,1502,7360,1444,4788,1109,233137,2212,425149,1653,28143,2782,24402,2560,372604,4053,74517,852,8814,1261,7122,1080,58581,1757,71542,1030,14392,1650,20866,2030,36284,1977,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,302721,2412,1731,825,651,556,300339,2524,776755,3020,30441,3552,8034,1519,738280,4760,1025526,5879,35317,3812,26450,3648,963759,7442,1837050,5731,145134,6075,144838,7878,1547078,10126,382078,2262,53700,3710,50139,3651,278239,4463,255101,2393,46852,3252,87541,4047,120708,3710,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,58548,769,400,274,88,111,58060,820,142156,923,4672,1111,1280,417,136204,1427,182939,1585,5909,1410,4920,1437,172110,2532,308575,1969,21326,2390,15343,1800,271906,3122,59578,1067,8050,1217,5461,1036,46067,2065,53709,978,11062,1234,15476,1590,27171,1891,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,399788,3559,2383,763,1286,646,396119,3689,1087991,4301,48439,3989,17050,2439,1022502,5201,1414712,6163,59858,4732,43524,4310,1311330,9097,2548143,6990,208784,7699,234082,7325,2105277,11906,495144,2831,74890,4010,76734,4624,343520,5239,356573,2365,64094,3860,130770,4852,161709,5170,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,1953312,5078,12356,2035,4894,1652,1936062,5776,4993657,5562,187101,8452,68214,5434,4738342,11872,6108243,9345,203966,9256,131557,7930,5772720,16083,9515660,10125,651776,15345,584767,13557,8279117,22248,1524963,5891,234993,8245,219677,8071,1070293,12066,1101618,5075,210931,6126,396184,8997,494503,8546,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,262298,1828,1359,618,479,647,260460,1902,615514,2219,17033,2507,7220,1433,591261,3457,757853,3109,20383,2526,14598,2161,722872,4616,899891,3154,53421,4197,45491,3677,800979,6632,142559,1130,19699,1904,12720,1384,110140,2549,111533,1090,22050,1868,32117,2103,57366,2216,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,30767,689,608,481,24,40,30135,859,94832,1044,4290,711,2170,562,88372,1347,135345,1120,6807,1213,3491,738,125047,1738,268818,1190,16988,1656,14568,1567,237262,2621,51295,416,6561,784,5449,866,39285,1142,39102,437,7827,877,11517,1083,19758,1241,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,508091,3729,2801,1100,1220,785,504070,3643,1340990,4087,44873,4172,18475,2340,1277642,6197,1822407,6824,53891,3897,37205,3413,1731311,7992,3233555,7455,197836,8146,169725,7150,2865994,12264,565174,3818,76031,4087,57696,3417,431447,5278,416947,3152,74692,3694,133113,4561,209142,4357,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
