GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001MA,B17003_001EA,B17003_002MA,B17003_002EA,B17003_003MA,B17003_003EA,B17003_004EA,B17003_004MA,B17003_005EA,B17003_005MA,B17003_006EA,B17003_006MA,B17003_007MA,B17003_007EA,B17003_008MA,B17003_008EA,B17003_009EA,B17003_009MA,B17003_010EA,B17003_010MA,B17003_011EA,B17003_011MA,B17003_012MA,B17003_012EA,B17003_013MA,B17003_013EA,B17003_014MA,B17003_014EA,B17003_015MA,B17003_015EA,B17003_016EA,B17003_016MA,B17003_017EA,B17003_017MA,B17003_018MA,B17003_018EA,B17003_019MA,B17003_019EA,B17003_020MA,B17003_020EA,B17003_021EA,B17003_021MA,B17003_022EA,B17003_022MA,B17003_023EA,B17003_023MA,state
0400000US13,6181076,10765,908147,22703,364880,13172,126865,8381,131708,7707,72348,5626,33959,3533,543267,14099,172169,7992,179833,9051,133287,6484,57978,4992,5272929,24149,2544435,14476,343138,11544,728257,13855,685215,13913,787825,13042,2728494,15446,303489,10148,757406,17382,817183,16038,850416,16601,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,924038,1976,90619,6933,39501,3925,7806,1799,15672,2441,10974,1688,5049,1256,51118,4054,9585,1671,17470,2276,16361,2061,7702,1468,833419,7184,412427,4224,31792,2752,116359,4319,141141,4497,123135,5384,420992,4229,36309,2854,112714,4819,137526,4717,134443,4503,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,984598,2522,118780,7185,52446,4396,13372,2577,15225,2146,16908,2223,6941,1553,66334,4495,14712,2262,22191,2295,21178,2526,8253,1665,865818,7721,433020,4960,44099,3108,113126,5542,151450,5719,124345,5676,432798,5102,37953,3219,120032,5479,163204,4958,111609,5666,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8374055,4584,942454,17136,385568,11379,111886,6298,130805,6525,92251,5316,50626,4132,556886,9953,150614,6063,187529,7183,153974,6413,64769,4992,7431601,18179,3614869,11977,410107,9197,980661,15054,1013353,17855,1210748,14728,3816732,11390,373951,8967,999235,12604,1138825,12868,1304721,14295,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4172893,5386,480461,13701,191347,7375,60169,4266,71031,4326,41859,3641,18288,2796,289114,8508,79965,4768,104732,5224,85957,4891,18460,2153,3692432,14683,1812829,8682,198873,6934,648509,10074,509472,9644,455975,8590,1879603,9075,175832,6428,653288,11019,570519,11106,479964,10084,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1987776,3943,177441,6130,73728,3892,18330,1845,29090,2295,19662,2157,6646,1410,103713,4432,23120,2364,35322,2666,36044,2851,9227,1342,1810335,7079,892768,4443,76656,3297,304106,6437,270690,6688,241316,6394,917567,5355,62060,3936,284790,5752,307626,6873,263091,5733,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1814004,3449,177208,6602,70396,4280,17012,1939,26777,2692,17726,1987,8881,1521,106812,4081,25820,2216,36518,2996,34400,2818,10074,1436,1636796,7067,807237,4590,73673,4291,225394,6755,250172,6489,257998,6550,829559,5012,59318,3283,210445,6121,282294,5752,277502,6507,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2858843,4380,426969,12227,171874,6019,67251,3696,63786,4367,30926,3232,9911,1954,255095,8618,84260,4522,86249,5136,71026,4408,13560,1910,2431874,13498,1194193,7305,174034,6075,427046,9342,313471,8426,279642,6307,1237681,8903,146556,4842,393221,7826,388158,8265,309746,8406,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2894765,4437,455062,12799,170190,6508,64561,3528,61743,4117,29843,2513,14043,1842,284872,8902,91473,4762,106447,5618,69991,4450,16961,2129,2439703,13017,1195344,7933,187803,6807,416609,8816,320176,8507,270756,7434,1244359,8859,147090,4931,409633,8450,367495,9198,320141,9571,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,930999,1930,105770,6204,46561,3323,11621,1644,18771,2122,10004,1578,6165,1390,59209,4182,9687,1341,25058,2220,17236,1950,7228,1344,825229,6233,399046,3740,34517,2359,136894,4184,110453,3927,117182,4091,426183,4097,27014,2382,128606,4227,134658,4238,135905,4570,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3859635,4255,313562,10612,123580,6283,33708,3795,41734,3652,27345,3433,20793,2945,189982,7444,52911,4777,63603,4393,48005,4081,25463,2472,3546073,11435,1685055,6702,175838,6457,427242,10241,426387,9601,655588,11096,1861018,7770,156334,5759,456623,9574,510852,10283,737209,9457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4432060,2865,408217,12401,156038,6277,45222,3522,48828,3718,30668,2996,31320,3293,252179,8955,70971,4683,78181,4772,61431,3676,41596,3230,4023843,13460,1938455,6597,179308,5846,505885,10375,442026,11295,811236,12290,2085388,9686,171406,6699,503671,12288,542184,10360,868127,11752,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6490135,4459,843633,13910,361554,8950,97187,3973,133238,5284,96801,4633,34328,3060,482079,8909,110427,6062,168515,5958,161300,6119,41837,3054,5646502,14470,2738138,9875,266270,7004,821531,9612,871029,11451,779308,9387,2908364,8883,238135,7116,859892,11903,984823,11287,825514,9842,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3510698,3773,312703,7678,136250,4902,31712,2539,46884,2873,40342,2674,17312,1977,176453,5269,40713,3097,56950,2879,57528,2765,21262,2072,3197995,8730,1580937,5178,108930,4311,429769,8717,503599,10348,538639,8329,1617058,6176,90614,4072,403820,7361,552471,8003,570153,6464,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1866396,4870,320070,11395,120987,6223,47935,4099,40897,3444,25084,2825,7071,1605,199083,7615,63167,4070,62672,3927,61276,4610,11968,1791,1546326,11660,748776,6288,127997,6506,232561,7516,226949,8018,161269,6717,797550,8179,102564,4695,227498,6430,271081,7468,196407,7551,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3924618,4573,465081,11484,188499,6506,52663,3907,69701,4537,45149,2920,20986,2167,276582,8278,73969,4034,94402,5204,81645,5053,26566,2683,3459537,13146,1685671,7549,179123,6646,528214,9835,494267,9653,484067,9570,1773866,9157,167528,6238,533899,8536,564629,10264,507810,10272,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,666252,2436,71715,4975,30439,2652,5509,1102,12405,1386,8599,1496,3926,1040,41276,3330,6036,1078,15100,2032,15374,2071,4766,1198,594537,5166,298069,3078,20748,2225,91475,4374,95668,4621,90178,4302,296468,3410,18286,2041,82277,3804,104453,4069,91452,3854,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1175375,2663,110319,5177,41563,2996,9740,1545,14604,1633,11466,1684,5753,1008,68756,3679,15792,1873,23334,2085,23978,2023,5652,1256,1065056,5880,529734,3387,44092,2855,152246,4294,179055,4459,154341,4571,535322,4010,33553,2136,148387,3970,186525,4640,166857,4868,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1789679,2702,225269,11101,98306,6651,31588,3968,29917,3592,25388,2802,11413,2461,126963,7164,35875,4031,37490,3352,40565,4080,13033,2489,1564410,11261,793101,7015,111518,6767,232735,8731,260940,9229,187908,8826,771309,7466,105385,6001,220118,9170,253188,8680,192618,7232,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,901151,1675,61842,4306,25702,2723,6663,1309,9286,1426,6525,1516,3228,817,36140,2699,8341,1238,12178,1493,11419,1729,4202,1141,839309,4539,412064,3108,34998,2942,123136,4880,112352,4761,141578,4238,427245,3015,26491,2600,118061,4064,129110,4881,153583,4118,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5915334,2713,496394,12987,193144,7709,57365,3878,67849,4868,36899,3489,31031,3115,303250,7640,88072,4830,115985,5182,64010,3832,35183,2576,5418940,13087,2604952,7550,270389,7274,725982,13923,604143,11208,1004438,11956,2813988,7893,267252,7512,819238,10792,688245,10524,1039253,11466,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1332063,3190,219643,8920,98878,5468,34676,2787,32694,3463,23342,2505,8166,1810,120765,5468,39904,3652,34903,3076,35601,3468,10357,1726,1112420,9617,542075,6201,77222,3723,141798,5641,162949,5910,160106,5725,570345,5592,68633,3951,143680,5813,191841,6591,166191,5491,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12985114,5041,1653527,24350,654296,14603,211660,7011,222022,7988,128222,6166,92392,5733,999231,16161,339617,10849,312903,9522,211006,7964,135705,5688,11331587,25139,5454696,15010,688503,15098,1480503,18903,1356065,16888,1929625,18550,5876891,16253,659914,12149,1540502,16639,1512452,16074,2164023,17553,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6296279,7771,851709,18261,345859,9419,132390,6176,113615,6397,70029,5651,29825,3641,505850,12668,157165,6941,149075,6867,157296,7776,42314,4052,5444570,20431,2624493,11394,362275,11795,733211,14211,758647,14643,770360,15071,2820077,13338,290698,10058,713798,14126,943322,13816,872259,16340,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,439166,1610,36627,2882,15654,1741,3342,750,5499,1078,5113,863,1700,500,20973,1832,5495,1064,6319,1042,7477,1034,1682,438,402539,3521,203821,2091,17538,1554,58594,2862,74834,3150,52855,2548,198718,2281,11925,1499,47312,2308,78284,2870,61197,2656,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7601963,5313,922640,17098,373087,9977,107907,4633,143073,5308,85332,4723,36775,3199,549553,11177,145399,7352,198630,6095,165392,7341,40132,3708,6679323,17605,3246835,10511,310537,7717,1132855,14822,910606,12787,892837,11149,3432488,11238,291964,7085,1164826,14557,1044870,14013,930828,14617,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2412241,3299,318636,9698,134686,5744,43073,3465,48752,3312,32353,2672,10508,1311,183950,5740,48742,3223,64580,3929,55914,3607,14714,1788,2093605,10514,1024983,6465,122931,5585,313372,7118,317174,6923,271506,6396,1068622,6368,106930,4417,324803,6526,349025,7896,287864,6711,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2611610,3716,346776,11425,151821,6298,35353,3406,48964,4205,46322,3463,21182,2469,194955,7303,43673,4374,55483,3877,69394,4681,26405,2815,2264834,12012,1109981,6718,106662,6437,266011,8192,379256,8399,358052,8508,1154853,7440,88947,5207,279605,6480,419683,7817,366618,6816,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8541335,4708,895166,17284,359237,9367,100314,5725,151562,6567,68614,5042,38747,3392,535929,12198,138759,5611,220145,7029,129043,6491,47982,3506,7646169,17596,3693467,9928,356765,8329,1373521,13332,874629,11293,1088552,12730,3952702,12333,343545,8939,1444681,14403,1003003,13853,1161473,12481,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,699616,1094,76488,5078,27663,2711,8975,1525,10206,1536,5254,1122,3228,1018,48825,3534,16197,2270,15442,1940,12607,2045,4579,1101,623128,5157,302075,2944,42260,3400,75856,4418,79385,3914,104574,3917,321053,3634,35451,2431,82844,3705,94885,4294,107873,4273,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3051982,4958,439632,12278,173083,7345,67187,4592,63346,5016,30788,3180,11762,2181,266549,8390,88338,4492,90659,5160,68309,5054,19243,2565,2612350,13534,1259949,8659,169976,7230,389106,9789,360078,10365,340789,9919,1352401,8698,146155,6534,393319,10192,441711,10561,371216,9930,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,525206,1822,52519,3876,21906,1985,4586,938,7221,1093,6952,1471,3147,982,30613,2580,6699,989,10411,1231,8999,1462,4504,1254,472687,4145,236418,2591,21448,1931,78727,3527,73600,3883,62643,3288,236269,2772,15014,1757,66937,3260,84228,3495,70090,3482,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4221059,5897,599350,14060,244545,7647,88050,5753,93816,5538,46856,3476,15823,2049,354805,9343,110446,4935,132886,5709,88480,5393,22993,2477,3621709,15867,1756303,9416,242098,7592,586003,9172,467580,11481,460622,9398,1865406,10204,208217,7447,596067,10445,551983,10708,509139,10259,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15739108,10042,2151902,31430,872961,17716,376089,11397,243893,10071,167873,7495,85106,6858,1278941,18705,518989,11893,366863,11892,299450,11169,93639,6014,13587206,33010,6695087,19336,1055310,19026,1649912,21918,1986343,24909,2003522,26373,6892119,20587,974762,16958,1722333,21084,2152886,24776,2042138,25063,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1592111,2904,160934,9102,69137,5030,18361,2640,18777,2767,21982,2402,10017,1663,91797,5520,20508,2937,26899,3109,34489,3214,9901,1359,1431177,9345,718381,5153,63704,4162,158656,5902,247059,7188,248962,7060,712796,6140,50023,3516,171680,5473,283227,6716,207866,6325,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,429250,1190,37267,2949,16045,1520,4426,818,5857,949,3372,710,2390,663,21222,2012,3769,680,7353,1115,6243,1052,3857,770,391983,3054,191481,1831,15995,1333,63418,2365,46810,2528,65258,2785,200502,2147,10490,1076,52317,2481,56105,2879,81590,2766,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5319294,6928,467022,13485,182959,7359,60730,4053,61857,4660,35467,3244,24905,2652,284063,9465,81386,5323,96804,4508,73450,5065,32423,3196,4852272,14395,2349606,9800,253986,8002,590593,10699,605231,12136,899796,11076,2502666,9688,231125,7000,605463,12085,730493,11266,935585,12245,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4527738,4309,487597,13001,208653,8603,54431,4701,64718,5084,61156,4503,28348,2810,278944,7403,71520,4300,77115,4889,97248,4377,33061,2883,4040141,13901,2009444,9137,169813,8137,464808,10875,662437,12459,712386,11856,2030697,8030,147578,5926,463837,8963,738206,11353,681076,11627,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1269313,2571,185823,7553,78646,4357,27038,2623,34356,2792,12145,1776,5107,1254,107177,4689,30638,2427,47081,3406,24895,2472,4563,978,1083490,8105,531110,5033,75127,3733,224660,6324,122202,4705,109121,4116,552380,5091,63465,3867,223521,6170,146321,4905,119073,5009,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3765815,4306,355473,9993,147301,5673,36881,2709,58341,4103,37179,2413,14900,1875,208172,6897,46435,2747,76271,4023,63939,3828,21527,2094,3410342,11374,1684818,6920,148625,4818,561646,9112,508675,9635,465872,7612,1725524,7609,119236,5330,542777,8449,556774,9030,506737,8717,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,369888,1745,30080,3057,12089,1424,2438,701,4055,1051,3434,707,2162,695,17991,2331,3455,971,6181,1127,6369,1416,1986,764,339808,3515,173342,2131,13505,1788,56090,3485,61289,3516,42458,2935,166466,2868,9666,1570,46757,2666,64153,3671,45890,2893,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
