GEO_ID,C25072_001E,C25072_001M,C25072_002E,C25072_002M,C25072_003E,C25072_003M,C25072_004E,C25072_004M,C25072_005E,C25072_005M,C25072_006E,C25072_006M,C25072_007E,C25072_007M,C25072_008E,C25072_008M,C25072_009E,C25072_009M,C25072_010E,C25072_010M,C25072_011E,C25072_011M,C25072_012E,C25072_012M,C25072_013E,C25072_013M,C25072_014E,C25072_014M,C25072_015E,C25072_015M,C25072_016E,C25072_016M,C25072_017E,C25072_017M,NAME,C25072_001MA,C25072_001EA,C25072_002MA,C25072_002EA,C25072_003EA,C25072_003MA,C25072_004EA,C25072_004MA,C25072_005MA,C25072_005EA,C25072_006MA,C25072_006EA,C25072_007MA,C25072_007EA,C25072_008EA,C25072_008MA,C25072_009EA,C25072_009MA,C25072_010EA,C25072_010MA,C25072_011EA,C25072_011MA,C25072_012MA,C25072_012EA,C25072_013MA,C25072_013EA,C25072_014EA,C25072_014MA,C25072_015EA,C25072_015MA,C25072_016EA,C25072_016MA,C25072_017MA,C25072_017EA,state
0400000US13,1237839,18123,129579,6972,39411,4163,76213,5338,13955,2474,336685,10351,150285,7018,160299,8014,26101,2943,648919,14126,276441,9002,311748,10970,60730,4512,122656,5704,38601,3256,65752,4133,18303,2273,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,193863,5082,15147,1946,3316,1037,10590,1706,1241,583,49565,2978,16788,2217,29262,2524,3515,1237,101550,3901,43347,3264,50068,3395,8135,1352,27601,2173,8856,1481,13711,1412,5034,1146,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,181377,6700,26622,2691,9417,1675,14992,2221,2213,853,50607,3260,23860,2825,21798,2220,4949,1206,83135,5253,39099,3342,36069,3620,7967,1674,21013,2103,6727,1272,11295,1680,2991,841,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1546926,16631,148746,6243,46776,3638,89827,5340,12143,1962,431744,9385,219100,7383,187661,6946,24983,3146,755000,14127,335856,9294,363093,10041,56051,4178,211436,6644,70579,3976,120663,4943,20194,2115,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,747049,12479,99080,4502,31580,3023,59775,3742,7725,1317,189687,7067,86794,5015,89480,5117,13413,2193,359370,9413,176786,6841,152970,7440,29614,2839,98912,4606,34561,2932,52889,3347,11462,1363,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,336397,7489,57192,3378,18544,1886,33917,3013,4731,1279,87162,4335,52299,3438,29997,2842,4866,1120,138146,5558,69997,4375,54484,3051,13665,1675,53897,2760,19119,1736,27557,2313,7221,1028,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,354622,5979,55473,3394,22370,2258,29490,2603,3613,881,95607,3901,50210,2945,38640,3098,6757,1036,156016,5534,82583,4502,59831,4200,13602,1429,47526,2614,18579,1610,23889,1971,5058,896,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,520655,11195,60705,3993,19871,2708,34790,3343,6044,1401,129295,5247,56921,3819,59160,3382,13214,1641,263095,8499,121904,6313,109327,5736,31864,2402,67560,3864,25161,2291,30684,2636,11715,1539,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,571336,10145,73737,4081,20668,2803,44801,3310,8268,1485,156762,5887,69761,4924,72219,4806,14782,2001,277028,7159,111304,5214,126674,5742,39050,3039,63809,3712,17292,1790,30102,2322,16415,1803,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,160354,5460,17544,1891,6174,1380,10186,1517,1184,764,37459,2669,19605,2049,16195,1673,1659,537,74424,3707,31337,2643,37827,3027,5260,916,30927,2304,11102,1241,15402,1849,4423,856,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,697070,9889,48686,3432,14827,2087,29842,2586,4017,1283,188062,6023,86085,4087,93169,5032,8808,1776,367825,9110,173579,7153,175730,7427,18516,2478,92497,4251,30824,2925,54129,3522,7544,1303,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,958788,13982,71846,4205,19482,2261,46205,3271,6159,1334,249496,7080,130738,6161,108324,5626,10434,1659,470822,10975,223397,6913,227634,8898,19791,2383,166624,4952,64304,3517,87122,4263,15198,1783,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1066153,10655,127109,4880,35338,2817,82267,3999,9504,1614,257651,6683,117718,4648,122852,5084,17081,2277,529744,8942,227142,7870,255897,6777,46705,3382,151649,4712,55115,2618,82393,4197,14141,1331,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,571028,8946,72669,4031,28934,2411,40486,3264,3249,915,159570,4834,86473,4330,65755,4405,7342,1321,238615,6665,114598,4786,108569,5070,15448,1559,100174,4233,35601,2855,55108,3352,9465,1038,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,326328,6852,35060,3498,8371,1782,20714,3120,5975,1355,86061,4970,37072,3759,38871,3335,10118,1813,167525,5970,63496,4120,74009,4610,30020,2615,37682,2996,11429,1622,17414,2098,8839,1256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,748043,11337,95728,4735,34489,3185,53494,3761,7745,1494,198028,7056,100753,5808,82772,4898,14503,1750,354101,8969,168135,7091,155053,5903,30913,2791,100186,3852,39202,2461,47970,2805,13014,1481,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,129680,4780,18177,2229,6696,1699,10591,1787,890,511,33242,2840,17552,2227,13032,1867,2658,669,58588,3920,31063,2670,20290,2321,7235,1270,19673,1919,6508,1171,9985,1665,3180,698,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,239492,5819,39102,2777,16672,2171,19929,2374,2501,715,64066,3504,36225,2375,24181,2333,3660,761,101427,4139,57292,3434,35866,2702,8269,968,34897,2020,14673,1500,16492,1476,3732,616,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,429361,9097,31875,3398,12994,2609,15965,2331,2916,1293,107033,5145,47392,4483,54602,4699,5039,1606,239381,7806,116263,7033,110479,5840,12639,1881,51072,3169,16774,2164,30824,2755,3474,1008,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,147384,4801,14116,1493,5680,1268,7511,1415,925,497,35921,2777,18979,2201,15425,2052,1517,642,73819,4297,35515,3182,34210,3063,4094,936,23528,1930,8416,1059,12187,1596,2925,944,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1107149,14128,51869,3486,15976,2173,31977,2746,3916,941,274625,6700,130206,5026,131409,5299,13010,2107,603031,10423,272282,9737,297102,9581,33647,3506,177624,5424,54805,3506,108309,4393,14510,1599,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,244281,6805,29982,3144,7925,1777,18232,2691,3825,1170,64294,3849,27784,3006,31810,2666,4700,1172,121569,5213,56146,4464,53044,3787,12379,1467,28436,2485,10155,1399,13121,1661,5160,1113,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3336251,18987,193405,7054,56863,4401,118104,4672,18438,2136,779049,11137,369047,8884,373701,9572,36301,3436,1783248,13064,808499,13292,877673,11592,97076,5865,580549,9964,199888,7142,342307,10298,38354,3115,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1233462,17570,136805,6991,45270,3824,80638,4902,10897,1759,334498,9374,157301,7639,149994,6701,27203,3213,621730,11597,274624,10283,287025,8428,60081,3803,140429,6077,43449,3064,72557,4886,24423,2400,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,97186,3186,20553,1718,7508,1167,11408,1569,1637,481,26823,2073,15903,1859,8875,1578,2045,456,33028,2213,19350,1806,9579,1395,4099,794,16782,1377,6981,1047,7045,1123,2756,627,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1498842,14730,159248,5947,51577,3730,94524,4715,13147,1799,372263,9397,183126,7300,165116,6998,24021,2350,749770,11844,346540,8841,342155,9076,61075,4211,217561,5261,83160,3827,109819,4445,24582,1763,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,475733,8920,69539,3817,27541,2631,35991,2748,6007,1030,125914,4357,62528,3310,51577,3586,11809,1571,222675,6727,109686,4952,88517,4138,24472,2081,57605,2948,19327,1702,28324,2285,9954,1178,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,594967,11145,68716,4345,20005,2673,43548,3638,5163,1362,159828,5309,73729,4230,79199,4201,6900,1604,285413,9466,128942,7262,137773,6703,18698,2094,81010,4107,24934,2587,47961,3275,8115,1487,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1506310,15295,138328,5313,43379,3087,81929,4861,13020,2087,368666,9242,189789,6397,156986,6843,21891,2179,714018,11418,337799,8818,322777,8719,53442,3356,285298,7693,100581,4460,148392,5515,36325,2496,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,162505,5344,14551,1808,4989,1177,8470,1385,1092,535,35428,2466,17699,2047,16440,2285,1289,557,83107,3950,41462,3014,37079,3056,4566,1342,29419,2319,11615,1424,15799,1611,2005,713,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,545360,11328,61982,4828,19234,2820,34905,3907,7843,1745,140168,6223,59980,4841,67216,4480,12972,1975,282374,9683,120377,6629,124415,6614,37582,3336,60836,3891,18132,2399,31575,2995,11129,1644,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,101833,4336,16907,2042,5989,1366,9746,1473,1172,586,25792,2118,15434,1669,8030,1591,2328,588,40972,2809,25189,2530,11044,1697,4739,949,18162,1528,8453,1094,7441,955,2268,430,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,807352,12867,91163,5816,30319,3131,51647,4424,9197,1823,210261,6606,90907,4938,101979,5281,17375,2445,408378,10170,184301,7403,178159,6791,45918,4276,97550,4188,32874,2616,47626,2808,17050,2167,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3282070,27556,397159,10140,132198,6540,232157,8804,32804,3150,964792,16066,492011,13191,418408,10613,54373,4744,1602247,22536,793248,16177,686956,15603,122043,7048,317872,8572,97948,4547,174044,6693,45880,3072,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,270754,7097,47527,3237,18575,2373,25409,2896,3543,1119,87999,4646,44991,3286,38969,3478,4039,1055,112638,5015,52362,3813,52393,3834,7883,1434,22590,2344,7444,1068,12671,1869,2475,780,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,73906,2835,10200,1220,2447,828,7423,1160,330,267,20092,1621,10014,1299,8961,1363,1117,370,32011,2082,15141,1639,14157,1578,2713,559,11603,1431,4195,793,5833,1004,1575,471,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,977055,13943,100381,5080,31045,3239,61506,4225,7830,1505,278509,8450,147528,8110,118373,5965,12608,1767,483886,10622,231567,8725,217481,8282,34838,3048,114279,5103,39877,2480,57214,3638,17188,1784,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,978909,14209,112057,5357,37215,3854,68767,4207,6075,1553,269680,7981,141910,5710,116643,6590,11127,1815,472121,10636,235899,9438,211840,8280,24382,2562,125051,5470,42400,3137,72846,4268,9805,1474,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,204016,5469,25703,2195,8523,1632,12449,1612,4731,1195,47198,2982,21082,2324,18926,2298,7190,1511,102374,4762,43558,3197,37737,3265,21079,2058,28741,2239,9461,1428,9886,1260,9394,1555,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,731444,10367,94025,4467,33333,2827,56088,3297,4604,1034,190139,6776,107268,5110,74854,4720,8017,1355,326841,7369,168279,5439,140096,5846,18466,1548,120439,3690,41923,2281,65286,3285,13230,1368,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,65316,3158,11005,1544,6293,1338,4517,1034,195,117,17125,1798,10488,1659,5693,1173,944,456,29319,2492,18217,2015,8186,1508,2916,775,7867,1322,2661,732,3357,1089,1849,683,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,379410,8608,26733,2423,4245,983,10495,1494,11993,1831,92098,4196,21646,2175,32572,2826,37880,2698,198690,5926,46514,3339,60638,3644,91538,4066,61889,2985,14680,1756,19120,1781,28089,2359,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
