GEO_ID,C19101H_001E,C19101H_001M,C19101H_002E,C19101H_002M,C19101H_003E,C19101H_003M,C19101H_004E,C19101H_004M,C19101H_005E,C19101H_005M,C19101H_006E,C19101H_006M,C19101H_007E,C19101H_007M,C19101H_008E,C19101H_008M,C19101H_009E,C19101H_009M,C19101H_010E,C19101H_010M,C19101H_011E,C19101H_011M,NAME,C19101H_001EA,C19101H_001MA,C19101H_002EA,C19101H_002MA,C19101H_003MA,C19101H_003EA,C19101H_004MA,C19101H_004EA,C19101H_005MA,C19101H_005EA,C19101H_006EA,C19101H_006MA,C19101H_007MA,C19101H_007EA,C19101H_008MA,C19101H_008EA,C19101H_009EA,C19101H_009MA,C19101H_010MA,C19101H_010EA,C19101H_011MA,C19101H_011EA,state
0400000US13,1439160,13381,53040,4053,40802,4613,106119,5406,120805,6007,197472,9093,293695,9677,217306,7167,236103,8193,88446,5093,85372,4840,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,88884,3329,2469,610,1676,682,4368,974,6874,1602,11250,1783,19457,1912,13598,1551,14453,1744,7796,1685,6943,1271,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,348876,6152,15019,2107,11232,1571,29152,2582,39667,3500,60133,3672,77442,4006,51304,3553,45778,4069,11169,1791,7980,1443,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2122186,13601,60940,3935,39630,3019,130340,5757,153043,5214,248885,6940,416944,8002,337895,8233,405049,8952,162894,6890,166566,6057,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1395837,11259,57376,3420,40101,3039,104700,4504,137210,5264,208960,6861,325263,8465,220883,6702,201609,7425,52635,3617,47100,3200,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,721018,7316,22313,2657,15462,1504,47099,2981,64532,3187,104974,4326,171760,4866,121895,4596,113465,3606,33361,2463,26157,2153,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,594528,6537,17078,1735,12297,1764,37954,2774,53110,2819,89004,4025,128772,4852,101498,3935,98133,3569,29842,2667,26840,2455,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,997155,9738,61562,4278,42424,3157,101955,4598,105175,4085,150403,5975,209190,7059,135767,5422,125987,4565,34208,2773,30484,2627,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,724484,8286,31498,3246,22536,2411,55764,4071,64987,4112,96206,4577,138445,5828,118291,5622,122417,5602,41356,3144,32984,2684,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,335481,6930,11527,1626,11876,1708,31335,2457,35070,2313,51072,3074,69563,3460,54865,3085,46152,2976,12759,1799,11262,1473,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,832995,7591,17328,2362,12380,1900,30176,2850,42958,3273,69388,3628,132076,4874,125003,5000,192332,5808,99588,4822,111766,4648,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1252690,12473,28871,2896,23058,2428,59411,4156,77638,4102,118903,5247,205831,5630,187297,7043,272858,7810,136411,4961,142412,5340,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1987414,10696,76821,3779,56693,3023,155704,5163,180711,5293,289189,6054,428352,8589,309728,6046,310520,6014,98246,4603,81450,3857,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1183257,8584,26320,2003,21444,1820,65417,3414,82420,3269,140308,5067,254136,6624,208703,5606,236786,6032,77692,3133,70031,3036,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,462494,6044,19389,2470,13950,2000,42002,3439,50468,3418,72305,4500,102592,4509,66884,3911,59388,3810,18998,2321,16518,2142,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1296037,12091,52550,3548,38393,2983,107660,5057,128727,5814,195478,6159,280058,7111,194963,6218,185541,6090,61387,3361,51280,2770,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,228874,4161,7669,1090,6918,1333,19518,1836,24906,1909,36051,2808,55146,2877,35662,2693,28607,2692,7863,1298,6534,1126,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,402224,5555,11563,1596,8055,1202,25837,2034,29569,2116,55882,2982,92678,3363,71686,2852,67831,3457,20255,1910,18868,1917,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,382450,7766,13543,2127,7208,1771,23573,2682,31106,2840,59322,4779,79783,5325,58656,4448,67196,4427,22998,3094,19065,2967,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,327960,4931,8030,1446,6062,1415,17848,2048,25223,2529,38591,2903,63244,2931,54936,3368,67356,3061,25846,2371,20824,2090,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1368042,11902,25035,3174,15293,2027,51462,4011,68363,3778,122907,4542,220579,5780,206635,7471,315304,8195,160111,5566,182353,5813,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,229010,4994,7578,1470,5289,1172,17003,2052,18737,2052,29190,2853,46324,3347,36319,3105,39498,3014,15482,1673,13590,2078,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2844691,16018,76196,4160,69666,4171,167398,6869,195165,6229,301306,7876,514106,10019,422650,10561,545461,11040,254583,6939,298160,7522,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1715036,14714,69135,4737,46583,4012,137196,6376,160863,6326,245399,9228,361242,10934,247544,8356,268646,9799,95831,6959,82597,4866,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,159941,3364,4899,1194,2477,526,9784,1110,11626,1277,21571,1718,36150,2091,28923,1947,30013,1769,7373,1041,7125,1236,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2453196,14632,99520,5044,74114,4111,187015,5601,231741,7585,351712,7159,544592,9241,375249,6999,373930,7989,122040,5112,93283,3813,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,713103,6307,32461,2417,21643,1563,61627,3264,73966,3800,108286,4316,154654,4916,103885,4503,104309,4462,26374,1909,25898,1909,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,790720,9558,36180,3183,24242,3036,66957,4108,73734,4288,115219,4970,171185,6979,121188,4998,113920,4871,35566,3201,32529,2546,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2657335,14939,77310,4146,60705,3432,171764,5870,227770,6057,367279,7980,575083,10005,420883,8568,451118,8452,157982,5520,147441,5078,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,202573,4441,6200,1367,4004,933,12363,1710,14075,1947,21253,2082,38865,2860,32434,2712,42773,3070,17177,2138,13429,1633,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,821526,10636,31906,3201,22115,2502,66915,4247,75960,4263,121978,5999,179208,6655,124202,6586,131346,6685,37065,3889,30831,3033,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,186871,3916,3917,1003,5657,1382,13671,1722,15813,1665,26121,2292,46272,2767,33098,2390,27807,2326,8148,1329,6367,1090,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1288329,12748,59450,3981,41664,3304,127313,5817,137281,6214,193837,7425,274290,8207,184849,6050,165151,6251,53675,3915,50819,3563,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3101460,17686,89701,5018,59671,4216,173872,6695,230701,8902,356766,10885,592066,12813,481590,12100,605695,13326,245459,8565,265939,9421,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,553756,7527,17622,2312,13089,1994,33877,2858,43858,2744,77448,4876,132168,5446,92794,3888,90655,4344,27172,2358,25073,2526,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155056,3310,3981,887,3196,733,13158,1684,12038,1428,21579,1880,34019,2108,26538,2103,24735,1711,9200,1237,6612,984,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1384500,12351,33802,3270,23104,2127,74599,5224,94694,4433,149183,6023,248561,7304,215433,7964,267287,7031,130387,5789,147450,5279,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1316776,10676,41882,2953,29399,3074,71852,3857,99003,4754,161881,6046,269728,7488,212521,7495,251173,7353,94078,5495,85259,4382,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,454495,7369,26967,2433,19565,2420,52009,3330,53638,3315,73907,3451,90980,4264,59242,3260,53025,3497,14690,1740,10472,1811,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1275349,11550,34367,3067,27306,2221,81599,4274,105484,4659,179505,5210,297027,7295,226001,5659,212811,5239,62596,3573,48653,2546,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,128952,3732,3232,916,2947,966,9335,1665,11118,1610,14767,1685,29430,2203,22314,2477,25563,2164,6104,1035,4142,899,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6518,1267,879,354,659,412,1558,726,229,198,1004,496,1345,514,520,336,158,122,166,195,0,210,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
