GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001MA,B25116_001EA,B25116_002MA,B25116_002EA,B25116_003MA,B25116_003EA,B25116_004EA,B25116_004MA,B25116_005EA,B25116_005MA,B25116_006MA,B25116_006EA,B25116_007MA,B25116_007EA,B25116_008EA,B25116_008MA,B25116_009EA,B25116_009MA,B25116_010EA,B25116_010MA,B25116_011MA,B25116_011EA,B25116_012MA,B25116_012EA,B25116_013MA,B25116_013EA,B25116_014EA,B25116_014MA,B25116_015EA,B25116_015MA,B25116_016EA,B25116_016MA,B25116_017MA,B25116_017EA,B25116_018MA,B25116_018EA,B25116_019EA,B25116_019MA,B25116_020EA,B25116_020MA,B25116_021EA,B25116_021MA,B25116_022MA,B25116_022EA,B25116_023MA,B25116_023EA,state
0400000US13,3494542,15336,2256703,18001,507199,13039,191911,7016,122892,6761,95113,4847,97283,4918,1749504,17734,1045548,13357,367269,8185,223018,6057,113669,3515,1237839,18123,422770,12248,268963,9515,70398,4710,41301,3107,42108,3345,815069,12227,703067,13225,72755,4777,25433,2544,13814,1879,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,47944,3101,14231,1740,11864,1770,9302,1363,12547,1305,206756,4582,90439,3810,53711,2530,34425,1750,28181,1517,193863,5082,60127,3608,32597,3028,12241,1596,6382,1295,8907,1309,133736,5002,105490,4298,15934,2167,6751,1164,5561,1063,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,81652,4544,25785,2533,19558,1874,17063,1861,19246,1941,317164,7017,178530,6123,67960,2748,44493,1855,26181,1597,181377,6700,62427,3735,35132,3572,12305,2084,7464,1260,7526,1366,118950,5341,102769,4760,10158,1646,2959,859,3064,1056,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,747982,12489,266625,9088,161468,5931,136182,5522,183707,4479,2442300,16758,1417780,13459,529117,7623,297493,4981,197910,4484,1546926,16631,624290,12784,361594,11082,105737,5537,67060,4092,89899,4332,922636,13352,783643,12536,84516,4823,32135,2821,22342,1911,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,383777,9041,132146,5969,87697,3946,69927,3599,94007,3679,1336285,12801,770236,10649,294709,4722,168894,3663,102446,3188,747049,12479,303394,9114,178018,8011,50132,3274,29768,2479,45476,3256,443655,9496,382558,9234,37429,2964,13282,2058,10386,1564,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,205421,5271,68437,3609,44170,2606,37167,2048,55647,2526,674947,8289,388437,6508,145555,3096,82272,2166,58683,2323,336397,7489,152970,5721,87769,4556,22089,2107,14463,1736,28649,2102,183427,6380,158941,6074,13701,1437,5563,880,5222,732,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,168194,5417,53325,3775,39163,2711,31338,2216,44368,2382,578885,7497,338633,6360,122967,3421,70360,2190,46925,1960,354622,5979,144953,4853,85441,4550,22760,2283,13171,1298,23581,1939,209669,6855,184117,6524,14778,1672,4956,789,5818,1043,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,273536,7491,87948,4802,63076,4033,54551,3565,67961,2743,877943,11821,492589,8875,194441,4227,121783,2843,69130,2664,520655,11195,197982,8130,108467,6290,40883,2867,22788,2022,25844,2458,322673,9090,277536,8305,26209,2255,11470,1546,7458,1202,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,272596,7472,93415,5360,64288,3657,51412,2870,63481,3557,858098,11057,480225,9536,192596,4665,116151,3463,69126,2727,571336,10145,219935,6765,137795,6409,39842,2600,21359,2196,20939,1910,351401,9795,299360,9375,30530,2571,13409,1536,8102,1218,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,86160,3934,27526,2138,20841,2001,17861,1675,19932,1685,305537,5709,166220,4134,73988,2194,40253,1727,25076,1589,160354,5460,70798,4213,34727,3267,13120,1815,8331,1018,14620,1862,89556,4246,74708,4055,6872,1047,4156,897,3820,1041,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,328279,7789,121911,6073,79556,4483,57300,3107,69512,3559,1109168,8889,630130,8010,255295,5081,141410,3561,82333,2587,697070,9889,264544,8355,152290,6980,47689,3464,27092,2546,37473,2466,432526,9549,363087,9122,41507,3330,14892,1881,13040,2105,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,345700,8970,109327,5155,84492,3939,63949,3362,87932,3884,1227579,11928,689322,9880,284655,5137,153381,3607,100221,3086,958788,13982,396671,10454,203990,7700,68715,4535,52571,3683,71395,3617,562117,11597,466546,10304,52913,3123,22532,2363,20126,1989,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,651808,9674,213955,6272,156202,4698,119274,4924,162377,4419,2054472,14657,1134019,11267,466714,6542,273844,3635,179895,3395,1066153,10655,440751,9246,248388,7556,77920,3770,46327,2916,68116,3295,625402,10314,531768,9535,56428,3656,22133,1744,15073,1569,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,343593,7728,135654,5317,79359,2835,54871,2690,73709,2899,1181856,9664,709800,7631,252118,3241,137261,2809,82677,2327,571028,8946,256586,7636,140350,6261,36482,2838,23742,2058,56012,2908,314442,8043,271187,7001,22835,1966,10104,1474,10316,1317,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,184920,6556,60578,4507,44944,3064,37299,3214,42099,2467,569743,9579,316601,8684,125195,3914,79649,2517,48298,1982,326328,6852,112976,5685,65671,4349,21094,2467,12636,1679,13575,1765,213352,6490,183014,6183,18867,1868,7491,1331,3980,796,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
