GEO_ID,B18104_001E,B18104_001M,B18104_002E,B18104_002M,B18104_003E,B18104_003M,B18104_004E,B18104_004M,B18104_005E,B18104_005M,B18104_006E,B18104_006M,B18104_007E,B18104_007M,B18104_008E,B18104_008M,B18104_009E,B18104_009M,B18104_010E,B18104_010M,B18104_011E,B18104_011M,B18104_012E,B18104_012M,B18104_013E,B18104_013M,B18104_014E,B18104_014M,B18104_015E,B18104_015M,B18104_016E,B18104_016M,B18104_017E,B18104_017M,B18104_018E,B18104_018M,B18104_019E,B18104_019M,B18104_020E,B18104_020M,B18104_021E,B18104_021M,B18104_022E,B18104_022M,B18104_023E,B18104_023M,B18104_024E,B18104_024M,B18104_025E,B18104_025M,B18104_026E,B18104_026M,B18104_027E,B18104_027M,B18104_028E,B18104_028M,B18104_029E,B18104_029M,B18104_030E,B18104_030M,B18104_031E,B18104_031M,B18104_032E,B18104_032M,B18104_033E,B18104_033M,NAME,B18104_001MA,B18104_001EA,B18104_002MA,B18104_002EA,B18104_003EA,B18104_003MA,B18104_004EA,B18104_004MA,B18104_005EA,B18104_005MA,B18104_006MA,B18104_006EA,B18104_007EA,B18104_007MA,B18104_008MA,B18104_008EA,B18104_009EA,B18104_009MA,B18104_010EA,B18104_010MA,B18104_011MA,B18104_011EA,B18104_012MA,B18104_012EA,B18104_013MA,B18104_013EA,B18104_014EA,B18104_014MA,B18104_015EA,B18104_015MA,B18104_016EA,B18104_016MA,B18104_017MA,B18104_017EA,B18104_018EA,B18104_018MA,B18104_019MA,B18104_019EA,B18104_020EA,B18104_020MA,B18104_021EA,B18104_021MA,B18104_022MA,B18104_022EA,B18104_023EA,B18104_023MA,B18104_024MA,B18104_024EA,B18104_025EA,B18104_025MA,B18104_026EA,B18104_026MA,B18104_027EA,B18104_027MA,B18104_028MA,B18104_028EA,B18104_029MA,B18104_029EA,B18104_030MA,B18104_030EA,B18104_031EA,B18104_031MA,B18104_032EA,B18104_032MA,B18104_033MA,B18104_033EA,state
0400000US13,8945759,6804,4303468,9214,928309,7555,44006,4612,884303,7494,1095062,6597,45296,4358,1049766,7406,1832363,6994,88727,5487,1743636,8258,291177,2849,18831,2182,272346,3449,156557,2414,22764,2177,133793,2870,4642291,6490,882425,5624,24183,3070,858242,6500,1157828,5609,39395,4343,1118433,7203,2003685,5403,96431,5275,1907254,7110,343060,2904,22246,2311,320814,3372,255293,3101,52839,3733,202454,4260,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1238045,2362,602695,2542,109449,879,4957,1244,104492,1500,143679,2414,6044,1463,137635,2535,261736,1834,11713,1876,250023,2446,50729,622,2161,639,48568,867,37102,531,5532,1073,31570,1131,635350,1602,106608,911,1634,618,104974,979,149322,1312,3615,956,145707,1595,268971,1521,7259,1208,261712,1823,54174,747,2841,1020,51333,1315,56275,757,9487,1257,46788,1432,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1447159,1357,720084,2996,157907,1731,9276,1776,148631,2544,180505,2052,7374,1517,173131,2452,289355,2512,12632,1885,276723,3040,56120,855,3765,898,52355,1269,36197,743,4648,953,31549,1155,727075,2589,150671,1568,6396,2031,144275,2299,175915,1912,6295,1429,169620,2356,292756,2063,17199,2186,275557,3093,59443,1187,3706,1015,55737,1577,48290,896,6390,1118,41900,1496,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11861043,3286,5770050,5444,1155067,3009,48127,3848,1106940,4716,1483595,4081,48329,3345,1435266,4960,2455228,5073,96606,5291,2358622,6192,396806,1828,17370,2241,379436,3162,279354,1844,32111,2347,247243,2736,6090993,5303,1109857,3072,20053,1900,1089804,3396,1492543,3052,35575,3044,1456968,3782,2582729,3863,95022,5534,2487707,6918,467757,1760,21356,2066,446401,2423,438107,2533,63028,3938,375079,4202,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5989411,2707,2924701,4123,594549,3165,35940,3279,558609,4547,731825,4178,33010,2800,698815,4774,1242922,3760,60265,4015,1182657,5363,211778,1300,8956,1449,202822,2033,143627,1305,16108,1658,127519,2108,3064710,3419,570854,2502,17003,2125,553851,3055,733124,3166,24362,2598,708762,3906,1296799,3544,72870,4478,1223929,5788,243532,1361,11778,1381,231754,1814,220401,1792,31284,2586,189117,3044,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2819263,1956,1390026,3286,267141,2022,13479,1751,253662,2541,348282,1954,12978,1607,335304,2785,585616,2343,22492,1901,563124,2814,106158,600,4248,762,101910,936,82829,1057,7054,1126,75775,1425,1429237,3005,256218,2203,8145,1511,248073,2448,341603,2372,9570,1375,332033,2741,585910,1905,25447,2483,560463,3306,119842,917,6468,1096,113374,1564,125664,1334,13092,1408,112572,1903,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2611490,2278,1280494,3080,266639,2551,15480,1832,251159,3192,324159,2349,13296,1986,310863,2780,530166,2492,24070,2511,506096,3144,90962,846,4085,773,86877,1102,68568,1119,8017,1091,60551,1475,1330996,2703,252532,2060,8076,1361,244456,2478,325426,2384,13505,1508,311921,2547,548698,2576,24902,2480,523796,3129,101423,1028,5267,861,96156,1367,102917,1354,13469,1486,89448,1905,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4005288,3264,1944522,4416,380493,2471,26701,2773,353792,3365,467503,3575,27551,2526,439952,4397,846887,3253,62334,4094,784553,5290,154210,1484,11975,1477,142235,1840,95429,1107,14271,1710,81158,1800,2060766,3992,363386,2995,12714,1755,350672,3787,485304,2842,22824,2284,462480,3753,890336,2673,64003,3861,826333,4730,177003,1354,16137,1863,160866,2087,144737,1643,27310,1946,117427,2252,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4160093,2763,1999694,4307,411355,3275,30708,3095,380647,4244,519487,3606,26921,3464,492566,5063,831962,3618,56767,4002,775195,4407,144957,1524,10704,1380,134253,1897,91933,1327,15831,1856,76102,2012,2160399,4248,392963,3361,14416,2126,378547,3798,554938,3754,20472,2485,534466,4427,898693,3346,58399,3800,840294,4137,171516,1531,11504,1093,160012,1828,142289,1913,28568,2498,113721,2965,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1248024,1281,609145,2248,105766,1636,9119,1638,96647,1599,129163,1246,8561,1324,120602,1678,280333,1371,17752,1870,262581,2267,55225,556,3840,846,51385,905,38658,703,5033,943,33625,1130,638879,1991,98038,1030,4350,1298,93688,1495,128073,1020,7507,1361,120566,1712,296452,1360,17749,1850,278703,2165,60740,677,3020,774,57720,965,55576,791,8852,1308,46724,1434,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5373467,2663,2569410,3974,498914,2102,22338,2562,476576,3056,643189,3508,23174,2671,620015,3841,1124160,3284,42414,3415,1081746,4602,182353,1312,6853,1279,175500,1833,120794,1423,13752,1732,107042,2218,2804057,3327,482463,1941,11270,1766,471193,2507,665536,2388,16162,2358,649374,3563,1251653,2550,47880,4053,1203773,4981,215438,1392,9667,1558,205771,1994,188967,1738,29470,2872,159497,2998,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6145081,1784,2956262,2939,529925,1796,29000,2821,500925,3328,748576,2224,28601,2889,719975,3432,1303133,2409,59609,3449,1243524,4089,215672,1332,10909,1528,204763,1932,158956,1286,16717,1898,142239,2270,3188819,2543,509433,1483,17578,2159,491855,2598,777468,1428,24833,2750,752635,3300,1393962,1946,68169,3783,1325793,3872,253445,1337,11941,1977,241504,2611,254511,1850,32018,2601,222493,2938,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9178913,2482,4470742,3839,874005,2712,54501,3365,819504,4370,1061761,3130,62235,3476,999526,4476,1944768,2962,114154,4902,1830614,5700,346914,1509,20062,1771,326852,1992,243294,1236,31961,2469,211333,2652,4708171,3214,832133,2053,26557,2429,805576,3527,1069095,2584,43640,3478,1025455,4188,2047129,2593,114569,4974,1932560,5027,390422,1267,19082,1582,371340,2134,369392,1769,57833,3141,311559,3635,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4934279,2290,2443302,3193,473954,2555,25185,2471,448769,3391,615612,2531,22622,2146,592990,3379,1056169,2952,41153,2773,1015016,3910,172835,820,7450,1068,165385,1261,124732,1204,11552,1439,113180,1548,2490977,3586,449632,2399,11071,1392,438561,2728,603802,2603,19252,1710,584550,2908,1064750,2730,38063,2404,1026687,3635,190513,1026,6406,1175,184107,1401,182280,1533,17366,1905,164914,2311,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2706414,2907,1289602,4085,277409,3818,15675,1966,261734,4352,319473,4342,17199,3103,302274,4974,533211,4545,39043,3232,494168,5113,99318,1681,9867,1895,89451,2424,60191,1469,10493,1494,49698,2046,1416812,3649,266766,2953,7489,1539,259277,3278,344106,3263,12770,1816,331336,3589,591422,3288,41682,3423,549740,4868,116312,1496,9970,1318,106342,1852,98206,1399,20738,2178,77468,2102,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5517351,3039,2676453,4521,526729,4035,32477,3143,494252,4982,657455,3696,29245,2930,628210,4572,1134100,3468,65894,3572,1068206,4839,211704,1565,12024,1389,199680,2123,146465,1679,17529,1665,128936,2066,2840898,4253,500909,2871,14692,1980,486217,3384,678191,3043,23372,2275,654819,3490,1201329,3959,74089,4181,1127240,5757,242563,1285,12831,1441,229732,1894,217906,1759,29293,2522,188613,3077,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,922765,1595,458556,2046,82546,1496,3585,938,78961,1701,110374,1824,5088,1205,105286,2164,196744,1736,10467,1598,186277,2227,41335,535,1561,448,39774,659,27557,564,2849,639,24708,899,464209,2152,79107,1443,1972,880,77135,1606,107533,1695,2650,1021,104883,1902,200155,1679,9725,1727,190430,2148,41660,640,1905,500,39755,766,35754,605,4909,1029,30845,1089,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1683406,2149,827633,2928,167112,1860,7181,1167,159931,2314,212570,2062,5687,1250,206883,2386,343833,1926,13879,1703,329954,2391,59313,608,1774,526,57539,814,44805,622,3849,771,40956,1043,855773,2463,161097,1330,4710,1138,156387,1707,211489,1761,6234,1062,205255,1758,349408,1871,14567,1786,334841,2475,64764,673,2691,602,62073,850,69015,1008,6287,832,62728,1253,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501803,2276,1249342,2956,244010,1901,9918,2160,234092,2911,309889,2358,7899,1568,301990,2966,536421,3016,20069,3021,516352,3894,100100,947,5194,1175,94906,1542,58922,893,5957,1453,52965,1572,1252461,2401,233163,1462,3890,1159,229273,1771,307927,2013,7776,2005,300151,2933,534229,2401,22955,2717,511274,3552,104255,755,4846,1019,99409,1270,72887,991,10864,2217,62023,2422,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1236262,1148,607529,1797,107895,1066,6515,1122,101380,1401,133996,1664,5485,1163,128511,1926,285867,1639,10098,1402,275769,2119,48155,532,2729,702,45426,870,31616,590,4839,1159,26777,1305,628733,1590,103709,927,2949,847,100760,1290,133413,1505,4118,948,129295,1735,294458,1345,12387,1918,282071,2516,52142,680,1863,561,50279,938,45011,589,4822,981,40189,1095,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8177681,1797,3954668,2689,768326,1956,35150,3350,733176,3787,934268,2651,27118,3444,907150,4120,1757990,2588,57718,3192,1700272,4296,283107,1599,11964,1419,271143,1933,210977,1493,22647,2644,188330,2900,4223013,2225,734540,1651,14360,2243,720180,3101,931559,1896,19852,2497,911707,3286,1883121,2074,60231,3362,1822890,3758,338165,1768,16258,1942,321907,2373,335628,2180,49900,3728,285728,4074,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1902961,2304,932283,2694,193183,2187,6679,1721,186504,2544,234336,2701,9713,1943,224623,2928,378902,2397,23111,2990,355791,3263,75648,1273,5135,1115,70513,1550,50214,1226,8506,1319,41708,1529,970678,2400,179323,1817,2744,986,176579,2068,233613,2291,7282,1727,226331,2806,405398,2404,23678,2567,381720,3153,86080,1217,4651,1004,81429,1562,66264,1279,12275,1631,53989,1962,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18051815,2870,8677627,4776,1592817,2966,73952,4456,1518865,5222,2285652,4530,71113,4434,2214539,6292,3725089,3986,142235,5883,3582854,6673,619095,1805,30794,2735,588301,3061,454974,2248,50646,3187,404328,3524,9374188,3853,1520689,2448,37013,3213,1483676,4179,2341109,2904,53658,3614,2287451,4829,4022724,3945,149877,5177,3872847,6189,759226,1952,35913,2789,723313,3279,730440,2728,107490,4848,622950,4533,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8834295,6336,4228413,8279,844475,6142,47564,4589,796911,7758,1019098,6864,46739,4664,972359,8440,1831978,6781,96472,5798,1735506,8343,331023,2519,19733,2250,311290,2912,201839,2321,25578,2854,176261,3382,4605882,6973,815674,5644,24289,2588,791385,6072,1095819,5215,30124,3063,1065695,5981,1992593,4870,102852,5359,1889741,6715,385629,2717,24400,2916,361229,3879,316167,2549,51877,3788,264290,4292,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
