GEO_ID,B25003F_001E,B25003F_001M,B25003F_002E,B25003F_002M,B25003F_003E,B25003F_003M,NAME,B25003F_001MA,B25003F_001EA,B25003F_002MA,B25003F_002EA,B25003F_003MA,B25003F_003EA,state
0400000US01,15176,2097,5962,1373,9214,1576,Alabama,null,null,null,null,null,null,01
0400000US02,2930,839,1278,579,1652,754,Alaska,null,null,null,null,null,null,02
0400000US04,109906,5857,55706,3834,54200,4867,Arizona,null,null,null,null,null,null,04
0400000US05,17603,2264,8537,1925,9066,1827,Arkansas,null,null,null,null,null,null,05
0400000US06,1135764,16593,433717,10302,702047,13154,California,null,null,null,null,null,null,06
0400000US08,64237,4695,27709,3056,36528,3573,Colorado,null,null,null,null,null,null,08
0400000US09,55915,3469,14248,2077,41667,3244,Connecticut,null,null,null,null,null,null,09
0400000US10,5158,1183,2465,819,2693,879,Delaware,null,null,null,null,null,null,10
0400000US11,7982,1357,1946,693,6036,1305,District of Columbia,null,null,null,null,null,null,11
0400000US12,134231,8397,57367,5512,76864,5879,Florida,null,null,null,null,null,null,12
0400000US13,65907,5437,25031,3316,40876,4260,Georgia,null,null,null,null,null,null,13
0400000US15,5229,1232,3127,1121,2102,733,Hawaii,null,null,null,null,null,null,15
0400000US16,7896,1502,4447,1287,3449,943,Idaho,null,null,null,null,null,null,16
0400000US17,189323,6551,89957,5164,99366,5787,Illinois,null,null,null,null,null,null,17
0400000US18,41301,2893,18118,2003,23183,2506,Indiana,null,null,null,null,null,null,18
0400000US19,13204,1714,5273,1141,7931,1416,Iowa,null,null,null,null,null,null,19
0400000US20,19428,1771,10645,1555,8783,1325,Kansas,null,null,null,null,null,null,20
0400000US21,9053,1482,2986,945,6067,1282,Kentucky,null,null,null,null,null,null,21
0400000US22,14113,1841,6016,1415,8097,1341,Louisiana,null,null,null,null,null,null,22
0400000US23,997,402,531,365,466,305,Maine,null,null,null,null,null,null,23
0400000US24,43597,3140,16138,2241,27459,2827,Maryland,null,null,null,null,null,null,24
0400000US25,88451,4059,18568,2094,69883,4254,Massachusetts,null,null,null,null,null,null,25
0400000US26,29451,2475,17328,1988,12123,1813,Michigan,null,null,null,null,null,null,26
0400000US27,19461,1945,6673,1447,12788,1765,Minnesota,null,null,null,null,null,null,27
0400000US28,4364,1266,1082,488,3282,1177,Mississippi,null,null,null,null,null,null,28
0400000US29,15854,2095,6451,1261,9403,1876,Missouri,null,null,null,null,null,null,29
0400000US30,1127,474,573,348,554,299,Montana,null,null,null,null,null,null,30
0400000US31,11472,1524,5781,1267,5691,1315,Nebraska,null,null,null,null,null,null,31
0400000US32,48211,3942,23881,3245,24330,3186,Nevada,null,null,null,null,null,null,32
0400000US33,1821,726,701,422,1120,564,New Hampshire,null,null,null,null,null,null,33
0400000US34,148386,5983,45693,3270,102693,4874,New Jersey,null,null,null,null,null,null,34
0400000US35,85853,4320,55444,3969,30409,2988,New Mexico,null,null,null,null,null,null,35
0400000US36,481749,9686,86514,4782,395235,9502,New York,null,null,null,null,null,null,36
0400000US37,64936,4547,25489,3086,39447,3601,North Carolina,null,null,null,null,null,null,37
0400000US38,1301,523,411,351,890,378,North Dakota,null,null,null,null,null,null,38
0400000US39,29794,2794,11316,1618,18478,2215,Ohio,null,null,null,null,null,null,39
0400000US40,25757,1891,13174,1603,12583,1693,Oklahoma,null,null,null,null,null,null,40
0400000US41,37592,2744,12385,1881,25207,2657,Oregon,null,null,null,null,null,null,41
0400000US42,69881,3616,30215,2257,39666,3241,Pennsylvania,null,null,null,null,null,null,42
0400000US44,18078,1733,5428,1249,12650,1928,Rhode Island,null,null,null,null,null,null,44
0400000US45,18124,2414,6464,1643,11660,1999,South Carolina,null,null,null,null,null,null,45
0400000US46,1757,594,791,405,966,491,South Dakota,null,null,null,null,null,null,46
0400000US47,25953,2408,7974,1760,17979,2160,Tennessee,null,null,null,null,null,null,47
0400000US48,482780,11405,240679,8627,242101,9518,Texas,null,null,null,null,null,null,48
0400000US49,29956,2919,14386,2139,15570,2152,Utah,null,null,null,null,null,null,49
0400000US50,348,254,41,40,307,252,Vermont,null,null,null,null,null,null,50
0400000US51,44209,3671,20658,2620,23551,2971,Virginia,null,null,null,null,null,null,51
0400000US53,68868,4908,27702,2886,41166,4157,Washington,null,null,null,null,null,null,53
0400000US54,753,352,341,239,412,310,West Virginia,null,null,null,null,null,null,54
0400000US55,21849,2293,8435,1389,13414,1703,Wisconsin,null,null,null,null,null,null,55
0400000US56,4412,912,2266,711,2146,761,Wyoming,null,null,null,null,null,null,56
0400000US72,120683,5463,80046,4431,40637,2886,Puerto Rico,null,null,null,null,null,null,72
