GEO_ID,C27007_001E,C27007_001M,C27007_002E,C27007_002M,C27007_003E,C27007_003M,C27007_004E,C27007_004M,C27007_005E,C27007_005M,C27007_006E,C27007_006M,C27007_007E,C27007_007M,C27007_008E,C27007_008M,C27007_009E,C27007_009M,C27007_010E,C27007_010M,C27007_011E,C27007_011M,C27007_012E,C27007_012M,C27007_013E,C27007_013M,C27007_014E,C27007_014M,C27007_015E,C27007_015M,C27007_016E,C27007_016M,C27007_017E,C27007_017M,C27007_018E,C27007_018M,C27007_019E,C27007_019M,C27007_020E,C27007_020M,C27007_021E,C27007_021M,NAME,C27007_001MA,C27007_001EA,C27007_002MA,C27007_002EA,C27007_003EA,C27007_003MA,C27007_004EA,C27007_004MA,C27007_005MA,C27007_005EA,C27007_006MA,C27007_006EA,C27007_007MA,C27007_007EA,C27007_008EA,C27007_008MA,C27007_009EA,C27007_009MA,C27007_010EA,C27007_010MA,C27007_011MA,C27007_011EA,C27007_012MA,C27007_012EA,C27007_013MA,C27007_013EA,C27007_014EA,C27007_014MA,C27007_015EA,C27007_015MA,C27007_016MA,C27007_016EA,C27007_017MA,C27007_017EA,C27007_018MA,C27007_018EA,C27007_019EA,C27007_019MA,C27007_020EA,C27007_020MA,C27007_021EA,C27007_021MA,state
0400000US13,9619740,3609,4653967,8192,1278808,6801,480993,13643,797815,13860,2927425,4689,186114,9143,2741311,10434,447734,3059,52677,3273,395057,4120,4965773,7238,1205907,6681,453696,14460,752211,15540,3161513,4850,299979,10159,2861534,10351,598353,3153,107985,5671,490368,5665,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,47269,3127,107568,3337,405415,2400,42570,3619,362845,4239,87831,795,11199,1636,76632,1583,677982,1697,149240,1289,45057,3637,104183,3621,418293,1442,53193,3871,365100,4247,110449,862,16947,1802,93502,2003,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,72636,5125,146750,5134,469860,2439,30169,3038,439691,3810,92317,1051,8493,1333,83824,1574,784082,2928,207678,2030,68429,4946,139249,4805,468671,2378,43860,3270,424811,3667,107733,1470,13004,1590,94729,2121,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,637030,11572,936910,12146,3938823,4767,297055,9060,3641768,9654,676160,2302,73056,3835,603104,3987,6499083,5643,1517947,3778,620233,12157,897714,11582,4075272,4311,544920,11930,3530352,13168,905864,2673,123183,4041,782681,4553,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,282679,7213,531040,7073,1974747,3330,132743,5724,1842004,6266,355405,1738,31905,2359,323500,2546,3273773,4020,779917,3375,268605,8178,511312,8656,2029923,2898,227776,7923,1802147,8154,463933,1865,56099,3398,407834,3826,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,116939,5614,250246,5163,933898,2372,77366,4362,856532,4979,188987,1222,20880,1818,168107,2113,1527395,3237,354376,2608,117276,5112,237100,4805,927513,2142,102031,4158,825482,4339,245506,1490,35915,2747,209591,2820,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,110078,5672,258981,5547,854325,2376,44186,3272,810139,3774,159530,1374,15931,1421,143599,1764,1430616,2615,352152,2316,102887,4718,249265,5030,874124,2119,65505,3914,808619,4062,204340,1529,26515,2314,177825,2532,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,212678,7561,309707,7195,1314390,3622,123663,5819,1190727,6544,249639,1672,31072,2283,218567,2770,2197943,4284,500563,3430,204527,7556,296036,7674,1375640,2700,180180,5824,1195460,6575,321740,2167,56642,3121,265098,3303,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,278474,8561,292186,9382,1351449,3301,124080,5418,1227369,6042,236890,1371,33891,2318,202999,2178,2314069,4598,546633,3673,266955,7812,279678,7776,1453631,2778,203110,7111,1250521,7223,313805,1603,63517,3060,250288,3079,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,56367,3892,83315,3943,409496,1432,64564,3695,344932,4000,93883,903,18152,1380,75731,1520,671060,2018,130219,1149,51677,2998,78542,2766,424525,1389,85257,4395,339268,4263,116316,1011,25630,1810,90686,1816,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,205390,7776,478962,7812,1767349,3001,132865,5919,1634484,6533,303147,1740,32493,2868,270654,3157,2981740,3865,660146,2478,200919,7178,459227,7463,1917189,2589,214548,8823,1702641,8965,404405,1788,52816,3165,351589,3248,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,221572,7623,493921,7341,2051709,2075,331458,10260,1720251,10185,374628,1583,57316,3443,317312,3565,3365766,2676,686380,1555,224032,7629,462348,7675,2171430,1380,433515,10366,1737915,10410,507956,1760,98683,4458,409273,4484,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,465400,9163,707152,9314,3006529,3249,361449,8768,2645080,8933,590208,1578,71328,2923,518880,3069,4993017,3459,1116979,2849,443877,9530,673102,9143,3116224,2316,498537,11249,2617687,11536,759814,1926,109688,3599,650126,4133,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,167134,5864,486235,5397,1671781,2675,154324,5516,1517457,5985,297567,1342,29481,2016,268086,2272,2664011,3589,622666,2908,158861,6255,463805,6029,1668552,2448,219355,5841,1449197,6105,372793,1634,44325,2478,328468,3263,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,190513,6531,193078,6856,852684,2888,91815,5382,760869,6091,159509,1272,27030,2018,132479,2212,1516027,4544,365981,3740,178623,6599,187358,6220,935528,2210,138676,5884,796852,6189,214518,1415,52376,2652,162142,2918,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,239393,8850,481881,9611,1791555,3545,118005,5401,1673550,6404,358169,2147,32213,2315,325956,3096,3027970,4474,687981,3310,223673,7530,464308,7411,1879520,3731,193443,7091,1686077,7190,460469,2109,60698,3048,399771,3605,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,39282,3252,74942,3273,307118,1691,18145,2220,288973,2647,68892,823,5016,863,63876,1205,492980,2079,107878,1313,33892,2889,73986,3196,307688,1749,25764,2715,281924,2915,77414,840,7872,1075,69542,1241,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,68551,4113,165935,3983,556403,2107,27826,2533,528577,3164,104118,896,10336,1224,93782,1444,919381,2970,224705,2262,67645,3718,157060,4152,560897,1716,48715,3778,512182,4046,133779,1113,16037,1698,117742,1752,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,82829,6771,254884,6793,846310,2703,45737,5096,800573,6045,159022,1042,15855,2078,143167,2275,1343944,2668,324646,1944,82362,6977,242284,7104,842156,1886,66744,5837,775412,5467,177142,1025,23947,2624,153195,2658,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,42042,3097,101013,2814,419863,1462,21337,2570,398526,2750,79771,666,8386,1489,71385,1546,661179,1916,136155,1318,35071,2775,101084,2996,427871,1381,29286,2753,398585,3166,97153,885,10377,1443,86776,1608,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,294763,7701,746223,8041,2692258,2068,183137,7308,2509121,7683,494084,1545,58400,3434,435684,3392,4485654,2739,997181,2184,274371,8273,722810,7737,2814680,2047,287358,7832,2527322,7959,673793,1775,100614,4612,573179,4950,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,143698,5261,124535,5306,613238,2387,72397,4804,540841,5376,125862,1130,16754,1971,109108,2016,1039909,2929,248554,2440,131273,5510,117281,5165,639011,1634,103893,5115,535118,5482,152344,1101,25094,1927,127250,1948,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,852505,13987,1333375,14037,6010741,4944,887389,14483,5123352,15037,1074069,2291,169573,5265,904496,5414,9937729,4336,2084230,3065,823240,11708,1260990,10826,6363833,3326,1233421,15931,5130412,15973,1489666,2786,316463,7780,1173203,8068,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,464492,13269,691474,13541,2851076,6828,211309,7890,2639767,9761,532862,2520,60950,3293,471912,4291,4921114,7089,1130906,6585,448885,12539,682021,11143,3088412,4665,353059,11952,2735353,12514,701796,2554,114420,5017,587376,5486,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,16795,1789,58729,1972,218238,1669,9569,1467,208669,1859,41789,463,3917,634,37872,796,333874,1741,75329,1307,17915,2141,57414,1882,207927,1469,15918,1954,192009,2503,50618,580,5459,745,45159,887,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,484318,9241,891106,9666,3476121,3790,286820,7328,3189301,8494,680607,2449,61842,3036,618765,3920,5836950,4795,1312916,4189,465478,10218,847438,9907,3624965,3414,499516,9663,3125449,9852,899069,2439,108539,4801,790530,4530,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,194533,6672,284086,6356,1119457,2808,72365,4229,1047092,5178,220080,1210,23192,1646,196888,1824,1892212,3734,455274,2948,187086,6509,268188,6427,1158279,2271,117378,5227,1040901,5851,278659,1612,36997,2097,241662,2249,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,170519,6839,270408,6452,1200443,2573,108023,6055,1092420,6451,242578,1514,25699,2308,216879,2776,1948692,3419,420132,3249,156105,6241,264027,6393,1227937,2609,143432,5883,1084505,5946,300623,1503,40800,2777,259823,2910,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,497414,12128,913388,11713,3860832,3301,366189,9309,3494643,10088,812274,2259,91025,4089,721249,4524,6455849,4779,1343939,2898,459238,9758,884701,9563,4022534,3041,559527,11129,3463007,11848,1089376,2261,158445,5123,930931,5744,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,38467,4048,73295,4003,325451,1275,30296,2732,295155,3063,61620,818,9783,1240,51837,1421,536284,1199,106862,905,36476,2964,70386,2895,344983,887,49557,3735,295426,3886,84439,732,16179,1687,68260,1721,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,217498,8433,331036,8795,1369762,3746,110530,6485,1259232,7217,279644,1917,32064,3182,247580,3221,2381291,5395,530942,4886,212123,8292,318819,8007,1492814,2738,175210,6946,1317604,7366,357535,2085,57593,4030,299942,4159,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,33224,2470,68092,2424,247393,1792,13665,1807,233728,2464,50620,787,5470,864,45150,1159,406176,2315,99388,1423,30778,2080,68610,2001,244121,1350,20474,2222,223647,2537,62667,984,7611,1093,55056,1509,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,306566,9348,452202,9116,1919354,5584,183817,7166,1735537,9388,371379,1814,44467,3149,326912,3750,3252850,5528,729011,4788,292744,9960,436267,9867,2043501,3488,301922,9561,1741579,10239,480338,2246,81815,4067,398523,4093,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,1413992,21835,2136916,23000,7657968,7559,454615,13809,7203353,16660,1159949,3783,154417,6205,1005532,7166,12828628,8404,3396061,6679,1342615,16150,2053446,15739,7965935,6195,721609,14980,7244326,15273,1466632,3842,267150,8254,1199482,8992,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,88886,6305,361840,6494,829388,2458,46586,4054,782802,4525,116620,998,10517,1529,106103,1651,1392914,2903,427086,2240,89011,5843,338075,6571,828356,2279,68533,4692,759823,5519,137472,997,15868,1636,121604,1851,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,30013,1822,34126,1859,199868,975,36140,2399,163728,2643,40945,522,4872,806,36073,904,315207,1148,61460,757,27762,2037,33698,2004,204295,802,43295,2352,161000,2432,49452,389,9450,1198,40002,1196,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,240132,8628,709257,8504,2435829,6019,106715,5174,2329114,7176,428725,2403,39028,2509,389697,3262,4073221,7383,899692,5775,221844,7606,677848,8558,2620133,4853,179974,6517,2440159,8458,553396,2886,69822,4015,483574,4401,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,292938,8252,514675,7751,2133930,4308,157702,6159,1976228,7138,378679,1924,45243,2760,333436,3248,3396600,4920,770566,3438,277906,7918,492660,7255,2163969,3806,227505,8304,1936464,8870,462065,2315,72416,3403,389649,3803,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,86784,4056,111284,4171,568091,2966,67314,3981,500777,4742,129046,1176,13231,1544,115815,1806,931280,3467,187234,2479,82493,4086,104741,4180,580463,2419,85859,4528,494604,4595,163583,1220,24896,2087,138687,2294,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,238669,7111,437885,6537,1770176,3201,188756,6684,1581420,7679,335845,1539,42122,2604,293723,3029,2851488,3662,646367,2579,218945,7115,427422,7131,1779475,2421,282440,7365,1497035,7685,425646,1864,62452,2902,363194,3071,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,19744,2475,49205,2468,181644,1506,7824,1744,173820,2146,32660,388,2985,774,29675,801,275579,2027,65645,1497,17504,2440,48141,2598,172954,1374,11848,1722,161106,2244,36980,650,4351,905,32629,996,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,257767,7931,186154,7626,1062796,796,431074,10381,631722,10329,242345,609,83440,3417,158905,3439,1931277,2889,431568,2800,250105,6936,181463,6931,1183616,446,533270,10078,650346,10073,316093,511,122668,4198,193425,4235,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
